event,value,description
GlobalThreadPoolJobs,110505,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,30700464,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,108216,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,108061,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,34132274,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,2174293493,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,119794800,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,1990665183316,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,2080466077,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,509942,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,1082588,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,3312,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,489844260972,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,1959377043888,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,5072,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,1009351,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,1838461,Total time spent executing query plan optimizations.
SelectedParts,3374,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,3374,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,3374,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,123807243,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,123807243,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,1012263945561,Number of rows SELECTed from all tables.
SelectedBytes,48514264686617,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,1012263981894,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,1012263940674,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,17,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2904187,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,6956,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,12169989,Time spent loading marks
LoadedMarksFiles,23,Number of mark files loaded.
LoadedMarksCount,813119,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3660128,Size of in-memory representations of loaded marks.
Merge,1,Number of launched background merges.
MergeSourceParts,3,Number of source parts scheduled for merges.
MergedRows,41220,Rows read for background merges. This is the number of rows before merge.
MergedColumns,1538,Number of columns merged during the horizontal stage of merges.
MergedUncompressedBytes,56191870,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergeTotalMilliseconds,36327,Total time spent for background merges
MergeExecuteMilliseconds,36310,Total busy time spent for execution of background merges
MergeHorizontalStageTotalMilliseconds,29152,Total time spent for horizontal stage of background merges
MergeHorizontalStageExecuteMilliseconds,29135,Total busy time spent for execution of horizontal stage of background merges
MergeProjectionStageTotalMilliseconds,7175,Total time spent for projection stage of background merges
MergeProjectionStageExecuteMilliseconds,7175,Total busy time spent for execution of projection stage of background merges
MergingSortedMilliseconds,314299,Total time spent while merging sorted columns
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,36334004,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,4497,Time spent resetting task for MergeMutate executor.
CommonBackgroundExecutorTaskExecuteStepMicroseconds,42112400,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,221,Time spent resetting task for Common executor.
MergedIntoWideParts,1,Number of parts merged into Wide format.
ContextLock,2948328,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,151380,Context lock wait time in microseconds
RWLockAcquiredReadLocks,4109,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,9,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,2881502,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,680,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,95408,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,1058,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,349733,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,2088145988419,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,296526598687,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,8116692327,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,1904,Total time spent for memory allocator purge
SoftPageFaults,836231459,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,630,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,92135613462,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,304640840569,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,11147464704,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSWriteBytes,27004928,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,15032980550456,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,9521005,"Number of bytes written to filesystem, including page cache, as well as network and other files."
CannotWriteToWriteBufferDiscard,3142,Number of stack traces dropped by query profiler or signal handler because pipe is full or cannot write to pipe.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,294569845,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,119673389,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,14967099292623,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,8586411100,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,55449443741,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,3286,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,11108,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1233,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3681,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,730,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1115,Amount of candidate parts for merge
MergerMutatorSelectRangePartsCount,3,Amount of parts in selected range for merge
AsyncLoaderWaitMicroseconds,2715098,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LoggerElapsedNanoseconds,12724783,Cumulative time spend in logging
InterfaceHTTPSendBytes,2082992,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,1824273,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,569,Number of created server HTTP connections
HTTPServerConnectionsReused,1682,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,1686,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,16,Number of expired server HTTP connections.
HTTPServerConnectionsReset,12,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,76883,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,26732676414,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,36256153370,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,908113,Total number of CPU preemptions
ConcurrencyControlUpscales,76883,Total number of CPU upscaling events
ConcurrencyControlDownscales,76883,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,1231,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,31104,Total time a query was waiting for a query slots
MemoryWorkerRun,306757,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,135737001,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
