timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
70228.32,390,262144,64,143236,9438322600,22,79193728,3831,27,27,17823,971,64,576,2722136,4,56364,11,3,117218580,1154,1,4,289,178530278,5,714121112,10,24975,238336,2,102,576,116038139,20000595,3019904238,576,139,3,1,2,2,674,3,3004592252,2974606633,223173913,181272915,181305683,3,1,9426191612,73389,73389,2,2,2,181272919,3,3,229029,14712786,3680419,111886,24946,3004592252,2610250,112357803,1278
75254.40,448,262144,64,155269,10231261048,23,86432748,4136,28,28,17823,1050,72,576,3068063,4,61123,11,3,117218580,1154,1,4,289,193603112,5,774347800,10,27034,277644,2,102,576,130999473,23337606,3269920372,576,139,3,1,2,2,674,3,3253232691,3224326781,249530313,196545345,196561729,3,1,10220357972,73389,73389,2,2,2,196545349,3,3,245612,16926967,4154699,125696,27004,3253232691,2942367,126845247,1278
80270.18,507,262144,64,167753,11054443994,24,93854562,4437,29,29,17823,1127,81,576,3427123,4,66039,11,3,117218580,1154,1,4,289,209214201,5,836662944,10,29178,333862,2,102,576,145977884,26700525,3530133389,576,139,3,1,2,2,674,3,3512015740,3483313202,276338312,212378705,212378705,3,1,11043692692,73389,73389,2,2,2,212378709,3,3,263386,19200126,4650333,139439,29147,3512015740,3287684,141326823,1278
85290.47,570,262144,64,180477,11892100716,24,99779452,4733,30,30,17823,1208,91,576,3791752,4,71046,11,3,117218580,1154,1,4,289,225026921,5,899978316,10,31371,375323,2,102,576,161127377,30078462,3796177341,576,139,3,1,2,2,674,3,3776598445,3747257741,301720372,228491037,228491037,3,1,11881533956,73389,73389,2,2,2,228491041,3,3,282744,21462443,5160280,153658,31339,3776598445,3638094,155965547,1278
90314.66,633,262144,64,194555,12819760112,25,110129439,5067,31,31,17823,1301,94,576,4190616,4,76590,11,3,117218580,1154,1,4,289,242600613,5,970402452,10,33790,440325,2,102,576,177589998,33869560,4089047673,576,139,3,1,2,2,674,3,4067855334,4039173472,333690878,246323245,246323245,3,1,12808808772,73389,73389,2,2,2,246323249,3,3,310811,24064424,5734788,169463,33757,4067855334,4021153,171851397,1278
95331.35,713,262144,64,210412,13865830018,25,118403694,5415,31,31,17823,1404,103,576,4641692,4,82863,11,3,117218580,1154,1,4,289,262430829,5,1049723316,10,36527,476109,2,102,576,195178549,37644065,4420734379,576,139,3,1,2,2,674,3,4397707033,4368747684,364572065,266419875,266436259,3,1,13852981564,73389,73389,2,2,2,266403495,3,3,333024,26729377,6300435,186992,36494,4397707033,4454700,188872667,1278
100347.11,789,262144,64,226062,14896524072,25,126325679,5777,31,31,17823,1509,112,576,5080426,4,89028,11,3,117218580,1154,1,4,289,281974000,5,1127831476,10,39208,526208,2,102,576,212899760,41577136,4746269353,576,139,3,1,2,2,674,3,4721455355,4693030752,395198416,286242739,286259123,3,1,14883770492,73389,73389,2,2,2,286226359,3,3,359764,29398553,6866586,204671,39175,4721455355,4875755,206028795,1278
105374.27,850,262144,64,241296,15899279454,25,135591388,6150,39,39,17823,1605,118,576,5520476,4,94971,18,4,117218580,1154,1,4,289,300827755,5,1203181724,17,41857,599336,2,16063,576,230655240,47530361,5066873021,576,139,3,1,2,2,674,3,5040324546,5008578892,429750833,305562017,305562017,3,1,15889224916,73389,73389,2,2,2,305562021,3,3,396503,32922848,7519505,224156,41816,5040324546,5296320,223131767,1278
110396.01,925,262144,64,256186,16880455732,29,158649054,6652,41,41,17823,1697,129,576,5985584,4,100814,18,4,117508164,1154,1,4,289,319368083,5,1277472332,17,44409,803343,2,16063,576,248963871,64833405,5375692235,576,139,3,1,2,2,674,3,5347438290,5317503435,492448194,324399682,324432450,3,1,16867931528,73389,73389,2,2,2,324383302,3,3,458587,39367308,8253962,277419,44366,5347438290,5708165,240704719,1278
115425.63,995,262144,64,271540,17892957730,33,182883772,7174,46,46,17823,1801,138,576,6455331,4,106876,18,4,117508164,1154,1,4,289,338564392,5,1354257568,17,47062,1056668,2,16063,576,268057758,83539593,5697082663,576,139,3,1,2,2,674,3,5667069309,5636819015,557186588,343853462,343869846,3,1,17880380056,73389,73389,2,2,2,343853466,3,3,508324,46356797,8992527,331015,47014,5667069309,6124316,259056106,1278
120474.99,1066,262144,64,287612,18951911276,36,205960234,7667,49,49,17823,1903,151,576,6931118,4,113224,18,4,117508164,1154,1,4,289,358629531,5,1434259412,17,49896,1228209,2,16063,576,287886728,101787281,6039598448,576,139,3,1,2,2,674,3,6007700873,5970464642,621849940,364179912,364229064,3,1,18937355456,73389,73389,2,2,2,364179916,3,3,560006,53297716,9763965,353974,49845,6007700873,6577144,278115023,1278
125513.05,1138,262144,64,304467,20061298692,40,232751973,8203,53,53,17823,2014,166,576,7437796,4,119852,19,4,117508164,1154,1,4,289,379582228,5,1518199668,18,52936,1509295,2,16950,576,309093287,120736606,6408774684,576,139,3,1,2,2,674,3,6374879789,6321870253,692004494,385422151,385422151,3,1,20041099916,73389,73389,2,2,2,385405771,3,3,618973,60903918,10601986,374559,52881,6374879789,7063237,298482019,1278
130537.94,1227,262144,64,321360,21175336290,43,257853166,8731,57,57,17823,2122,181,576,7945804,4,126445,19,4,117508164,1154,1,4,289,400455009,5,1601755440,18,55988,1883007,2,16950,576,330077722,140306430,6777733262,576,139,3,1,2,2,674,3,6741832702,6673449001,761885778,406739389,406804925,3,1,21150448260,73389,73389,2,2,2,406739393,3,3,681476,69023243,11453423,396632,55930,6741832702,7549172,318619284,1278
135571.33,1292,262144,64,338228,22287349376,47,285928514,9232,60,60,17823,2229,194,576,8458345,4,133087,20,4,117508164,1154,1,4,289,421460622,5,1685842488,19,59014,2300591,2,16974,576,351408276,160297072,7143478073,576,139,3,1,2,2,674,3,7105710966,7024455293,835544274,428044561,428126481,3,1,22257465236,73389,73389,2,2,2,428028181,3,3,730983,77312329,12199125,417264,58952,7105817526,8041081,339205023,1278
140599.66,1391,262144,64,355112,23398471598,48,308344265,9747,62,62,17823,2342,208,585,8974817,4,139707,20,4,118949768,1172,1,4,289,442474512,5,1769704112,19,62036,2674100,2,16974,585,372646960,180600216,7509109107,585,193,3,1,2,2,674,3,7469208130,7375528649,903037997,449374753,449391137,3,1,23367487188,73389,73389,2,2,2,449374757,3,3,789471,85364963,13013869,441074,61972,7469208130,8533743,359628435,1570
145643.35,1477,262144,64,372477,24543251266,51,337638712,10289,68,68,17823,2458,223,648,9525309,4,146454,21,5,129179605,1298,1,4,289,463720862,5,1854818984,20,65254,2892763,2,17008,648,393845405,200845884,7897484534,648,476,3,1,2,2,674,3,7855490826,7738258732,977864450,471217353,471250121,3,1,24503302388,73389,73389,2,2,2,471217357,3,3,861912,92964882,13947785,471707,65184,7855490826,9053602,379891138,3090
150698.43,1554,262144,64,390636,25739726536,63,368934589,10863,80,80,17823,2572,239,648,10138269,4,153559,21,5,129493321,1298,1,4,289,486140000,5,1944366116,20,68729,3158653,2,17008,648,416509028,221302152,8318271436,648,476,3,1,2,2,674,3,8274025384,8118513935,1057967484,493997085,494029853,3,1,25685404816,73389,73389,2,2,2,493950096,3,3,916069,101496688,14810381,519894,68647,8274025384,9618375,401687496,3090
155716.65,1671,262144,64,412233,27163589926,70,406873631,11418,90,90,17823,2714,259,648,10861626,4,162085,26,5,129505387,1298,1,4,289,513155372,5,2052404944,25,72773,3594640,2,25521,648,444441047,245770234,8808966254,648,476,3,1,2,2,674,3,8762093532,8570139870,1155371645,521177192,521209960,3,1,27101214016,73389,73389,2,2,2,521177196,3,3,1001579,111738219,16011976,560059,72681,8762093532,10301567,428417807,3090
160739.92,1775,262144,64,436918,28790854094,77,447978671,12002,99,99,17823,2871,277,648,11712771,4,171753,29,5,130120753,1298,1,4,289,543659600,5,2174509208,28,77518,4068051,2,25568,648,476433020,272121716,9385442198,648,476,3,1,2,2,674,3,9335523433,9087310044,1266062085,552131652,552180804,3,1,28709993968,73389,73389,2,2,2,552115272,3,3,1086581,123220393,17284014,600633,77419,9335523433,11112138,459136200,3090
165767.83,1881,262144,64,462594,30482147422,88,488995444,12581,108,108,17823,3035,297,648,12633200,4,181744,29,5,130434469,1298,1,4,289,575277997,5,2300732480,28,82632,4515458,2,25568,648,509072550,298603087,10003907103,648,476,3,1,2,2,674,3,9950699690,9626584053,1373979128,584212734,584245502,3,1,30379062200,73389,73389,2,2,2,584212738,3,3,1159888,135418374,18521717,689296,82522,9950699690,11943904,490534564,3090
