timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55113.08,477,262144,64,189747,12503721876,34,71986888,3624,35,35,9135,1274,80,576,3524094,0,3,74690,14,117508164,1154,1,4,275,236477246,5,945908984,13,33181,233868,2,15540,576,137863663,19451076,4008506737,576,110,0,3,1,2,2,587,3,3988835205,3941547867,239540695,240116312,240116312,3,1,12486048256,73389,73389,2,2,2,240116316,2,3,219097,15932097,4116662,122863,33144,3988835205,3401231,133745170,987
60118.70,477,262144,64,202672,13355480416,34,73055304,3951,35,35,9135,1358,80,576,3598708,0,3,79776,14,117508164,1154,1,4,275,252575384,5,1010301536,13,35413,234018,2,15540,576,141619772,19451157,4278442807,576,110,0,3,1,2,2,587,3,4257587138,4209792715,244644396,256492503,256492503,3,1,13337610188,73389,73389,2,2,2,256492507,2,3,222164,16110664,4146097,125362,35376,4257587138,3473346,137471738,987
65144.47,508,262144,64,217571,14335524266,34,77910836,4295,41,41,9135,1450,86,576,3968450,0,3,85615,14,117508164,1154,1,4,275,271052694,5,1084210776,13,38119,257527,2,15540,576,155358986,21641421,4606416804,576,110,0,3,1,2,2,587,3,4583920384,4519810293,266429117,275215924,275248692,3,1,14311228080,73389,73389,2,2,2,275215928,2,3,256403,17818022,4645137,138049,38076,4583920384,3830401,150710797,987
70164.91,8625,262144,64,235784,15538820432,35,86199476,4710,42,42,9135,1573,92,576,4586389,0,3,92765,14,117508164,1154,1,4,275,293681887,5,1174727548,13,41442,319889,2,15540,576,177186252,25666181,5007412395,576,110,0,3,1,2,2,587,3,4982792149,4900358714,301769947,298242243,298242243,3,1,15508596668,73389,73389,2,2,2,298242247,2,3,277303,20857189,5350023,160822,41398,4982792149,4425567,171831810,987
75184.78,8713,262144,64,254138,16746735896,36,95865116,5103,43,43,9135,1687,108,576,5203710,0,3,99948,14,117508164,1154,1,4,275,316458681,5,1265770044,13,44828,375517,2,15540,576,198984040,29741420,5417398018,576,110,0,3,1,2,2,587,3,5390607141,5282547667,339209354,321382867,321382867,3,1,16711057148,73389,73389,2,2,2,321366487,2,3,301510,23896930,6026773,182936,44783,5390607141,5020774,192966963,987
80189.32,8781,262144,64,270275,17809080530,42,108203914,5475,43,43,9135,1795,116,576,5687084,0,3,106277,14,117508164,1154,1,4,275,336482312,5,1345929248,13,47807,428226,2,15540,576,215711461,32897102,5777467400,576,110,0,3,1,2,2,587,3,5748810451,5619280343,372541020,341674834,341674834,3,1,17767091400,73389,73389,2,2,2,341674838,2,3,316400,26194148,6525930,200194,47762,5748810451,5486890,209175225,987
85218.06,8799,262144,64,283254,18664727928,42,110921993,5799,49,49,9135,1875,118,576,5919390,0,3,111373,14,117508164,1154,1,4,275,352633350,5,1410404240,13,50126,439825,2,15540,576,224690356,34143892,6060114021,576,110,0,3,1,2,2,587,3,6030106217,5889694574,386090311,358057058,358073442,3,1,18618967048,73389,73389,2,2,2,358057062,2,3,349522,27233255,6888884,208260,50076,6030106217,5711130,217790603,987
90232.42,8858,262144,64,299637,19744210096,48,120571965,6135,56,56,9135,1984,129,594,6337053,2,3,117804,14,120762111,1190,1,4,275,372899713,5,1491598852,13,53193,470489,2,15540,594,239391333,36618454,6428543401,592,115,2,3,1,2,2,587,3,6396693875,6231376642,413946973,378677335,378726487,3,1,19690369484,73389,73389,2,2,2,378660955,2,3,390794,29320016,7475502,224074,53136,6396693875,6112979,231906052,1026
95246.19,8957,262144,64,320370,21110810884,48,129582562,6590,56,56,9135,2117,151,594,7065545,2,3,125924,14,120762111,1190,1,4,275,398629489,5,1594517956,13,56910,528555,2,15540,594,265089441,41390934,6880175135,592,115,2,3,1,2,2,587,3,6845933516,6663180543,455385127,404854144,404886912,3,1,21051563552,73389,73389,2,2,2,404837764,2,3,414661,32854464,8339912,247904,56852,6845933516,6817641,256734822,1026
100249.87,9039,262144,64,339766,22388873024,48,136839256,7008,56,56,9135,2242,169,594,7669160,2,3,133549,14,120762111,1190,1,4,275,422821114,5,1691284456,13,60367,594879,2,15540,594,286813494,45134220,7299333398,592,115,2,3,1,2,2,587,3,7262895188,7066710362,489737648,429374454,429374454,3,1,22327471640,73389,73389,2,2,2,429374458,2,3,432685,35715035,8992777,269735,60309,7262895188,7399425,277802890,1026
105254.70,9040,262144,64,352734,23243449612,55,144956023,7335,56,56,9135,2324,169,594,7742389,2,3,138652,14,120762111,1190,1,4,275,438991210,5,1755964840,13,62596,595018,2,15540,594,290574143,45140834,7568538030,592,115,2,3,1,2,2,587,3,7530908290,7335766643,501902273,445791605,445807989,3,1,23181163492,73389,73389,2,2,2,445791609,2,3,436077,35895276,9022030,272294,62538,7530908290,7470095,281534396,1026
110259.84,9040,262144,64,368682,24293987110,55,147717924,7493,57,57,9135,2428,169,594,7851944,2,3,144929,14,120762111,1190,1,4,275,458855777,5,1835293892,13,65422,595318,2,15540,594,296076187,45141012,7910396847,592,115,2,3,1,2,2,587,3,7871218417,7667367667,510554210,465956374,465956374,3,1,24229731480,73389,73389,2,2,2,465956378,2,3,443451,36156300,9084883,276103,65363,7871218417,7575841,286973689,1026
115263.89,9040,262144,64,384548,25339766022,58,152884259,7568,59,59,9135,2529,169,594,7959542,2,3,151150,14,120762111,1190,1,4,275,478491610,5,1913966440,13,68348,595599,2,15540,594,301320158,45142479,8264901362,592,115,2,3,1,2,2,587,3,8224145813,7998675425,521403293,485936601,485936601,3,1,25268703284,73389,73389,2,2,2,485936605,2,3,449780,36414635,9146454,279913,68287,8224145813,7679629,292156353,1026
120268.85,9040,262144,64,399567,26329782556,59,154675004,7623,60,60,9135,2629,169,594,8060779,2,3,157025,14,120762111,1190,1,4,275,497022038,5,1988023488,13,71275,595818,2,15540,594,306078140,45142567,8618659501,592,115,2,3,1,2,2,587,3,8576353155,8313263385,528338144,504780299,504780299,3,1,26248575580,73389,73389,2,2,2,504780303,2,3,454263,36661061,9185701,283295,71213,8576353155,7777484,296875380,1026
125273.49,9041,262144,64,415982,27411576930,59,157618045,7735,61,61,9135,2734,169,594,8182040,2,3,163420,14,120762111,1190,1,4,275,517254677,5,2069018708,13,74467,596235,2,15540,594,311390233,45142790,9005897592,592,115,2,3,1,2,2,587,3,8961880895,8658028176,537050096,525317582,525317582,3,1,27316514296,73389,73389,2,2,2,525317586,2,3,460651,36949313,9240211,287229,74404,8961880895,7894811,302133158,1026
130277.92,9041,262144,64,431017,28401664694,61,162476630,7905,62,62,9135,2832,169,594,8291125,2,3,169274,14,120762111,1190,1,4,275,535776154,5,2143104616,13,77431,596553,2,15540,594,316256774,45144276,9364704755,592,115,2,3,1,2,2,587,3,9319110211,8973284615,547187950,544126797,544126797,3,1,28294593476,73389,73389,2,2,2,544126801,2,3,467791,37212620,9290246,290919,77367,9319110211,8000206,306950018,1026
135282.15,9041,262144,64,444626,29299577118,62,164200604,8188,63,63,9135,2919,169,594,8385657,2,3,174580,14,120762111,1190,1,4,275,552514362,5,2210057448,13,80185,596858,2,15540,594,320333196,45144484,9697978004,592,115,2,3,1,2,2,587,3,9650933027,9259853567,553349744,561121262,561121262,3,1,29178305656,73389,73389,2,2,2,561121266,2,3,474477,37444387,9339073,294077,80120,9650933027,8091580,310977691,1026
140306.69,9050,262144,64,457150,30124512752,62,166101353,8507,70,70,9135,3000,170,594,8551088,2,3,179432,14,120762111,1190,1,4,275,567864519,5,2271328948,13,82791,604430,2,15540,594,326437175,45779414,10012184354,592,115,2,3,1,2,2,587,3,9963724750,9523850141,562480032,576684730,576701114,3,1,29987605992,73389,73389,2,2,2,576684734,2,3,499334,38096256,9587142,299513,82719,9963724750,8251575,316834453,1026
