timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55099.78,928,262144,64,211799,13955811434,24,52344000,3003,26,26,1865,1413,28,576,2646645,13,83388,16,1,116880732,1154,1,4,6662,264090458,20,1056361832,15,36764,119293,2,15297,576,110994313,10201774,4448175894,576,2135,3,1,2,2,7844,3,4427101517,4396933475,181919394,268154864,268154864,3,1,13944052960,73389,73389,2,2,2,268154868,16,3,178890,10144391,2814909,91317,36736,4427101517,2555328,108180086,10937
60106.64,936,262144,64,233573,15392167580,26,55289595,3122,28,28,1865,1559,29,576,2846647,13,91984,16,1,116880732,1154,1,4,6662,291287718,20,1165086376,15,40525,120504,2,15297,576,119803437,10202627,4903738057,576,2135,3,1,2,2,7844,3,4880560576,4849321361,194401935,295770862,295770862,3,1,15379232888,73389,73389,2,2,2,295754482,16,3,190852,10587452,2923808,97489,40495,4880560576,2749158,116880965,10937
65112.77,944,262144,64,255678,16847501292,28,59544703,3190,30,30,1865,1696,29,576,3064252,13,100675,16,1,116880732,1154,1,4,6662,318800084,20,1275135828,15,44373,121648,2,15297,576,129075647,10204239,5371202368,576,2135,3,1,2,2,7844,3,5345874337,5308247008,208690729,323725779,323725779,3,1,16832888572,73389,73389,2,2,2,323709399,16,3,198724,11065238,3026120,104075,44341,5345874337,2960177,126051517,10937
70119.03,945,262144,64,275997,18186596130,28,61113538,3377,30,30,1865,1834,30,576,3231936,13,108700,16,1,116880732,1154,1,4,6662,344199664,20,1376798656,15,47915,122641,2,15297,576,137122719,10204593,5800239285,576,2135,3,1,2,2,7844,3,5772927951,5729940854,218914627,349456346,349456346,3,1,18170878056,73389,73389,2,2,2,349439966,16,3,208193,11446945,3109044,109605,47883,5772927951,3122331,134015587,10937
75125.49,957,262144,64,295442,19467230036,28,63103913,3583,30,30,1865,1956,30,576,3401478,13,116357,16,1,117194448,1154,1,4,6662,368468887,20,1473875548,15,51292,123772,2,15297,576,144752722,10205240,6210299797,576,2135,3,1,2,2,7844,3,6181092910,6133714100,229157047,374038318,374054702,3,1,19449992568,73389,73389,2,2,2,374038322,16,3,211936,11829143,3191279,114950,51260,6181092910,3286528,141563646,10937
80134.15,966,262144,64,314094,20696919504,28,64678800,3771,30,30,1865,2071,31,576,3596714,13,123696,16,1,117194448,1154,1,4,6662,391738954,20,1566891368,15,54567,125270,2,15297,576,152760905,10207392,6607782921,576,2135,3,1,2,2,7844,3,6576724298,6521398937,239414159,397638965,397655349,3,1,20677226212,73389,73389,2,2,2,397638969,16,3,217101,12255054,3278155,120585,54535,6576724298,3476129,149485168,10937
85142.29,981,262144,64,332510,21911311400,28,65892206,3922,30,30,1865,2191,32,576,3808566,13,130963,16,1,117508164,1154,1,4,6662,414746965,20,1658987860,15,57756,126569,2,15297,576,161118366,10209595,6995463942,576,2135,3,1,2,2,7844,3,6962587450,6904085502,249700534,420983501,420983501,3,1,21891142084,73389,73389,2,2,2,420983505,16,3,223603,12698504,3382332,126423,57724,6962587450,3682143,157738510,10937
90152.06,995,262144,64,352308,23215984464,28,66648073,4023,31,31,1865,2321,34,576,4027553,13,138743,16,1,117508164,1154,1,4,6662,439334078,20,1757336312,15,61305,128824,2,15297,576,170017264,10213691,7421318752,576,2135,3,1,2,2,7844,3,7386447357,7315808690,260103874,445978947,446011715,3,1,23190905276,73389,73389,2,2,2,445978951,16,3,230395,13175317,3493665,132840,61272,7386447357,3894713,166527001,10937
95159.02,1010,262144,64,372465,24542978352,29,69347810,4151,31,31,1865,2451,34,576,4239518,13,146644,16,1,117508164,1154,1,4,6662,464357233,20,1857428932,15,64884,130347,2,15297,576,178777690,10217463,7855382783,576,2135,3,1,2,2,7844,3,7818497621,7735141622,272295910,471423238,471423238,3,1,24514008408,73389,73389,2,2,2,471423242,16,3,238851,13640206,3614966,139256,64851,7818497621,4100262,175167038,10937
100163.87,1021,262144,64,390374,25723310942,29,71810946,4355,31,31,1865,2573,34,576,4407188,13,153693,16,1,117508164,1154,1,4,6662,486670798,20,1946683192,15,68144,131193,2,15297,576,185954487,10218391,8250400871,576,2135,3,1,2,2,7844,3,8211686745,8108170960,282532337,494020587,494020587,3,1,25689070556,73389,73389,2,2,2,494020591,16,3,243744,14017128,3679212,144596,68111,8211686745,4262592,182280068,10937
105168.87,1021,262144,64,406121,26762485604,31,75388729,4478,33,33,1865,2669,35,576,4521297,13,159861,16,1,117508164,1154,1,4,6662,506175742,20,2024702968,15,71106,131679,2,15297,576,191057610,10218878,8609583121,576,2135,3,1,2,2,7844,3,8569267244,8437911844,291643590,513869298,513869298,3,1,26721203528,73389,73389,2,2,2,513869302,16,3,250683,14287578,3747571,148281,71071,8569267244,4373016,187315064,10937
110173.45,1021,262144,64,422458,27839457754,31,79513184,4588,33,33,1865,2780,35,576,4637186,13,166272,16,1,117508164,1154,1,4,6662,526392853,20,2105571412,15,74166,132122,2,15297,576,196613649,10218999,8980327619,576,2135,3,1,2,2,7844,3,8938341021,8779540960,301767747,534420806,534420806,3,1,27789881944,73389,73389,2,2,2,534420810,16,3,255386,14566524,3808794,152321,74131,8938341021,4484865,192810221,10937
115178.18,1021,262144,64,437671,28840281844,33,83982694,4812,34,34,1865,2875,35,576,4740381,13,172146,16,1,117508164,1154,1,4,6662,545012606,20,2180050424,15,77078,132581,2,15297,576,201709175,10219698,9332995782,576,2135,3,1,2,2,7844,3,9289426846,9097839574,311727784,553457682,553474066,3,1,28779799496,73389,73389,2,2,2,553457686,16,3,262551,14818815,3863454,155980,77042,9289426846,4584401,197851521,10937
120208.78,1127,262144,64,458620,30220266184,33,94474321,5264,42,42,1865,3015,1269,576,5470203,13,180326,16,1,117508164,1154,1,4,6662,570713926,20,2282661772,15,81303,175091,2,15297,576,225780254,14608023,9844049176,576,2135,3,1,2,2,7844,3,9797815527,9538532064,352557004,579608200,579624584,3,1,30138774464,73389,73389,2,2,2,579591820,16,3,318880,18265963,4774706,187879,81259,9797815527,5282324,221013017,10937
