timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55247.68,1112,262144,64,253377,16696666758,34,112453167,4785,35,35,6381,1683,186,576,7540947,0,9,99734,21,117508164,1154,1,4,6654,315907127,17,1263628508,20,44152,569893,2,24393,576,276782254,49399764,5349078233,576,2292,0,3,1,2,2,7532,3,5320368031,5262515370,458803994,320711123,320711123,3,1,16676978428,73389,73389,2,2,2,320711127,15,3,386034,36389708,9363738,284653,44115,5320368031,7256294,267402659,11655
60266.91,1143,262144,64,271624,17897521606,34,115413815,5126,44,44,6381,1802,188,576,7820872,0,9,106878,21,117508164,1154,1,4,6654,338553899,17,1353956800,20,47298,592457,2,24393,576,288831101,50793437,5729588065,576,2292,0,3,1,2,2,7532,3,5699055286,5640892215,476015282,343778019,343778019,3,1,17876457020,73389,73389,2,2,2,343778023,15,3,426160,37609298,9833946,294418,47252,5699055286,7526454,278981500,11655
65272.35,1236,262144,64,294307,19394439388,42,132542264,5537,52,52,6381,1950,199,576,8427368,0,9,115850,21,117508164,1154,1,4,6654,366876531,17,1467441396,20,51261,618971,2,24393,576,312864985,54516966,6209419113,576,2292,0,3,1,2,2,7532,3,6176352935,6112592866,522701050,372526228,372526228,3,1,19371363888,73389,73389,2,2,2,372526232,15,3,467924,40422408,10625882,315621,51207,6176352935,8111747,302225077,11655
70276.79,1236,262144,64,308365,20320450216,51,142294624,5848,52,52,6381,2041,199,576,8505208,0,9,121387,21,117508164,1154,1,4,6654,384393310,17,1537573240,20,53679,619159,2,24393,576,317120947,54520253,6502898057,576,2292,0,3,1,2,2,7532,3,6468522246,6404085412,537011738,390336019,390336019,3,1,20296621052,73389,73389,2,2,2,390319639,15,3,472716,40612220,10664860,318538,53625,6468522246,8186670,306442290,11655
75281.83,1236,262144,64,323528,21318926588,51,143672350,6115,53,53,6381,2142,199,576,8592184,0,9,127361,21,117508164,1154,1,4,6654,403292784,17,1613171136,20,56357,619288,2,24393,576,321573297,54520336,6827045105,576,2292,0,3,1,2,2,7532,3,6791229018,6719051287,543184263,409489298,409505682,3,1,21293443528,73389,73389,2,2,2,409489302,15,3,477288,40828206,10715533,321661,56302,6791229018,8270523,310844362,11655
80285.78,1236,262144,64,341074,22475243542,51,147615144,6246,55,55,6381,2257,199,576,8718006,0,9,134252,21,117508164,1154,1,4,6654,425070856,17,1700283424,20,59536,619706,2,24393,576,327290600,54523137,7211754183,576,2292,0,3,1,2,2,7532,3,7174201299,7084435896,553318809,431642120,431642120,3,1,22445390272,73389,73389,2,2,2,431642124,15,3,482967,41124999,10777932,325695,59479,7174201299,8392311,316499597,11655
85289.88,1236,262144,64,357205,23538703210,54,154275717,6289,56,56,6381,2361,199,576,8822636,0,9,140568,21,117508164,1154,1,4,6654,445049811,17,1780199244,20,62548,619961,2,24393,576,332309028,54523299,7576662391,576,2292,0,3,1,2,2,7532,3,7537494025,7421642226,565400899,451947868,451947868,3,1,23501289168,73389,73389,2,2,2,451947872,15,3,492357,41379715,10829354,329172,62490,7537494025,8493464,321466937,11655
90293.90,1236,262144,64,372294,24532329918,57,159223324,6411,58,58,6381,2458,199,603,8924278,2,9,146429,21,121833059,1208,1,4,6654,463571885,17,1854287540,20,65504,620242,2,24393,603,336786143,54524325,7932951286,601,2297,2,3,1,2,2,7532,3,7892218960,7738013106,575213242,470824778,470824778,3,1,24482888488,73389,73389,2,2,2,470824782,15,3,500152,41628701,10885983,332548,65444,7892218960,8591730,325887840,11697
95298.22,1236,262144,64,385508,25402668516,57,160238221,6750,58,58,6381,2544,199,630,9011521,2,9,151595,21,126969334,1262,1,4,6654,479889115,17,1919491900,20,68160,620351,2,24393,630,340564441,54524488,8253054547,628,2302,2,3,1,2,2,7532,3,8210920127,8015652371,580337501,487341307,487341307,3,1,25341747996,73389,73389,2,2,2,487341311,15,3,500759,41841585,10909766,335372,68100,8210920127,8676149,329642470,11739
100313.56,1323,262144,64,404650,26664711944,57,168364625,7184,65,65,6381,2660,213,630,9641900,2,9,159108,21,126969334,1262,1,4,6654,503648671,17,2014594684,20,71736,653408,2,24393,630,363546073,58520857,8687590896,628,2302,2,3,1,2,2,7532,3,8643155327,8415762689,616983692,511423123,511455891,3,1,26594002428,73389,73389,2,2,2,511423127,15,3,558140,44909266,11786918,358227,71671,8643286399,9283895,351745856,11739
105330.22,1405,262144,64,422566,27843922640,58,177861517,7585,65,65,6381,2775,222,630,10275351,2,9,166064,21,126969334,1262,1,4,6654,525695933,17,2102654484,20,75218,672506,2,24393,630,385516642,62576054,9108699726,628,2302,2,3,1,2,2,7532,3,9062021970,8790843053,654105809,533841136,533841136,3,1,27759739104,73389,73389,2,2,2,533841140,15,3,590500,48033118,12508976,381183,75151,9062021970,9894168,372992813,11739
110349.22,1501,262144,64,441006,29059465090,58,185782065,7979,66,66,6381,2898,241,630,10962111,2,9,173245,21,126969334,1262,1,4,6654,548365689,17,2193268732,20,78876,719554,2,24393,630,407582168,66863157,9551202699,628,2302,2,3,1,2,2,7532,3,9502172918,9177979843,690082144,556899396,556932164,3,1,28958768624,73389,73389,2,2,2,556899400,15,3,609358,51385517,13225537,405719,78809,9502172918,10556392,394340808,11739
115369.66,1597,262144,64,460846,30367964540,60,193762962,8370,67,67,6381,3024,254,630,11686156,2,9,180970,21,126969334,1262,1,4,6654,572834048,17,2291150952,20,82842,773330,2,24393,630,431176533,71448167,10030572897,628,2302,2,3,1,2,2,7532,3,9979005222,9594797766,728145027,581722366,581755134,3,1,30249563064,73389,73389,2,2,2,581722370,15,3,646590,54903620,14102647,435246,82774,9979005222,11250910,417058005,11739
