timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55082.92,479,262144,64,310248,20442840960,47,102614876,3112,48,48,4314,2051,76,576,4578141,0,3,121906,18,117508164,1154,1,4,346,385918893,8,1543675572,17,55186,276870,2,2595,576,184743663,19628220,6679494186,576,120,0,3,1,2,2,839,3,6647977018,6453742367,320765059,391964956,391964956,3,1,20382177744,73389,73389,2,2,2,391964960,5,3,254278,18114171,4675755,159440,55136,6647977018,4418701,180068709,1097
60086.80,479,262144,64,325165,21426776122,47,103070536,3375,48,48,4314,2148,76,576,4670832,0,3,127722,18,117508164,1154,1,4,346,404325423,8,1617237212,17,58101,277052,2,2595,576,189050955,19628399,7032771613,576,120,0,3,1,2,2,839,3,6999730423,6767046212,325889655,410665072,410665072,3,1,21354583776,73389,73389,2,2,2,410665076,5,3,254572,18346290,4712807,162740,58051,6999730423,4508092,184338662,1097
65091.19,479,262144,64,340128,22412217690,48,104500697,3584,51,51,4314,2243,76,576,4771128,0,3,133537,18,117508164,1154,1,4,346,422673720,8,1690694880,17,61088,277240,2,2595,576,193399803,19628955,7395123200,576,120,0,3,1,2,2,839,3,7360524974,7081360493,332056659,429343215,429343215,3,1,22325847212,73389,73389,2,2,2,429343219,5,3,259302,18592859,4758466,166030,61035,7360524974,4605098,188641871,1097
70103.88,532,262144,64,357797,23577364610,50,111473097,3963,58,58,4314,2352,81,585,5248950,2,3,140470,18,118949768,1172,1,4,346,444627508,8,1778380816,17,64414,336366,2,2595,585,211127164,22577803,7797949493,583,158,2,3,1,2,2,839,3,7761283585,7450907591,360941639,451567606,451583990,3,1,23481515544,73389,73389,2,2,2,451567610,5,3,297330,20874105,5372811,184362,64354,7761283585,5064588,205755649,1258
75107.29,590,262144,64,376215,24791139486,57,123843777,4332,59,59,4314,2478,89,585,5800991,2,3,147643,18,118949768,1172,1,4,346,467276083,8,1869104332,17,68015,403226,2,2595,585,230198317,25976616,8231747492,583,158,2,3,1,2,2,839,3,8192841626,7836937284,397208384,474681051,474681051,3,1,24683414684,73389,73389,2,2,2,474681055,5,3,319283,23627308,5939856,203261,67954,8192841626,5597730,224262241,1258
80133.21,631,262144,64,392593,25870655954,58,128953845,4692,65,65,4314,2582,95,594,6219908,2,3,154083,18,120472057,1190,1,4,346,487677932,8,1950647104,17,71171,432613,2,2595,594,245360091,28473819,8613924274,592,159,2,3,1,2,2,839,3,8573113061,8179900373,421025837,495225441,495225441,3,1,25751722964,73389,73389,2,2,2,495225445,5,3,359612,25692588,6522000,217170,71104,8573113061,6002738,238843105,1272
85155.78,740,262144,64,413052,27218455258,59,136088938,5082,67,67,4314,2714,116,594,6901393,2,3,162070,18,120472057,1190,1,4,346,512945448,8,2051781792,17,75050,513016,2,2595,594,268794943,33081680,9084406587,592,159,2,3,1,2,2,839,3,9041125275,8607586507,458054594,520917207,520931432,3,1,27086842828,73389,73389,2,2,2,520900827,5,3,381564,29163621,7246418,240261,74981,9041125275,6661132,261553760,1272
90160.10,748,262144,64,427133,28146588780,66,144530203,5411,67,67,4314,2801,117,594,7061202,2,3,167554,18,120472057,1190,1,4,346,530333858,8,2121335432,17,77810,522295,2,2595,594,275343690,33643077,9413397366,592,159,2,3,1,2,2,839,3,9368609332,8902117635,474288763,538620502,538620502,3,1,28008266136,73389,73389,2,2,2,538620506,5,3,388023,29759778,7378641,245894,77741,9368609332,6815308,267969685,1272
95164.73,748,262144,64,441308,29080113648,66,145245123,5767,67,67,4314,2893,117,594,7152845,2,3,173073,18,120472057,1190,1,4,346,547777485,8,2191109940,17,80716,522425,2,2595,594,279408306,33643161,9756236218,592,159,2,3,1,2,2,839,3,9709938611,9199714119,479418088,556346214,556346214,3,1,28930003160,73389,73389,2,2,2,556346218,5,3,391275,29987949,7430792,249166,80647,9709938611,6903679,271982455,1272
100168.63,777,262144,64,457768,30165219122,74,156286927,6136,75,75,4314,2999,123,594,7479544,2,3,179445,18,120472057,1190,1,4,346,567921793,8,2271687172,17,84116,552057,2,2595,594,290603054,35264462,10163472312,592,159,2,3,1,2,2,839,3,10115253597,9547226881,504176281,576826153,576826153,3,1,29994959988,73389,73389,2,2,2,576826157,5,3,431869,31449893,7900169,260473,84039,10115253597,7219071,282708046,1272
105174.08,777,262144,64,470181,30983206042,74,157285882,6469,75,75,4314,3079,123,594,7563064,2,3,184274,18,120472057,1190,1,4,346,583174221,8,2332696884,17,86601,552216,2,2595,594,294415990,35264619,10468357512,592,159,2,3,1,2,2,839,3,10418831477,9808601739,509300764,592295191,592311575,3,1,30799349964,73389,73389,2,2,2,592295195,5,3,435329,31651969,7947335,263278,86524,10418831477,7299786,286474119,1272
