timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55175.65,446,262144,64,152813,10069387616,7,53896632,3440,21,21,21553,1035,68,576,3141849,2,60070,18,117508164,1154,1,4,189,190247793,3,760861792,17,26568,291026,2,12616,576,125549253,22887578,3215320894,576,99,3,1,2,2,509,3,3199049038,3173086986,211494314,193422478,193455246,3,1,10057968888,73389,73389,2,2,2,193422482,3,3,244035,15761130,3650208,107384,26547,3199049038,3034465,121897123,1038
60193.84,1252,262144,64,169419,11163626970,16,74789775,3846,22,22,21553,1144,75,576,3674070,2,66577,18,117508164,1154,1,4,189,210767327,3,843069308,17,29429,436296,2,12616,576,145793026,29850622,3561793551,576,99,3,1,2,2,509,3,3543606150,3517827338,260468549,214459473,214475857,3,1,11151892628,73389,73389,2,2,2,214459477,3,3,290502,19521113,4403305,124901,29405,3543606150,3549169,141386674,1038
65214.41,1317,262144,64,185160,12200248602,16,81581401,4191,22,22,21553,1244,80,576,4165618,2,72787,18,117508164,1154,1,4,189,230446081,3,921719604,17,32140,480465,2,12616,576,164845939,33529071,3890474153,576,99,3,1,2,2,509,3,3870459476,3844259260,292288054,234388833,234405217,3,1,12188219348,73389,73389,2,2,2,234388837,3,3,309264,22011186,4979763,142921,32116,3870459476,4022697,159861145,1038
70238.28,1382,262144,64,200718,13226747376,16,88256643,4542,22,22,21553,1346,88,576,4658684,2,78923,18,117508164,1154,1,4,189,249921286,3,999620480,17,34822,535481,2,12616,576,183969810,37235016,4215973701,576,99,3,1,2,2,509,3,4194154131,4167006137,323091961,254174167,254174167,3,1,13217056716,73389,73389,2,2,2,254174171,3,3,330007,24628399,5536151,160388,34798,4194154131,4498296,178426267,1038
75253.65,1458,262144,64,216340,14255896006,17,96249668,4907,24,24,21553,1447,100,576,5179823,2,85124,18,117508164,1154,1,4,189,269585211,3,1078340844,17,37518,587682,2,12616,576,204237096,41329906,4542969907,576,99,3,1,2,2,509,3,4519335552,4491248336,356829361,273921144,273937528,3,1,14243899520,73389,73389,2,2,2,273921148,3,3,364957,27367259,6259614,190169,37492,4519335552,4989654,197967699,1038
80271.26,1540,262144,64,232449,15317576034,18,104746822,5289,25,25,21553,1547,112,576,5708248,2,91491,18,117508164,1154,1,4,189,289742749,3,1158906180,17,40287,638162,2,12616,576,224952877,45446418,4880088976,576,99,3,1,2,2,509,3,4854609953,4825454082,391666141,294368315,294384699,3,1,15307152412,73389,73389,2,2,2,294368319,3,3,390656,30239568,6909855,210532,40261,4854609953,5497716,218028598,1038
85291.03,1594,262144,64,248193,16355347488,24,115594624,5630,31,31,21553,1651,116,576,6095872,2,97726,18,117508164,1154,1,4,189,309499374,3,1237997496,17,42994,663029,2,12616,576,239951722,47930006,5206960161,576,99,3,1,2,2,509,3,5179754842,5152143684,420874827,314307582,314323966,3,1,16343994296,73389,73389,2,2,2,314307586,3,3,430126,32084706,7436515,228082,42961,5179754842,5867790,232499983,1038
90295.35,1632,262144,64,262683,17309054502,30,126618919,5956,31,31,21553,1743,120,576,6395514,2,103383,18,117508164,1154,1,4,189,327460329,3,1309841316,17,45483,692738,2,12616,576,251891726,49855346,5509650571,576,99,3,1,2,2,509,3,5480909836,5452506037,446808796,332654171,332654171,3,1,17298016924,73389,73389,2,2,2,332654175,3,3,450279,33546993,7816795,238229,45450,5480909836,6157285,244059430,1038
95300.32,1632,262144,64,272572,17961218314,30,128483673,6222,31,31,21553,1808,120,576,6454835,2,107274,18,117508164,1154,1,4,189,339750244,3,1359000976,17,47249,692845,2,12616,576,254868419,49855466,5724642099,576,99,3,1,2,2,509,3,5694945210,5658422805,451881454,345151672,345151672,3,1,17947886976,73389,73389,2,2,2,345151676,3,3,451053,33694843,7848082,240336,47216,5694945210,6214499,247004902,1038
100311.18,1650,262144,64,283384,18672966904,30,131961322,6498,36,36,21553,1879,121,576,6652165,2,111459,18,117508164,1154,1,4,189,353031407,3,1412061168,17,49314,716240,2,12616,576,262434793,51023295,5975764488,576,99,3,1,2,2,509,3,5944854903,5884809727,464510918,358704226,358704226,3,1,18652619784,73389,73389,2,2,2,358704230,3,3,485163,34734634,8167881,246776,49276,5944854903,6405389,254251297,1038
105315.26,1666,262144,64,292898,19300880498,35,142549646,6755,36,36,21553,1938,124,576,6860880,2,115166,18,117508164,1154,1,4,189,364777728,3,1459110912,17,51043,736206,2,12616,576,270527325,52419076,6186891433,576,99,3,1,2,2,509,3,6154920613,6083426110,485290183,370716240,370716240,3,1,19277244512,73389,73389,2,2,2,370716244,3,3,505263,35791986,8457978,256189,51005,6154920613,6604691,262054250,1038
110320.59,1666,262144,64,300000,19768826898,35,145032260,6969,36,36,21553,1985,124,576,6902548,2,117944,18,117508164,1154,1,4,189,373556818,3,1494227272,17,52353,736257,2,12616,576,272948809,52419182,6345042177,576,99,3,1,2,2,509,3,6312355433,6231523729,490361041,379654983,379654983,3,1,19742059148,73389,73389,2,2,2,379654987,3,3,505293,35899623,8476661,257985,52315,6312355433,6644563,264456998,1038
115325.79,1666,262144,64,306799,20216626306,35,147677085,7172,36,36,21553,2031,124,576,6943881,2,120598,18,117508164,1154,1,4,189,381934130,3,1527736520,17,53626,736304,2,12616,576,275198732,52419288,6498795514,576,99,3,1,2,2,509,3,6465414569,6373537683,495418722,388200510,388200510,3,1,20186426552,73389,73389,2,2,2,388200514,3,3,509919,36004467,8495676,259695,53588,6465414569,6684186,266688178,1038
120330.13,1666,262144,64,314568,20728623066,35,150098743,7384,36,36,21553,2080,124,576,6989951,2,123646,18,117508164,1154,1,4,189,391585308,3,1566341232,17,55065,736392,2,12616,576,277672234,52419587,6673537701,576,99,3,1,2,2,509,3,6639377301,6535367588,500498586,397986903,397986903,3,1,20695318988,73389,73389,2,2,2,397986907,3,3,510739,36121637,8515867,261418,55027,6639377301,6728533,269141732,1038
125334.64,1666,262144,64,322325,21239821328,35,152484496,7598,36,36,21553,2130,124,576,7038582,2,126683,18,117508164,1154,1,4,189,401177151,3,1604708604,17,56542,736536,2,12616,576,280154618,52419786,6852611099,576,99,3,1,2,2,509,3,6817653202,6697776566,505551073,407732336,407748720,3,1,21202081504,73389,73389,2,2,2,407732340,3,3,512186,36243763,8537955,263263,56504,6817653202,6775319,271602041,1038
130339.45,1667,262144,64,331527,21846382740,35,154195937,7876,36,36,21553,2191,124,576,7104047,2,130267,18,117508164,1154,1,4,189,412447844,3,1649791376,17,58406,736704,2,12616,576,283278861,52419875,7078118697,576,99,3,1,2,2,509,3,7042153727,6891267205,510651162,419228698,419228698,3,1,21799892328,73389,73389,2,2,2,419228702,3,3,513742,36406653,8560103,265553,58368,7042153727,6838494,274704269,1038
135343.29,1667,262144,64,340880,22462157646,35,155849737,8160,36,36,21553,2250,124,612,7172801,2,133888,18,123184664,1226,1,4,189,423926286,3,1695640528,17,60338,736852,2,12616,612,286468236,52420024,7310887802,612,108,3,1,2,2,509,3,7273880013,7088013125,515754660,430879623,430879623,3,1,22405740428,73389,73389,2,2,2,430879627,3,3,524997,36574320,8614098,267933,60300,7273880013,6904868,277839780,1119
140347.58,1676,262144,64,349814,23051179542,36,158883000,8408,37,37,21553,2309,124,648,7237780,2,137365,18,130434304,1298,1,4,189,434910788,3,1739643152,17,62182,737094,2,12616,648,289293316,52420108,7534833863,648,118,3,1,2,2,509,3,7496838686,7276529487,521858613,442013378,442013378,3,1,22984695688,73389,73389,2,2,2,442013382,3,3,532005,36732001,8651813,270159,62143,7496838686,6967621,280627177,1186
145351.79,1676,262144,64,358633,23632326950,36,161030385,8653,37,37,21553,2365,124,648,7301086,2,140819,18,130434304,1298,1,4,189,445833996,3,1783271384,17,63988,737262,2,12616,648,291990017,52420198,7755233969,648,118,3,1,2,2,509,3,7716275274,7462145930,526941393,453018220,453018220,3,1,23556947472,73389,73389,2,2,2,453018224,3,3,532871,36885906,8673504,272181,63949,7716275274,7028905,283302391,1186
150356.21,1676,262144,64,367903,24242729444,36,163032668,8903,38,38,21553,2425,124,648,7367409,2,144414,18,130434304,1298,1,4,189,457210865,3,1828843460,17,65903,737427,2,12616,648,294841049,52420325,7987826015,648,118,3,1,2,2,509,3,7947848302,7657200032,532050174,464568052,464568052,3,1,24157538736,73389,73389,2,2,2,464568056,3,3,545481,37048500,8714690,274380,65863,7947848302,7093029,286112447,1186
155361.36,1676,262144,64,377329,24864272570,37,165667579,9181,39,39,21553,2485,124,648,7437929,2,148064,18,130434304,1298,1,4,189,468761030,3,1874979400,17,67849,737763,2,12616,648,298050565,52420515,8224112449,648,118,3,1,2,2,509,3,8183087417,7856086677,538166206,476291631,476291631,3,1,24767164844,73389,73389,2,2,2,476291635,3,3,556055,37221299,8759466,276847,67808,8183087417,7161082,289277312,1186
160366.75,1679,262144,64,385651,25412233220,43,174322351,9419,44,44,21553,2536,124,648,7546685,2,151319,18,130434304,1298,1,4,189,479001249,3,1916004996,17,69545,743917,2,12616,648,302506981,52844856,8430947983,648,118,3,1,2,2,509,3,8388975333,8030885194,552019599,486686391,486686391,3,1,25307692364,73389,73389,2,2,2,486686395,3,3,578565,37639320,8913113,284317,69499,8388975333,7262368,293580156,1186
165383.81,1733,262144,64,398983,26291099288,43,180255175,9730,49,49,21553,2621,130,648,8032512,2,156485,18,130434304,1298,1,4,189,495365755,3,1981463020,17,72238,786102,2,12616,648,318004478,56237730,8756506367,648,118,3,1,2,2,509,3,8712860019,8311925064,578076095,503297991,503297991,3,1,26171495564,73389,73389,2,2,2,503297995,3,3,621417,40211373,9554231,300498,72187,8712860019,7732014,308436100,1186
170388.88,1758,262144,64,409351,26974992692,49,190149013,9995,50,50,21553,2689,132,648,8285106,2,160488,18,130434304,1298,1,4,189,507820810,3,2031283240,17,74354,809134,2,12616,648,326369424,57664868,9013365798,648,118,3,1,2,2,509,3,8968474780,8529886296,598442477,516272787,516272787,3,1,26846184956,73389,73389,2,2,2,516272791,3,3,635506,41452292,9837154,308912,74302,8968474780,7976194,316518793,1186
175393.44,1758,262144,64,418045,27547960166,49,192156160,10244,50,50,21553,2746,132,648,8349153,2,163889,18,130434304,1298,1,4,189,518570437,3,2074281748,17,76153,809473,2,12616,648,329218063,57664949,9231964596,648,118,3,1,2,2,509,3,9186113036,8713036293,603542920,527113789,527113789,3,1,27409917060,73389,73389,2,2,2,527113793,3,3,647381,41610923,9886326,311188,76101,9186113036,8037965,319318235,1186
180399.38,1758,262144,64,426571,28109917592,49,194153174,10495,50,50,21553,2800,132,648,8410202,2,167203,18,130434304,1298,1,4,189,529039879,3,2116159516,17,77894,809634,2,12616,648,332076858,57665089,9444155274,648,118,3,1,2,2,509,3,9397366850,8892667622,608634865,537749991,537766375,3,1,27962999564,73389,73389,2,2,2,537749995,3,3,659998,41763090,9944618,313368,77842,9397366850,8096834,322118933,1186
185404.15,1758,262144,64,435899,28723831590,49,195587939,10790,50,50,21553,2859,132,648,8487755,2,170801,18,130434304,1298,1,4,189,540468564,3,2161874256,17,79810,810111,2,12616,648,335455285,57665418,9677594565,648,118,3,1,2,2,509,3,9629767817,9089048142,613729838,549357167,549373551,3,1,28566572716,73389,73389,2,2,2,549357171,3,3,664928,41948571,9983153,315858,79758,9629767817,8171897,325459193,1186
190408.88,1758,262144,64,445286,29343397980,49,197093311,11082,50,50,21553,2919,132,648,8564482,2,174463,18,130434304,1298,1,4,189,552038906,3,2208067936,17,81747,810321,2,12616,648,338773280,57665525,9913119230,648,118,3,1,2,2,509,3,9864243912,9286852537,618849281,561092812,561092812,3,1,29176826256,73389,73389,2,2,2,561092816,3,3,674597,42134510,10038926,318452,81695,9864243912,8246030,328721791,1186
195414.72,1758,262144,64,452372,29809716636,49,199856053,11273,50,50,21553,2965,132,648,8613887,2,177229,18,130434304,1298,1,4,189,560766334,3,2243065336,17,83202,810431,2,12616,648,340899928,57665624,10090001420,648,118,3,1,2,2,509,3,10040353059,9436056593,623926947,569910834,569910834,3,1,29635363400,73389,73389,2,2,2,569910838,3,3,679916,42256482,10061815,320210,83150,10040353059,8293677,330825354,1186
200473.29,1800,262144,64,462328,30466295492,49,205392046,11531,55,55,21553,3033,139,648,8908368,2,181075,18,130434304,1298,1,4,189,573020664,3,2292082656,17,85251,832423,2,12616,648,350524170,59763850,10337571816,648,118,3,1,2,2,509,3,10286697198,9645836542,641955232,582301839,582334607,3,1,30279695660,73389,73389,2,2,2,582301843,3,3,716460,43849639,10509500,330088,85194,10286697198,8578280,340001861,1186
205495.90,1856,262144,64,473633,31211656458,51,215648235,11856,56,56,21553,3106,152,648,9352137,2,185580,18,130434304,1298,1,4,189,587365393,3,2349397076,17,87494,882875,2,12616,648,365772274,63037893,10611979064,648,118,3,1,2,2,509,3,10559671592,9883783137,671898884,596445932,596445932,3,1,31015188496,73389,73389,2,2,2,596445936,3,3,733181,46250542,11018213,344790,87436,10559671592,9007347,354741620,1186
