event,start_value,end_value,diff,description
GlobalThreadPoolJobWaitTimeMicroseconds,10429271,13086154,2656883,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,710,1397,687,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,120,2203,2083,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,74550,1498384,1423834,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,1,12,11,Number of created server HTTP connections
HTTPServerConnectionsExpired,0,1,1,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,0,25,25,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,0,1,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,0,25,25,Number of reused server HTTP connections
HardPageFaults,0,29,29,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
IOBufferAllocBytes,21448907,1208633914,1187185007,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,273,10060,9787,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,1,10,9,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,249,26186,25937,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,0,36611,36611,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,0,12,12,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,0,72319,72319,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,0,1774798047,1774798047,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,0,23,23,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,0,7099192188,7099192188,Total number of rows in the result of a JOIN operation.
LoadedDataParts,17,17,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,5357308,5357308,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,0,807301,807301,Number of marks loaded (total across columns).
LoadedMarksFiles,0,22,22,Number of mark files loaded.
LoadedMarksMemoryBytes,0,3652160,3652160,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,21189632,17091186274,17069996642,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,123,799,676,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,6886,26268954,26262068,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,169,543926,543757,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,44,42397086,42397042,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,65,644,579,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,5939,1497379,1491440,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogError,0,36,36,Number of log messages with level Error
LogInfo,49,49,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,6638738,13456387,6817649,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,0,4775,4775,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,0,22,22,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,3165,3165,0,Total time spent for memory allocator purge
MemoryWorkerRun,535,1459,924,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,472123,2898444,2426321,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,344,482,138,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,315,676,361,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,223,313,90,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,1004,2035,1031,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,3976,11094,7118,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,0,948,948,Total time spent while merging sorted columns
NetworkReceiveBytes,249,26186,25937,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,8,4780,4772,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,0,36611,36611,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,0,3169,3169,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,0,1238838879,1238838879,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,0,1714037850,1714037850,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,0,3301376,3301376,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,0,68897567078,68897567078,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,0,72,72,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,0,4773,4773,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,20,8641,8621,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,161,207,46,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,5348917,5348992,75,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,0,2,2,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,155,247,92,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1,21,20,Count queries with all subqueries
Query,1,10,9,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,5,5,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,27,27,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,45,78237,78192,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,0,216369896,216369896,Total time of all queries.
RWLockAcquiredReadLocks,246,351,105,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,8044,23279,15235,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,24124078,68679536706,68655412628,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,599687,68151153691,68150554004,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,0,17534001220,17534001220,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RowsReadByMainReader,0,4800303216,4800303216,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,4800303216,4800303216,Number of rows read from MergeTree tables (in total) by prewhere readers.
Seek,535,1459,924,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,21,20,Count SELECT queries with all subqueries
SelectQuery,1,10,9,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,0,216369896,216369896,Total time of SELECT queries.
SelectedBytes,0,225614261089,225614261089,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,587112,587112,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,587112,587112,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,16,16,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,16,16,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,16,16,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,0,4800303302,4800303302,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,5480,5480,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,1126,2513,1387,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,3,47,44,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,1515,3093,1578,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,0,4339139,4339139,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,2755,935422263,935419508,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,0,36184117,36184117,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,61,1762357,1762296,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,56,543225,543169,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254901,68609477405,68609222504,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,236,219607682,219607446,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,0,1202684559,1202684559,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,5068951,5068951,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
