event,start_value,end_value,diff,description
JoinProbeTableRowCount,140209045713,166831016418,26621970705,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,4400,5168,768,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,560836182852,667324065672,106487882820,Total number of rows in the result of a JOIN operation.
LoadedDataParts,34,34,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,37340,37340,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807422,807422,0,Number of marks loaded (total across columns).
LoadedMarksFiles,143,143,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3661568,3661568,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,2339057294209,2441149114646,102091820437,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,32591,38182,5591,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,98178558,104920081,6741523,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,47858,59450,11592,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,5600362,6530203,929841,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,32543,38134,5591,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,155977253,156724604,747351,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1895394,1895394,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,414910,495568,80658,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,143,143,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,40317,46982,6665,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,14750674,17411367,2660693,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1445,1473,28,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,3230,3257,27,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,340,344,4,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,6747,6801,54,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,38660,38928,268,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,359462,428457,68995,Total time spent while merging sorted columns
NetworkReceiveBytes,494739,590360,95621,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,1964012103,2304360333,340348230,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,921913,1038879,116966,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,153327,174904,21577,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,200858708829,235315724579,34457015750,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,376727074534,383377447076,6650372542,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,4154906180264,4937608744283,782702564019,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,3848,4560,712,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,413146,493329,80183,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,6288103,6501640,213537,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,2330,2805,475,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,30287,30301,14,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,20,20,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,314,318,4,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1194,1416,222,Count queries with all subqueries
Query,482,571,89,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,6035,7179,1144,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,6133,7277,1144,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,8980173,9314555,334382,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,48616021092,53929776789,5313755697,Total time of all queries.
RWLockAcquiredReadLocks,1624,1807,183,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,24,24,0,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,490740,570930,80190,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,4151576820649,4933749770126,782172949477,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,4117350643069,4892578441817,775227798748,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,2436136404776,2548844589597,112708184821,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,708,1048,340,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,280817738136,333621073512,52803335376,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,280817738136,333621073512,52803335376,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,380,556,176,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,40317,46982,6665,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1194,1416,222,Count SELECT queries with all subqueries
SelectQuery,482,571,89,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,48616021092,53929776789,5313755697,Total time of SELECT queries.
SelectedBytes,13493653846619,16033014267084,2539360420465,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,34346052,40804284,6458232,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,34346052,40804284,6458232,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,6084,7228,1144,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,6084,7228,1144,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,6084,7228,1144,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,280817761159,333621096852,52803335693,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,105,105,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,145446,167767,22321,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,1249,1441,192,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,37149,42881,5732,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,551045922,628795945,77750023,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,8784267415,9391956084,607688669,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,6047542086,7042126784,994584698,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHit,33265937,39536181,6270244,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,4150131763919,4932068940480,781937176561,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,8580490269,9173886253,593395984,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,194816578401,228279809486,33463231085,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,62306793,63327429,1020636,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
