event,start_value,end_value,diff,description
HTTPServerConnectionsCreated,1,34,33,Number of created server HTTP connections
HTTPServerConnectionsExpired,0,17,17,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,0,88,88,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,0,1,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,0,72,72,Number of reused server HTTP connections
IOBufferAllocBytes,21191413,17058715875,17037524462,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,420,163001,162581,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,1,90,89,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,250,95871,95621,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,0,109072,109072,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,0,180,180,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,0,170963,170963,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,0,26621970705,26621970705,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,0,749,749,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,0,106487882820,106487882820,Total number of rows in the result of a JOIN operation.
LoadedDataParts,34,34,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14505,14505,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,0,807422,807422,Number of marks loaded (total across columns).
LoadedMarksFiles,0,143,143,Number of mark files loaded.
LoadedMarksMemoryBytes,0,3661568,3661568,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,63455,99909125951,99909062496,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,118,5817,5699,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,13061,5753778,5740717,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,118,11209,11091,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,77,1191219,1191142,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,70,5769,5699,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,5815,1713281,1707466,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1855608,1855608,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,0,80551,80551,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,0,143,143,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,1021,7615,6594,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,61155,2620834,2559679,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,876,1244,368,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1138,1974,836,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,209,294,85,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2327,4088,1761,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,9048,19765,10717,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,0,68247,68247,Total time spent while merging sorted columns
NetworkReceiveBytes,250,95871,95621,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,19,9281,9262,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,0,109072,109072,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,0,17463,17463,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,0,33232441774,33232441774,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,0,6369989549,6369989549,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,0,782341921145,782341921145,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,0,712,712,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,0,80199,80199,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,54,178034,177980,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,280,918,638,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,12018,16744,4726,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,2,14,12,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,162,258,96,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1,223,222,Count queries with all subqueries
Query,1,90,89,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,1098,1098,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,1190,1190,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,63,292129,292066,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,0,4893827539,4893827539,Total time of all queries.
RWLockAcquiredReadLocks,226,490,264,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,9147,77433,68286,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,21425816,781809088674,781787662858,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,308927,775177881524,775177572597,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,0,109685923092,109685923092,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,0,336,336,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,0,52803335376,52803335376,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,52803335376,52803335376,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,0,176,176,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,1021,7615,6594,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,223,222,Count SELECT queries with all subqueries
SelectQuery,1,90,89,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,0,4893827539,4893827539,Total time of SELECT queries.
SelectedBytes,0,2539360412070,2539360412070,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,6458232,6458232,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,6458232,6458232,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,1144,1144,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,1144,1144,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,1144,1144,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,0,52803335627,52803335627,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,104,104,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,3445,24955,21510,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,0,3307,3307,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,2395,8727,6332,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,0,98063562,98063562,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,275,582322236,582321961,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,0,1036127195,1036127195,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,40,6267577,6267537,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,254132,781599485632,781599231500,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,219,568486557,568486338,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,0,32197122509,32197122509,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,2472496,2472496,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
