timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
382865.04,253952,62,237658,15658459762,1,1000257,1,41,41,3951,152,675,1069428,13,62710,54,89,145596860,1352,1,53,55,15,12,251,675,45020727,1009,4628867739,675,333,2,1,14,14,363,1,4629040080,4581018151,101563274,355530492,355530492,1,2,1,15643341648,73389,73389,14,14,14,355530492,8,3,529546,1094101,2040418,35339,4629040080,1069428,42982074,1608
384870.25,253952,62,257943,16995024726,1,1000257,1,41,41,3951,156,675,1169259,13,68459,54,89,146127764,1352,1,53,55,15,12,251,675,49489346,2794,5016752225,675,333,2,1,14,14,363,1,5019503568,4971831340,112309083,385897287,385897287,1,2,1,16978759732,73389,73389,14,14,14,385880903,8,3,537117,1196468,2178137,38318,5019503568,1169259,47313145,1608
386876.18,253952,62,278094,18322807866,1,1000257,1,41,41,3951,159,675,1274211,13,74120,54,89,146658668,1352,1,53,55,15,12,251,675,54101120,43693,5406081363,675,333,2,1,14,14,363,1,5407476688,5359908770,122276919,416075666,416075666,1,2,1,18306608408,73389,73389,14,14,14,416059282,8,3,556992,1303957,2366584,41278,5407476688,1274211,51736658,1608
388882.36,253952,62,298028,19635678258,1,1000257,1,41,41,3951,163,675,1378713,13,79778,54,89,147189572,1352,1,53,55,15,12,251,675,58595196,59965,5787686278,675,333,2,1,14,14,363,1,5790079819,5743705818,133036551,445920332,445920332,1,2,1,19620494608,73389,73389,14,14,14,445920332,8,3,564605,1410970,2519564,44201,5790079819,1378713,56077944,1608
390888.64,253952,62,316145,20828906066,37,38445307,72,42,42,3951,167,675,1492761,13,84938,54,89,147720476,1352,1,53,56,15,12,251,675,63327448,251178,6138518392,675,333,2,1,14,14,363,1,6138369385,6092467830,1103321461,473041380,473041380,1,2,1,20813820720,73389,73389,14,14,14,473041380,8,3,607356,1527558,2770492,46865,6138369385,1492761,60559444,1608
392895.42,253952,62,333720,21987084180,37,41967879,121,43,43,3951,170,675,1622672,13,89899,54,89,148251380,1352,1,53,57,15,12,251,675,67934417,670227,6476190223,675,333,2,1,14,14,363,1,6476797289,6430911476,1113429620,499367804,499367804,1,2,1,21972183376,73389,73389,14,14,14,499367804,8,3,617948,1660066,2961748,49447,6476797289,1622672,64975320,1608
394905.21,253952,62,350891,23118347700,39,46730794,178,44,44,3951,173,675,1747272,13,94786,54,89,148782284,1352,1,53,58,15,12,251,675,72540160,1147317,6808173739,675,333,2,1,14,14,363,1,6806646794,6761614829,1124432253,525079828,525079828,1,2,1,23103512432,73389,73389,14,14,14,525079828,8,3,629199,1787287,3142769,51970,6806646794,1747272,69400226,1608
396911.45,253952,62,367358,24203473876,39,49772606,224,44,44,3951,177,675,1878187,13,99496,54,89,149844092,1352,1,53,58,15,12,251,675,77118528,1686988,7122500740,675,333,2,1,14,14,363,1,7122918211,7078785913,1134051066,549726892,549743276,1,2,1,24187983248,73389,73389,14,14,14,549726892,8,3,645514,1920738,3321269,54389,7122918211,1878187,73800251,1608
398916.45,253952,62,381509,25135651948,42,54233884,272,45,45,3951,179,675,1982097,13,103465,54,89,149844092,1352,1,53,59,15,12,251,675,80730742,1936671,7397753132,675,333,2,1,14,14,363,1,7395285827,7351218686,1142821269,570929886,570929886,1,2,1,25120914984,73389,73389,14,14,14,570929886,8,3,658292,2027281,3446487,56467,7395285827,1982097,77287382,1608
400922.90,253952,62,392543,25861348928,43,56912357,311,45,45,3951,184,675,2037507,13,106744,54,89,150905900,1352,1,53,59,15,12,251,675,83245631,1936757,7607429949,675,333,2,1,14,14,363,1,7605139183,7563267629,1148040029,587420765,587437149,1,2,1,25846513660,73389,73389,14,14,14,587420765,8,3,688805,2083908,3526109,58086,7605139183,2037507,79722732,1608
