timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
191270.76,1,253952,62,148654,9793963750,38,55235323,0,348,40,40,4043,138,1,675,901365,24,37667,42,11,143207792,1352,1,0,41,54,7,9,346,675,0,0,0,33188856,4097322,2916013858,0,675,446,2,1,14,14,403,1,2916350768,2866876967,125786942,222237555,222237555,1,2,1,9778452420,73389,73389,14,14,14,222237555,9,3,598157,921229,2144593,22269,2916350768,901365,31045549,1986
193277.84,1,253952,62,162719,10720446806,38,57129772,0,380,44,44,4043,140,1,675,998922,24,41609,42,11,143738696,1352,1,0,41,58,7,9,346,675,0,0,0,36763061,5053675,3185728718,0,675,446,2,1,14,14,403,1,3186461648,3137606776,132675577,243296967,243296967,1,2,1,10705066548,73389,73389,14,14,14,243296967,9,3,614891,1020862,2290965,24333,3186461648,998922,34473515,1986
195293.65,1,253952,62,176446,11624837614,40,61792668,0,419,45,45,4043,143,1,675,1107152,24,45526,42,11,144004148,1352,1,0,41,59,7,9,346,675,0,0,0,40671136,6033388,3449064280,0,675,446,2,1,14,14,403,1,3450571728,3401935863,142550468,263852793,263852793,1,2,1,11608801996,73389,73389,14,14,14,263836409,9,3,619888,1131392,2447435,26348,3450571728,1107152,38225254,1986
197304.20,1,253952,62,190197,12531066738,41,64523360,0,452,47,47,4043,145,1,675,1233959,24,49378,42,11,144535052,1352,1,0,41,61,7,9,346,675,0,0,0,44682624,7713242,3714358592,0,675,446,2,1,14,14,403,1,3715206096,3666845158,153692997,284447420,284447420,1,2,1,12514965584,73389,73389,14,14,14,284431036,9,3,637219,1260466,2639236,28367,3715206096,1233959,42045081,1986
199309.28,1,253952,62,200983,13241654362,45,69932387,0,476,47,47,4043,147,1,675,1290030,24,52406,42,11,144535052,1352,1,0,41,61,7,9,346,675,0,0,0,46972845,7730898,3924568564,0,675,446,2,1,14,14,403,1,3922955216,3874562479,161481284,300596394,300596394,1,2,1,13226241336,73389,73389,14,14,14,300596394,9,3,637338,1317883,2714180,29952,3922955216,1290030,44260457,1986
201318.08,1,253952,62,216352,14254451638,45,71483813,0,514,50,50,4043,149,1,675,1407214,24,56734,42,11,145065956,1352,1,0,41,64,7,9,346,675,0,0,0,51014022,8565345,4217794480,0,675,446,2,1,14,14,403,1,4218653648,4170640482,168813677,323603343,323619727,1,2,1,14238547092,73389,73389,14,14,14,323603343,9,3,656209,1437480,2890805,32208,4218653648,1407214,48125170,1986
203329.09,1,253952,62,232460,15315945470,45,74696323,0,558,51,51,4043,152,1,675,1529640,24,61292,42,11,145596860,1352,1,0,41,65,7,9,346,675,0,0,0,55258867,9429769,4529120228,0,675,446,2,1,14,14,403,1,4528507856,4480840771,178219461,347738629,347755013,1,2,1,15300499676,73389,73389,14,14,14,347738629,9,3,662426,1562360,3056412,34572,4528507856,1529640,52204574,1986
205339.15,1,253952,62,248902,16399328326,47,79199479,0,614,52,52,4043,154,1,675,1657205,24,65888,42,11,145862312,1352,1,0,41,66,7,9,346,675,0,0,0,59635128,10191253,4845680999,0,675,446,2,1,14,14,403,1,4845571024,4797658949,188691806,372365435,372381819,1,2,1,16384079140,73389,73389,14,14,14,372365435,9,3,671327,1695482,3228725,36991,4845571024,1657205,56408666,1986
207347.92,1,253952,62,264237,17409897378,49,84434126,0,664,53,53,4043,157,1,675,1774823,24,70246,42,11,146393216,1352,1,0,41,67,7,9,346,675,0,0,0,63931868,10977602,5141005182,0,675,446,2,1,14,14,403,1,5140351952,5093079926,200078641,395315040,395331424,1,2,1,17393861760,73389,73389,14,14,14,395315040,9,3,680618,1815627,3403148,39240,5140351952,1774823,60531132,1986
209357.59,1,253952,62,280317,18469290750,50,87706294,0,729,54,54,4043,159,1,675,1897184,24,74729,42,11,146658668,1352,1,0,41,68,7,9,346,675,0,0,0,68262855,11419323,5450506471,0,675,446,2,1,14,14,403,1,5450206160,5402678927,208685868,419403333,419419717,1,2,1,18453746652,73389,73389,14,14,14,419403333,9,3,684752,1941234,3555871,41604,5450206160,1897184,64709573,1986
211365.46,1,253952,62,296572,19539726938,50,91357898,0,786,55,55,4043,162,1,675,2021108,24,79325,42,11,146924120,1352,1,0,41,69,7,9,346,675,0,0,0,72640621,12011536,5762226606,0,675,446,2,1,14,14,403,1,5762292555,5715666885,217874835,443737386,443737386,1,2,1,19523724088,73389,73389,14,14,14,443721002,9,3,697994,2068613,3715772,43989,5762292555,2021108,68927592,1986
213374.17,1,253952,62,313301,20641725326,50,94916815,0,826,56,56,4043,166,1,675,2137946,24,84109,42,11,147720476,1352,1,0,41,70,7,9,346,675,0,0,0,77222191,12793065,6084331163,0,675,446,2,1,14,14,403,1,6083843433,6037721820,228819537,468771633,468788017,1,2,1,20625951852,73389,73389,14,14,14,468771633,9,3,713628,2188105,3896350,46449,6083843433,2137946,73328751,1986
215382.48,1,253952,62,330475,21773611438,52,100073202,0,873,59,59,4043,169,1,675,2255965,24,88962,42,11,148251380,1352,1,0,41,73,7,9,346,675,0,0,0,81818818,13574537,6414791158,0,675,446,2,1,14,14,403,1,6414407017,6368517083,241373323,494516425,494516425,1,2,1,21758722700,73389,73389,14,14,14,494516425,9,3,735752,2308801,4107336,48971,6414407017,2255965,77714231,1986
217386.66,1,253952,62,342024,22534320016,58,107952233,0,897,60,60,4043,172,1,675,2315587,24,92312,42,11,148782284,1352,1,0,41,74,7,9,346,675,0,0,0,84504045,13718310,6638706759,0,675,446,2,1,14,14,403,1,6636122122,6590862749,253055440,511807961,511807961,1,2,1,22519550284,73389,73389,14,14,14,511807961,9,3,754393,2369845,4194517,50669,6636122122,2315587,80312699,1986
219398.43,1,253952,62,358825,23641230296,58,109891952,0,938,63,63,4043,174,1,675,2439169,24,97006,42,11,149047736,1352,1,0,41,77,7,9,346,675,0,0,0,88731123,14019869,6959593080,0,675,446,2,1,14,14,403,1,6959476746,6914485709,260392335,536950863,536967247,1,2,1,23625837972,73389,73389,14,14,14,536950863,9,3,778967,2495944,4396772,53136,6959476746,2439169,84337668,1986
221407.24,1,253952,62,375924,24767775224,59,115094770,0,979,65,65,4043,178,1,675,2573923,24,101889,42,11,149844092,1352,1,0,41,79,7,9,346,675,0,0,0,93436235,14558197,7287948034,0,675,446,2,1,14,14,403,1,7287675715,7243712301,273091593,562556391,562572775,1,2,1,24752481204,73389,73389,14,14,14,562556391,9,3,807741,2633391,4609232,55646,7287675715,2573923,88830474,1986
223413.25,1,253952,62,391930,25821175360,60,119230012,0,1036,66,66,4043,184,1,675,2705001,24,106576,42,11,150905900,1352,1,0,41,80,7,9,346,675,0,0,0,97929414,15040017,7593890155,0,675,446,2,1,14,14,403,1,7593473775,7551566772,283771056,586503261,586519645,1,2,1,25806143484,73389,73389,14,14,14,586503261,9,3,844052,2767028,4840479,57997,7593473775,2705001,93092557,1986
225245.52,1,253952,62,400982,26415782060,65,124744577,1,1057,66,66,4043,191,1,675,2747683,24,109422,49,11,158511825,1359,1,1035,48,87,7,41,370,675,550,1035,73,100175869,15062550,7767519550,8,675,446,2,1,14,14,403,1,7763869224,7725268584,345706393,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,9,3,864824,2810769,4918557,59330,7763869224,2747683,95261013,1986
