timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
413981.21,2,253952,62,78521,5172130026,1,14471018,0,692,4,4,4514,566,8,603,626155,0,2,30876,8,117313278,1208,1,0,4,714,97780952,8,390994572,7,18,3,294,603,0,0,42589732,1001648,1667769378,0,603,567,0,3,1,14,14,1279,3,1666689264,1631815779,57921057,99242789,99242789,1,3,1,5160625060,73389,73389,14,14,14,99242793,7,3,114476,642490,968298,13906,1666689264,626155,41623069,1901
415990.27,2,253952,62,86731,5712376598,1,15838600,0,762,4,4,4514,603,8,612,687774,0,2,34087,8,119728069,1226,1,0,4,714,108008673,8,432034692,7,18,3,294,612,0,0,47127953,1134050,1836249695,0,612,577,0,3,1,14,14,1279,3,1834607485,1801937513,63944932,109631516,109631516,1,3,1,5700838864,73389,73389,14,14,14,109631520,7,3,117329,705749,1040062,15265,1834607485,687774,46089700,1932
417997.34,2,253952,62,94890,6249304966,1,17115344,0,845,4,4,4514,658,8,612,759194,0,2,37302,8,120077983,1226,1,0,4,714,118186938,8,472747752,7,18,3,294,612,0,0,51740768,1259277,2011792051,0,612,577,0,3,1,14,14,1279,3,2010111409,1971048442,69941976,119954707,119954707,1,3,1,6237644796,73389,73389,14,14,14,119954711,7,3,121975,778948,1123235,16730,2010111409,759194,50619517,1932
420011.58,2,253952,62,103246,6801026222,1,18456142,0,931,4,4,4514,716,8,612,827196,0,2,40604,8,121996477,1226,1,0,4,714,128642530,8,514570120,7,18,3,294,612,0,0,56387812,1342335,2182224213,0,612,577,0,3,1,14,14,1279,3,2180512917,2144618043,75988982,130543472,130543472,1,3,1,6788260576,73389,73389,14,14,14,130543476,7,3,127598,848674,1206431,18140,2180512917,827196,55183534,1932
422018.03,2,253952,62,111901,7371980762,1,19704121,0,1016,4,4,4514,762,9,612,893402,0,2,44006,8,123492661,1226,1,0,4,714,139472453,8,557825068,7,18,3,294,612,0,0,61114008,1411649,2359940489,0,612,577,0,3,1,14,14,1279,3,2357771961,2324694505,82022630,141527612,141527612,1,3,1,7359435856,73389,73389,14,14,14,141527616,7,3,133956,916627,1288206,19589,2357771961,893402,59828145,1932
424030.59,3,253952,62,120833,7960787124,1,20865922,0,1103,4,4,4514,832,9,612,967289,0,2,47536,8,123492661,1226,1,0,4,714,150611496,8,602445984,7,18,3,294,612,0,0,65914668,1477938,2553197318,0,612,577,0,3,1,14,14,1279,3,2551103626,2510151258,88030933,152841591,152841591,1,3,1,7947762764,73389,73389,14,14,14,152841595,7,3,134214,992437,1365872,21216,2551103626,967289,64551327,1932
426037.72,3,253952,62,129870,8556197248,1,22138396,0,1184,4,4,4514,878,9,621,1032295,0,2,51081,8,125304397,1244,1,0,4,714,161897712,8,647590848,7,18,3,294,621,0,0,70631330,1551980,2740109542,0,621,586,0,3,1,14,14,1279,3,2737565530,2697956388,94079628,164272417,164272417,1,3,1,8542165716,73389,73389,14,14,14,164272421,7,3,135916,1059161,1445651,22736,2737565530,1032295,69188389,1964
428048.40,4,253952,62,138837,9146821346,1,23395249,0,1265,4,4,4514,957,9,630,1104150,0,2,54616,8,126803131,1262,1,0,4,714,173044184,8,692112240,7,18,3,294,630,0,0,75371067,1604118,2933107811,0,630,590,0,3,1,14,14,1279,3,2930614055,2884394140,100114267,175594588,175610972,1,3,1,9130918608,73389,73389,14,14,14,175594592,7,3,136183,1132851,1530691,24378,2930614055,1104150,73843270,1994
430053.65,4,253952,62,147828,9739771850,1,24980933,0,1310,4,4,4514,999,9,630,1164306,0,2,58149,8,126803131,1262,1,0,4,714,184310912,8,737179120,7,18,3,294,630,0,0,79704225,1612569,3120410672,0,630,590,0,3,1,14,14,1279,3,3117761800,3071052969,105836112,187004712,187004712,1,3,1,9724245056,73389,73389,14,14,14,187004716,7,3,140399,1194626,1610632,25893,3117761800,1164306,78096671,1994
432058.02,4,253952,62,154815,10199300792,2,27325744,0,1349,4,4,4514,1059,9,630,1204543,0,2,60908,8,126803131,1262,1,0,4,714,193006480,8,772025920,7,18,3,294,630,0,0,82649060,1612626,3272003353,0,630,590,0,3,1,14,14,1279,3,3269103361,3216025887,111328567,195824893,195824893,1,3,1,10182894468,73389,73389,14,14,14,195824897,7,3,146330,1236033,1661541,27178,3269103361,1204543,80989990,1994
434065.22,4,253952,62,162168,10684903328,2,28805653,0,1400,5,5,4514,1091,9,630,1253421,0,2,63791,8,126803131,1262,1,0,4,714,202171943,8,808687772,7,19,3,294,630,0,0,86417891,1636188,3422736158,0,630,590,0,3,1,14,14,1279,3,3419829911,3368941324,116596701,205137865,205154249,1,3,1,10667169012,73389,73389,14,14,14,205137869,7,3,162034,1286272,1748446,28397,3419829911,1253421,84672782,1994
436071.92,4,253952,62,170554,11236985886,2,30064365,0,1489,5,5,4514,1141,9,630,1321175,0,2,67070,8,126803131,1262,1,0,4,714,212605223,8,850420892,7,19,3,294,630,0,0,91147967,1702319,3604362142,0,630,590,0,3,1,14,14,1279,3,3600889289,3543354131,122637067,215737425,215737425,1,3,1,11218346132,73389,73389,14,14,14,215737429,7,3,164595,1355751,1834373,29900,3600889289,1321175,89317109,1994
438079.01,4,253952,62,178917,11786945750,2,31284012,0,1571,5,5,4514,1203,9,630,1388320,0,2,70358,8,126803131,1262,1,0,4,714,222994851,8,891979404,7,19,3,294,630,0,0,95901597,1758027,3782962131,0,630,590,0,3,1,14,14,1279,3,3779315526,3717173986,128651159,226275767,226275767,1,3,1,11765487948,73389,73389,14,14,14,226259387,7,3,166437,1424637,1910304,31387,3779315526,1388320,93994986,1994
440084.94,4,253952,62,187296,12338292038,2,32452428,0,1650,5,5,4514,1244,9,630,1451565,0,2,73635,8,126803131,1262,1,0,4,714,233463422,8,933789136,7,19,3,294,630,0,0,100542733,1807401,3959041570,0,630,590,0,3,1,14,14,1279,3,3955616912,3890738980,134491627,236877486,236877486,1,3,1,12317629304,73389,73389,14,14,14,236877490,7,3,172740,1489577,1997289,32820,3955616912,1451565,98548311,1994
442090.36,4,253952,62,192957,12711776930,3,35048511,0,1669,5,5,4514,1298,9,639,1484602,0,2,75878,8,128244284,1280,1,0,4,714,240480768,8,961923072,7,19,3,294,639,0,0,102953322,1807464,4087713612,0,639,597,0,3,1,14,14,1279,3,4083804369,4009051012,139503775,244011830,244011830,1,3,1,12688615192,73389,73389,14,14,14,244011834,7,3,180620,1523500,2046217,33918,4083804369,1484602,100911065,2015
444095.14,4,253952,62,200229,13189971566,3,36318023,0,1733,6,6,4514,1329,9,639,1534450,0,2,78706,8,128244284,1280,1,0,4,714,249515591,8,997997616,7,20,3,294,639,0,0,106728740,1842983,4236903747,0,639,597,0,3,1,14,14,1279,3,4233114930,4159886355,144523753,253192459,253192459,1,3,1,13166007900,73389,73389,14,14,14,253192463,7,3,188344,1574662,2112070,35127,4233114930,1534450,104620774,2015
446102.39,4,253952,62,206472,13602286172,4,38803650,0,1753,7,7,4514,1387,9,639,1573555,0,2,81193,8,128244284,1280,1,0,4,714,257344349,8,1029377396,7,21,3,294,639,0,0,109670387,1865807,4372536356,0,639,597,0,3,1,14,14,1279,3,4368901057,4290006708,149996498,261100725,261100725,1,3,1,13577237732,73389,73389,14,14,14,261100729,7,3,193419,1614859,2163025,36292,4368901057,1573555,107511568,2015
448109.10,4,253952,62,214636,14141026338,4,40053720,0,1832,7,7,4514,1430,9,639,1638783,0,2,84401,8,128244284,1280,1,0,4,714,267544385,8,1070112828,7,21,3,294,639,0,0,114343923,1981674,4546580446,0,639,597,0,3,1,14,14,1279,3,4542643158,4459524761,156046987,271462273,271462273,1,3,1,14116038228,73389,73389,14,14,14,271462277,7,3,198146,1681748,2232906,37705,4542643158,1638783,112115392,2015
450114.21,4,253952,62,222799,14678832216,4,41250492,0,1904,7,7,4514,1471,9,639,1703045,0,2,87592,8,128244284,1280,1,0,4,714,277718786,8,1110875144,7,21,3,294,639,0,0,118837221,2064736,4721673339,0,639,597,0,3,1,14,14,1279,3,4717701658,4629421860,161786477,281764762,281764762,1,3,1,14651767656,73389,73389,14,14,14,281764766,7,3,201997,1747655,2316944,39148,4717701658,1703045,116524825,2015
452120.29,4,253952,62,228200,15035313946,5,44043408,0,1919,7,7,4514,1518,9,639,1732634,0,2,89725,8,128244284,1280,1,0,4,714,284437743,8,1137750972,7,21,3,294,639,0,0,121088809,2065059,4840456451,0,639,597,0,3,1,14,14,1279,3,4836137164,4742100138,166834848,288579618,288596002,1,3,1,15006140168,73389,73389,14,14,14,288579622,7,3,202555,1778106,2360901,40145,4836137164,1732634,118732545,2015
454125.27,4,253952,62,233664,15395598662,5,45647643,0,1944,7,7,4514,1542,9,639,1764005,0,2,91858,8,128244284,1280,1,0,4,714,291239918,8,1164959672,7,21,3,294,639,0,0,123421854,2065320,4962456865,0,639,597,0,3,1,14,14,1279,3,4957782562,4856060325,170776423,295478553,295478553,1,3,1,15364884788,73389,73389,14,14,14,295478557,7,3,203139,1810333,2400861,41144,4957782562,1764005,121025719,2015
456133.68,4,253952,62,241836,15933089414,5,46916142,0,2006,8,8,4514,1608,9,639,1830358,0,2,95069,8,128244284,1280,1,0,4,714,301388115,8,1205487836,7,22,3,294,639,0,0,127815300,2159562,5137320579,0,639,597,0,3,1,14,14,1279,3,5132719268,5026009421,176517680,305771135,305771135,1,3,1,15900099052,73389,73389,14,14,14,305771139,7,3,210457,1878350,2497810,42611,5132719268,1830358,125322389,2015
458141.50,4,253952,62,250093,16476995346,5,48187468,0,2082,8,8,4514,1647,10,639,1898677,0,2,98303,8,128244284,1280,1,0,4,714,311690243,8,1246696520,7,22,3,294,639,0,0,132399290,2338541,5312617816,0,639,597,0,3,1,14,14,1279,3,5308144976,5197323937,182531640,316221080,316221080,1,3,1,16443496192,73389,73389,14,14,14,316221084,7,3,216593,1948416,2587002,44040,5308144976,1898677,129817358,2015
460150.37,4,253952,62,258161,17008237456,5,49547534,0,2163,8,8,4514,1720,10,639,1973945,0,2,101476,8,128244284,1280,1,0,4,714,321672087,8,1286688348,7,22,3,294,639,0,0,136931462,2499487,5492617932,0,639,597,0,3,1,14,14,1279,3,5487718289,5365936544,188566889,326361888,326361888,1,3,1,16970818208,73389,73389,14,14,14,326361892,7,3,222960,2025503,2682913,45569,5487718289,1973945,134253786,2015
462155.88,4,253952,62,265634,17500570108,5,50815701,0,2226,8,8,4514,1756,10,639,2034023,0,2,104407,8,128244284,1280,1,0,4,714,331007872,8,1323966880,7,22,3,294,639,0,0,141030914,2622421,5652023418,0,639,597,0,3,1,14,14,1279,3,5646955995,5520960652,194039817,335830952,335830952,1,3,1,17463209536,73389,73389,14,14,14,335830956,7,3,225861,2087145,2762901,46862,5646955995,2034023,138273407,2015
464162.75,4,253952,62,271079,17859247660,6,53498355,0,2235,8,8,4514,1783,10,639,2066997,0,2,106524,8,128244284,1280,1,0,4,714,337747639,8,1350925996,7,22,3,294,639,0,0,143413108,2622750,5771985213,0,639,597,0,3,1,14,14,1279,3,5766562928,5634764118,199104479,342666510,342666510,1,3,1,17818658552,73389,73389,14,14,14,342666514,7,3,228197,2121014,2808837,47850,5766562928,2066997,140609758,2015
466173.05,12,253952,62,278305,18336273738,6,54997328,0,2291,9,9,4514,1839,10,639,2131842,0,2,109367,8,128244284,1280,1,0,4,714,346722423,8,1386889692,7,23,3,294,639,0,0,147599129,2847516,5930571713,0,639,597,0,3,1,14,14,1279,3,5925002294,5785534369,205002136,351801417,351801417,1,3,1,18293673716,73389,73389,14,14,14,351801421,7,3,236730,2187483,2903849,49171,5925002294,2131842,144700913,2015
468181.58,13,253952,62,285458,18807224626,6,56627751,0,2336,9,9,4514,1877,10,639,2196288,0,2,112182,8,128558000,1280,1,0,4,714,355688668,8,1422754672,7,23,3,294,639,0,0,151768886,3043255,6084056474,0,639,597,0,3,1,14,14,1279,3,6078475000,5933908125,210985954,360846656,360846656,1,3,1,18764026144,73389,73389,14,14,14,360846660,7,3,243772,2253519,2997684,50429,6078475000,2196288,148776982,2015
470186.31,13,253952,62,291503,19204237552,7,59051867,0,2374,9,9,4514,1929,11,666,2242536,0,2,114536,8,133053648,1334,1,0,4,714,363103038,8,1452412152,7,23,3,294,666,0,0,154832375,3145715,6222983722,0,666,617,0,3,1,14,14,1279,3,6217152158,6060109692,216572740,368399236,368399236,1,3,1,19156760304,73389,73389,14,14,14,368399240,7,3,247749,2300981,3053652,51613,6217152158,2242536,151784625,2133
472198.32,13,253952,62,297379,19592150532,7,60480331,0,2382,9,9,4514,1956,12,684,2284140,0,2,116839,8,136364098,1370,1,0,4,714,370416560,8,1481666240,7,23,3,294,684,0,0,157772037,3162785,6348249121,0,684,624,0,3,1,14,14,1279,3,6343356028,6182654349,220956269,375850909,375850909,1,3,1,19542543364,73389,73389,14,14,14,375818145,7,3,252271,2343729,3116542,52630,6343356028,2284140,154661517,2179
474207.89,14,253952,62,304367,20053253260,7,61905075,0,2400,10,10,4514,1998,12,684,2340899,0,2,119586,8,136677814,1370,1,0,4,714,379167728,8,1516606392,7,24,3,294,684,0,0,161721522,3261889,6499067019,0,684,624,0,3,1,14,14,1279,3,6493132367,6328130197,226426449,384676679,384693063,1,3,1,20003187340,73389,73389,14,14,14,384676683,7,3,257038,2402084,3188455,53875,6493132367,2340899,158539232,2179
476213.14,14,253952,62,309608,20397716848,8,63968183,0,2424,10,10,4514,2039,12,684,2375584,0,2,121632,8,136677814,1370,1,0,4,714,385638825,8,1542555300,7,24,3,294,684,0,0,164127680,3265470,6617797632,0,684,624,0,3,1,14,14,1279,3,6611747007,6437462179,230897375,391240186,391256570,1,3,1,20344489704,73389,73389,14,14,14,391240190,7,3,259149,2437728,3217436,54866,6611747007,2375584,160916505,2179
478218.85,14,253952,62,314387,20713435186,8,66040382,0,2456,10,10,4514,2064,12,684,2412463,0,2,123507,8,136991530,1370,1,0,4,714,391582650,8,1566330600,7,24,3,294,684,0,0,166507583,3286831,6727140303,0,684,624,0,3,1,14,14,1279,3,6720860677,6537382137,235369566,397301378,397301378,1,3,1,20659671688,73389,73389,14,14,14,397301382,7,3,264702,2475565,3273262,55764,6720860677,2412463,163240679,2179
480232.43,15,253952,62,319864,21073365270,8,68026970,0,2500,11,11,4514,2108,12,684,2464585,0,2,125642,8,136991530,1370,1,0,4,714,398327882,8,1593311528,7,25,3,294,684,0,0,169570577,3501551,6852854330,0,684,624,0,3,1,14,14,1279,3,6846721662,6651759979,240555397,404143413,404159797,1,3,1,21015457508,73389,73389,14,14,14,404143417,7,3,271402,2528861,3345188,56820,6846721662,2464585,166231867,2179
482249.29,15,253952,62,325592,21451578922,8,70190412,0,2553,11,11,4514,2140,12,684,2523419,0,2,127893,8,137305246,1370,1,0,4,714,405483462,8,1621869280,7,25,3,294,684,0,0,173069598,3936334,6976524637,0,684,624,0,3,1,14,14,1279,3,6970399440,6771363287,246725106,411365710,411398478,1,3,1,21391016952,73389,73389,14,14,14,411365714,7,3,279105,2589019,3432550,57835,6970399440,2523419,169643650,2179
484254.99,15,253952,62,330643,21784459422,9,72950002,0,2593,11,11,4514,2164,12,684,2566617,0,2,129867,8,137305246,1370,1,0,4,714,411768137,8,1647008152,7,25,3,294,684,0,0,175763469,4125483,7086790912,0,684,624,0,3,1,14,14,1279,3,7080690904,6876572340,252198728,417775284,417775284,1,3,1,21724314800,73389,73389,14,14,14,417775288,7,3,282823,2633221,3488333,58746,7080690904,2566617,172281849,2179
486271.85,16,253952,62,335855,22127625766,9,73956718,0,2625,11,11,4514,2207,12,684,2612941,0,2,131923,8,137305246,1370,1,0,4,714,418267214,8,1673068856,7,25,3,294,684,0,0,178608723,4288473,7206064206,0,684,624,0,3,1,14,14,1279,3,7199593179,6985223749,256385252,424334473,424334473,1,3,1,22065392628,73389,73389,14,14,14,424334477,7,3,290470,2680672,3564119,59741,7199593179,2612941,175051426,2179
488287.22,18,253952,62,341377,22491735702,9,75371749,0,2681,12,12,4514,2233,12,684,2668527,0,2,134079,8,137305246,1370,1,0,4,714,425133670,8,1700469880,7,26,3,294,684,0,0,181986977,4760976,7323970411,0,684,624,0,3,1,14,14,1279,3,7317110062,7100438236,261642451,431298944,431298944,1,3,1,22427545120,73389,73389,14,14,14,431298948,7,3,297167,2737487,3644017,60704,7317110062,2668527,178349909,2179
490303.05,21,253952,62,346528,22830916416,9,77749814,0,2733,12,12,4514,2266,13,684,2726005,0,2,136086,8,137317312,1370,1,0,4,714,431504240,8,1725952100,7,26,3,294,684,0,0,185225267,5571178,7442068593,0,684,624,0,3,1,14,14,1279,3,7435473291,7208053692,268047338,437776213,437776213,1,3,1,22764363108,73389,73389,14,14,14,437776217,7,3,301013,2796255,3718169,61698,7435473291,2726005,181514179,2179
492320.02,22,253952,62,351620,23166556288,9,80157978,0,2793,12,12,4514,2308,14,684,2786915,0,2,138085,8,137317312,1370,1,0,4,714,437808138,8,1751167920,7,26,3,294,684,0,0,188438941,6018554,7559968665,0,684,624,0,3,1,14,14,1279,3,7553519206,7314843351,273955104,444153019,444169403,1,3,1,23095957020,73389,73389,14,14,14,444153023,7,3,307415,2858422,3791815,62691,7553519206,2786915,184654319,2179
494334.55,22,253952,62,356627,23496299818,9,82095875,0,2850,12,12,4514,2332,14,684,2838580,0,2,140039,8,137317312,1370,1,0,4,714,444032630,8,1776130520,7,26,3,294,684,0,0,191647135,6601407,7667837391,0,684,624,0,3,1,14,14,1279,3,7661007006,7419134736,279808517,450466448,450482832,1,3,1,23424255328,73389,73389,14,14,14,450466452,7,3,313824,2911260,3865621,63567,7661007006,2838580,187788828,2179
496352.30,22,253952,62,361668,23828500826,9,84371195,0,2897,12,12,4514,2366,14,747,2896682,0,2,142012,8,148006397,1496,1,0,4,714,450279161,8,1801116644,7,26,3,294,747,0,0,194809131,7487090,7782970175,0,747,681,0,3,1,14,14,1279,3,7775618390,7524220935,286134386,456818678,456818678,1,3,1,23754571288,73389,73389,14,14,14,456818682,7,3,320557,2970552,3942378,64531,7775618390,2896682,190874197,2404
498358.11,22,253952,62,366027,24115146688,10,86882271,0,2930,12,12,4514,2399,14,891,2936363,2,2,143715,8,170884990,1784,1,0,4,714,455665866,8,1822598884,7,26,3,294,891,0,0,197124600,7537320,7883339159,0,889,792,2,3,1,14,14,1279,3,7876028382,7614505862,291003302,462321099,462321099,1,3,1,24040697180,73389,73389,14,14,14,462321103,7,3,322686,3011149,3998408,65376,7876028382,2936363,193133729,2878
500364.09,23,253952,62,370583,24414635958,10,88556247,0,2963,12,12,4514,2421,17,999,2973031,2,2,145480,8,189593815,2000,1,0,4,714,461281490,8,1845125960,7,26,3,294,999,0,0,199472656,7580919,7985449856,0,997,880,2,3,1,14,14,1279,3,7977915956,7709605593,295064096,468009777,468009777,1,3,1,24336508436,73389,73389,14,14,14,468009781,7,3,325980,3048725,4043479,66214,7977915956,2973031,195436809,3248
502376.34,23,253952,62,375466,24735464802,10,89960460,0,3002,13,13,4514,2465,17,1161,3029256,2,2,147396,8,216759374,2324,1,0,4,714,467268847,8,1869075388,7,27,3,294,1161,0,0,202158148,7928509,8101737589,0,1159,1023,2,3,1,14,14,1279,3,8094097790,7811890628,299499536,474115162,474115162,1,3,1,24653988456,73389,73389,14,14,14,474115166,7,3,330604,3106089,4102482,67196,8094097790,3029256,198063406,3833
504389.16,23,253952,62,380754,25083925598,10,92086881,0,3057,13,13,4514,2492,17,1242,3089854,2,2,149455,8,230887621,2486,1,0,4,714,473816318,8,1895200560,7,27,3,294,1242,0,0,205303181,8703529,8216595825,0,1240,1121,2,3,1,14,14,1279,3,8209089524,7922009959,305537692,480786880,480803264,1,3,1,25000917792,73389,73389,14,14,14,480786884,7,3,333798,3167910,4168373,68132,8209089524,3089854,201142678,4174
