timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
29686.82,0,253952,62,107049,7050426282,3,14570845,202,6,6,8278,753,0,657,490161,10,18,42101,19,10,130004805,1316,1,0,4,382,133360895,6,533378904,18,20,14,65,657,0,0,36963163,907,2266820170,0,647,106,10,3,1,14,14,778,0,3,2265689756,2223946467,51376337,135311402,135311402,1,3,1,0,7036192936,73389,73389,14,14,14,135311406,4,3,113499,502494,705807,18944,2265689756,490161,36258782,992
31690.96,0,253952,62,118559,7807448182,3,16363159,222,6,6,8278,794,0,675,545360,10,18,46584,19,10,133629500,1352,1,0,4,382,147681878,6,590662996,18,20,14,65,675,0,0,41078793,1002,2506871782,0,665,129,10,3,1,14,14,778,0,3,2506223664,2462747797,57438566,149855188,149855188,1,3,1,0,7792469808,73389,73389,14,14,14,149855192,4,3,116109,559077,774757,20882,2506223664,545360,40305620,1035
33694.61,4,253952,62,126590,8336301658,4,18616740,270,6,6,8278,864,0,675,582928,10,18,49763,19,10,133629500,1352,1,0,4,382,157695842,6,630783368,18,20,14,65,675,0,0,43892782,1098,2680285543,0,665,129,10,3,1,14,14,778,0,3,2678750301,2629504937,62504966,160004188,160004188,1,3,1,0,8320217808,73389,73389,14,14,14,160004192,4,3,128462,597589,834801,22342,2678750301,582928,43059679,1035
35698.69,5,253952,62,137986,9087417604,4,20524103,304,7,7,8278,959,0,702,639705,10,18,54250,19,10,138754252,1406,1,0,4,382,171817414,6,687269656,18,21,14,65,702,0,0,47999237,1143,2924989982,0,692,143,10,3,1,14,14,778,0,3,2923435219,2866813065,68519265,174383690,174383690,1,3,1,0,9067951912,73389,73389,14,14,14,174383694,4,3,134814,655839,901721,24426,2923435219,639705,47098559,1095
37702.37,5,253952,62,145775,9600145916,5,22117358,338,7,7,8278,976,0,702,672044,10,18,57286,19,10,138754252,1406,1,0,4,382,181559415,6,726237660,18,21,14,65,702,0,0,50732712,1186,3079440188,0,692,143,10,3,1,14,14,778,0,3,3077516600,3028232298,72844809,184248129,184248129,1,3,1,0,9580902740,73389,73389,14,14,14,184248133,4,3,136857,689061,938699,25642,3077516600,672044,49795966,1095
39706.70,5,253952,62,157161,10351297938,5,24698974,370,8,8,8278,1070,0,711,724313,10,18,61777,19,10,140565786,1424,1,0,4,382,195759910,6,782910316,18,22,14,65,711,0,0,54888012,1261,3327941114,0,701,148,10,3,1,14,14,778,0,3,3326405874,3265361740,79580435,198647889,198647889,1,3,1,0,10329690260,73389,73389,14,14,14,198647893,4,3,142594,742803,995677,27744,3326405874,724313,53894439,1118
41710.94,5,253952,62,168314,11087216270,5,26385622,408,8,8,8278,1113,0,711,773300,10,18,66141,19,10,140879502,1424,1,0,4,382,209682933,6,838667200,18,22,14,65,711,0,0,58942191,1380,3560034349,0,701,148,10,3,1,14,14,778,0,3,3559517379,3497314618,85321259,212785505,212785505,1,3,1,0,11064846292,73389,73389,14,14,14,212785509,4,3,144518,793140,1046712,29628,3559517379,773300,57897732,1118
43715.43,5,253952,62,176127,11602060416,6,28683103,440,9,9,8278,1180,0,720,810981,10,18,69232,19,10,142377344,1442,1,0,4,382,219418436,6,877609104,18,23,14,65,720,0,0,61727391,1427,3732436355,0,710,151,10,3,1,14,14,778,0,3,3730895101,3659777837,90403257,222662010,222662010,1,3,1,0,11578424552,73389,73389,14,14,14,222662014,4,3,150738,831829,1105738,31063,3730895101,810981,60624014,1139
45719.34,5,253952,62,187408,12343966222,6,30472047,477,9,9,8278,1273,0,729,865009,10,18,73660,19,10,144200437,1460,1,0,4,382,233407828,6,933631312,18,23,14,65,729,0,0,65915809,1646,3971440615,0,719,154,10,3,1,14,14,778,0,3,3971455517,3894632023,96380167,236849666,236849666,1,3,1,0,12315330696,73389,73389,14,14,14,236833286,4,3,152931,887317,1163682,33097,3971455517,865009,64754637,1160
47723.24,5,253952,62,198423,13070213154,6,32276568,507,9,9,8278,1314,0,747,920986,10,18,77975,19,10,147511609,1496,1,0,4,382,247163389,6,988653556,18,23,14,65,747,0,0,70126816,1733,4209423269,0,737,162,10,3,1,14,14,778,0,3,4207336056,4123429692,102362658,250803184,250803184,1,3,1,0,13041765600,73389,73389,14,14,14,250803188,4,3,164289,944744,1221653,34989,4207336056,920986,68907829,1205
49726.81,5,253952,62,206231,13584993296,7,34739806,543,9,9,8278,1383,0,783,957490,10,18,81059,19,10,153690232,1568,1,0,4,382,256890183,6,1027560732,18,23,14,65,783,0,0,72940971,1880,4375670925,0,773,174,10,3,1,14,14,778,0,3,4372936839,4286250762,107670833,260652954,260652954,1,3,1,0,13553953640,73389,73389,14,14,14,260652958,4,3,166556,982223,1267653,36400,4372936839,957490,71676095,1287
51730.81,5,253952,62,217233,14309367612,7,36361319,576,10,10,8278,1429,0,792,1015259,10,18,85344,19,10,155445290,1586,1,0,4,382,270555127,6,1082155868,18,24,14,65,792,0,0,77113323,2035,4612808834,0,782,177,10,3,1,14,14,778,0,3,4610554026,4514652674,113464487,274561638,274561638,1,3,1,0,14277205208,73389,73389,14,14,14,274561642,4,3,174572,1041457,1339695,38336,4610554026,1015259,75776550,1306
53734.93,5,253952,62,227828,15007787774,7,38235222,609,10,10,8278,1514,0,837,1065532,10,18,89542,19,10,163335444,1676,1,0,4,382,283788959,6,1135155836,18,24,14,65,837,0,0,81286348,2119,4837759115,0,827,194,10,3,1,14,14,778,0,3,4835242715,4734727520,119501598,287984835,287984835,1,3,1,0,14974359484,73389,73389,14,14,14,287968455,4,3,178300,1093071,1394685,40221,4835242715,1065532,79894746,1402
55738.64,5,253952,62,238364,15701122646,7,40023780,646,10,10,8278,1602,0,837,1118546,10,18,93672,19,10,163347510,1676,1,0,4,382,296854550,6,1187289048,18,24,14,65,837,0,0,85517860,2205,5066818142,0,827,194,10,3,1,14,14,778,0,3,5064136158,4954319040,125530684,301236444,301236444,1,3,1,0,15664295120,73389,73389,14,14,14,301236448,4,3,180637,1147580,1462705,42167,5064136158,1118546,84058401,1402
57742.84,5,253952,62,248346,16359405438,7,41789333,681,10,10,8278,1640,0,837,1171505,10,18,97581,19,10,163347510,1676,1,0,4,382,309328988,6,1237251364,18,24,14,65,837,0,0,89743317,2344,5280525864,0,827,194,10,3,1,14,14,778,0,3,5277649734,5161526800,131521244,313889593,313889593,1,3,1,0,16322258868,73389,73389,14,14,14,313889597,4,3,183291,1201956,1510762,43895,5277649734,1171505,88235970,1402
59747.41,5,253952,62,258405,17021603484,7,43503223,733,10,10,8278,1727,0,864,1233614,10,18,101537,19,10,168434030,1730,1,0,4,382,321799933,6,1287135216,18,24,14,65,864,0,0,94060138,2436,5507976035,0,854,204,10,3,1,14,14,778,0,3,5505210242,5371629673,137551095,326522484,326538868,1,3,1,0,16979169200,73389,73389,14,14,14,326522488,4,3,188214,1265629,1580732,45838,5505210242,1233614,92482999,1473
61751.59,7,253952,62,268520,17688928346,7,45110096,783,10,10,8278,1765,0,873,1295978,10,18,105460,19,10,170535756,1748,1,0,4,382,334288576,6,1337154304,18,24,14,65,873,0,0,98409628,2582,5736205175,0,863,207,10,3,1,14,14,778,0,3,5733255858,5583670148,143427999,339222626,339239010,1,3,1,0,17639576584,73389,73389,14,14,14,339222630,4,3,188508,1329507,1656757,47706,5733255858,1295978,96756640,1498
63756.75,7,253952,62,278780,18364488998,7,46741311,843,10,10,8278,1854,0,873,1367943,10,18,109473,19,10,170535756,1748,1,0,4,382,346980929,6,1387859112,18,24,14,65,873,0,0,102829423,2884,5979780705,0,863,207,10,3,1,14,14,778,0,3,5976115676,5799042045,149556256,352062476,352062476,1,3,1,0,18307248784,73389,73389,14,14,14,352062480,4,3,190072,1403142,1731516,49790,5976115676,1367943,101101870,1498
65761.42,7,253952,62,288202,18984901228,7,48005998,897,10,10,8278,1890,0,873,1430984,10,18,113123,19,10,170535756,1748,1,0,4,382,358624370,6,1434433008,18,24,14,65,873,0,0,106947692,3026,6195672098,0,863,207,10,3,1,14,14,778,0,3,6192089174,5996104033,154931797,363872293,363872293,1,3,1,0,18921359268,73389,73389,14,14,14,363872297,4,3,197452,1467628,1832343,51560,6192089174,1430984,105119490,1498
67766.38,7,253952,62,295256,19450582718,8,50551091,917,11,11,8278,1954,0,873,1471782,10,18,115908,19,10,170837406,1748,1,0,4,382,367403917,6,1469550940,18,25,14,65,873,0,0,109725919,3054,6355298673,0,863,207,10,3,1,14,14,778,0,3,6351998608,6143647394,160261772,372777824,372777824,1,3,1,0,19384446880,73389,73389,14,14,14,372777828,4,3,202712,1509429,1892380,52920,6351998608,1471782,107837790,1498
69771.93,7,253952,62,305292,20111137524,8,52066187,983,11,11,8278,1996,0,873,1532504,10,18,119821,19,10,170849472,1748,1,0,4,382,379887271,6,1519484568,18,25,14,65,873,0,0,114238741,3177,6565280985,0,863,207,10,3,1,14,14,778,0,3,6561809733,6351979108,166287667,385455993,385455993,1,3,1,0,20043711668,73389,73389,14,14,14,385455997,4,3,205330,1571701,1963336,54626,6561809733,1532504,112279854,1498
71776.62,8,253952,62,315638,20793311618,8,53624795,1046,11,11,8278,2084,0,873,1597383,10,18,123898,19,10,170849472,1748,1,0,4,382,392735078,6,1570940312,18,25,14,65,873,0,0,118694243,3289,6802641066,0,863,207,10,3,1,14,14,778,0,3,6798163025,6568130285,172300631,398469590,398485974,1,3,1,0,20720418712,73389,73389,14,14,14,398469594,4,3,208998,1638272,2049207,56614,6798163025,1597383,116649681,1498
73780.90,8,253952,62,322355,21235840218,10,56017350,1076,11,11,8278,2103,0,882,1630071,10,18,126503,19,10,172685923,1766,1,0,4,382,401086002,6,1604279268,18,25,14,65,882,0,0,121301125,3320,6944131864,0,872,210,10,3,1,14,14,778,0,3,6939553222,6708247302,177299031,406945263,406945263,1,3,1,0,21161153708,73389,73389,14,14,14,406945267,4,3,210843,1671814,2093321,57757,6939553222,1630071,119212546,1520
75785.81,8,253952,62,332579,21909017442,10,57177574,1138,13,13,8278,2190,0,954,1694972,10,18,130515,19,10,184674064,1910,1,0,4,382,413735109,6,1654875732,18,27,14,65,954,0,0,125739192,3367,7177556955,0,944,251,10,3,1,14,14,778,0,3,7172784009,6921824795,182896992,419785113,419785113,1,3,1,0,21828825908,73389,73389,14,14,14,419785117,4,3,216890,1738414,2168399,59725,7172784009,1694972,123575735,1713
77789.69,8,253952,62,340690,22444006682,11,59280624,1183,13,13,8278,2220,0,990,1740020,10,18,133669,19,10,191297024,1982,1,0,4,382,423800125,6,1695200500,18,27,14,65,990,0,0,129121214,3407,7356349269,0,980,274,10,3,1,14,14,778,0,3,7351570017,7091058165,188381223,430025940,430025940,1,3,1,0,22361348912,73389,73389,14,14,14,430025944,4,3,218027,1784713,2220394,61173,7351570017,1740020,126905896,1809
79794.37,8,253952,62,349241,23007110988,11,60950631,1228,14,14,8278,2296,0,1089,1790080,10,18,137024,19,10,207747047,2180,1,0,4,382,434350294,6,1737401176,18,28,14,65,1089,0,0,132710988,3485,7551581379,0,1079,322,10,3,1,14,14,778,0,3,7546654851,7270017164,193640969,440727678,440744062,1,3,1,0,22917839288,73389,73389,14,14,14,440727682,4,3,222372,1836187,2270461,62824,7546654851,1790080,130445752,2058
81799.42,8,253952,62,359473,23680547048,11,62423690,1298,14,14,8278,2344,0,1098,1851587,10,18,141018,19,10,209547253,2198,1,0,4,382,447084127,6,1788207400,18,28,14,65,1098,0,0,137253909,3647,7772340221,0,1088,328,10,3,1,14,14,778,0,3,7767618926,7482718191,199655014,453659799,453659799,1,3,1,0,23590309580,73389,73389,14,14,14,453659803,4,3,224907,1899336,2336409,64623,7767618926,1851587,134922930,2085
83804.69,9,253952,62,369774,24359675494,11,63917134,1363,14,14,8278,2427,0,1161,1914455,10,18,145064,19,10,221243119,2324,1,0,4,382,459835320,6,1839276624,18,28,14,65,1161,0,0,141769574,3698,8007148110,0,1151,369,10,3,1,14,14,778,0,3,8001559991,7698436498,205663419,466591476,466591476,1,3,1,0,24262756784,73389,73389,14,14,14,466591480,4,3,228558,1963914,2428385,66581,8001559991,1914455,139346820,2259
85809.17,9,253952,62,379866,25024527748,11,65516821,1416,14,14,8278,2477,0,1170,1973575,10,18,149014,19,10,223622167,2342,1,0,4,382,472393270,6,1889573080,18,28,14,65,1170,0,0,146186347,5199,8225535759,0,1160,376,10,3,1,14,14,778,0,3,8220536658,7908222975,211678428,479347247,479347247,1,3,1,0,24926056876,73389,73389,14,14,14,479347251,4,3,250369,2024672,2510326,68374,8220536658,1973575,143681846,2285
87814.12,9,253952,62,389321,25647145480,12,67810257,1484,15,15,8278,2554,0,1197,2050787,10,18,152713,20,10,228141680,2396,1,0,4,382,484106125,6,1936295160,19,29,14,78,1197,0,0,150942703,10139,8448210512,0,1187,397,10,3,1,14,14,778,0,3,8442244523,8106062035,218732043,491210090,491210090,1,3,1,0,25542924712,73389,73389,14,14,14,491210094,4,3,259083,2103670,2615392,70257,8442244523,2050787,148333332,2385
89818.25,9,253952,62,397199,26166261532,13,70054152,1544,15,15,8278,2590,0,1197,2107295,10,18,155779,20,10,228757046,2396,1,0,4,382,493828043,6,1975312172,19,29,14,78,1197,0,0,154677904,10203,8613705996,0,1187,397,10,3,1,14,14,778,0,3,8608371063,8270638764,224709275,501102979,501119363,1,3,1,0,26057354940,73389,73389,14,14,14,501102983,4,3,268535,2161478,2701300,71626,8608371063,2107295,151982777,2385
91823.85,9,253952,62,404195,26627007730,13,71525502,1575,16,16,8278,2653,0,1224,2162233,10,18,158511,20,10,233915289,2450,1,0,4,382,502455983,6,2009759492,19,30,14,78,1224,0,0,157937812,10360,8786116570,0,1214,424,10,3,1,14,14,778,0,3,8780387413,8417300693,229440384,509869690,509869690,1,3,1,0,26512371944,73389,73389,14,14,14,509853310,4,3,276359,2217681,2769224,73091,8780387413,2162233,155174895,2473
93834.19,9,253952,62,413567,27244649932,13,72770577,1657,16,16,8278,2701,0,1260,2241732,10,18,162193,20,10,240200363,2522,1,0,4,382,514176678,6,2056642088,19,30,14,78,1260,0,0,162703228,17323,8992850987,0,1250,464,10,3,1,14,14,778,0,3,8986408417,8612645344,235454695,521707957,521724341,1,3,1,0,27128813796,73389,73389,14,14,14,521707961,4,3,292325,2298927,2901951,74788,8986408417,2241732,159807784,2602
95840.17,10,253952,62,423207,27880253960,13,73801769,1750,16,16,8278,2752,1,1323,2317036,10,18,165965,20,10,250740094,2648,1,0,4,382,526153912,6,2104615648,19,30,14,78,1323,0,0,167688583,29032,9198725202,0,1313,533,10,3,1,14,14,778,0,3,9192611856,8813443097,241478911,533871745,533888129,1,3,1,0,27761330772,73389,73389,14,14,14,533871749,4,3,296014,2375990,2983896,76499,9192611856,2317036,164711384,2829
97844.48,11,253952,62,430561,28364703366,14,76129245,1800,16,16,8278,2812,1,1359,2376323,10,18,168836,20,10,257656856,2720,1,0,4,382,535230862,6,2140923448,19,30,14,78,1359,0,0,171079374,30790,9373997176,0,1349,567,10,3,1,14,14,778,0,3,9367747762,8967612922,247196529,543095049,543095049,1,3,1,0,28240942580,73389,73389,14,14,14,543095053,4,3,301467,2436643,3064014,77978,9367747762,2376323,168022188,2959
99850.07,12,253952,62,437966,28852555438,14,77438714,1844,17,17,8278,2845,1,1368,2431495,10,18,171713,20,10,259179584,2738,1,0,4,382,544421953,6,2177558524,19,31,14,78,1368,0,0,174714643,66972,9539475005,0,1358,573,10,3,1,14,14,778,0,3,9533086591,9122359672,252170564,552383889,552383889,1,3,1,0,28723962260,73389,73389,14,14,14,552383893,4,3,307017,2493261,3146001,79325,9533086591,2431495,171575613,2988
101856.07,14,253952,62,447283,29466303576,14,78465450,1933,17,17,8278,2921,2,1368,2514979,10,18,175357,20,10,259782884,2738,1,0,4,382,555901614,6,2223606456,19,31,14,78,1368,0,0,179660429,118539,9757187674,0,1358,573,10,3,1,14,14,778,0,3,9751251507,9317545499,258175091,564076859,564076859,1,3,1,0,29331996700,73389,73389,14,14,14,564076863,4,3,307597,2578781,3241774,81172,9751251507,2514979,176425828,2988
103864.48,16,253952,62,456051,30044072450,14,79664080,2021,17,17,8278,2967,2,1368,2587745,10,18,178795,20,10,260108666,2738,1,0,4,382,566848343,6,2267393372,19,31,14,78,1368,0,0,184407578,198399,9949123595,0,1358,573,10,3,1,14,14,778,0,3,9942749405,9500232404,264181237,575147237,575147237,1,3,1,0,29906804388,73389,73389,14,14,14,575130857,4,3,309921,2653453,3329043,82742,9942749405,2587745,181085888,2988
105870.86,16,253952,62,464117,30576450418,14,80849677,2109,17,17,8278,3012,2,1368,2659562,10,18,181955,20,10,261049814,2738,1,0,4,382,576886848,6,2307482924,19,31,14,78,1368,0,0,189173715,307340,10126506044,0,1358,573,10,3,1,14,14,778,0,3,10119571386,9668581456,270217745,585328561,585328561,1,3,1,0,30437085204,73389,73389,14,14,14,585328565,4,3,314663,2727011,3416886,84190,10119571386,2659562,185764362,2988
107882.99,16,253952,62,472522,31129598580,14,81860455,2205,17,17,8278,3086,2,1395,2743964,10,18,185229,20,10,266227396,2792,1,0,4,382,587278905,6,2349051016,19,31,14,78,1395,0,0,194160519,341043,10332642070,0,1385,614,10,3,1,14,14,778,0,3,10325404232,9845355600,276239585,595803082,595803082,1,3,1,0,30981760296,73389,73389,14,14,14,595803086,4,3,316673,2813233,3525728,85904,10325404232,2743964,190642498,3081
108714.99,16,253952,62,475866,31350005828,14,82278055,2245,17,17,8278,3130,2,1395,2772000,10,18,186584,27,19,273857453,2799,1,1223,4,382,591599349,6,2366397396,26,38,19,126,1395,1223,106,196248811,351920,10404832552,8,1385,614,10,3,1,14,14,778,99064121,3,10397119949,9914735843,476867393,600037902,600037902,1,3,1,99064121,31201970936,73389,73389,14,14,14,600037906,4,3,343515,2841931,3628144,86470,10397119949,2772000,192628446,3081
