timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
214464.93,3,253952,62,79846,5258524234,2,17704484,503,5,5,5919,559,2,576,593332,0,27,31372,11,112849083,1154,1,0,4,4070,99443204,7,397772816,10,19,180,6,6186,576,0,0,40722603,1076518,1685647525,0,576,630,0,3,1,14,14,4755,3,1685105222,1658541162,59395935,100928626,100945010,1,3,1,5248288584,73389,73389,14,14,14,100928630,7,3,120371,610250,924237,14015,1685236294,593332,39799950,2389
216469.65,3,253952,62,87665,5773846058,2,19055202,565,5,5,5919,624,2,585,647918,0,27,34478,11,115940956,1172,1,0,4,4070,109236636,7,436946544,10,19,180,6,6186,585,0,0,44511208,1133554,1857401855,0,585,639,0,3,1,14,14,4755,3,1855789293,1820721527,64582525,110846091,110846091,1,3,1,5763996764,73389,73389,14,14,14,110846095,7,3,124751,666254,1004020,15452,1855789293,647918,43508925,2415
218476.86,3,253952,62,94412,6221302358,3,21508103,586,6,6,5919,648,2,585,684140,0,27,37142,11,118414486,1172,1,0,4,4070,117713888,7,470790944,10,20,180,6,6186,585,0,0,47563247,1138137,1987412366,0,585,639,0,3,1,14,14,4755,3,1985830206,1961532675,70088340,119460140,119460140,1,3,1,6211927312,73389,73389,14,14,14,119460144,7,3,133091,703418,1074728,16494,1985830206,684140,46490372,2415
220487.00,4,253952,62,103461,6816207852,3,22751984,676,6,6,5919,722,2,585,753146,0,27,40711,11,118414486,1172,1,0,4,4070,128993716,7,515910188,10,20,180,6,6186,585,0,0,52298639,1210378,2181311633,0,585,639,0,3,1,14,14,4755,3,2179656969,2148796930,76121523,130883218,130899602,1,3,1,6805927368,73389,73389,14,14,14,130883222,7,3,135715,774190,1151356,18125,2179656969,753146,51149320,2415
222493.97,4,253952,62,112196,7391265618,3,24070626,758,6,6,5919,766,2,594,818186,0,27,44130,11,119912310,1190,1,0,4,4070,139868003,7,559407464,10,20,180,6,6186,594,0,0,56939870,1305490,2364207025,0,594,647,0,3,1,14,14,4755,3,2361980622,2330223869,82162354,141929020,141929020,1,3,1,7380309072,73389,73389,14,14,14,141929024,7,3,137931,840859,1221151,19622,2361980622,818186,55720940,2446
224499.04,4,253952,62,119358,7862251294,4,26284553,816,6,6,5919,823,2,594,865010,0,27,46940,11,120226026,1190,1,0,4,4070,148789989,7,595159956,10,20,180,6,6186,594,0,0,60361375,1348462,2516310310,0,594,647,0,3,1,14,14,4755,3,2513951762,2478664231,87832605,150978577,150978577,1,3,1,7850886036,73389,73389,14,14,14,150978581,7,3,144386,888922,1281977,20906,2513951762,865010,59081753,2446
226504.00,4,253952,62,125394,8260662100,4,28067539,850,6,6,5919,846,2,594,896285,0,27,49303,11,120226026,1190,1,0,4,4070,156315428,7,625261712,10,20,180,6,6186,594,0,0,62828066,1348523,2643520410,0,594,647,0,3,1,14,14,4755,3,2641065727,2604330288,92080216,158626858,158626858,1,3,1,8248596648,73389,73389,14,14,14,158626862,7,3,150066,921052,1314911,21935,2641065727,896285,61515613,2446
228510.29,4,253952,62,131827,8684137484,4,29453563,866,7,7,5919,899,2,594,935528,0,27,51857,11,120226026,1190,1,0,4,4070,164379276,7,657452464,10,21,180,6,6186,594,0,0,65764074,1371829,2778433801,0,594,647,0,3,1,14,14,4755,3,2776264755,2737612885,96424343,166773136,166773136,1,3,1,8672203104,73389,73389,14,14,14,166773140,7,3,157790,961309,1377693,23074,2776264755,935528,64388949,2446
230516.03,4,253952,62,137446,9055159448,5,32217714,882,7,7,5919,931,2,594,964132,0,27,54066,11,120226026,1190,1,0,4,4070,171386273,7,685480380,10,21,180,6,6186,594,0,0,68010947,1371966,2896737447,0,594,647,0,3,1,14,14,4755,3,2894761295,2854736427,101434771,173880745,173897129,1,3,1,9041798772,73389,73389,14,14,14,173880749,7,3,159685,990686,1409527,24049,2894761295,964132,66604076,2446
232524.58,4,253952,62,145194,9565140454,5,33382049,939,8,8,5919,985,2,594,1026084,0,27,57116,11,120539742,1190,1,0,4,4070,181015051,7,724060204,10,22,180,6,6186,594,0,0,72329976,1532466,3058329934,0,594,647,0,3,1,14,14,4755,3,3055917519,3015317532,107072788,183696032,183712416,1,3,1,9552193696,73389,73389,14,14,14,183696036,7,3,171099,1054127,1511322,25393,3055917519,1026084,70821469,2446
234534.31,4,253952,62,152831,10068498528,5,34911030,1007,8,8,5919,1028,3,603,1086012,0,27,60122,11,122352483,1208,1,0,4,4070,190584299,7,762272640,10,22,180,6,6186,603,0,0,76723745,1683943,3217270236,0,603,656,0,3,1,14,14,4755,3,3214566845,3173830502,113126801,193367737,193367737,1,3,1,10055122356,73389,73389,14,14,14,193367741,7,3,174848,1115601,1588278,26694,3214566845,1086012,75138457,2476
236542.72,4,253952,62,160803,10592900762,5,36075758,1087,8,8,5919,1092,3,630,1150546,0,27,63259,11,126734987,1262,1,0,4,4070,200493671,7,801910004,10,22,180,6,6186,630,0,0,81287710,1813203,3387283959,0,630,682,0,3,1,14,14,4755,3,3384546794,3339277579,118960881,203434817,203434817,1,3,1,10578610516,73389,73389,14,14,14,203434821,7,3,179391,1181761,1680890,28136,3384546794,1150546,79609974,2574
238549.17,5,253952,62,166364,10959240820,6,38830628,1109,8,8,5919,1116,3,630,1178849,0,27,65434,11,126734987,1262,1,0,4,4070,207411309,7,829580632,10,22,180,6,6186,630,0,0,83556609,1813291,3501976855,0,630,682,0,3,1,14,14,4755,3,3498892111,3454548734,123983476,210483367,210483367,1,3,1,10945135116,73389,73389,14,14,14,210483371,7,3,182163,1210822,1724754,29061,3498892111,1178849,81835091,2574
240559.07,5,253952,62,172888,11391391156,6,40046395,1142,9,9,5919,1167,3,639,1220466,2,27,68022,11,128490712,1280,1,0,4,4070,215567576,7,862214360,10,23,180,6,6186,639,0,0,86558593,1834583,3642250177,0,637,690,2,3,1,14,14,4755,3,3639179030,3590974613,128221541,218739127,218739127,1,3,1,11374434636,73389,73389,14,14,14,218739131,7,3,185490,1253544,1776646,30250,3639179030,1220466,84785300,2606
242564.35,5,253952,62,180213,11872597018,6,41531337,1185,9,9,5919,1208,3,648,1273393,2,27,70883,11,129932860,1298,1,0,4,4070,224667006,7,898603472,10,23,180,6,6186,648,0,0,90335546,1936077,3796525832,0,646,696,2,3,1,14,14,4755,3,3793441187,3742554341,133474594,228001676,228018060,1,3,1,11856087184,73389,73389,14,14,14,228001680,7,3,189622,1307841,1847576,31519,3793441187,1273393,88491470,2632
244569.85,6,253952,62,185688,12232573346,7,44178324,1208,9,9,5919,1251,3,657,1305617,2,27,73040,11,131374093,1316,1,0,4,4070,231481481,7,925861324,10,23,180,6,6186,657,0,0,92707113,1937797,3913259718,0,655,704,2,3,1,14,14,4755,3,3909690996,3856270257,138594571,234913121,234913121,1,3,1,12215482324,73389,73389,14,14,14,234913125,7,3,200942,1340906,1899489,32503,3909690996,1305617,90811214,2657
246584.67,6,253952,62,191420,12609492628,7,45649616,1231,10,10,5919,1278,3,675,1339599,2,27,75293,11,134333410,1352,1,0,4,4070,238661566,7,954581600,10,24,180,6,6186,675,0,0,95276447,1980643,4031457278,0,673,718,2,3,1,14,14,4755,3,4028627767,3975142660,142679958,242146213,242146213,1,3,1,12591603108,73389,73389,14,14,14,242146217,7,3,205518,1375808,1945273,33472,4028627767,1339599,93334864,2716
248603.04,8,253952,62,198744,13092000086,7,47323736,1263,10,10,5919,1337,4,693,1404694,2,27,78187,11,137970046,1388,1,0,4,4070,247786675,7,991146700,10,24,180,6,6186,693,0,0,99225273,2209517,4190354038,0,691,747,2,3,1,14,14,4755,3,4187327420,4127104902,148523987,251418669,251418669,1,3,1,13072918852,73389,73389,14,14,14,251402289,7,3,208970,1442401,2022832,34813,4187327420,1404694,97206280,2784
250620.09,8,253952,62,206180,13582125094,7,49185263,1289,10,10,5919,1378,4,702,1465508,2,27,81098,11,139771113,1406,1,0,4,4070,257041489,7,1028165956,10,24,180,6,6186,702,0,0,103189766,2341026,4346892543,0,700,753,2,3,1,14,14,4755,3,4343063498,4282108863,154491008,260803654,260803654,1,3,1,13561790040,73389,73389,14,14,14,260803658,7,3,212093,1504750,2098688,36096,4343063498,1465508,101095067,2812
252631.48,9,253952,62,213431,14060174206,7,51469005,1318,10,10,5919,1415,4,728,1525793,2,27,83907,11,144637310,1458,1,0,4,4070,265990221,7,1063896332,10,24,180,6,6186,728,0,0,107146912,2505603,4507596020,0,726,775,2,3,1,14,14,4755,3,4504339594,4433638451,160888292,269881661,269898045,1,3,1,14033846404,73389,73389,14,14,14,269881665,7,3,218482,1566554,2174577,37417,4504339594,1525793,104976469,2916
254636.89,9,253952,62,220386,14518984706,7,52825934,1360,10,10,5919,1469,4,810,1581268,2,27,86642,11,158627334,1622,1,0,4,4070,274616919,7,1098467676,10,24,180,6,6186,810,0,0,110633398,2616348,4669103151,0,808,854,2,3,1,14,14,4755,3,4665671233,4579221647,165738358,278647928,278647928,1,3,1,14489692288,73389,73389,14,14,14,278647932,7,3,223957,1623361,2246210,38778,4665671233,1581268,108391451,3192
256648.11,9,253952,62,226552,14924612064,8,55462404,1376,11,11,5919,1500,5,819,1619727,2,27,89052,11,160406751,1640,1,0,4,4070,282287562,7,1129150248,10,25,180,6,6186,819,0,0,113397809,2646080,4803452799,0,817,859,2,3,1,14,14,4755,3,4800023642,4707367444,171262228,286427725,286427725,1,3,1,14894241732,73389,73389,14,14,14,286427729,7,3,228871,1662806,2290869,39876,4800023642,1619727,111111312,3213
258656.39,9,253952,62,234481,15445859534,8,57211158,1416,11,11,5919,1561,5,846,1686607,2,27,92150,11,165505727,1694,1,0,4,4070,292065598,7,1168262392,10,25,180,6,6186,846,0,0,117543478,2786734,4985210170,0,844,885,2,3,1,14,14,4755,3,4981609220,4872408818,177264407,296378402,296394786,1,3,1,15411676936,73389,73389,14,14,14,296378406,7,3,233946,1731359,2391817,41415,4981609220,1686607,115156194,3303
260664.84,10,253952,62,242460,15972427920,8,58910122,1463,11,11,5919,1606,5,873,1750469,2,27,95260,11,171198392,1748,1,0,4,4070,301942392,7,1207769568,10,25,180,6,6186,873,0,0,121696545,2973110,5166098298,0,871,920,2,3,1,14,14,4755,3,5162149376,5039724326,183338529,306395886,306412270,1,3,1,15932586104,73389,73389,14,14,14,306395890,7,3,239186,1796914,2468577,42922,5162280448,1750469,119232661,3411
262672.57,12,253952,62,250610,16510636694,8,60522775,1511,11,11,5919,1665,5,972,1817101,2,27,98462,11,189251653,1946,1,0,4,4070,312069932,7,1248279728,10,25,180,6,6186,972,0,0,125843841,3159894,5354203263,0,970,1009,2,3,1,14,14,4755,3,5349386521,5210243848,189281398,316650938,316650938,1,3,1,16465848808,73389,73389,14,14,14,316650942,7,3,242974,1865209,2568299,44485,5349386521,1817101,123280387,3763
264690.06,14,253952,62,258860,17054119184,8,62309542,1550,11,11,5919,1716,5,1026,1888679,2,27,101688,11,199440353,2054,1,0,4,4070,322308924,7,1289235696,10,25,180,6,6186,1026,0,0,130007389,3299915,5542164768,0,1024,1055,2,3,1,14,14,4755,3,5537185553,5382733445,195370508,327035347,327035347,1,3,1,17005838076,73389,73389,14,14,14,327035351,7,3,247474,1938405,2656901,46032,5537185553,1888679,127355506,3955
266695.52,15,253952,62,265023,17460386562,9,64773246,1573,11,11,5919,1759,5,1044,1927470,2,27,104096,11,202693686,2090,1,0,4,4070,329954247,7,1319816988,10,25,180,6,6186,1044,0,0,132567086,3341690,5682691123,0,1042,1066,2,3,1,14,14,4755,3,5678138394,5511455184,200433419,334790124,334790124,1,3,1,17409086480,73389,73389,14,14,14,334790128,7,3,251360,1978179,2713860,47217,5678138394,1927470,129858341,4005
268709.05,17,253952,62,273044,17989236242,9,66146892,1589,12,12,5919,1807,5,1044,1990434,2,27,107231,11,202705752,2090,1,0,4,4070,339867443,7,1359469772,10,26,180,6,6186,1044,0,0,136447998,3440939,5864240567,0,1042,1066,2,3,1,14,14,4755,3,5859403626,5679237939,205789458,344877462,344877462,1,3,1,17932776088,73389,73389,14,14,14,344861082,7,3,255749,2042654,2797513,48707,5859403626,1990434,133655751,4005
270714.75,17,253952,62,280437,18476265684,9,67786969,1626,12,12,5919,1857,5,1170,2050737,2,27,110121,11,224942824,2342,1,0,4,4070,349030443,7,1396121772,10,26,180,6,6186,1170,0,0,140045752,3524235,6038526017,0,1168,1198,2,3,1,14,14,4755,3,6033154086,5833534875,211090622,354168461,354168461,1,3,1,18416760004,73389,73389,14,14,14,354168465,7,3,259097,2104399,2878361,50158,6033154086,2050737,137172795,4438
272720.72,18,253952,62,285795,18828952020,10,70560429,1649,12,12,5919,1887,5,1206,2080483,2,27,112207,11,231030526,2414,1,0,4,4070,355672575,7,1422690300,10,26,180,6,6186,1206,0,0,142249412,3526482,6152811895,0,1204,1231,2,3,1,14,14,4755,3,6147627891,5945230638,216085610,360907874,360907874,1,3,1,18767209480,73389,73389,14,14,14,360907878,7,3,263718,2134949,2918303,51090,6147627891,2080483,139336595,4545
274734.95,32,253952,62,292647,19279413342,10,71387856,1697,12,12,5919,1934,5,1224,2132154,2,27,114888,11,234679293,2450,1,0,4,4070,364149073,7,1456596292,10,26,180,6,6186,1224,0,0,145427623,3574527,6306693319,0,1222,1247,2,3,1,14,14,4755,3,6301495763,6088008836,220132566,369489402,369505786,1,3,1,19213448936,73389,73389,14,14,14,369489406,7,3,265117,2187869,2974048,52391,6301495763,2132154,142459187,4607
276744.98,32,253952,62,300071,19768394900,11,72625466,1738,14,14,5919,1976,5,1260,2188115,2,27,117795,11,241279229,2522,1,0,4,4070,373370029,7,1493480116,10,28,180,6,6186,1260,0,0,149125248,3720729,6464708845,0,1258,1295,2,3,1,14,14,4755,3,6458969877,6242678893,225202643,378858003,378858003,1,3,1,19700616188,73389,73389,14,14,14,378858007,7,3,270748,2245219,3053931,53691,6458969877,2188115,146077079,4736
278759.43,39,253952,62,307254,20242578798,11,75020288,1783,14,14,5919,2031,5,1260,2247668,2,27,120604,11,241592945,2522,1,0,4,4070,382262012,7,1528918680,10,28,180,6,6186,1260,0,0,152815411,3878335,6628600083,0,1258,1295,2,3,1,14,14,4755,3,6622978520,6393253167,231353722,387910990,387910990,1,3,1,20171371512,73389,73389,14,14,14,387910994,7,3,274438,2306191,3131760,55080,6622978520,2247668,149689564,4736
280770.69,39,253952,62,314255,20704533494,11,77209061,1824,14,14,5919,2072,5,1260,2303919,2,27,123377,11,241906661,2522,1,0,4,4070,391044373,7,1564177492,10,28,180,6,6186,1260,0,0,156620570,3997334,6778490344,0,1258,1295,2,3,1,14,14,4755,3,6773006820,6538457212,237514038,396785912,396802296,1,3,1,20632867456,73389,73389,14,14,14,396785916,7,3,279339,2363761,3217692,56314,6773006820,2303919,153408936,4736
282776.16,39,253952,62,319906,21075782380,12,79661868,1848,14,14,5919,2104,5,1260,2338645,2,27,125565,11,241906661,2522,1,0,4,4070,398031748,7,1592126992,10,28,180,6,6186,1260,0,0,159019221,4009181,6904321606,0,1258,1295,2,3,1,14,14,4755,3,6898853970,6656217052,242382123,403873707,403873707,1,3,1,21001432796,73389,73389,14,14,14,403873711,7,3,281257,2399341,3266555,57354,6898853970,2338645,155758821,4736
284795.11,40,253952,62,327333,21564159228,12,80267330,1863,14,14,5919,2151,5,1260,2395170,2,27,128475,11,241930793,2522,1,0,4,4070,407261409,7,1629045636,10,28,180,6,6186,1260,0,0,162697769,4058181,7071322052,0,1258,1295,2,3,1,14,14,4755,3,7065329996,6810868023,246715148,413234560,413234560,1,3,1,21488197152,73389,73389,14,14,14,413234564,7,3,287341,2457222,3339347,58729,7065329996,2395170,159364727,4736
286810.10,43,253952,62,335043,22072868532,12,81932421,1893,15,15,5919,2199,5,1260,2457441,2,27,131500,11,242220377,2522,1,0,4,4070,416866204,7,1667400236,10,29,180,6,6186,1260,0,0,166765204,4229511,7235792330,0,1258,1295,2,3,1,14,14,4755,3,7229383577,6971556930,252607133,422975675,422975675,1,3,1,21994735132,73389,73389,14,14,14,422975679,7,3,293987,2520942,3425268,60082,7229383577,2457441,163346395,4736
288822.69,45,253952,62,343107,22605803190,12,83603572,1937,15,15,5919,2253,5,1260,2529762,2,27,134654,11,242220377,2522,1,0,4,4070,426834985,7,1707339940,10,29,180,6,6186,1260,0,0,170921123,4377173,7425380142,0,1258,1295,2,3,1,14,14,4755,3,7419324383,7141265748,258576626,433087145,433103529,1,3,1,22520531572,73389,73389,14,14,14,433087149,7,3,298212,2594845,3495978,61690,7419324383,2529762,167431783,4736
290837.34,47,253952,62,351095,23131850684,12,85529569,1968,15,15,5919,2301,5,1260,2597954,2,27,137758,11,242220377,2522,1,0,4,4070,436672193,7,1746688772,10,29,180,6,6186,1260,0,0,174965416,4454068,7612805605,0,1258,1295,2,3,1,14,14,4755,3,7606724353,7308728384,264619343,443096881,443113265,1,3,1,23041037844,73389,73389,14,14,14,443096885,7,3,301025,2664558,3568777,63258,7606724353,2597954,171403438,4736
292845.66,47,253952,62,359085,23658041316,12,87399758,2010,15,15,5919,2355,6,1260,2668213,2,27,140875,11,242534093,2522,1,0,4,4070,446573551,7,1786294204,10,29,180,6,6186,1260,0,0,179076336,4609457,7804544398,0,1258,1295,2,3,1,14,14,4755,3,7797660081,7476206410,270700450,453106617,453106617,1,3,1,23561544116,73389,73389,14,14,14,453106621,7,3,305701,2736457,3669498,64856,7797660081,2668213,175413804,4736
294859.58,48,253952,62,367097,24185046308,12,89059757,2054,15,15,5919,2406,6,1260,2737189,2,27,143983,11,242847809,2522,1,0,4,4070,456447108,7,1825788432,10,29,180,6,6186,1260,0,0,183266381,4753146,7992231621,0,1258,1295,2,3,1,14,14,4755,3,7985189292,7643988070,276731788,463120671,463120671,1,3,1,24082274924,73389,73389,14,14,14,463120675,7,3,311771,2806971,3766442,66415,7985189292,2737189,179507070,4736
296870.58,63,253952,62,375088,24711350740,12,90826360,2101,15,15,5919,2457,6,1260,2806807,2,27,147084,11,242871941,2522,1,0,4,4070,466250122,7,1865000488,10,29,180,6,6186,1260,0,0,187417670,4898411,8183389342,0,1258,1295,2,3,1,14,14,4755,3,8177106990,7811827016,282759448,473097639,473114023,1,3,1,24600225292,73389,73389,14,14,14,473081259,7,3,319054,2878180,3871627,68014,8177106990,2806807,183553334,4736
298880.55,63,253952,62,382521,25201568724,12,92438616,2158,15,15,5919,2502,6,1260,2878306,2,27,149996,11,243161525,2522,1,0,4,4070,475502284,7,1902009136,10,29,180,6,6186,1260,0,0,191672637,5090294,8359364929,0,1258,1295,2,3,1,14,14,4755,3,8352406244,7967445766,288780722,482447697,482447697,1,3,1,25087280276,73389,73389,14,14,14,482447701,7,3,321596,2951173,3973532,69462,8352406244,2878306,187706550,4736
300886.54,63,253952,62,389813,25682094240,12,93981573,2205,15,15,5919,2553,6,1269,2938658,2,27,152833,11,244671899,2540,1,0,4,4070,484480078,7,1937920312,10,29,180,6,6186,1269,0,0,195321123,5190910,8534513135,0,1267,1301,2,3,1,14,14,4755,3,8527955178,8120549598,294107567,491568379,491568379,1,3,1,25560703772,73389,73389,14,14,14,491551999,7,3,327477,3012901,4051734,70927,8527955178,2938658,191276966,4765
302901.53,64,253952,62,395840,26079613572,13,96514655,2216,16,16,5919,2585,6,1278,2975940,2,27,155190,11,246182789,2558,1,0,4,4070,491988763,7,1967955052,10,30,180,6,6186,1278,0,0,197888041,5207132,8671690626,0,1276,1308,2,3,1,14,14,4755,3,8664105095,8246531048,299222502,499169667,499169667,1,3,1,25956822716,73389,73389,14,14,14,499169671,7,3,331313,3051169,4103683,72049,8664105095,2975940,193792032,4787
