timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
38573.10,0,253952,62,103835,6840157586,3,19066517,0,253,6,6,5546,739,0,675,458863,0,32,40846,19,22,134203211,1352,1,0,4,375,129362724,7,517450896,18,20,14,77,675,0,0,36833880,642,2196979861,0,675,285,0,3,1,14,14,781,0,3,2196394259,2158169484,55778294,131241507,131241507,1,3,1,0,6824558396,73389,73389,14,14,14,131241511,5,3,113401,471545,656407,18326,2196394259,458863,36178872,1322
40578.17,0,253952,62,115352,7599243260,3,20852183,0,289,6,6,5546,786,0,675,514574,0,32,45354,19,22,134492795,1352,1,0,4,375,143757475,7,574965304,18,20,14,77,675,0,0,41045068,745,2444366567,0,675,285,0,3,1,14,14,781,0,3,2443088897,2397132702,61892129,145842193,145842193,1,3,1,0,7583794068,73389,73389,14,14,14,145842197,5,3,115531,528751,721087,20314,2443088897,514574,40325538,1322
42582.73,0,253952,62,124986,8233464660,4,23158259,0,333,6,6,5546,867,0,675,560914,0,32,49159,19,22,134504861,1352,1,0,4,375,155756192,7,623024768,18,20,14,77,675,0,0,44507417,811,2653278517,0,675,285,0,3,1,14,14,781,0,3,2652408489,2597224005,67659501,158012458,158012458,1,3,1,0,8216647848,73389,73389,14,14,14,158012462,5,3,118327,576343,772864,22081,2652408489,560914,43736247,1322
44587.14,0,253952,62,134267,8844841436,4,24775663,0,348,7,7,5546,896,0,684,604444,0,32,52784,19,22,136004022,1370,1,0,4,375,167324815,7,669299260,18,21,14,77,684,0,0,47882302,849,2846839001,0,684,290,0,3,1,14,14,781,0,3,2845597891,2789740082,72651387,169762772,169779156,1,3,1,0,8827664176,73389,73389,14,14,14,169762776,5,3,123717,621054,822459,23639,2845597891,604444,47061659,1341
46591.35,0,253952,62,145550,9586915922,4,26655980,0,384,7,7,5546,989,0,693,660155,0,32,57214,19,22,137538625,1388,1,0,4,375,181317873,7,725271492,18,21,14,77,693,0,0,52108241,1131,3082113574,0,693,293,0,3,1,14,14,781,0,3,3081190750,3024100661,78758992,183987070,183987070,1,3,1,0,9567327672,73389,73389,14,14,14,183987074,5,3,127211,678268,886161,25622,3081190750,660155,51224051,1366
48595.83,1,253952,62,155889,10268836386,4,28086491,0,423,7,7,5546,1076,0,711,714058,0,32,61302,19,22,141138380,1424,1,0,4,375,194212167,7,776783960,18,21,14,77,711,0,0,56004400,1185,3311170534,0,711,298,0,3,1,14,14,781,0,3,3309358086,3239350025,84083951,197064044,197080428,1,3,1,0,10247330320,73389,73389,14,14,14,197064048,5,3,129238,733598,953983,27550,3309358086,714058,55052544,1402
50600.67,2,253952,62,164369,10828008410,5,30585445,0,445,8,8,5546,1100,0,711,753535,0,32,64610,19,22,141753746,1424,1,0,4,375,204822667,7,819226104,18,22,14,77,711,0,0,59067180,1239,3484322054,0,711,298,0,3,1,14,14,781,0,3,3483168259,3415639344,89586742,207804583,207804583,1,3,1,0,10805838348,73389,73389,14,14,14,207804587,5,3,133954,774147,1006737,28936,3483168259,753535,58062681,1402
52605.09,2,253952,62,175492,11561659012,5,32410639,0,478,8,8,5546,1189,0,720,810867,0,32,69001,19,22,143508615,1442,1,0,4,375,218689226,7,874627764,18,22,14,77,720,0,0,63265076,1311,3722500411,0,720,303,0,3,1,14,14,781,0,3,3720279001,3647000049,95667399,221889173,221889173,1,3,1,0,11538237028,73389,73389,14,14,14,221889177,5,3,136904,833087,1078421,30944,3720279001,810867,62189036,1424
54609.80,2,253952,62,186515,12287525282,5,34252854,0,508,8,8,5546,1233,0,720,866473,0,32,73314,19,22,143520681,1442,1,0,4,375,232427809,7,929711236,18,22,14,77,720,0,0,67453274,1394,3948506711,0,720,303,0,3,1,14,14,781,0,3,3946951320,3875619726,101524881,235840976,235840976,1,3,1,0,12262878816,73389,73389,14,14,14,235824596,5,3,140545,890144,1134055,32795,3946951320,866473,66321756,1424
56614.67,2,253952,62,197452,13008419086,5,36037634,0,541,8,8,5546,1321,0,720,926506,0,32,77629,19,22,144123981,1442,1,0,4,375,246050447,7,984201788,18,22,14,77,720,0,0,71652792,1534,4188625568,0,720,303,0,3,1,14,14,781,0,3,4186776986,4103326050,107636910,249641005,249641005,1,3,1,0,12981332292,73389,73389,14,14,14,249641009,5,3,145525,951763,1210872,34805,4186776986,926506,70444605,1424
58619.96,2,253952,62,207932,13698638978,5,37741895,0,583,8,8,5546,1405,0,720,990055,0,32,81752,19,22,144123981,1442,1,0,4,375,259111538,7,1036316676,18,22,14,77,720,0,0,75977686,1632,4412088039,0,720,303,0,3,1,14,14,781,0,3,4410061282,4321093909,113709285,262888296,262888296,1,3,1,0,13670191424,73389,73389,14,14,14,262888300,5,3,149710,1016923,1295541,36696,4410061282,990055,74684994,1424
60625.31,2,253952,62,218399,14388706730,5,39432437,0,634,8,8,5546,1450,0,738,1051958,0,32,85855,19,22,147006666,1478,1,0,4,375,272167621,7,1088670484,18,22,14,77,738,0,0,80311879,1783,4629324343,0,738,312,0,3,1,14,14,781,0,3,4627131146,4538866742,119731977,276131269,276131269,1,3,1,0,14358826020,73389,73389,14,14,14,276131273,5,3,158407,1080377,1374255,38461,4627131146,1051958,78940643,1465
62630.51,2,253952,62,228806,15073635722,5,41044866,0,692,8,8,5546,1538,0,765,1115752,0,32,89946,19,22,151701006,1532,1,0,4,375,285072701,7,1140226496,18,22,14,77,765,0,0,84728856,1913,4861274666,0,765,329,0,3,1,14,14,781,0,3,4858109795,4755184325,125761059,289251806,289251806,1,3,1,0,15041093944,73389,73389,14,14,14,289251810,5,3,163257,1145853,1456901,40419,4858109795,1115752,83275161,1539
64636.21,2,253952,62,239085,15750070454,5,42676154,0,746,8,8,5546,1582,0,774,1178210,0,32,93961,19,22,153452970,1550,1,0,4,375,297849080,7,1191396320,18,22,14,77,774,0,0,89105155,2027,5081522847,0,774,334,0,3,1,14,14,781,0,3,5078934678,4968560046,131768468,302210218,302242986,1,3,1,0,15714931368,73389,73389,14,14,14,302210222,5,3,167669,1209993,1523706,42209,5078934678,1178210,87584838,1562
66640.70,3,253952,62,246798,16258988432,6,44894068,0,789,8,8,5546,1646,0,810,1222474,0,32,97004,19,22,159220118,1622,1,0,4,375,307468560,7,1229874240,18,22,14,77,810,0,0,92228406,2162,5251478579,0,810,354,0,3,1,14,14,781,0,3,5248132125,5129657552,137107257,311967717,311967717,1,3,1,0,16222321316,73389,73389,14,14,14,311967721,5,3,170504,1255444,1568445,43641,5248132125,1222474,90663481,1659
68645.60,3,253952,62,255874,16856314962,6,46507180,0,827,9,9,5546,1684,0,837,1279740,0,32,100528,19,22,163972621,1676,1,0,4,375,318710898,7,1274778956,18,23,14,77,837,0,0,96016554,2268,5450244463,0,837,374,0,3,1,14,14,781,0,3,5448428204,5318692824,142508474,323386477,323386477,1,3,1,0,16815244868,73389,73389,14,14,14,323370097,5,3,173443,1314104,1622183,45278,5448428204,1279740,94398054,1736
70651.02,3,253952,62,266175,17535507168,6,48040683,0,890,9,9,5546,1767,0,855,1349223,2,32,104589,19,22,166857332,1712,1,0,4,375,331526925,7,1326043024,18,23,14,77,855,0,0,100549129,2363,5683922415,0,853,383,2,3,1,14,14,781,0,3,5680360839,5533782135,148572742,336367306,336367306,1,3,1,0,17491099944,73389,73389,14,14,14,336367310,5,3,177343,1385275,1699007,47226,5680360839,1349223,98854015,1785
72655.74,3,253952,62,275505,18150643140,6,49246976,0,954,9,9,5546,1809,0,927,1407800,2,32,108211,19,22,179686020,1856,1,0,4,375,343067162,7,1372268648,18,23,14,77,927,0,0,104492474,2544,5897634319,0,925,436,2,3,1,14,14,781,0,3,5894282889,5728759211,153720840,348074501,348074501,1,3,1,0,18099874084,73389,73389,14,14,14,348074505,5,3,179079,1445288,1767040,48972,5894282889,1407800,102729479,1994
74661.00,3,253952,62,282635,18619961478,7,51885221,0,978,10,10,5546,1868,0,1008,1448585,2,32,111011,19,22,193759392,2018,1,0,4,375,351878159,7,1407512636,18,24,14,77,1008,0,0,107481045,2593,6058302425,0,1006,488,2,3,1,14,14,781,0,3,6054439771,5877838385,159348106,357043853,357043853,1,3,1,0,18566280388,73389,73389,14,14,14,357043857,5,3,184249,1487191,1818931,50317,6054439771,1448585,105666282,2177
76666.21,3,253952,62,292447,19266971068,7,53165979,0,1048,10,10,5546,1917,0,1053,1514576,4,32,114823,19,22,202335281,2108,1,0,4,375,364028135,7,1456047900,18,24,14,77,1053,0,0,112017570,2738,6277519281,0,1049,525,4,3,1,14,14,781,0,3,6274351137,6082900847,165156463,369383547,369383547,1,3,1,0,19207092508,73389,73389,14,14,14,369367167,5,3,185115,1554864,1886719,52144,6274351137,1514576,110135220,2314
78671.86,3,253952,62,298856,19689020514,8,55650947,0,1070,10,10,5546,1971,0,1089,1550828,4,32,117344,19,22,208673121,2180,1,0,4,375,371943488,7,1487773952,18,24,14,77,1089,0,0,114542905,2807,6428013432,0,1085,553,4,3,1,14,14,781,0,3,6424000481,6216744815,170172066,377428277,377428277,1,3,1,0,19626270436,73389,73389,14,14,14,377428281,5,3,187993,1592125,1932681,53409,6424000481,1550828,112614691,2413
80676.96,3,253952,62,308962,20354488622,8,57047901,0,1136,11,11,5546,2029,0,1098,1621318,4,32,121289,19,22,210485307,2198,1,0,4,375,384473400,7,1537893600,18,25,14,77,1098,0,0,119048192,2858,6656594679,0,1094,560,4,3,1,14,14,781,0,3,6652897117,6427705116,176045370,390120671,390137055,1,3,1,0,20286274924,73389,73389,14,14,14,390120675,5,3,197483,1664378,2015516,55320,6652897117,1621318,117037344,2439
82681.99,3,253952,62,319209,21030150520,8,58516533,0,1199,11,11,5546,2102,0,1098,1692201,4,32,125302,19,22,210799023,2198,1,0,4,375,397174266,7,1588697064,18,25,14,77,1098,0,0,123564650,2927,6893244894,0,1094,560,4,3,1,14,14,781,0,3,6888963314,6642082689,182057747,403019580,403019580,1,3,1,0,20957018192,73389,73389,14,14,14,403019584,5,3,199023,1736965,2093342,57301,6888963314,1692201,121476184,2439
84687.46,3,253952,62,329450,21705057222,8,60021575,0,1259,11,11,5546,2159,0,1098,1761577,4,32,129294,19,22,211112739,2198,1,0,4,375,409864125,7,1639456500,18,25,14,77,1098,0,0,128035584,2989,7126891412,0,1094,560,4,3,1,14,14,781,0,3,7122007360,6856416194,188032800,415873655,415890039,1,3,1,0,21625430092,73389,73389,14,14,14,415873659,5,3,200491,1808046,2168111,59245,7122007360,1761577,125872547,2439
86692.71,4,253952,62,339512,22366785060,8,61497337,0,1317,12,12,5546,2230,0,1098,1839014,4,32,133210,20,22,211112739,2198,1,0,4,375,422270807,7,1689083228,19,26,14,89,1098,0,0,132645484,8058,7363467186,0,1094,560,4,3,1,14,14,781,0,3,7359042030,7066771158,194113117,428474222,428474222,1,3,1,0,22280659576,73389,73389,14,14,14,428474226,5,3,206101,1887357,2274994,61228,7359042030,1839014,130375768,2439
88698.56,4,253952,62,349533,23027587558,9,63870088,0,1397,12,12,5546,2279,0,1098,1912301,4,32,137110,20,22,211124805,2198,1,0,4,375,434712848,7,1738787036,19,26,14,89,1098,0,0,137307730,9795,7585509524,0,1094,560,4,3,1,14,14,781,0,3,7580228088,7276215029,201155993,441078219,441078219,1,3,1,0,22936067420,73389,73389,14,14,14,441078223,5,3,209664,1962364,2371975,63056,7580228088,1912301,134941231,2439
90703.27,4,253952,62,356089,23460113282,10,66054561,0,1421,12,12,5546,2335,0,1098,1951288,4,32,139669,20,22,211764303,2198,1,0,4,375,442754296,7,1771017184,19,26,14,89,1098,0,0,139907337,9922,7742133052,0,1094,560,4,3,1,14,14,781,0,3,7736619335,7413846190,205939353,449283556,449299940,1,3,1,0,23362744944,73389,73389,14,14,14,449283560,5,3,211144,2002440,2417908,64378,7736619335,1951288,137495005,2439
92708.67,4,253952,62,365593,24086583552,10,67523524,0,1486,13,13,5546,2405,0,1107,2024122,4,32,143395,20,22,213866212,2216,1,0,4,375,454544354,7,1818112896,19,27,14,89,1107,0,0,144335756,10153,7967302732,0,1103,570,4,3,1,14,14,781,0,3,7961598469,7613411654,211836265,461191233,461191233,1,3,1,0,23981944148,73389,73389,14,14,14,461191237,5,3,217145,2077065,2493754,66280,7961598469,2024122,141847775,2473
94715.33,4,253952,62,375472,24736933668,10,68656941,0,1572,13,13,5546,2461,0,1107,2108249,4,32,147230,20,22,214179928,2216,1,0,4,375,466722052,7,1866823484,19,27,14,89,1107,0,0,149216839,23689,8199545484,0,1103,570,4,3,1,14,14,781,0,3,8194833063,7819860265,217858272,473574490,473607258,1,3,1,0,24625873512,73389,73389,14,14,14,473574494,5,3,219624,2163286,2595740,68210,8194833063,2108249,146627076,2473
96720.81,4,253952,62,384974,25364000500,10,69595566,0,1658,13,13,5546,2509,0,1116,2186233,4,32,150939,20,22,215991952,2234,1,0,4,375,478530592,7,1914057796,19,27,14,89,1116,0,0,154075578,34075,8414658583,0,1112,576,4,3,1,14,14,781,0,3,8409210544,8019104277,223665644,485520968,485520968,1,3,1,0,25247090368,73389,73389,14,14,14,485520972,5,3,221107,2243179,2686716,69984,8409210544,2186233,151395027,2504
98726.48,4,253952,62,390759,25744127738,11,72298152,0,1676,13,13,5546,2558,0,1143,2221490,4,32,153200,20,22,220487845,2288,1,0,4,375,485663265,7,1942653060,19,27,14,89,1143,0,0,156389538,34119,8557222830,0,1139,584,4,3,1,14,14,781,0,3,8552141063,8140244688,228680739,492756219,492756219,1,3,1,0,25623323420,73389,73389,14,14,14,492756223,5,3,224061,2279454,2724639,71191,8552141063,2221490,153671148,2574
100733.47,4,253952,62,400048,26355842362,11,73298909,0,1763,14,14,5546,2606,0,1161,2301900,4,32,156816,20,22,223853293,2324,1,0,4,375,497157480,7,1988629920,19,28,14,89,1161,0,0,161218823,92036,8769306699,0,1157,605,4,3,1,14,14,781,0,3,8763315562,8334190140,234559903,504430646,504430646,1,3,1,0,26229541656,73389,73389,14,14,14,504414266,5,3,229270,2361772,2818333,72946,8763315562,2301900,158406932,2636
102741.57,4,253952,62,409274,26963674988,11,74337889,0,1864,14,14,5546,2673,0,1242,2384998,4,32,160403,20,22,238225728,2486,1,0,4,375,508508099,7,2034032396,19,28,14,89,1242,0,0,166180499,134725,8992026928,0,1238,678,4,3,1,14,14,781,0,3,8985582190,8528296471,240588351,515943392,515943392,1,3,1,0,26829056416,73389,73389,14,14,14,515943396,5,3,233575,2446927,2911207,74812,8985582190,2384998,163275924,2905
104758.20,4,253952,62,417758,27523012506,11,75690593,0,1944,14,14,5546,2721,0,1386,2460858,4,32,163701,20,22,263341068,2774,1,0,4,375,519003769,7,2076015076,19,28,14,89,1386,0,0,170797069,211391,9196296677,0,1382,795,4,3,1,14,14,781,0,3,9190070416,8706472303,246613839,526569243,526569243,1,3,1,0,27381600668,73389,73389,14,14,14,526569247,5,3,235665,2524666,3000094,76503,9190070416,2460858,167803785,3403
106770.50,8,253952,62,426755,28115292276,11,76770471,0,2032,14,14,5546,2787,0,1512,2545974,4,32,167207,20,22,284486974,3026,1,0,4,375,530059447,7,2120237788,19,28,14,89,1512,0,0,175698226,301262,9417593261,0,1508,887,4,3,1,14,14,781,0,3,9411827456,8895479950,252655963,537809494,537809494,1,3,1,0,27966093720,73389,73389,14,14,14,537809498,5,3,240585,2611792,3106989,78354,9411827456,2545974,172598231,3824
108776.18,8,253952,62,436259,28741597296,11,77753657,0,2130,14,14,5546,2841,0,1521,2628534,4,32,170894,20,22,286926843,3044,1,0,4,375,541773849,7,2167030704,19,28,14,89,1521,0,0,180724757,328351,9644235968,0,1517,893,4,3,1,14,14,781,0,3,9637760540,9094855485,258689997,549696913,549713297,1,3,1,0,28584239508,73389,73389,14,14,14,549696917,5,3,249190,2696404,3199685,80209,9637760540,2628534,177532268,3858
110781.69,8,253952,62,446194,29394417444,11,78729976,0,2232,14,14,5546,2913,0,1548,2714292,4,32,174745,20,22,292363297,3098,1,0,4,375,553944256,7,2215777024,19,28,14,89,1548,0,0,185765125,341890,9889052609,0,1544,911,4,3,1,14,14,781,0,3,9881851407,9303569183,264714911,562059912,562059912,1,3,1,0,29227115456,73389,73389,14,14,14,562059916,5,3,253149,2784414,3310615,82248,9881851407,2714292,182461911,3954
112789.00,8,253952,62,455780,30026808310,11,79741777,0,2326,14,14,5546,2963,0,1584,2798855,4,32,178466,20,22,299975044,3170,1,0,4,375,565806340,7,2263169168,19,28,14,89,1584,0,0,190757301,345081,10116490149,0,1580,936,4,3,1,14,14,781,0,3,10109616758,9504657750,270720717,574074085,574074085,1,3,1,0,29851852452,73389,73389,14,14,14,574074089,5,3,258129,2871000,3418545,84118,10109616758,2798855,187346361,4065
114794.87,8,253952,62,465682,30679486242,11,80782732,0,2415,14,14,5546,3027,1,1620,2886390,4,32,182315,20,22,306886793,3242,1,0,4,375,578009411,7,2311908168,19,28,14,89,1620,0,0,195738966,349567,10363257764,0,1616,963,4,3,1,14,14,781,0,3,10355789706,9713149745,276744013,586450865,586450865,1,3,1,0,30495445012,73389,73389,14,14,14,586450869,5,3,261559,2960523,3517355,86165,10355789706,2886390,192229428,4185
116800.94,8,253952,62,475715,31340894182,11,82014074,0,2495,14,14,5546,3109,1,1647,2959583,4,32,186247,20,22,312532559,3296,1,0,4,375,590567798,7,2362271192,19,28,14,89,1647,0,0,200531667,349863,10596652809,0,1643,977,4,3,1,14,14,781,0,3,10589916674,9923428369,282766168,599040637,599040637,1,3,1,0,31149261188,73389,73389,14,14,14,599024257,5,3,265520,3035543,3602064,88063,10589916674,2959583,196937619,4264
116999.29,8,253952,62,476502,31392760598,12,82114636,1,2507,15,15,5546,3130,1,1647,2965788,4,32,186584,27,22,320162616,3303,1,1224,4,375,591599349,7,2366397396,26,36,19,117,1647,1224,87,201046278,349886,10616555876,8,1643,977,4,3,1,14,14,781,98467230,3,10608599459,9939787233,480319395,600037902,600037902,1,3,1,98467230,31201970936,73389,73389,14,14,14,600037906,5,3,269407,3041907,3609506,88213,10608599459,2965788,197444814,4264
