timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
191374.42,4,253952,62,74574,4911601270,6,21667010,0,404,8,8,3507,552,2,594,528153,0,7,29332,9,116837012,1190,1,0,4,834,92877004,7,371443332,8,22,3,22636,594,0,0,37494512,694896,1583725885,0,594,536,0,3,1,14,14,1382,3,1582843705,1549535383,59808605,94250431,94250431,1,3,1,4901022444,73389,73389,14,14,14,94250435,11,3,136778,541808,874912,13236,1582843705,528153,36621023,1871
193389.02,4,253952,62,81678,5380113118,6,23018120,0,431,9,9,3507,576,2,603,581036,0,7,32103,9,120012028,1208,1,0,4,834,101669766,7,406679064,8,23,3,22636,603,0,0,41222656,758849,1735505686,0,603,540,0,3,1,14,14,1382,3,1734223215,1697297590,64946274,103234008,103250392,1,3,1,5368168448,73389,73389,14,14,14,103234012,11,3,139463,596058,943677,14449,1734223215,581036,40280544,1902
195399.72,5,253952,62,88956,5860378144,6,25202793,0,452,9,9,3507,603,3,603,636028,0,7,34963,9,122352832,1208,1,0,4,834,110822122,7,443288488,8,23,3,22636,603,0,0,45209000,864838,1885948132,0,603,540,0,3,1,14,14,1382,3,1884259933,1848526537,71220370,112467219,112483603,1,3,1,5848295420,73389,73389,14,14,14,112467223,11,3,145175,652474,1018384,15655,1884259933,636028,44192329,1902
197406.45,5,253952,62,96231,6339360622,6,27035558,0,475,9,9,3507,676,3,603,693634,0,7,37836,9,122352832,1208,1,0,4,834,119869095,7,479411668,8,23,3,22636,603,0,0,49117125,943518,2043767853,0,603,540,0,3,1,14,14,1382,3,2042198768,1999996158,77033621,121643530,121643530,1,3,1,6325463592,73389,73389,14,14,14,121643534,11,3,146950,711651,1083304,17026,2042198768,693634,48035682,1902
199412.58,5,253952,62,101703,6700181692,7,29827051,0,498,9,9,3507,688,3,603,720784,0,7,39968,9,122352832,1208,1,0,4,834,126703435,7,506749044,8,23,3,22636,603,0,0,51349182,949691,2156262235,0,603,540,0,3,1,14,14,1382,3,2154740661,2113778127,82062294,128575233,128575233,1,3,1,6685912148,73389,73389,14,14,14,128575237,11,3,157213,739597,1138086,17919,2154740661,720784,50213039,1902
201419.94,5,253952,62,109303,7200466312,7,31094370,0,537,10,10,3507,765,4,630,781677,0,7,42974,9,127476142,1262,1,0,4,834,136099850,7,544399400,8,24,3,22636,630,0,0,55482923,1057327,2329547387,0,630,561,0,3,1,14,14,1382,3,2327876766,2272305261,87541845,138121899,138121899,1,3,1,7182338780,73389,73389,14,14,14,138121903,11,3,167897,802089,1236863,19411,2327876766,781677,54248153,1997
203428.38,7,253952,62,116933,7702424486,7,32726813,0,592,10,10,3507,796,4,639,843661,0,7,45927,9,129288251,1280,1,0,4,834,145537492,7,582085488,8,24,3,22636,639,0,0,59757631,1201889,2499858369,0,639,570,0,3,1,14,14,1382,3,2498679413,2431563497,93597869,147701777,147701777,1,3,1,7680492436,73389,73389,14,14,14,147701781,11,3,170731,865634,1315517,20790,2498679413,843661,58444354,2034
205438.38,7,253952,62,124693,8213831422,7,34305330,0,652,10,10,3507,867,4,657,907290,0,7,48988,9,132542096,1316,1,0,4,834,155169750,7,620614364,8,24,3,22636,657,0,0,64096039,1311274,2674984668,0,657,587,0,3,1,14,14,1382,3,2673543092,2593492339,99557962,157463594,157479978,1,3,1,8188106920,73389,73389,14,14,14,157463598,11,3,174596,930931,1390617,22277,2673543092,907290,62707821,2090
207445.61,7,253952,62,132498,8727897894,7,35947717,0,699,10,10,3507,901,4,657,968504,0,7,52023,9,132542096,1316,1,0,4,834,164860926,7,659314676,8,24,3,22636,657,0,0,68404584,1454982,2846264555,0,657,587,0,3,1,14,14,1382,3,2843732720,2756088485,105663995,167309490,167309490,1,3,1,8700093512,73389,73389,14,14,14,167309494,11,3,181528,993729,1471706,23657,2843732720,968504,66935435,2090
209453.90,7,253952,62,140596,9262071364,7,37558484,0,748,10,10,3507,940,4,657,1036710,0,7,55182,9,132542096,1316,1,0,4,834,174900885,7,699603540,8,24,3,22636,657,0,0,72688749,1567893,3029144994,0,657,587,0,3,1,14,14,1382,3,3026973999,2925456796,111635964,177509357,177509357,1,3,1,9229634628,73389,73389,14,14,14,177492977,11,3,184346,1063631,1563571,25148,3026973999,1036710,71127904,2090
211468.12,7,253952,62,148649,9792318368,7,39036582,0,816,10,10,3507,1013,5,657,1104660,0,7,58356,9,132542096,1316,1,0,4,834,184915107,7,739660428,8,24,3,22636,657,0,0,77137131,1691444,3212136858,0,657,587,0,3,1,14,14,1382,3,3209541264,3093500287,117703344,187633781,187633781,1,3,1,9756956644,73389,73389,14,14,14,187633785,11,3,187397,1133264,1644619,26690,3209541264,1104660,75495403,2090
213475.14,7,253952,62,156960,10339256472,7,40396409,0,893,10,10,3507,1052,5,657,1171234,0,7,61593,9,132542096,1316,1,0,4,834,195222413,7,780889652,8,24,3,22636,657,0,0,81703988,1810120,3395850580,0,657,587,0,3,1,14,14,1382,3,3393346755,3266560321,123731701,198088044,198104428,1,3,1,10300578320,73389,73389,14,14,14,198088048,11,3,188901,1201477,1727603,28181,3393346755,1171234,79979453,2090
215487.52,7,253952,62,165361,10893668012,7,41706832,0,970,10,10,3507,1129,5,720,1241339,0,7,64903,9,143971194,1442,1,0,4,834,205632700,7,822530800,8,24,3,22636,720,0,0,86352504,1889994,3582794991,0,720,639,0,3,1,14,14,1382,3,3579855079,3442656718,129756833,208644041,208644041,1,3,1,10849490164,73389,73389,14,14,14,208644045,11,3,191470,1273338,1821103,29772,3579855079,1241339,84534646,2306
217491.95,7,253952,62,171199,11278137410,8,44027173,0,989,10,10,3507,1146,5,738,1273092,0,7,67171,9,147281539,1478,1,0,4,834,212904307,7,851617228,8,24,3,22636,738,0,0,88812008,1891342,3709705949,0,738,647,0,3,1,14,14,1382,3,3706936717,3563963950,134537129,216020271,216020271,1,3,1,11233054124,73389,73389,14,14,14,216020275,11,3,191631,1305975,1861146,30786,3706936717,1273092,86954197,2347
219498.51,11,253952,62,179240,11807957698,8,45414488,0,1060,11,11,3507,1213,5,801,1338691,0,7,70334,9,159247188,1604,1,0,4,834,222871798,7,891358040,8,25,3,22636,801,0,0,93231399,1946555,3894847400,0,801,700,0,3,1,14,14,1382,3,3891536847,3731786207,140389293,226130026,226130026,1,3,1,11758761384,73389,73389,14,14,14,226130030,11,3,195820,1373182,1949255,32361,3891536847,1338691,91285646,2550
221508.50,11,253952,62,187302,12339361628,8,46700997,0,1148,11,11,3507,1254,7,801,1401098,0,7,73498,9,159560904,1604,1,0,4,834,232913653,7,931654612,8,25,3,22636,801,0,0,97920461,2008982,4067199871,0,801,700,0,3,1,14,14,1382,3,4063851666,3899791249,146401157,236315668,236315668,1,3,1,12288414768,73389,73389,14,14,14,236315672,11,3,203217,1437194,2025068,33777,4063851666,1401098,95899057,2550
223514.15,12,253952,62,195141,12855065090,8,47981373,0,1223,11,11,3507,1291,7,801,1461466,0,7,76548,9,159560904,1604,1,0,4,834,242658506,7,970634024,8,25,3,22636,801,0,0,102412091,2100791,4236236259,0,801,700,0,3,1,14,14,1382,3,4232715565,4062631695,152217067,246198650,246198650,1,3,1,12802329832,73389,73389,14,14,14,246198654,11,3,207390,1499097,2111144,35161,4232715565,1461466,100304782,2550
225519.04,12,253952,62,200625,13216612262,9,50720582,0,1245,11,11,3507,1341,7,810,1491442,0,7,78717,9,161373526,1622,1,0,4,834,249477414,7,997909656,8,25,3,22636,810,0,0,104697180,2101003,4355938123,0,810,706,0,3,1,14,14,1382,3,4352590638,4176951976,157277023,253113969,253130353,1,3,1,13161926420,73389,73389,14,14,14,253113973,11,3,209786,1529924,2156109,36184,4352590638,1491442,102544998,2576
227523.61,12,253952,62,206477,13602047428,9,51817966,0,1274,11,11,3507,1364,7,810,1523393,0,7,80995,9,161373526,1622,1,0,4,834,256749289,7,1026997156,8,25,3,22636,810,0,0,107108105,2101040,4486979086,0,810,706,0,3,1,14,14,1382,3,4483027059,4298801337,160784672,260490199,260506583,1,3,1,13545490380,73389,73389,14,14,14,260490203,11,3,212362,1562807,2200241,37236,4483027059,1523393,104911890,2576
229528.12,12,253952,62,213055,14035303050,10,54491444,0,1307,12,12,3507,1420,7,810,1563935,0,7,83590,9,161687242,1622,1,0,4,834,264940846,7,1059763384,8,26,3,22636,810,0,0,110236137,2109753,4627885541,0,810,706,0,3,1,14,14,1382,3,4623927473,4435646025,166592663,268798158,268798158,1,3,1,13977504248,73389,73389,14,14,14,268798162,11,3,218188,1604470,2258112,38437,4623927473,1563935,107982174,2576
231538.41,12,253952,62,219607,14467518366,10,56018269,0,1333,13,13,3507,1450,7,819,1609383,0,7,86161,9,163812798,1640,1,0,4,834,273119357,7,1092412868,8,27,3,22636,819,0,0,113417165,2142220,4765521008,0,819,712,0,3,1,14,14,1382,3,4761574963,4571846458,171331661,277109991,277109991,1,3,1,14409719564,73389,73389,14,14,14,277109995,11,3,225431,1651095,2326983,39559,4761574963,1609383,111094462,2613
233555.03,12,253952,62,227480,14986165132,10,57469646,0,1400,13,13,3507,1517,7,828,1678618,0,7,89260,9,165311600,1658,1,0,4,834,282878155,7,1131447980,8,27,3,22636,828,0,0,117811290,2334200,4939076761,0,828,721,0,3,1,14,14,1382,3,4935875422,4735740904,177355367,287025297,287041681,1,3,1,14925315476,73389,73389,14,14,14,287025301,11,3,231500,1722027,2420901,41034,4935875422,1678618,115394832,2642
235562.72,12,253952,62,235482,15512828480,10,58825779,0,1469,13,13,3507,1554,7,828,1749760,0,7,92371,9,165625316,1658,1,0,4,834,292813100,7,1171187800,8,27,3,22636,828,0,0,122348128,2516152,5114892414,0,828,721,0,3,1,14,14,1382,3,5111381188,4902555029,183413455,297102728,297102728,1,3,1,15449341888,73389,73389,14,14,14,297102732,11,3,234805,1794809,2511068,42455,5111381188,1749760,119841677,2642
237568.22,12,253952,62,241890,15935896196,11,61218106,0,1515,13,13,3507,1611,7,828,1799802,0,7,94913,9,165625316,1658,1,0,4,834,300807766,7,1203231064,8,27,3,22636,828,0,0,125684644,2550867,5255409880,0,828,721,0,3,1,14,14,1382,3,5251399918,5036275587,189167892,305207602,305207602,1,3,1,15870795336,73389,73389,14,14,14,305207606,11,3,239262,1846011,2561035,43643,5251399918,1799802,123128354,2642
239573.13,12,253952,62,247243,16288339314,11,62669468,0,1545,13,13,3507,1634,7,882,1835649,0,7,96992,9,174767872,1766,1,0,4,834,307449754,7,1229734232,8,27,3,22636,882,0,0,128132514,2550979,5375016071,0,882,753,0,3,1,14,14,1382,3,5370246925,5147792125,193067508,311947015,311947015,1,3,1,16221244812,73389,73389,14,14,14,311947019,11,3,248314,1882698,2622137,44605,5370246925,1835649,125515234,2791
241581.53,15,253952,62,253905,16727099960,11,64228123,0,1586,14,14,3507,1691,7,945,1897470,0,7,99618,9,185256476,1892,1,0,4,834,315704959,7,1262819836,8,28,3,22636,945,0,0,131984003,2663541,5520577550,0,945,820,0,3,1,14,14,1382,3,5516461464,5286343007,198577200,320353278,320353278,1,3,1,16658370488,73389,73389,14,14,14,320353282,11,3,255598,1945870,2713017,45853,5516461464,1897470,129275973,3013
243586.44,15,253952,62,259447,17092520616,12,66612634,0,1614,14,14,3507,1714,7,945,1933013,0,7,101791,9,186197624,1892,1,0,4,834,322635540,7,1290542160,8,28,3,22636,945,0,0,134634359,2682648,5636886625,0,945,820,0,3,1,14,14,1382,3,5632802220,5401524840,203627711,327366901,327366901,1,3,1,17022226916,73389,73389,14,14,14,327350521,11,3,256111,1982336,2754107,46799,5632802220,1933013,131885340,3013
245591.68,15,253952,62,264838,17447080056,12,68324723,0,1642,14,14,3507,1759,7,954,1967831,0,7,103901,9,187696445,1910,1,0,4,834,329314564,7,1317258256,8,28,3,22636,954,0,0,137045670,2682766,5759832359,0,954,826,0,3,1,14,14,1382,3,5755006397,5514163593,207749801,334124857,334124857,1,3,1,17374492596,73389,73389,14,14,14,334124861,11,3,260507,2018051,2803239,47830,5755006397,1967831,134247618,3037
247601.04,16,253952,62,271117,17861150658,12,69506994,0,1664,15,15,3507,1791,7,954,2019764,0,7,106371,9,187732643,1910,1,0,4,834,337163802,7,1348655208,8,29,3,22636,954,0,0,140556242,2769471,5893252351,0,954,826,0,3,1,14,14,1382,3,5888027516,5644795451,212536687,342070209,342070209,1,3,1,17787650900,73389,73389,14,14,14,342070213,11,3,265325,2071196,2882232,48925,5888027516,2019764,137679333,3037
249608.14,16,253952,62,277762,18298785126,12,71637009,0,1702,15,15,3507,1828,7,954,2083946,0,7,108974,9,188311811,1910,1,0,4,834,345437928,7,1381751712,8,29,3,22636,954,0,0,144475645,3255639,6033068845,0,954,826,0,3,1,14,14,1382,3,6027838798,5782863551,218709215,350476472,350476472,1,3,1,18224776576,73389,73389,14,14,14,350476476,11,3,273314,2136737,2969015,50073,6027838798,2083946,141512091,3037
251621.70,17,253952,62,284386,18734536566,12,73605630,0,1731,15,15,3507,1883,7,954,2145317,0,7,111579,9,188323877,1910,1,0,4,834,353663492,7,1414653968,8,29,3,22636,954,0,0,148402571,3399146,6176979592,0,954,826,0,3,1,14,14,1382,3,6171748802,5920600753,224804268,358821517,358821517,1,3,1,18658718916,73389,73389,14,14,14,358821521,11,3,281194,2199511,3065599,51290,6171748802,2145317,145342570,3037
253632.19,17,253952,62,290970,19170079766,12,75378787,0,1774,15,15,3507,1917,7,954,2199222,0,7,114170,9,188348009,1910,1,0,4,834,361906232,7,1447560180,8,29,3,22636,954,0,0,152465026,3629036,6318509717,0,954,826,0,3,1,14,14,1382,3,6313011596,6057629674,230799007,367198442,367198442,1,3,1,19094319016,73389,73389,14,14,14,367198446,11,3,282984,2254747,3135396,52442,6313011596,2199222,149335361,3037
255637.36,17,253952,62,296377,19525675716,13,77981937,0,1797,15,15,3507,1962,7,1008,2232242,0,7,116286,9,197945550,2018,1,0,4,834,368617557,7,1474405648,8,29,3,22636,1008,0,0,154938126,3647037,6440161125,0,1008,861,0,3,1,14,14,1382,3,6434436974,6170410794,235612251,373989166,373989166,1,3,1,19447436664,73389,73389,14,14,14,373989170,11,3,286050,2288647,3171354,53472,6434436974,2232242,151772593,3157
257644.77,17,253952,62,303063,19965719642,13,79351091,0,1833,16,16,3507,1996,9,1026,2281619,0,7,118909,9,200955801,2054,1,0,4,834,376939756,7,1507694516,8,30,3,22636,1026,0,0,158737596,3748872,6581698798,0,1026,880,0,3,1,14,14,1382,3,6575841215,6308953123,241202906,382446740,382446740,1,3,1,19887230512,73389,73389,14,14,14,382446744,11,3,292951,2339279,3251323,54621,6575841215,2281619,155492235,3226
259653.43,17,253952,62,309965,20421499990,13,81082663,0,1874,16,16,3507,2031,9,1098,2337864,0,7,121614,9,213872269,2198,1,0,4,834,385544705,7,1542114180,8,30,3,22636,1098,0,0,162860724,3925673,6733007258,0,1098,963,0,3,1,14,14,1382,3,6727272024,6452915446,247181271,391174206,391174206,1,3,1,20341058744,73389,73389,14,14,14,391174210,11,3,293892,2396997,3319404,55862,6727272024,2337864,159547433,3489
261664.02,17,253952,62,316841,20874333604,13,82797461,0,1927,16,16,3507,2086,10,1152,2393734,0,7,124319,9,223178436,2306,1,0,4,834,394074575,7,1576298300,8,30,3,22636,1152,0,0,167015306,4131662,6880050104,0,1152,1023,0,3,1,14,14,1382,3,6874173059,6596174918,253260535,399842613,399842613,1,3,1,20791815908,73389,73389,14,14,14,399842617,11,3,298652,2454289,3413266,57104,6874173059,2393734,163608296,3676
263673.01,17,253952,62,323737,21328815786,13,84503318,0,1971,16,16,3507,2124,10,1179,2451295,0,7,127021,9,228118628,2360,1,0,4,834,402683791,7,1610735164,8,30,3,22636,1179,0,0,171134645,4262764,7031369106,0,1179,1053,0,3,1,14,14,1382,3,7026027108,6739825964,259085094,408525245,408541629,1,3,1,21243312772,73389,73389,14,14,14,408525249,11,3,300215,2513385,3491392,58339,7026158180,2451351,167649643,3784
265678.48,19,253952,62,329787,21727788976,13,86073578,0,2022,16,16,3507,2172,10,1206,2499041,0,7,129391,9,233253122,2414,1,0,4,834,410161832,7,1640647328,8,30,3,22636,1206,0,0,174792638,4372205,7165985657,0,1206,1083,0,3,1,14,14,1382,3,7159863765,6866194689,264453609,416159301,416159301,1,3,1,21640283684,73389,73389,14,14,14,416159305,11,3,407844,2562334,3757329,59468,7159863765,2499041,171041819,3866
267689.21,25,253952,62,334841,22060436670,14,88392882,0,2037,17,17,3507,2199,10,1224,2533053,0,7,131376,9,236250607,2450,1,0,4,834,416465145,7,1665795908,8,31,3,22636,1224,0,0,177665527,4459197,7274081568,0,1224,1098,0,3,1,14,14,1382,3,7268207625,6971456826,269756519,422519723,422519723,1,3,1,21971025628,73389,73389,14,14,14,422519727,11,3,584418,2597301,4064346,60354,7268207625,2533053,173606792,3910
269698.73,25,253952,62,341642,22508415414,14,90169270,0,2070,17,17,3507,2251,10,1224,2597470,0,7,134031,9,237215887,2450,1,0,4,834,424833611,7,1699334444,8,31,3,22636,1224,0,0,181696477,4662867,7426518496,0,1224,1098,0,3,1,14,14,1382,3,7421576197,7113328647,275820441,431073442,431073442,1,3,1,22415819016,73389,73389,14,14,14,431073446,11,3,585408,2663302,4123219,61634,7421576197,2597470,177578999,3910
271704.88,25,253952,62,346881,22853592550,15,92392393,0,2093,17,17,3507,2275,10,1224,2630740,0,7,136066,9,237517537,2450,1,0,4,834,431346621,7,1725386484,8,31,3,22636,1224,0,0,184305536,4673620,7542824673,0,1224,1098,0,3,1,14,14,1382,3,7536347501,7222822174,280663701,437663240,437663240,1,3,1,22758488512,73389,73389,14,14,14,437663244,11,3,587269,2697583,4160238,62569,7536347501,2630740,180152148,3910
273712.19,25,253952,62,352030,23193233426,15,94327541,0,2145,17,17,3507,2314,10,1224,2665651,0,7,138065,9,237831253,2450,1,0,4,834,437631224,7,1750524896,8,31,3,22636,1224,0,0,186819114,4681821,7662682073,0,1224,1098,0,3,1,14,14,1382,3,7656636961,7330566899,285118677,444136191,444136191,1,3,1,23095081964,73389,73389,14,14,14,444136195,11,3,593383,2733541,4211197,63577,7656636961,2665651,182614871,3910
275721.93,26,253952,62,358048,23588896004,15,95414432,0,2191,18,18,3507,2347,10,1224,2717384,0,7,140441,9,237831253,2450,1,0,4,834,445231502,7,1780926008,8,32,3,22636,1224,0,0,190499955,4931729,7794150292,0,1224,1098,0,3,1,14,14,1382,3,7787310009,7455579663,290122351,451713347,451713347,1,3,1,23489094076,73389,73389,14,14,14,451713351,11,3,595936,2786635,4267919,64650,7787310009,2717384,186239132,3910
277729.56,26,253952,62,364143,23991499216,15,97591638,0,2243,18,18,3507,2380,11,1224,2770505,0,7,142833,9,237831253,2450,1,0,4,834,452818282,7,1811273128,8,32,3,22636,1224,0,0,194191130,5288042,7930059987,0,1224,1098,0,3,1,14,14,1382,3,7923347268,7582949417,296334700,459425005,459425005,1,3,1,23890100292,73389,73389,14,14,14,459425009,11,3,601013,2841177,4357003,65766,7923347268,2770505,189841367,3910
279736.76,26,253952,62,370345,24399594464,15,99559930,0,2288,18,18,3507,2430,11,1224,2826364,0,7,145265,9,237831253,2450,1,0,4,834,460498281,7,1841928676,8,32,3,22636,1224,0,0,197913354,5470596,8069203991,0,1224,1098,0,3,1,14,14,1382,3,8062624267,7711980935,302159566,467229378,467229378,1,3,1,24295927688,73389,73389,14,14,14,467229382,11,3,604445,2898470,4443767,66937,8062624267,2826364,193476959,3910
281742.38,26,253952,62,376182,24784867078,15,101466907,0,2327,18,18,3507,2455,11,1224,2872020,0,7,147532,9,238144969,2450,1,0,4,834,467729885,7,1870919540,8,32,3,22636,1224,0,0,201230986,5568545,8199481064,0,1224,1098,0,3,1,14,14,1382,3,8192127783,7834199570,307516605,474582747,474582747,1,3,1,24678302876,73389,73389,14,14,14,474582751,11,3,608753,2945386,4499815,67990,8192127783,2872020,196738665,3910
