timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
459890.06,253952,62,182165,12001496162,27,38790313,0,193,38,38,3360,143,3,675,1177120,23,47078,40,52,144004148,1352,1,0,39,52,24,13,1125,675,0,0,0,42800247,5921868,3558100807,0,675,390,2,1,14,14,425,0,1,3560541136,3512047698,171703094,272398320,272414704,1,2,1,0,11985526080,73389,73389,14,14,14,272398320,9,3,593013,1208108,2621460,27187,3560541136,1177120,40180320,1777
461898.29,253952,62,197240,12995025854,27,42173892,0,214,38,38,3360,146,3,675,1309363,23,51356,40,52,144535052,1352,1,0,39,52,24,13,1125,675,0,0,0,47355845,8005535,3844871687,0,675,390,2,1,14,14,425,0,1,3850865616,3802430747,192527600,294987477,295003861,1,2,1,0,12979448988,73389,73389,14,14,14,294987477,9,3,619094,1343669,2872063,29402,3850865616,1309363,44485432,1777
463905.53,253952,62,218051,14366328206,29,44174340,0,214,38,38,3360,149,3,675,1421170,23,57197,40,52,145065956,1352,1,0,39,52,24,13,1125,675,0,0,0,51793269,8020448,4248088199,0,675,390,2,1,14,14,425,0,1,4251552720,4203351845,202706611,326154929,326171313,1,2,1,0,14350816876,73389,73389,14,14,14,326154929,9,3,622940,1457976,3006408,32459,4251552720,1421170,48788682,1777
465912.89,253952,62,232103,15292283666,33,51777133,0,266,42,42,3360,152,3,675,1536144,23,61201,40,52,145596860,1352,1,0,39,56,24,13,1125,675,0,0,0,56106409,9105768,4520988169,0,675,390,2,1,14,14,425,0,1,4521823184,4474005288,232052585,347191924,347208308,1,2,1,0,15276444656,73389,73389,14,14,14,347191924,9,3,645847,1575221,3209090,34521,4521823184,1536144,52899278,1777
467927.88,253952,62,245987,16207229078,36,58809831,0,315,43,43,3360,154,3,675,1671188,23,65092,40,52,145862312,1352,1,0,39,57,24,13,1125,675,0,0,0,60116374,10680395,4787041894,0,675,390,2,1,14,14,425,0,1,4789078992,4741489577,245751470,367999543,367999543,1,2,1,0,16191258996,73389,73389,14,14,14,367983159,9,3,661720,1713726,3413864,36560,4789078992,1671188,56704571,1777
469933.51,253952,62,258088,17004527446,41,65853434,0,348,44,44,3360,156,3,675,1769248,23,68496,40,52,146127764,1352,1,0,39,58,24,13,1125,675,0,0,0,63804610,11996991,5023735610,0,675,390,2,1,14,14,425,0,1,5022256080,4974648438,261089282,386110279,386110279,1,2,1,0,16988852276,73389,73389,14,14,14,386110279,9,3,674658,1813672,3573558,38339,5022256080,1769248,60233226,1777
471940.47,253952,62,268821,17711907114,42,68670521,0,365,46,46,3360,158,3,675,1845914,23,71513,40,52,146393216,1352,1,0,39,60,24,13,1125,675,0,0,0,66367283,12242903,5226992827,0,675,390,2,1,14,14,425,0,1,5228956624,5181348194,266643931,402191558,402191558,1,2,1,0,17696428552,73389,73389,14,14,14,402191558,9,3,687819,1891869,3678511,39916,5228956624,1845914,62691106,1777
473951.22,253952,62,282436,18608692438,43,71742137,0,399,48,48,3360,160,3,675,1972325,23,75362,40,52,146658668,1352,1,0,39,62,24,13,1125,675,0,0,0,70387322,13941890,5490955573,0,675,390,2,1,14,14,425,0,1,5490576336,5443433153,276780521,422569319,422585703,1,2,1,0,18593050036,73389,73389,14,14,14,422569319,9,3,698996,2021151,3855742,41912,5490576336,1972325,66534031,1777
475957.17,253952,62,292899,19297685950,46,76358952,0,428,48,48,3360,162,3,675,2046383,23,78321,40,52,146924120,1352,1,0,39,62,24,13,1125,675,0,0,0,73108407,14160247,5693309114,0,675,390,2,1,14,14,425,0,1,5691251531,5644914155,284462254,438234965,438234965,1,2,1,0,19282338460,73389,73389,14,14,14,438234965,9,3,700556,2096753,3933820,43447,5691251531,2046383,69177144,1777
477963.12,253952,62,303165,19974194854,46,78002168,0,461,48,48,3360,163,3,675,2104682,23,81179,40,52,147189572,1352,1,0,39,62,24,13,1125,675,0,0,0,75472015,14196964,5890269803,0,675,390,2,1,14,14,425,0,1,5889039179,5842639045,288522251,453613891,453613891,1,2,1,0,19959011204,73389,73389,14,14,14,453613891,9,3,706266,2156345,4011121,44956,5889039179,2104682,71463541,1777
479974.73,253952,62,313454,20651752334,46,79610026,0,491,50,50,3360,166,3,675,2181054,23,84149,40,52,147720476,1352,1,0,39,64,24,13,1125,675,0,0,0,78287786,14772592,6086749348,0,675,390,2,1,14,14,425,0,1,6086464873,6040645125,293729151,469017393,469017393,1,2,1,0,20636044396,73389,73389,14,14,14,469001009,9,3,718663,2234278,4139846,46469,6086464873,2181054,74150695,1777
481985.37,253952,62,325145,21422180942,47,84038395,0,530,53,53,3360,168,3,675,2283502,23,87449,40,52,147985928,1352,1,0,39,67,24,13,1125,675,0,0,0,81737888,16323226,6313089806,0,675,390,2,1,14,14,425,0,1,6311646569,6265811248,303510480,486530113,486530113,1,2,1,0,21407324972,73389,73389,14,14,14,486530113,9,3,732973,2338561,4276191,48187,6311646569,2283502,77464560,1777
483991.46,253952,62,335617,22112041796,51,90482761,0,570,53,53,3360,171,3,675,2373341,23,90512,40,52,148516832,1352,1,0,39,67,24,13,1125,675,0,0,0,84734977,17192322,6515108453,0,675,390,2,1,14,14,425,0,1,6512652298,6467375610,314804746,502209984,502226368,1,2,1,0,22097239296,73389,73389,14,14,14,502209984,9,3,742166,2429966,4364401,49727,6512652298,2373341,80372716,1777
486007.94,253952,62,345785,22782128172,51,91888798,0,591,55,55,3360,172,3,675,2445562,23,93346,40,52,148782284,1352,1,0,39,69,24,13,1125,675,0,0,0,87330035,17430649,6711024049,0,675,390,2,1,14,14,425,0,1,6708604938,6663288818,318902365,517441454,517441454,1,2,1,0,22767423976,73389,73389,14,14,14,517441454,9,3,746729,2503753,4450303,51222,6708604938,2445562,82882782,1777
488015.83,253952,62,356892,23513752852,51,94788160,0,620,57,57,3360,174,3,675,2544637,23,96478,40,52,149047736,1352,1,0,39,71,24,13,1125,675,0,0,0,90692855,18752110,6922685836,0,675,390,2,1,14,14,425,0,1,6922252298,6877278307,327116903,534049180,534065564,1,2,1,0,23498163920,73389,73389,14,14,14,534049180,9,3,754628,2604697,4565870,52852,6922252298,2544637,86130154,1777
490031.64,253952,62,367305,24200000468,53,100236710,0,658,58,58,3360,177,3,675,2651687,23,99488,40,52,149844092,1352,1,0,39,72,24,13,1125,675,0,0,0,93872383,20675620,7121216635,0,675,390,2,1,14,14,425,0,1,7122000707,7077738038,338693509,549661356,549677740,1,2,1,0,24185099664,73389,73389,14,14,14,549661356,9,3,759675,2713543,4684951,54382,7122000707,2651687,89190746,1777
492043.13,253952,62,377774,24889547728,55,104149644,0,698,60,60,3360,179,3,675,2770526,23,102448,40,52,149844092,1352,1,0,39,74,24,13,1125,675,0,0,0,97164067,21912782,7324079930,0,675,390,2,1,14,14,425,0,1,7323720515,7279250391,347478042,565329161,565345545,1,2,1,0,24874483084,73389,73389,14,14,14,565329161,9,3,767945,2837229,4834241,55921,7323720515,2770526,92333236,1777
494057.22,253952,62,388183,25574808996,56,108130225,0,737,61,61,3360,182,3,675,2874196,23,105448,40,52,150640448,1352,1,0,39,75,24,13,1125,675,0,0,0,100439615,23410016,7523683682,0,675,390,2,1,14,14,425,0,1,7522310427,7479487344,357049161,580902536,580918920,1,2,1,0,25559711584,73389,73389,14,14,14,580902536,9,3,789283,2942669,4977702,57449,7522310427,2874196,95465426,1777
496068.89,253952,62,398444,26249941644,57,112167543,0,771,61,61,3360,185,3,675,2985192,23,108404,40,52,151171352,1352,1,0,39,75,24,13,1125,675,0,0,0,103589472,24653880,7719938068,0,675,390,2,1,14,14,425,0,1,7718072771,7676878939,365086801,596256886,596273270,1,2,1,0,26235302984,73389,73389,14,14,14,596256886,9,3,806742,3055398,5102212,58951,7718072771,2985192,98490870,1777
496808.72,253952,62,400982,26415782060,60,114329843,3,788,62,62,3360,194,3,675,3004639,23,109422,47,52,158511825,1359,1,1035,46,83,24,39,1160,675,649,1035,113,104716533,25036869,7767344376,8,675,390,2,1,14,14,425,56992572,1,7763869224,7725268584,483824860,600037902,600037902,1,2,1,56992572,26401667688,73389,73389,14,14,14,600037902,9,3,823170,3075283,5157703,59330,7763869224,3004639,99562548,1777
