timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
480047.73,13,253952,62,63526,4183481234,3,17751188,0,319,5,5,4826,463,0,594,467968,99,24975,15,74,115825583,1190,1,0,4,7102,79076196,9,316304784,14,19,170,10,4420,594,0,0,32709933,1160532,1353486371,0,594,666,3,1,14,14,7762,3,1352283704,1320206234,51570735,80253794,80253794,1,3,1,4173197320,73389,73389,14,14,14,80253798,9,3,130293,480244,789030,11292,1352283704,467968,31922121,1985
482061.80,13,253952,62,69605,4584046458,3,19403490,0,370,6,6,4826,484,0,603,518494,99,27330,15,74,118567542,1208,1,0,4,7102,86613077,9,346323152,14,20,170,10,4420,603,0,0,36192946,1508644,1480034593,0,603,677,3,1,14,14,7762,3,1479094442,1446599659,57032461,87930969,87930969,1,3,1,4572410420,73389,73389,14,14,14,87930973,9,3,135208,532027,860787,12309,1479094442,518494,35333508,2020
484067.65,13,253952,62,75202,4953385310,4,22183525,0,419,6,6,4826,545,1,603,563581,99,29570,15,74,120124056,1208,1,0,4,7102,93622503,9,374490012,14,20,170,10,4420,603,0,0,39019419,1630624,1604641716,0,603,677,3,1,14,14,7762,3,1603192985,1562949279,62755058,95024353,95040737,1,3,1,4941266388,73389,73389,14,14,14,95024357,9,3,137682,578236,910076,13384,1603192985,563581,38110808,2020
486076.13,14,253952,62,80650,5312911034,4,23672950,0,451,7,7,4826,560,1,603,603696,99,31691,15,74,121982220,1208,1,0,4,7102,100389897,9,401559588,14,21,170,10,4420,603,0,0,41737052,1791857,1714386160,0,603,677,3,1,14,14,7762,3,1712960553,1676344891,67119146,101937513,101937513,1,3,1,5300750708,73389,73389,14,14,14,101937517,9,3,149059,619304,976071,14256,1712960553,603696,40762547,2020
488090.79,15,253952,62,86516,5699010318,4,25542451,0,502,7,7,4826,624,1,603,659660,99,34028,15,74,121982220,1208,1,0,4,7102,107729713,9,430918852,14,21,170,10,4420,603,0,0,45108705,2512745,1828722820,0,603,677,3,1,14,14,7762,3,1827176216,1797996546,73066959,109348670,109348670,1,3,1,5686130872,73389,73389,14,14,14,109348674,9,3,151811,676540,1024891,15258,1827176216,659660,44085523,2020
490108.34,15,253952,62,91862,6052104756,4,27921659,0,559,7,7,4826,646,1,603,715596,99,36130,15,74,121982220,1208,1,0,4,7102,114446302,9,457785208,14,21,170,10,4420,603,0,0,48350635,3030401,1949042270,0,603,677,3,1,14,14,7762,3,1947227094,1909108605,79179119,116144983,116144983,1,3,1,6039539148,73389,73389,14,14,14,116144987,9,3,160092,733720,1109461,16222,1947227094,715596,47243008,2020
492121.42,15,253952,62,97258,6408234674,4,30134901,0,617,7,7,4826,667,1,603,764050,99,38238,15,74,121982220,1208,1,0,4,7102,121149353,9,484597412,14,21,170,10,4420,603,0,0,51576399,3597800,2059729800,0,603,677,3,1,14,14,7762,3,2058589964,2021242238,85186919,122992607,122992607,1,3,1,6395615596,73389,73389,14,14,14,122992611,9,3,163762,783325,1161221,17121,2058589964,764050,50417131,2020
494139.05,16,253952,62,102763,6770603066,4,32212017,0,665,7,7,4826,726,1,603,825048,99,40431,15,74,121994286,1208,1,0,4,7102,128052347,9,512209388,14,21,170,10,4420,603,0,0,54780134,4356706,2173052424,0,603,677,3,1,14,14,7762,3,2172005334,2135386038,91200989,129961396,129961396,1,3,1,6757140656,73389,73389,14,14,14,129945016,9,3,171484,845533,1229062,18108,2172005334,825048,53553159,2020
496154.39,17,253952,62,108239,7130708934,4,33916030,0,714,7,7,4826,747,1,603,886881,99,42571,15,74,121994286,1208,1,0,4,7102,134876529,9,539506116,14,21,170,10,4420,603,0,0,57938065,5005273,2291253165,0,603,677,3,1,14,14,7762,3,2289318214,2248960944,96679268,136866808,136883192,1,3,1,7117074048,73389,73389,14,14,14,136866812,9,3,172076,908562,1290946,19050,2289318214,886881,56649336,2020
498161.46,17,253952,62,113174,7455408090,5,36262231,0,747,7,7,4826,767,1,603,918955,99,44500,15,74,121994286,1208,1,0,4,7102,141038396,9,564153584,14,21,170,10,4420,603,0,0,60352330,5101946,2392726819,0,603,677,3,1,14,14,7762,3,2390559762,2351220260,101528043,143116860,143116860,1,3,1,7442076752,73389,73389,14,14,14,143116864,9,3,179510,941544,1359992,19880,2390559762,918955,58994660,2020
500167.54,17,253952,62,118186,7784514020,5,37942328,0,783,7,7,4826,815,1,603,954046,99,46473,15,74,121994286,1208,1,0,4,7102,147252528,9,589010112,14,21,170,10,4420,603,0,0,62706774,5146299,2496823268,0,603,677,3,1,14,14,7762,3,2494423141,2455187974,105598656,149420382,149420382,1,3,1,7769859896,73389,73389,14,14,14,149420386,9,3,186405,977520,1403143,20763,2494423141,954046,61306055,2020
502182.90,19,253952,62,123191,8113848960,5,39811782,0,817,8,8,4826,834,1,603,994001,99,48428,15,74,121994286,1208,1,0,4,7102,153511297,9,613980612,14,22,170,10,4420,603,0,0,65288363,5477444,2603154224,0,603,677,3,1,14,14,7762,3,2601185118,2558768234,110266109,155768738,155768738,1,3,1,8099974408,73389,73389,14,14,14,155768742,9,3,190829,1018447,1444888,21620,2601185118,994001,63846006,2020
504196.39,19,253952,62,128602,8470575806,5,42012002,0,873,8,8,4826,887,1,603,1043636,99,50572,15,74,121994286,1208,1,0,4,7102,160232886,9,640931544,14,22,170,10,4420,603,0,0,68432623,6167312,2715398759,0,603,677,3,1,14,14,7762,3,2713299327,2671266630,116387432,162618521,162618521,1,3,1,8456163124,73389,73389,14,14,14,162618525,9,3,193059,1069260,1500898,22590,2713299327,1043636,66933388,2020
506211.85,19,253952,62,134121,8834477068,5,44408324,0,922,8,8,4826,911,1,603,1095197,99,52744,15,74,121994286,1208,1,0,4,7102,167163949,9,668655796,14,22,170,10,4420,603,0,0,71574049,6790673,2831848123,0,603,677,3,1,14,14,7762,3,2829080936,2785865356,122534116,169615760,169615760,1,3,1,8820019552,73389,73389,14,14,14,169615764,9,3,200993,1122024,1575549,23526,2829080936,1095197,70001281,2020
508220.57,19,253952,62,139567,9193570070,5,46359438,0,977,8,8,4826,941,1,603,1152468,99,54880,15,74,122295936,1208,1,0,4,7102,173951222,9,695804888,14,22,170,10,4420,603,0,0,74813169,7419295,2942792860,0,603,677,3,1,14,14,7762,3,2939899732,2898999062,128336113,176514695,176514695,1,3,1,9178764172,73389,73389,14,14,14,176514699,9,3,206242,1180496,1635156,24446,2939899732,1152468,73180921,2020
510227.33,19,253952,62,143929,9481018748,6,48804817,0,1004,8,8,4826,983,1,603,1186531,99,56599,15,74,122295936,1208,1,0,4,7102,179351959,9,717407836,14,22,170,10,4420,603,0,0,77092004,7462924,3037438030,0,603,677,3,1,14,14,7762,3,3034863143,2989683808,133102225,182025308,182025308,1,3,1,9465316048,73389,73389,14,14,14,182025312,9,3,206808,1215336,1665025,25250,3034863143,1186531,75429975,2020
512238.50,19,253952,62,149079,9820097728,6,50471993,0,1044,9,9,4826,1007,1,603,1229743,99,58621,15,74,122295936,1208,1,0,4,7102,185802517,9,743210068,14,23,170,10,4420,603,0,0,79946674,7988197,3144508138,0,603,677,3,1,14,14,7762,3,3142195858,3096600750,138088568,188535345,188535345,1,3,1,9803837972,73389,73389,14,14,14,188535349,9,3,212438,1259586,1718951,26126,3142195858,1229743,78230844,2020
514250.26,19,253952,62,154812,10197697912,6,52728321,0,1094,9,9,4826,1056,2,603,1281985,99,60886,15,74,122295936,1208,1,0,4,7102,192961325,9,771845300,14,23,170,10,4420,603,0,0,83180895,8718192,3261749509,0,603,677,3,1,14,14,7762,3,3258779596,3215443276,144337219,195796887,195796887,1,3,1,10181438156,73389,73389,14,14,14,195796891,9,3,216911,1313107,1782917,27109,3258779596,1281985,81400892,2020
516267.26,19,253952,62,160629,10580597998,6,54458520,0,1149,9,9,4826,1086,2,603,1339193,99,63166,15,74,122295936,1208,1,0,4,7102,200219630,9,800813976,14,23,170,10,4420,603,0,0,86482462,9350109,3382508242,0,603,677,3,1,14,14,7762,3,3379927835,3336014730,149992768,203142508,203158892,1,3,1,10563410448,73389,73389,14,14,14,203142512,9,3,220883,1374600,1859675,28102,3379927835,1339193,84626179,2020
518279.58,19,253952,62,166500,10969100314,6,57115575,0,1204,9,9,4826,1120,2,603,1389629,99,65487,15,74,122295936,1208,1,0,4,7102,207592599,9,830370396,14,23,170,10,4420,603,0,0,89808266,9731681,3508403582,0,603,677,3,1,14,14,7762,3,3505038957,3458516242,155817947,210620472,210620472,1,3,1,10952264576,73389,73389,14,14,14,210620476,9,3,225016,1426349,1936731,29139,3505038957,1389629,87875055,2020
520293.89,20,253952,62,172583,11371447998,6,59286488,0,1259,9,9,4826,1170,3,603,1444607,99,67910,15,74,122295936,1208,1,0,4,7102,215224517,9,860898068,14,23,170,10,4420,603,0,0,93265420,10149312,3635237895,0,603,677,3,1,14,14,7762,3,3632131173,3584982546,162378716,218360580,218376964,1,3,1,11354750192,73389,73389,14,14,14,218360584,9,3,230153,1482677,2020547,30214,3632131173,1444607,91248529,2020
522299.96,20,253952,62,178552,11765093846,7,62195303,0,1299,9,9,4826,1196,3,603,1489865,99,70251,15,74,122295936,1208,1,0,4,7102,222702723,9,890810892,14,23,170,10,4420,603,0,0,96256000,10213651,3757909345,0,603,677,3,1,14,14,7762,3,3754424035,3708868474,168338438,225945484,225945484,1,3,1,11749165200,73389,73389,14,14,14,225945488,9,3,234451,1529021,2073578,31206,3754424035,1489865,94186194,2020
524313.28,21,253952,62,184349,12147202050,7,63356101,0,1322,9,9,4826,1246,3,603,1535905,99,72537,15,74,122295936,1208,1,0,4,7102,229924931,9,919635216,14,23,170,10,4420,603,0,0,99110723,10268914,3881989330,0,603,677,3,1,14,14,7762,3,3878543737,3829434135,172405559,233270403,233270403,1,3,1,12130060988,73389,73389,14,14,14,233270407,9,3,243927,1576109,2138589,32254,3878543737,1535905,96976017,2020
526329.23,21,253952,62,191098,12591109292,7,64677380,0,1356,10,10,4826,1281,4,603,1605482,99,75181,15,74,122295936,1208,1,0,4,7102,238315134,9,953196088,14,24,170,10,4420,603,0,0,102881848,10561590,4023692591,0,603,677,3,1,14,14,7762,3,4020201121,3969274639,177793925,241795672,241795672,1,3,1,12573374976,73389,73389,14,14,14,241795676,9,3,248664,1647095,2229590,33412,4020201121,1605482,100656282,2020
528342.11,21,253952,62,198137,13055204442,7,66970261,0,1388,10,10,4826,1325,4,603,1670242,99,77947,15,74,122295936,1208,1,0,4,7102,247099550,9,988333548,14,24,170,10,4420,603,0,0,106819070,10682814,4168909650,0,603,677,3,1,14,14,7762,3,4165301365,4115527805,184150067,250721905,250721905,1,3,1,13037539092,73389,73389,14,14,14,250721909,9,3,256465,1713278,2303509,34613,4165301365,1670242,104519727,2020
530347.79,22,253952,62,205346,13529222046,7,68537827,0,1427,10,10,4826,1380,4,603,1730742,99,80796,15,74,122295936,1208,1,0,4,7102,256086284,9,1024345136,14,24,170,10,4420,603,0,0,110562485,10773453,4321858866,0,603,677,3,1,14,14,7762,3,4318219592,4264488920,189547047,259853382,259853382,1,3,1,13512375896,73389,73389,14,14,14,259853386,9,3,261115,1775207,2388361,35898,4318219592,1730742,108178427,2020
532353.67,23,253952,62,210995,13900400190,8,71188696,0,1453,10,10,4826,1405,4,603,1762549,99,82996,15,74,122295936,1208,1,0,4,7102,263122320,9,1052489280,14,24,170,10,4420,603,0,0,112929125,10774384,4439728156,0,603,677,3,1,14,14,7762,3,4436261906,4381704855,194536255,266973945,266990329,1,3,1,13882645172,73389,73389,14,14,14,266973949,9,3,266978,1807918,2441329,36858,4436261906,1762549,110492191,2020
534361.23,23,253952,62,216969,14294096200,8,72590045,0,1469,11,11,4826,1453,4,603,1800828,99,85363,15,74,122295936,1208,1,0,4,7102,270587164,9,1082348656,14,25,170,10,4420,603,0,0,115664832,10781216,4565489893,0,603,677,3,1,14,14,7762,3,4561814211,4505623042,198708246,274528240,274544624,1,3,1,14275468512,73389,73389,14,14,14,274528244,9,3,273095,1847189,2496250,37916,4561814211,1800828,113173084,2020
536366.21,23,253952,62,222543,14660998642,9,75200658,0,1490,11,11,4826,1480,4,603,1833320,99,87545,15,74,122295936,1208,1,0,4,7102,277538456,9,1110153824,14,25,170,10,4420,603,0,0,118053377,10783878,4683717425,0,603,677,3,1,14,14,7762,3,4679427281,4621322154,203708612,281578949,281595333,1,3,1,14642105380,73389,73389,14,14,14,281578953,9,3,274984,1880569,2533202,38875,4679427281,1833320,115524765,2020
538374.95,24,253952,62,230162,15163442520,9,76727656,0,1535,12,12,4826,1539,4,603,1896000,99,90544,15,74,122295936,1208,1,0,4,7102,287031183,9,1148124732,14,26,170,10,4420,603,0,0,122089175,10878130,4843616397,0,603,677,3,1,14,14,7762,3,4839437695,4780043219,209336668,291207535,291207535,1,3,1,15142791852,73389,73389,14,14,14,291207539,9,3,282233,1944724,2629139,40217,4839437695,1896000,119464774,2020
540384.03,25,253952,62,238414,15706152020,9,78347550,0,1591,12,12,4826,1586,4,603,1963178,99,93785,15,74,122295936,1208,1,0,4,7102,297340446,9,1189361784,14,26,170,10,4420,603,0,0,126420396,10967062,5016922275,0,603,677,3,1,14,14,7762,3,5012551076,4950974929,215376553,301647573,301647573,1,3,1,15685673828,73389,73389,14,14,14,301647577,9,3,285194,2013469,2713120,41644,5012551076,1963178,123712173,2020
542392.94,25,253952,62,247267,16290456734,9,79695810,0,1668,12,12,4826,1638,4,612,2035662,99,97263,15,74,124108040,1226,1,0,4,7102,308378931,9,1233450988,14,26,170,10,4420,612,0,0,131021984,11059634,5201735740,0,612,685,3,1,14,14,7762,3,5197466195,5135141568,221385175,312844705,312861089,1,3,1,16267924692,73389,73389,14,14,14,312844709,9,3,290212,2087616,2803208,43172,5197466195,2035662,128223866,2048
544397.46,25,253952,62,255488,16833571950,9,80998734,0,1736,12,12,4826,1698,4,621,2090356,99,100514,15,74,125548464,1244,1,0,4,7102,318647681,9,1274526180,14,26,170,10,4420,621,0,0,135041627,11087229,5378812991,0,621,690,3,1,14,14,7762,3,5373595416,5306291484,226741563,323292047,323292047,1,3,1,16811186476,73389,73389,14,14,14,323292051,9,3,293954,2143784,2873359,44637,5373595416,2090356,132173514,2071
546404.25,25,253952,62,262155,17273447752,10,83496246,0,1753,13,13,4826,1735,4,630,2126535,99,103134,15,74,127361788,1262,1,0,4,7102,326983019,9,1307803192,14,27,170,10,4420,630,0,0,137863031,11098265,5517221978,0,630,696,3,1,14,14,7762,3,5511893913,5444975233,232071514,331730634,331730634,1,3,1,17249993000,73389,73389,14,14,14,331730638,9,3,303142,2180979,2932401,45784,5511893913,2126535,134935981,2101
548416.71,25,253952,62,271523,17890864008,10,84728077,0,1839,13,13,4826,1803,4,630,2194532,99,106824,15,74,127675504,1262,1,0,4,7102,338639720,9,1354558880,14,27,170,10,4420,630,0,0,142605152,11162070,5721640151,0,630,696,3,1,14,14,7762,3,5716512141,5639986327,238085606,343552517,343568901,1,3,1,17864730916,73389,73389,14,14,14,343552521,9,3,306867,2250654,3007572,47485,5716512141,2194532,139603128,2101
550424.48,25,253952,62,280977,18513916360,10,85917881,0,1923,13,13,4826,1856,4,648,2262537,99,110536,15,74,130986219,1298,1,0,4,7102,350443412,9,1401708916,14,27,170,10,4420,648,0,0,147415880,11194841,5921622939,0,648,710,3,1,14,14,7762,3,5916684016,5836529770,244123854,355524015,355524015,1,3,1,18487248812,73389,73389,14,14,14,355524019,9,3,311007,2320388,3096561,49129,5916684016,2262537,144325061,2161
552433.75,25,253952,62,290472,19138934914,10,87099811,0,2019,13,13,4826,1926,4,675,2331974,99,114268,15,74,136051970,1352,1,0,4,7102,362247548,9,1448925572,14,27,170,10,4420,675,0,0,152253371,11219936,6125534798,0,675,732,3,1,14,14,7762,3,6120144668,6033907829,250162944,367495513,367495513,1,3,1,19109766708,73389,73389,14,14,14,367495517,9,3,315774,2391579,3188477,50842,6120144668,2331974,149070842,2255
554437.67,25,253952,62,296698,19549676900,11,89199975,0,2045,13,13,4826,1958,4,684,2365830,99,116713,15,74,137550673,1370,1,0,4,7102,370014225,9,1479992084,14,27,170,10,4420,684,0,0,154878958,11220940,6257638039,0,684,736,3,1,14,14,7762,3,6251884204,6163420371,254887756,375373170,375373170,1,3,1,19519404872,73389,73389,14,14,14,375373174,9,3,318162,2426376,3229486,51925,6251884204,2365830,151655525,2277
556443.71,25,253952,62,305037,20097171016,11,90066860,0,2054,14,14,4826,2019,4,693,2418039,99,119975,15,74,139073519,1388,1,0,4,7102,380329327,9,1521317308,14,28,170,10,4420,693,0,0,158605499,11221317,6437953783,0,693,741,3,1,14,14,7762,3,6432306417,6336468917,259481551,385852453,385868837,1,3,1,20064327588,73389,73389,14,14,14,385852457,9,3,327009,2479971,3302469,53433,6432306417,2418039,155309248,2304
558449.89,25,253952,62,313847,20677402818,12,92030904,0,2066,15,15,4826,2068,4,693,2477794,99,123420,15,74,139363103,1388,1,0,4,7102,391310357,9,1565112192,14,29,170,10,4420,693,0,0,162660566,11222171,6625457935,0,693,741,3,1,14,14,7762,3,6619772032,6519636167,265309525,396990526,396990526,1,3,1,20643507384,73389,73389,14,14,14,396990530,9,3,333637,2541208,3377438,54974,6619772032,2477794,159289518,2304
560455.40,25,253952,62,320258,21100691274,13,94282853,0,2110,15,15,4826,2116,4,693,2514904,99,125952,15,74,139387235,1388,1,0,4,7102,399285014,9,1597140056,14,29,170,10,4420,693,0,0,165365122,11223360,6767722987,0,693,741,3,1,14,14,7762,3,6762037392,6653493182,270457142,405095400,405095400,1,3,1,21064108864,73389,73389,14,14,14,405079020,9,3,335553,2579286,3416466,56161,6762037392,2514904,161955147,2304
562462.42,25,253952,62,328823,21665156340,13,95671876,0,2180,16,16,4826,2164,4,693,2578010,99,129313,15,74,139387235,1388,1,0,4,7102,409973085,9,1639892340,14,30,170,10,4420,693,0,0,169537081,11237586,6948108924,0,693,741,3,1,14,14,7762,3,6942409305,6831935551,276024554,415903634,415903634,1,3,1,21626989000,73389,73389,14,14,14,415903638,9,3,346291,2643944,3504532,57642,6942409305,2578010,166039204,2304
564467.49,26,253952,62,336984,22202831146,13,96902357,0,2247,16,16,4826,2218,4,720,2642645,99,132509,15,74,143883241,1442,1,0,4,7102,420106802,9,1680427208,14,30,170,10,4420,720,0,0,173549232,11255573,7128065664,0,720,758,3,1,14,14,7762,3,7121288283,7001913478,281282339,426197931,426197931,1,3,1,22162292444,73389,73389,14,14,14,426197935,9,3,349752,2710093,3581544,59131,7121288283,2642645,169974506,2364
566474.01,26,253952,62,343454,22629281192,14,99439246,0,2267,17,17,4826,2260,4,747,2683366,99,135051,15,74,148692343,1496,1,0,4,7102,428150818,9,1712603272,14,31,170,10,4420,747,0,0,176433391,11267351,7267019722,0,747,776,3,1,14,14,7762,3,7260655992,7136721144,286678488,434372659,434372659,1,3,1,22587378300,73389,73389,14,14,14,434372663,9,3,355247,2751876,3636568,60285,7260655992,2683366,172803749,2424
568484.29,26,253952,62,351874,23183271154,14,100861858,0,2345,17,17,4826,2311,4,774,2754883,99,138344,15,74,153199808,1550,1,0,4,7102,438624935,9,1754435304,14,31,170,10,4420,774,0,0,180973938,11372943,7450786828,0,774,809,3,1,14,14,7762,3,7443727807,7311515194,292760398,444996795,444996795,1,3,1,23139833372,73389,73389,14,14,14,444996799,9,3,357985,2825125,3723519,61799,7443727807,2754883,177257518,2529
570488.98,26,253952,62,357527,23556907454,15,103396006,0,2364,17,17,4826,2350,4,774,2789054,99,140577,15,74,153839306,1550,1,0,4,7102,445662993,9,1782651972,14,31,170,10,4420,774,0,0,183417315,11373333,7577233168,0,774,809,3,1,14,14,7762,3,7570210595,7429733326,297736719,452135013,452151397,1,3,1,23511020708,73389,73389,14,14,14,452135017,9,3,358416,2860209,3753584,62849,7570210595,2789054,179670931,2529
