timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
260617.06,6,253952,62,67244,4428645716,3,19543647,329,6,6,2668,499,2,567,564927,0,28,26445,17,183,107984827,1136,1,0,4,2028,83728773,9,334915092,16,20,12,286,567,0,0,35033280,1040543,1435456709,0,567,544,0,3,1,14,14,4478,0,3,1434174254,1397602732,55593501,84957717,84957717,1,3,1,0,4417801316,73389,73389,14,14,14,84957721,11,3,123373,577887,897039,11960,1434174254,564927,34137544,1761
262627.45,7,253952,62,74598,4913988006,3,21309114,369,6,6,2668,527,2,567,634400,0,28,29328,17,183,110108443,1136,1,0,4,2028,92928332,9,371713328,16,20,12,286,567,0,0,39171379,1202618,1584968822,0,567,544,0,3,1,14,14,4478,0,3,1584194131,1550458566,61629250,94289232,94289232,1,3,1,0,4902188128,73389,73389,14,14,14,94272852,11,3,128640,648811,982919,13163,1584194131,634400,38189913,1761
264637.35,8,253952,62,81949,5397625438,3,23050429,411,6,6,2668,558,2,567,701901,0,28,32200,17,183,110747941,1136,1,0,4,2028,102107305,9,408429220,16,20,12,286,567,0,0,43349683,1338616,1740566500,0,567,544,0,3,1,14,14,4478,0,3,1738985950,1702678108,67702528,103582390,103598774,1,3,1,0,5386284312,73389,73389,14,14,14,103582394,11,3,136561,717798,1070998,14426,1738985950,701901,42280295,1761
266642.88,8,253952,62,87652,5773078552,4,25428928,436,6,6,2668,618,2,567,738562,0,28,34460,17,183,111797683,1136,1,0,4,2028,109204191,9,436816764,16,20,12,286,567,0,0,45958544,1375589,1859000100,0,567,544,0,3,1,14,14,4478,0,3,1857452545,1820996821,72725861,110796939,110796939,1,3,1,0,5761440860,73389,73389,14,14,14,110796943,11,3,139501,755405,1114790,15452,1857452545,738562,44845465,1761
268660.44,8,253952,62,94768,6244017808,4,26961316,465,7,7,2668,645,2,567,796564,0,28,37257,17,183,114488401,1136,1,0,4,2028,118138104,9,472487796,16,21,12,286,567,0,0,49777777,1483397,2003475138,0,567,544,0,3,1,14,14,4478,0,3,2002313155,1969535588,78182365,119841290,119841290,1,3,1,0,6231747112,73389,73389,14,14,14,119841294,11,3,145273,814720,1196697,16623,2002313155,796564,48582935,1761
270666.38,8,253952,62,101754,6704024184,4,28451891,503,7,7,2668,718,2,567,855447,0,28,40022,17,183,114488401,1136,1,0,4,2028,126814752,9,507194156,16,21,12,286,567,0,0,53432633,1548289,2157041407,0,567,544,0,3,1,14,14,4478,0,3,2155495702,2114608117,83394354,128673537,128673537,1,3,1,0,6691023956,73389,73389,14,14,14,128673541,11,3,147020,875020,1267443,17946,2155495702,855447,52167178,1761
272671.98,8,253952,62,106848,7039758930,5,31286229,527,7,7,2668,726,2,567,883402,0,28,42021,17,183,114488401,1136,1,0,4,2028,133214333,9,532857332,16,21,12,286,567,0,0,55634469,1556744,2262579621,0,567,544,0,3,1,14,14,4478,0,3,2260932052,2220276096,88434661,135132263,135132263,1,3,1,0,7026877708,73389,73389,14,14,14,135132267,11,3,148335,903729,1289438,18772,2260932052,883402,54347115,1761
274681.54,8,253952,62,112933,7440126136,5,32119075,572,8,8,2668,791,2,567,932653,0,28,44423,17,183,114488401,1136,1,0,4,2028,140779423,9,562988220,16,22,12,286,567,0,0,58788750,1630428,2392181095,0,567,544,0,3,1,14,14,4478,0,3,2390021879,2346732299,92488434,142805564,142805564,1,3,1,0,7425889360,73389,73389,14,14,14,142805568,11,3,152242,954102,1349343,19896,2390021879,932653,57441605,1761
276698.25,9,253952,62,119442,7868883906,5,34405151,620,8,8,2668,816,2,576,987753,0,28,46968,17,183,115987562,1154,1,0,4,2028,148865184,9,595460736,16,22,12,286,576,0,0,62468704,1890829,2528123024,0,576,557,0,3,1,14,14,4478,0,3,2526221285,2481993625,98698344,151039795,151039795,1,3,1,0,7854069372,73389,73389,14,14,14,151039799,11,3,157297,1010498,1400292,20992,2526221285,987753,61070742,1797
278707.66,10,253952,62,125963,8298464306,5,36481515,674,8,8,2668,846,2,576,1044472,0,28,49523,17,183,115987562,1154,1,0,4,2028,157023756,9,628095024,16,22,12,286,576,0,0,66167433,2105308,2664157748,0,576,557,0,3,1,14,14,4478,0,3,2661989669,2617174241,104673675,159298602,159298602,1,3,1,0,8283527336,73389,73389,14,14,14,159298606,11,3,161742,1068541,1486003,22103,2661989669,1044472,64683900,1797
280718.27,10,253952,62,132755,8746082480,5,38579698,719,8,8,2668,910,2,576,1110713,0,28,52217,17,183,115987562,1154,1,0,4,2028,165487807,9,661951228,16,22,12,286,576,0,0,69969832,2290734,2807764766,0,576,557,0,3,1,14,14,4478,0,3,2805458464,2758412630,110750243,167882930,167899314,1,3,1,0,8729912392,73389,73389,14,14,14,167882934,11,3,165712,1136256,1565035,23323,2805458464,1110713,68407413,1797
282723.80,10,253952,62,138346,9113495734,6,41008624,745,8,8,2668,929,2,576,1144854,0,28,54382,17,183,115987562,1154,1,0,4,2028,172443697,9,689710116,16,22,12,286,576,0,0,72426573,2299612,2926029816,0,576,557,0,3,1,14,14,4478,0,3,2923367239,2874246816,115644771,174937957,174937957,1,3,1,0,9096773796,73389,73389,14,14,14,174937961,11,3,168256,1171302,1603074,24266,2923367239,1144854,70826206,1797
284738.86,10,253952,62,145208,9565601226,6,42233680,776,9,9,2668,995,2,585,1197528,0,28,57100,17,183,117812500,1172,1,0,4,2028,180961643,9,723781944,16,23,12,286,585,0,0,76040815,2387118,3070654751,0,585,566,0,3,1,14,14,4478,0,3,3068252566,3016765336,120567591,183626622,183626622,1,3,1,0,9548584376,73389,73389,14,14,14,183626626,11,3,172189,1225357,1672824,25515,3068252566,1197528,74370833,1830
286755.02,11,253952,62,152577,10050756154,6,44385552,801,9,9,2668,1027,2,585,1257999,0,28,59987,17,183,117812500,1172,1,0,4,2028,190187066,9,760683772,16,23,12,286,585,0,0,80099177,2473228,3224375466,0,585,566,0,3,1,14,14,4478,0,3,3221434361,3169555528,126859451,192950389,192950389,1,3,1,0,10033420260,73389,73389,14,14,14,192950393,11,3,177430,1287291,1754670,26751,3221434361,1257999,78347495,1830
288768.13,14,253952,62,159767,10525386738,6,46130395,843,9,9,2668,1069,2,594,1321491,0,28,62817,17,183,119926589,1190,1,0,4,2028,199148655,9,796594620,16,23,12,286,594,0,0,84241598,2587406,3376943781,0,594,576,0,3,1,14,14,4478,0,3,3374399524,3319370139,132854219,202052528,202052528,1,3,1,0,10506731488,73389,73389,14,14,14,202052532,11,3,180538,1352329,1833746,28015,3374399524,1321491,82410987,1863
290775.58,17,253952,62,166772,10987265730,6,48020193,878,9,9,2668,1125,2,603,1387179,0,28,65580,17,183,121367742,1208,1,0,4,2028,207890235,9,831496256,16,23,12,286,603,0,0,88294155,2686909,3525992329,0,603,587,0,3,1,14,14,4478,0,3,3523031491,3464878029,138887050,210921417,210921417,1,3,1,0,10967913716,73389,73389,14,14,14,210921421,11,3,184420,1419596,1920657,29259,3523031491,1387179,86376770,1892
292786.69,20,253952,62,174021,11464218490,6,49731606,922,9,9,2668,1163,2,603,1453571,0,28,68419,17,183,121367742,1208,1,0,4,2028,216923290,9,867628548,16,23,12,286,603,0,0,92392556,2942406,3679250800,0,603,587,0,3,1,14,14,4478,0,3,3676263091,3615287476,144830333,220083503,220083503,1,3,1,0,11444342188,73389,73389,14,14,14,220083507,11,3,192337,1487582,2045414,30515,3676263091,1453571,90350570,1892
294794.53,21,253952,62,181572,11962049062,6,51449116,972,9,9,2668,1228,3,603,1522093,0,28,71394,17,183,121367742,1208,1,0,4,2028,226290895,9,905098904,16,23,12,286,603,0,0,96583950,3083993,3838032669,0,603,587,0,3,1,14,14,4478,0,3,3834772186,3772718762,150989975,229615944,229615944,1,3,1,0,11939177152,73389,73389,14,14,14,229599564,11,3,195279,1557743,2125376,31861,3834772186,1522093,94462157,1892
296805.15,22,253952,62,188867,12443174814,6,53161754,1017,9,9,2668,1263,3,603,1586540,0,28,74272,17,183,121379808,1208,1,0,4,2028,235459222,9,941772404,16,23,12,286,603,0,0,100739225,3225740,3993091355,0,603,587,0,3,1,14,14,4478,0,3,3989420615,3923844400,156996722,238884082,238884082,1,3,1,0,12421972296,73389,73389,14,14,14,238884086,11,3,201595,1623731,2226249,33116,3989420615,1586540,98516708,1892
298817.14,23,253952,62,196312,12933636260,6,54807078,1079,9,9,2668,1304,3,612,1656484,0,28,77166,17,183,123795236,1226,1,0,4,2028,244649705,9,978598820,16,23,12,286,612,0,0,104979740,3398187,4155579923,0,612,606,0,3,1,14,14,4478,0,3,4152796960,4079235689,163021956,248254842,248254842,1,3,1,0,12909251816,73389,73389,14,14,14,248254846,11,3,204155,1695280,2305263,34459,4152796960,1656484,102678362,1925
300822.45,24,253952,62,203138,13383156876,6,56187370,1125,9,9,2668,1358,3,612,1714094,0,28,79854,17,183,123807302,1226,1,0,4,2028,253146071,9,1012584284,16,23,12,286,612,0,0,108698869,3472342,4303517745,0,612,606,0,3,1,14,14,4478,0,3,4299954525,4221439317,168148691,256841329,256857713,1,3,1,0,13355749140,73389,73389,14,14,14,256841333,11,3,206232,1754289,2378177,35695,4299954525,1714094,106324720,1925
302830.17,24,253952,62,208747,13753595876,7,58839085,1136,10,10,2668,1392,3,612,1750162,0,28,82063,17,183,123807302,1226,1,0,4,2028,260154451,9,1040553288,16,24,12,286,612,0,0,111169665,3477679,4426657656,0,612,606,0,3,1,14,14,4478,0,3,4423396638,4338226204,173329469,263965322,263965322,1,3,1,0,13725344808,73389,73389,14,14,14,263948942,11,3,213085,1791293,2430242,36712,4423396638,1750162,108743548,1925
304838.62,24,253952,62,216897,14288969140,7,60179678,1216,10,10,2668,1447,3,612,1828016,0,28,85253,17,183,124108952,1226,1,0,4,2028,270273746,9,1081094984,16,24,12,286,612,0,0,115739914,3654682,4604136368,0,612,606,0,3,1,14,14,4478,0,3,4600026647,4507685549,179400762,274196686,274213070,1,3,1,0,14258227704,73389,73389,14,14,14,274196690,11,3,216685,1870974,2524087,38177,4600026647,1828016,113220124,1925
306844.35,24,253952,62,225020,14824225974,7,61341229,1289,10,10,2668,1489,3,612,1898414,0,28,88425,17,183,124108952,1226,1,0,4,2028,280399269,9,1121532452,16,24,12,286,612,0,0,120305934,3752482,4779236841,0,612,606,0,3,1,14,14,4478,0,3,4774853111,4676754404,185198060,284466407,284466407,1,3,1,0,14792253196,73389,73389,14,14,14,284466411,11,3,220350,1943020,2606244,39610,4774853111,1898414,117704159,1925
308850.14,24,253952,62,230621,15193211604,8,64101584,1308,10,10,2668,1532,3,612,1929238,0,28,90627,17,183,124108952,1226,1,0,4,2028,287348504,9,1149394016,16,24,12,286,612,0,0,122561549,3754766,4900406098,0,612,606,0,3,1,14,14,4478,0,3,4895939123,4793651871,190232617,291514957,291514957,1,3,1,0,15158777796,73389,73389,14,14,14,291514961,11,3,226185,1974666,2642219,40624,4895939123,1929238,119923881,1925
310855.33,24,253952,62,238308,15700679032,8,65173105,1363,11,11,2668,1581,3,612,1987953,0,28,93644,17,183,124108952,1226,1,0,4,2028,296901069,9,1187604276,16,25,12,286,612,0,0,126313424,3800927,5067539400,0,612,606,0,3,1,14,14,4478,0,3,5063841394,4954026937,195089440,301237529,301253913,1,3,1,0,15664351540,73389,73389,14,14,14,301237533,11,3,232319,2034783,2708988,42014,5063841394,1987953,123609126,1925
312863.13,24,253952,62,244865,16132932444,9,67786059,1390,12,12,2668,1625,3,612,2030171,0,28,96229,17,183,124108952,1226,1,0,4,2028,305073599,9,1220294396,16,26,12,286,612,0,0,129315916,3811557,5208528425,0,612,606,0,3,1,14,14,4478,0,3,5204325813,5090679759,200712803,309510561,309510561,1,3,1,0,16094549204,73389,73389,14,14,14,309510565,11,3,238617,2078076,2767860,43183,5204325813,2030171,126552872,1925
314873.98,24,253952,62,253829,16722605226,9,68970743,1482,12,12,2668,1682,3,612,2109602,0,28,99727,17,183,124108952,1226,1,0,4,2028,316188544,9,1264689720,16,26,12,286,612,0,0,134084993,3866612,5410125397,0,612,606,0,3,1,14,14,4478,0,3,5405604215,5277310368,206709925,320784024,320784024,1,3,1,0,16679917312,73389,73389,14,14,14,320767644,11,3,239739,2159299,2879040,44853,5405604215,2109602,131210964,1925
316881.96,24,253952,62,262848,17316811570,9,70239192,1564,12,12,2668,1740,3,612,2186605,0,28,103247,17,183,124108952,1226,1,0,4,2028,327378674,9,1309385348,16,26,12,286,612,0,0,138848306,3924603,5610370858,0,612,606,0,3,1,14,14,4478,0,3,5605269928,5465768179,212785955,332116546,332116546,1,3,1,0,17270060424,73389,73389,14,14,14,332116550,11,3,247480,2238060,2982389,46499,5605269928,2186605,135871109,1925
318898.27,24,253952,62,271599,17894824340,9,71540011,1652,12,12,2668,1785,3,621,2260547,0,28,106679,17,183,125607260,1244,1,0,4,2028,338249340,9,1352997360,16,26,12,286,621,0,0,143517732,3971288,5805972322,0,621,615,0,3,1,14,14,4478,0,3,5801082071,5648710609,218786777,343157586,343157586,1,3,1,0,17844194504,73389,73389,14,14,14,343157590,11,3,254581,2313733,3081517,48109,5801082071,2260547,140441596,1956
320903.32,24,253952,62,278569,18353854536,10,73705238,1700,12,12,2668,1840,4,621,2313869,0,28,109402,17,183,125607260,1244,1,0,4,2028,346872990,9,1387491960,16,26,12,286,621,0,0,146869478,4000662,5965712648,0,621,615,0,3,1,14,14,4478,0,3,5960692120,5794371936,224330322,351924297,351924297,1,3,1,0,18300063476,73389,73389,14,14,14,351924301,11,3,257090,2368351,3139456,49441,5960692120,2313869,143735529,1956
322911.91,24,253952,62,285909,18836734874,10,75285738,1737,13,13,2668,1887,4,666,2366528,0,28,112278,17,183,133099311,1334,1,0,4,2028,356002775,9,1423881660,16,27,12,286,666,0,0,150379102,4019751,6127668974,0,666,646,0,3,1,14,14,4478,0,3,6122776300,5947054282,229440097,361168303,361168303,1,3,1,0,18780751788,73389,73389,14,14,14,361168307,11,3,263087,2422306,3211501,50785,6122776300,2366528,147173244,2090
324918.09,24,253952,62,295313,19456396382,10,76385767,1826,13,13,2668,1947,4,693,2446164,0,28,115956,17,183,137944057,1388,1,0,4,2028,367648642,9,1470529980,16,27,12,286,693,0,0,155253801,4075839,6340195007,0,693,670,0,3,1,14,14,4478,0,3,6334452884,6143874669,235464121,372963451,372963451,1,3,1,0,19394099484,73389,73389,14,14,14,372963455,11,3,263971,2503709,3310612,52536,6334452884,2446164,151949034,2179
326924.86,26,253952,62,305034,20096850318,10,77465351,1922,13,13,2668,1999,4,729,2523534,0,28,119751,17,183,145355240,1460,1,0,4,2028,379718706,9,1518874824,16,27,12,286,729,0,0,160167846,4086213,6556406935,0,729,696,0,3,1,14,14,4478,0,3,6551503159,6346632346,241462921,385205285,385205285,1,3,1,0,20030674852,73389,73389,14,14,14,385205289,11,3,269988,2582829,3406617,54319,6551503159,2523534,156767272,2298
328930.90,34,253952,62,314695,20733290818,10,78646696,2012,13,13,2668,2071,4,774,2601963,0,28,123537,17,183,153079454,1550,1,0,4,2028,391671229,9,1566620412,16,27,12,286,774,0,0,165015964,4089685,6779421435,0,774,731,0,3,1,14,14,4478,0,3,6774215915,6548624632,247467642,397336305,397352689,1,3,1,0,20661487892,73389,73389,14,14,14,397336309,11,3,273471,2662980,3512685,56183,6774215915,2601963,161509528,2437
330936.83,35,253952,62,324400,21373082290,10,79842242,2100,13,13,2668,2125,4,774,2676736,0,28,127325,17,183,153706886,1550,1,0,4,2028,403704751,9,1614754496,16,27,12,286,774,0,0,169849573,4095591,6996740554,0,774,731,0,3,1,14,14,4478,0,3,6990538305,6751519388,253522459,409549245,409549245,1,3,1,0,21296560772,73389,73389,14,14,14,409549249,11,3,276307,2739442,3608786,57963,6990538305,2676736,166247237,2437
332942.64,35,253952,62,334264,22022087386,10,80945083,2198,13,13,2668,2193,4,801,2755223,0,28,131177,17,183,158117412,1604,1,0,4,2028,415900284,9,1663601136,16,27,12,286,801,0,0,174755310,4098058,7222877206,0,801,756,0,3,1,14,14,4478,0,3,7216605021,6957599893,259532517,421918277,421918277,1,3,1,0,21939750436,73389,73389,14,14,14,421918281,11,3,278626,2819667,3690799,59857,7216605021,2755223,171071166,2527
334948.75,35,253952,62,344060,22667553050,10,82217267,2283,13,13,2668,2249,4,810,2829096,0,28,135003,17,183,159615236,1622,1,0,4,2028,428056865,9,1712227460,16,27,12,286,810,0,0,179508318,4098415,7444388109,0,810,762,0,3,1,14,14,4478,0,3,7437651758,7162223012,265554656,434248064,434248064,1,3,1,0,22580899360,73389,73389,14,14,14,434248068,11,3,283006,2895205,3778853,61688,7437651758,2829096,175736319,2552
336954.53,35,253952,62,353894,23314567934,10,83501139,2367,13,13,2668,2317,4,810,2904992,0,28,138823,17,183,159615236,1622,1,0,4,2028,440188079,9,1760687736,16,27,12,286,810,0,0,184237627,4099008,7673502823,0,810,762,0,3,1,14,14,4478,0,3,7667089221,7368033931,271567785,446551560,446551560,1,3,1,0,23220681152,73389,73389,14,14,14,446551564,11,3,284873,2972784,3868762,63613,7667089221,2904992,180375920,2552
338959.93,36,253952,62,363840,23969737888,10,84729681,2453,13,13,2668,2374,4,819,2980558,0,28,142698,17,183,161427723,1640,1,0,4,2028,452480186,9,1809856108,16,27,12,286,819,0,0,189010024,4102732,7898902852,0,819,768,0,3,1,14,14,4478,0,3,7891759976,7575888031,277570224,459051220,459051220,1,3,1,0,23870663472,73389,73389,14,14,14,459051224,11,3,294281,3050017,3968590,65466,7891759976,2980558,185048696,2580
340965.47,36,253952,62,373997,24639887658,10,85984653,2539,13,13,2668,2445,4,864,3059555,0,28,146671,17,183,169574197,1730,1,0,4,2028,465052394,9,1860209576,16,27,12,286,864,0,0,193781807,4103557,8137702481,0,864,809,0,3,1,14,14,4478,0,3,8130746336,7788864982,283594553,471786289,471802673,1,3,1,0,24532887060,73389,73389,14,14,14,471786293,11,3,303646,3130810,4072705,67457,8130746336,3059555,189716585,2717
342970.90,36,253952,62,384166,25311885668,10,87293649,2618,13,13,2668,2504,4,936,3138691,0,28,150632,17,183,183142589,1874,1,0,4,2028,477617115,9,1910403756,16,27,12,286,936,0,0,198498435,4103979,8376896572,0,936,854,0,3,1,14,14,4478,0,3,8369578180,8002884678,289618744,484529106,484545490,1,3,1,0,25195513544,73389,73389,14,14,14,484529110,11,3,306809,3211687,4160668,69423,8369578180,3138691,194345454,2924
344975.84,36,253952,62,391807,25814712716,11,89478470,2659,13,13,2668,2561,4,963,3186776,0,28,153609,17,183,188218030,1928,1,0,4,2028,487010409,9,1948041636,16,27,12,286,963,0,0,201641403,4104322,8557981627,0,963,871,0,3,1,14,14,4478,0,3,8550297333,8163179739,294946727,494088282,494088282,1,3,1,0,25692590696,73389,73389,14,14,14,494088286,11,3,311394,3260959,4223640,70937,8550297333,3186776,197425576,2999
346981.04,36,253952,62,401093,26425917016,11,90779407,2713,14,14,2668,2621,4,1026,3252527,0,28,157227,17,183,199034828,2054,1,0,4,2028,498482265,9,1993864340,16,28,12,286,1026,0,0,205714903,4104488,8776355127,0,1026,919,0,3,1,14,14,4478,0,3,8768892714,8357839005,300314137,505691140,505691140,1,3,1,0,26295939312,73389,73389,14,14,14,505691144,11,3,319519,3328249,4300636,72753,8768892714,3252527,201422253,3174
348986.75,36,253952,62,411441,27107718596,11,91935987,2806,14,14,2668,2687,5,1143,3331401,0,28,161256,17,183,219471984,2288,1,0,4,2028,511255948,9,2044894712,16,28,12,286,1143,0,0,210564001,4106449,9020254948,0,1143,1001,0,3,1,14,14,4478,0,3,9012449669,8574600018,306323710,518680161,518680161,1,3,1,0,26971368404,73389,73389,14,14,14,518680165,11,3,322786,3408945,4404654,74768,9012449669,3331401,206167545,3515
