timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
382578.32,253952,62,215122,14173311454,2,2476388,0,5,32,32,9461,149,1,675,1006320,14,56396,47,88,145065956,1352,1,0,46,46,14,231,675,0,0,0,41147483,1276,4193687660,0,675,376,2,1,14,14,312,1,4194798544,4146921446,96684951,321756269,321772653,1,2,1,14157275836,73389,73389,14,14,14,321756269,5,3,650441,1029849,2066781,32026,4194798544,1006320,39082373,1796
384583.32,253952,62,235888,15541664686,2,2476388,0,5,32,32,9461,152,1,675,1120008,14,62225,47,88,145596860,1352,1,0,46,46,14,231,675,0,0,0,45695805,5256,4594426707,0,675,376,2,1,14,14,312,1,4594568144,4546914274,104743164,352874569,352874569,1,2,1,15526481036,73389,73389,14,14,14,352874569,5,3,672891,1146123,2214487,35076,4594568144,1120008,43483171,1796
386588.12,253952,62,255865,16858044562,2,2476388,0,5,32,32,9461,155,1,675,1249471,14,67841,47,88,146127764,1352,1,0,46,46,14,231,675,0,0,0,50697475,25793,4979959884,0,675,376,2,1,14,14,312,1,4979395536,4931763243,117523517,382782612,382798996,1,2,1,16842434928,73389,73389,14,14,14,382782612,5,3,699234,1278418,2416827,38012,4979395536,1249471,48282686,1796
388596.20,253952,62,275739,18167674230,2,2476388,0,5,32,32,9461,159,1,675,1373563,14,73480,47,88,146658668,1352,1,0,46,46,14,231,675,0,0,0,55523724,47879,5362084961,0,675,376,2,1,14,14,312,1,5361994704,5314547686,127563003,412551391,412551391,1,2,1,18152261204,73389,73389,14,14,14,412551391,5,3,731206,1405275,2618031,40931,5361994704,1373563,52907922,1796
390603.14,253952,62,294341,19392719766,5,5566297,0,39,32,32,9461,162,1,675,1506344,14,78716,47,88,146924120,1352,1,0,46,46,14,231,675,0,0,0,60513491,189504,5719426724,0,675,376,2,1,14,14,312,1,5719300939,5672726400,241729169,440393335,440393335,1,2,1,19377306740,73389,73389,14,14,14,440393335,5,3,774482,1540759,2862261,43661,5719300939,1506344,57653630,1796
392609.75,253952,62,310586,20462998730,28,31661611,0,103,33,33,9461,166,1,675,1642939,14,83373,47,88,147720476,1352,1,0,46,47,14,231,675,0,0,0,65237833,535088,6032346035,0,675,376,2,1,14,14,312,1,6031414633,5985444365,816861258,464723070,464739454,1,2,1,20447815080,73389,73389,14,14,14,464723070,5,3,807606,1680045,3093227,46049,6031414633,1642939,62147161,1796
394623.01,253952,62,326840,21533795366,28,34982135,0,178,33,33,9461,168,1,675,1780540,14,87919,47,88,147985928,1352,1,0,46,47,14,231,675,0,0,0,69789268,801106,6342864948,0,675,376,2,1,14,14,312,1,6344545641,6298451863,824117340,489065315,489065315,1,2,1,21518152964,73389,73389,14,14,14,489048931,5,3,824862,1820314,3298899,48438,6344545641,1780540,66493067,1796
396631.50,253952,62,342457,22562697104,28,38589716,0,236,36,36,9461,172,1,675,1916631,14,92434,47,88,148782284,1352,1,0,46,50,14,231,675,0,0,0,74251436,1473306,6644560103,0,675,376,2,1,14,14,312,1,6644117514,6599109284,836066861,512446937,512463321,1,2,1,22547665228,73389,73389,14,14,14,512446937,5,3,854479,1958950,3515700,50730,6644117514,1916631,70738559,1796
398636.67,253952,62,356654,23498155284,33,45699938,0,296,36,36,9461,174,1,675,2034256,14,96410,47,88,149047736,1352,1,0,46,50,14,231,675,0,0,0,78382703,1824075,6920304425,0,675,376,2,1,14,14,312,1,6917664778,6872721127,848253308,533705116,533705116,1,2,1,23483025104,73389,73389,14,14,14,533705116,5,3,864743,2078831,3679597,52817,6917664778,2034256,74706068,1796
400642.30,253952,62,366474,24145274600,34,48456335,0,328,36,36,9461,177,1,675,2088272,14,99266,47,88,149844092,1352,1,0,46,50,14,231,675,0,0,0,80708781,1824093,7107557044,0,675,376,2,1,14,14,312,1,7106272067,7061736952,853420974,548410139,548426523,1,2,1,24130046116,73389,73389,14,14,14,548410139,5,3,877868,2134119,3746265,54262,7106272067,2088272,76965568,1796
402655.26,253952,62,381388,25127456640,34,49970629,0,390,38,38,9461,179,1,675,2211232,14,103432,47,88,149844092,1352,1,0,46,52,14,231,675,0,0,0,84961336,2163333,7394870756,0,675,376,2,1,14,14,312,1,7392795459,7348850687,859885695,570743629,570743629,1,2,1,25111998780,73389,73389,14,14,14,570727245,5,3,891711,2262743,3914713,56448,7392795459,2211232,81049811,1796
404664.62,253952,62,396412,26115976136,35,53684042,0,459,40,40,9461,185,1,675,2338638,14,107853,47,88,151171352,1352,1,0,46,54,14,231,675,0,0,0,89549674,2505813,7679822708,0,675,376,2,1,14,14,312,1,7678924653,7637689805,869429236,593207747,593224131,1,2,1,26101140868,73389,73389,14,14,14,593207747,5,3,901010,2392656,4092304,58652,7678924653,2338638,85460689,1796
405420.08,253952,62,400982,26415782060,37,54897090,2,484,40,40,9461,191,1,675,2375673,14,109422,54,88,158511825,1359,1,1035,53,61,46,257,675,484,1035,2012,91242617,2673659,7767177259,8,675,376,2,1,14,14,312,1,7763869224,7725268584,916168487,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,5,3,910730,2430471,4176176,59330,7763869224,2375673,87069803,1796
