timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
425389.81,6,253952,62,84455,5563439300,1,14046834,0,803,4,4,4936,600,0,603,695971,0,2,33220,13,119170718,1208,1,0,4,1082,105215833,9,420798656,12,18,8,412,603,0,0,46315283,1019257,1787877917,0,603,630,0,3,1,14,14,1656,0,3,1786754953,1754514321,61192150,106799243,106799243,1,3,1,0,5553560668,73389,73389,14,14,14,106799247,8,3,133800,712876,1128870,14896,1786754953,695971,45188165,2022
427396.16,7,253952,62,93149,6136310246,1,15301660,0,887,4,4,4936,645,0,603,763176,0,2,36632,13,119786084,1208,1,0,4,1082,116066623,9,464266492,12,18,8,412,603,0,0,51036443,1071812,1964167238,0,603,630,0,3,1,14,14,1656,0,3,1962744156,1935053125,67187320,117804085,117804085,1,3,1,0,6125812452,73389,73389,14,14,14,117804089,8,3,137025,781759,1206805,16336,1962744156,763176,49831574,2022
429401.70,7,253952,62,101966,6716083784,1,16765093,0,949,4,4,4936,714,0,603,830663,0,2,40105,13,120437648,1208,1,0,4,1082,127069340,9,508212696,12,18,8,412,603,0,0,55565152,1093951,2153696220,0,603,630,0,3,1,14,14,1656,0,3,2151832882,2117483793,73224926,128965019,128965019,1,3,1,0,6706181020,73389,73389,14,14,14,128965023,8,3,139985,850901,1288835,17925,2151832882,830663,54278428,2022
431406.54,7,253952,62,109771,7231213230,1,18194056,0,992,4,4,4936,750,0,621,881185,0,2,43163,13,125318229,1244,1,0,4,1082,136811608,9,547181844,12,18,8,412,621,0,0,59186040,1094067,2314171375,0,621,638,0,3,1,14,14,1656,0,3,2312300443,2280034338,78273831,138844954,138844954,1,3,1,0,7219937640,73389,73389,14,14,14,138844958,8,3,147713,902665,1355909,19236,2312300443,881185,57832405,2074
433417.70,7,253952,62,115740,7623990326,2,20774110,0,1013,5,5,4936,804,0,621,923329,0,2,45535,13,125619879,1244,1,0,4,1082,144248046,9,576992184,12,19,8,412,621,0,0,62054565,1107953,2438952318,0,621,638,0,3,1,14,14,1656,0,3,2436957082,2403910983,83733770,146387183,146387183,1,3,1,0,7612133548,73389,73389,14,14,14,146387187,8,3,151590,945827,1408896,20297,2436957082,923329,60648048,2074
435427.03,7,253952,62,124200,8182165346,2,21971535,0,1106,5,5,4936,846,0,621,994465,0,2,48852,13,125921529,1244,1,0,4,1082,154821608,9,619221640,12,19,8,412,621,0,0,66853500,1172037,2617444764,0,621,638,0,3,1,14,14,1656,0,3,2614879563,2579746984,89774609,157109179,157109179,1,3,1,0,8169677340,73389,73389,14,14,14,157109183,8,3,152702,1018634,1492000,21751,2614879563,994465,65364050,2074
437436.84,7,253952,62,132767,8745923480,2,23239498,0,1195,5,5,4936,908,0,630,1061355,0,2,52233,13,127419837,1262,1,0,4,1082,165509722,9,662038888,12,19,8,412,630,0,0,71565186,1224873,2795699922,0,630,643,0,3,1,14,14,1656,0,3,2793218549,2757218331,95794167,167952340,167952340,1,3,1,0,8733521712,73389,73389,14,14,14,167952344,8,3,154563,1087220,1573252,23243,2793218549,1061355,69994674,2105
439444.67,9,253952,62,141720,9335943790,2,24512671,0,1278,5,5,4936,960,1,639,1130072,0,2,55743,13,129232064,1280,1,0,4,1082,176638145,9,706552580,12,19,8,412,639,0,0,76288674,1271198,2988096535,0,639,651,0,3,1,14,14,1656,0,3,2985823049,2943771622,101826171,179255968,179255968,1,3,1,0,9321310368,73389,73389,14,14,14,179255972,8,3,155746,1157610,1665039,24825,2985823049,1130072,74626570,2137
441449.74,9,253952,62,148326,9771336070,3,26740498,0,1322,5,5,4936,1001,1,639,1171449,0,2,58328,13,129232064,1280,1,0,4,1082,184860022,9,739440088,12,19,8,412,639,0,0,79306608,1277425,3130514784,0,639,651,0,3,1,14,14,1656,0,3,3127743760,3081279777,107075660,187594536,187594536,1,3,1,0,9754915904,73389,73389,14,14,14,187594540,8,3,158607,1200061,1731084,26003,3127743760,1171449,77578572,2137
443455.58,9,253952,62,156073,10280636174,3,28063105,0,1374,6,6,4936,1054,1,639,1232722,0,2,61366,13,129232064,1280,1,0,4,1082,194508767,9,777970640,12,20,8,412,639,0,0,83209005,1321647,3293879851,0,639,651,0,3,1,14,14,1656,0,3,3291466091,3242026864,112334637,197364989,197364989,1,3,1,0,10262979460,73389,73389,14,14,14,197364993,8,3,179628,1262732,1826064,27360,3291466091,1232722,81386146,2137
445463.54,9,253952,62,161620,10646396576,4,30783443,0,1392,6,6,4936,1103,1,639,1265933,0,2,63559,13,129232064,1280,1,0,4,1082,201408261,9,805568352,12,20,8,412,639,0,0,85517268,1321751,3420298911,0,639,651,0,3,1,14,14,1656,0,3,3417142351,3357671422,117363676,204362228,204362228,1,3,1,0,10626835888,73389,73389,14,14,14,204362232,8,3,187125,1296779,1862060,28422,3417142351,1265933,83658501,2137
447472.43,9,253952,62,169884,11190519940,4,32150185,0,1468,7,7,4936,1142,1,639,1334214,0,2,66801,13,129232064,1280,1,0,4,1082,211713846,9,846855384,12,21,8,412,639,0,0,90065136,1435558,3594884941,0,639,651,0,3,1,14,14,1656,0,3,3591422344,3529312220,123367805,214814332,214814332,1,3,1,0,11170345296,73389,73389,14,14,14,214814336,8,3,192035,1366642,1957130,29839,3591422344,1334214,88111476,2137
449481.41,9,253952,62,178342,11748274304,4,33429046,0,1551,7,7,4936,1188,1,639,1408930,0,2,70108,13,129232064,1280,1,0,4,1082,222238984,9,888891196,12,21,8,412,639,0,0,94740253,1513886,3777856006,0,639,651,0,3,1,14,14,1656,0,3,3774478085,3705632124,129389123,225489335,225489335,1,3,1,0,11725445452,73389,73389,14,14,14,225489339,8,3,197333,1443124,2045052,31343,3774478085,1408930,92698849,2137
451487.06,9,253952,62,184438,12149302076,5,35259524,0,1576,7,7,4936,1238,1,639,1447589,0,2,72497,13,129232064,1280,1,0,4,1082,229820780,9,919218580,12,21,8,412,639,0,0,97476217,1520932,3909213779,0,639,651,0,3,1,14,14,1656,0,3,3906007409,3832013679,133963714,233195404,233195404,1,3,1,0,12126161040,73389,73389,14,14,14,233195408,8,3,198583,1482740,2087212,32443,3906007409,1447589,95392760,2137
453492.16,10,253952,62,190253,12531757374,5,37233180,0,1602,7,7,4936,1282,2,639,1481723,0,2,74768,13,129232064,1280,1,0,4,1082,236984747,9,947874296,12,21,8,412,639,0,0,99994290,1521793,4031703349,0,639,651,0,3,1,14,14,1656,0,3,4027858089,3953018504,138454498,240510416,240510416,1,3,1,0,12506541664,73389,73389,14,14,14,240510420,8,3,203816,1517769,2142347,33467,4027858089,1481723,97854915,2137
455500.77,10,253952,62,197269,12995162010,5,38890543,0,1645,8,8,4936,1317,2,684,1537877,0,2,77535,13,137039295,1370,1,0,4,1082,245768693,9,983010012,12,22,8,412,684,0,0,103603320,1584259,4185030132,0,684,703,0,3,1,14,14,1656,0,3,4181182340,4099410099,143776476,249387053,249387053,1,3,1,0,12968126788,73389,73389,14,14,14,249387057,8,3,210655,1575207,2231130,34722,4181182340,1537877,101376232,2289
457510.60,11,253952,62,205231,13520120934,5,40213698,0,1719,8,8,4936,1379,2,693,1614093,0,2,80683,13,139164816,1388,1,0,4,1082,255698360,9,1022793440,12,22,8,412,693,0,0,108162149,1737299,4362981832,0,693,709,0,3,1,14,14,1656,0,3,4359228882,4265511945,149800878,259425239,259425239,1,3,1,0,13490112460,73389,73389,14,14,14,259425243,8,3,213125,1653164,2320968,36217,4359228882,1614093,105845396,2320
459521.50,11,253952,62,212514,14000520584,5,41499275,0,1802,8,8,4936,1418,2,693,1691503,0,2,83533,13,139478532,1388,1,0,4,1082,264755704,9,1059022816,12,22,8,412,693,0,0,112721411,1903720,4515610831,0,693,709,0,3,1,14,14,1656,0,3,4513266223,4417220779,155807024,268627841,268627841,1,3,1,0,13967795796,73389,73389,14,14,14,268611461,8,3,221716,1732185,2452947,37483,4513266223,1691503,110291840,2320
461543.57,11,253952,62,219871,14484623628,5,42941546,0,1868,8,8,4936,1458,2,693,1776949,0,2,86408,13,139792248,1388,1,0,4,1082,273917620,9,1095605928,12,22,8,412,693,0,0,117209793,2056379,4676953889,0,693,709,0,3,1,14,14,1656,0,3,4672499515,4570202228,161874600,277904615,277904615,1,3,1,0,14451040012,73389,73389,14,14,14,277904619,8,3,227117,1819316,2558951,38791,4672499515,1776949,114655370,2320
463548.28,11,253952,62,225348,14845072550,6,45462659,0,1892,8,8,4936,1501,2,693,1817206,0,2,88547,13,139792248,1388,1,0,4,1082,280691398,9,1122765592,12,22,8,412,693,0,0,119673987,2069323,4798236227,0,693,709,0,3,1,14,14,1656,0,3,4794206902,4684156584,166870940,284807868,284807868,1,3,1,0,14810009168,73389,73389,14,14,14,284807872,8,3,232327,1860544,2616793,39815,4794206902,1817206,117061823,2320
465556.82,11,253952,62,232224,15297290798,6,46973226,0,1925,9,9,4936,1537,3,693,1882991,0,2,91251,13,139792248,1388,1,0,4,1082,289274622,9,1157098488,12,23,8,412,693,0,0,123523004,2188583,4944029850,0,693,709,0,3,1,14,14,1656,0,3,4939470898,4826936758,172287595,293480593,293480593,1,3,1,0,15260990868,73389,73389,14,14,14,293480597,8,3,240991,1927710,2690828,41000,4939470898,1882991,120836944,2320
467571.26,11,253952,62,239285,15762284770,6,48562344,0,1973,9,9,4936,1590,4,693,1957988,0,2,94021,13,139792248,1388,1,0,4,1082,298062626,9,1192186008,12,23,8,412,693,0,0,127697301,2430384,5101351019,0,693,709,0,3,1,14,14,1656,0,3,5096782238,4973663990,178349579,302394760,302394760,1,3,1,0,15724527552,73389,73389,14,14,14,302394764,8,3,244304,2004363,2780595,42326,5096782238,1957988,124921619,2320
469576.97,11,253952,62,245909,16200714862,6,50074261,0,2011,9,9,4936,1624,4,747,2021679,0,2,96625,13,149096885,1496,1,0,4,1082,306335178,9,1225340712,12,23,8,412,747,0,0,131411672,2561081,5245693188,0,747,772,0,3,1,14,14,1656,0,3,5240728224,5112351934,183621652,310785910,310785910,1,3,1,0,16160867352,73389,73389,14,14,14,310785914,8,3,246459,2069502,2861626,43501,5240728224,2021679,128555091,2512
471584.26,11,253952,62,251112,16543025930,7,52835058,0,2022,10,10,4936,1665,4,783,2060877,0,2,98657,13,155719232,1568,1,0,4,1082,312757554,9,1250965544,12,24,8,412,783,0,0,133783039,2584313,5358872138,0,783,795,0,3,1,14,14,1656,0,3,5354703849,5220900025,188853894,317316649,317316649,1,3,1,0,16500465780,73389,73389,14,14,14,317316653,8,3,252775,2109621,2923667,44458,5354703849,2060877,130864515,2614
473603.62,11,253952,62,257993,16996766392,7,54796998,0,2042,10,10,4936,1704,4,864,2131822,0,2,101362,13,169256294,1730,1,0,4,1082,321324613,9,1285298452,12,24,8,412,864,0,0,137714034,2681371,5509100916,0,864,884,0,3,1,14,14,1656,0,3,5504534868,5364444624,194838792,325988930,325988930,1,3,1,0,16951424392,73389,73389,14,14,14,325988934,8,3,253725,2182102,2998729,45689,5504534868,2131822,134720582,2909
475609.08,11,253952,62,263836,17380958394,8,57488767,0,2073,10,10,4936,1747,4,918,2183829,0,2,103634,13,178258163,1838,1,0,4,1082,328584819,9,1314339276,12,24,8,412,918,0,0,140730523,2737022,5634621969,0,918,927,0,3,1,14,14,1656,0,3,5629308702,5485393668,200595415,333369478,333369478,1,3,1,0,17335212888,73389,73389,14,14,14,333369482,8,3,259055,2235295,3069756,46743,5629308702,2183829,137666164,3089
477614.95,11,253952,62,268951,17718593196,8,59316573,0,2105,10,10,4936,1786,4,963,2223400,0,2,105653,13,186238030,1928,1,0,4,1082,334922450,9,1339689800,12,24,8,412,963,0,0,143093859,2747797,5747172332,0,963,957,0,3,1,14,14,1656,0,3,5741889754,5592114580,204794881,339829919,339846303,1,3,1,0,17671155820,73389,73389,14,14,14,339829923,8,3,262019,2275756,3124845,47680,5741889754,2223400,139974514,3217
479625.00,11,253952,62,274142,18060938320,8,60692802,0,2136,11,11,4936,1809,4,963,2265576,0,2,107710,13,186250096,1928,1,0,4,1082,341449936,9,1365799744,12,25,8,412,963,0,0,145728477,2853780,5858532398,0,963,957,0,3,1,14,14,1656,0,3,5853274558,5700030301,208909131,346417558,346417558,1,3,1,0,18013713048,73389,73389,14,14,14,346417562,8,3,268648,2318911,3186685,48588,5853274558,2265576,142547409,3217
481640.10,11,253952,62,279958,18443736672,8,62530319,0,2187,11,11,4936,1854,4,963,2326920,0,2,109981,13,186612076,1928,1,0,4,1082,348644257,9,1394512288,12,25,8,412,963,0,0,149223921,3256275,5987940948,0,963,957,0,3,1,14,14,1656,0,3,5982289882,5821409740,214619270,353714027,353714027,1,3,1,0,18393129436,73389,73389,14,14,14,353714031,8,3,276218,2381647,3273961,49676,5982289882,2326920,145955715,3217
483645.58,11,253952,62,285706,18823212780,9,65349673,0,2240,11,11,4936,1885,4,963,2385601,0,2,112218,13,186913726,1928,1,0,4,1082,355782076,9,1423128304,12,25,8,412,963,0,0,152339593,3583012,6113204222,0,963,957,0,3,1,14,14,1656,0,3,6107953828,5941270618,220863962,361001860,361001860,1,3,1,0,18772096752,73389,73389,14,14,14,361001864,8,3,284951,2441552,3342872,50710,6107953828,2385601,149002601,3217
485659.28,13,253952,62,290858,19161481684,9,67133852,0,2266,12,12,4936,1921,4,963,2425102,0,2,114238,13,186913726,1928,1,0,4,1082,362126790,9,1448507160,12,26,8,412,963,0,0,154749150,3665251,6225968345,0,963,957,0,3,1,14,14,1656,0,3,6220749646,6048133994,225119395,367469222,367485606,1,3,1,0,19108399576,73389,73389,14,14,14,367469226,8,3,292074,2481970,3407648,51652,6220749646,2425102,151347483,3217
487670.45,13,253952,62,296662,19543481538,9,69205171,0,2319,12,12,4936,1955,4,963,2483987,0,2,116514,13,187541158,1928,1,0,4,1082,369401082,9,1477539700,12,26,8,412,963,0,0,158154212,3984567,6354418368,0,963,957,0,3,1,14,14,1656,0,3,6349206579,6169110851,230894036,374782075,374782075,1,3,1,0,19488667932,73389,73389,14,14,14,374782079,8,3,295902,2542205,3498366,52718,6349206579,2483987,154661950,3217
489684.95,13,253952,62,301991,19895262775,9,71716153,0,2376,12,12,4936,1996,4,1044,2550986,2,2,118617,13,201243916,2090,1,0,4,1082,376001243,9,1504004972,12,26,8,412,1044,0,0,161429003,4676313,6475321349,0,1042,1037,2,3,1,14,14,1656,0,3,6469325587,6280536230,237394947,381492594,381508978,1,3,1,0,19837614920,73389,73389,14,14,14,381492598,8,3,299735,2610480,3578884,53723,6469325587,2550986,157856349,3533
491699.70,13,253952,62,307240,20242042452,9,74090834,0,2435,12,12,4936,2027,4,1098,2608354,2,2,120670,13,210845909,2198,1,0,4,1082,382500243,9,1530000972,12,26,8,412,1098,0,0,164658243,5236234,6592549579,0,1096,1098,2,3,1,14,14,1656,0,3,6586298637,6390680413,243472739,388100491,388100491,1,3,1,0,20181225564,73389,73389,14,14,14,388100495,8,3,300863,2672137,3648342,54695,6586298637,2608354,161016256,3760
493710.65,13,253952,62,312589,20593659510,9,76067589,0,2490,12,12,4936,2057,5,1161,2668782,2,2,122743,13,221622305,2324,1,0,4,1082,389103967,9,1556415868,12,26,8,412,1161,0,0,167905352,5876737,6712978240,0,1159,1167,2,3,1,14,14,1656,0,3,6706600169,6502043818,249383528,394815328,394815328,1,3,1,0,20530397088,73389,73389,14,14,14,394815332,8,3,307307,2733824,3726665,55683,6706600169,2668782,164185170,4017
495724.76,13,253952,62,317860,20940439092,9,78326370,0,2537,12,12,4936,2098,5,1197,2723102,2,2,124792,13,227930414,2396,1,0,4,1082,395589850,9,1582294732,12,26,8,412,1197,0,0,171047194,6589062,6830616409,0,1195,1217,2,3,1,14,14,1656,0,3,6824110697,6612067377,255470671,401425828,401425828,1,3,1,0,20874143088,73389,73389,14,14,14,401425832,8,3,308754,2789402,3795504,56668,6824110697,2723102,167258300,4152
497730.45,13,253952,62,322687,21258651594,10,80648294,0,2577,12,12,4936,2124,5,1206,2766399,2,2,126693,13,229743688,2414,1,0,4,1082,401602360,9,1606409440,12,26,8,412,1206,0,0,173683703,6787508,6939968932,0,1204,1226,2,3,1,14,14,1656,0,3,6933358967,6713190420,260622380,407491338,407491338,1,3,1,0,21189549608,73389,73389,14,14,14,407491342,8,3,318821,2833708,3860578,57554,6933358967,2766399,169829826,4183
499736.88,13,253952,62,327080,21547842304,10,82324178,0,2609,12,12,4936,2153,5,1206,2801847,2,2,128413,13,229743688,2414,1,0,4,1082,407070459,9,1628281836,12,26,8,412,1206,0,0,176016827,6815932,7039107754,0,1204,1226,2,3,1,14,14,1656,0,3,7032540399,6804510185,264652010,413036878,413036878,1,3,1,0,21477917688,73389,73389,14,14,14,413036882,8,3,337407,2869961,3917492,58374,7032540399,2801847,172106121,4183
501743.88,13,253952,62,331532,21842419954,10,83870691,0,2632,12,12,4936,2181,5,1206,2834552,2,2,130166,13,230057404,2414,1,0,4,1082,412607598,9,1650430392,12,26,8,412,1206,0,0,178380925,6946075,7136049464,0,1204,1226,2,3,1,14,14,1656,0,3,7129649840,6897915242,268691270,418653543,418669927,1,3,1,0,21769984268,73389,73389,14,14,14,418653547,8,3,341797,2903421,3960276,59182,7129649840,2834552,174427532,4183
503755.45,13,253952,62,336650,22179703432,10,85652175,0,2693,13,13,4936,2208,5,1260,2896693,2,2,132167,13,239361958,2522,1,0,4,1082,418994045,9,1675911568,12,27,8,412,1260,0,0,181519819,7522311,7248315689,0,1258,1304,2,3,1,14,14,1656,0,3,7241535216,7004538536,274179540,425114428,425114428,1,3,1,0,22105950288,73389,73389,14,14,14,425114432,8,3,346484,2966683,4038037,60094,7241535216,2896693,177488793,4413
505773.54,15,253952,62,342068,22537299274,10,87852044,0,2753,13,13,4936,2252,6,1332,2957273,2,2,134298,13,251894839,2666,1,0,4,1082,425713021,9,1702852084,12,27,8,412,1332,0,0,184653138,8045765,7372865095,0,1330,1398,2,3,1,14,14,1656,0,3,7366091996,7117989412,280012929,431929284,431929284,1,3,1,0,22460322800,73389,73389,14,14,14,431929288,8,3,350689,3028482,4109819,61145,7366091996,2957273,180550458,5477
507787.14,15,253952,62,347654,22904038364,10,89774836,0,2801,13,13,4936,2284,6,1341,3017989,2,2,136478,13,253416967,2684,1,0,4,1082,432638437,9,1730553748,12,27,8,412,1341,0,0,187885023,8658817,7491042882,0,1339,1408,2,3,1,14,14,1656,0,3,7483878517,7233617992,285761048,438970086,438970086,1,3,1,0,22826444504,73389,73389,14,14,14,438970090,8,3,357853,3090374,4192377,62109,7483878517,3017989,183699917,5513
509793.34,15,253952,62,352729,23238267192,11,92844633,0,2837,13,13,4936,2315,6,1386,3057195,2,2,138468,13,261168003,2774,1,0,4,1082,438945447,9,1755781788,12,27,8,412,1386,0,0,190418705,8834748,7600561796,0,1384,1447,2,3,1,14,14,1656,0,3,7593291112,7339566593,291535501,445350766,445350766,1,3,1,0,23158239864,73389,73389,14,14,14,445350770,8,3,360021,3130535,4247462,63017,7593291112,3057195,186178618,5660
511807.76,16,253952,62,357851,23576102398,11,94391685,0,2863,14,14,4936,2349,6,1413,3101942,2,2,140467,13,265978197,2828,1,0,4,1082,445274881,9,1781099524,12,28,8,412,1413,0,0,193044779,9137100,7717359946,0,1411,1469,2,3,1,14,14,1656,0,3,7709981432,7446523527,295788959,451799141,451799141,1,3,1,0,23493555364,73389,73389,14,14,14,451799145,8,3,369062,3176281,4311088,63983,7709981432,3101942,188741179,5737
