timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
583644.09,253952,62,154667,10189830962,30,51119558,389,36,36,4413,139,675,1114925,5,39359,40,31,143473244,1352,1,39,50,10,14,179,675,37210185,5249936,3029530045,675,485,2,1,14,14,412,1,3031141328,2982509064,120142317,231237516,231237516,1,2,1,10173729808,73389,73389,14,14,14,231221132,9,3,683837,1136850,2639588,23148,3031141328,1114925,34571897,1983
585656.20,253952,62,170330,11221895822,31,55384366,419,37,37,4413,142,675,1225312,5,43796,40,31,144004148,1352,1,39,51,10,14,179,675,41665428,6624526,3333902506,675,485,2,1,14,14,412,1,3332869072,3284087275,133070508,254686833,254703217,1,2,1,11206220652,73389,73389,14,14,14,254686833,9,3,716348,1249647,2893969,25450,3332869072,1225312,38772910,1983
587665.18,253952,62,186976,12318648022,32,58547930,451,38,38,4413,144,675,1348669,5,48444,40,31,144269600,1352,1,39,52,10,14,179,675,46307604,7658012,3653350261,675,485,2,1,14,14,412,1,3653209040,3604807244,145089262,279608551,279624935,1,2,1,12302776244,73389,73389,14,14,14,279608551,9,3,748299,1375546,3141983,27894,3653209040,1348669,43167228,1983
589682.07,253952,62,202888,13367296798,34,63266476,502,39,39,4413,147,675,1460399,5,52952,40,31,144800504,1352,1,39,53,10,14,179,675,50745057,8234778,3959316342,675,485,2,1,14,14,412,1,3959393232,3911265679,155147457,303448925,303465309,1,2,1,13351752700,73389,73389,14,14,14,303448925,9,3,766682,1489830,3377393,30230,3959393232,1460399,47369446,1983
591687.76,253952,62,217234,14312519842,35,66676352,548,39,39,4413,149,675,1551211,5,56986,40,31,145065956,1352,1,39,53,10,14,179,675,54474852,8586547,4235616675,675,485,2,1,14,14,412,1,4235299792,4187610164,164030067,324936480,324936480,1,2,1,14297205120,73389,73389,14,14,14,324936480,9,3,791082,1582609,3583511,32335,4235299792,1551211,50893262,1983
593699.32,253952,62,229244,15104119886,37,70058813,563,40,40,4413,151,675,1619565,5,60359,40,31,145596860,1352,1,39,54,10,14,179,675,57348083,8711656,4468382425,675,485,2,1,14,14,412,1,4466904016,4418992088,170540850,342930369,342930369,1,2,1,15088215340,73389,73389,14,14,14,342913985,9,3,810113,1652503,3721701,34102,4466904016,1619565,53628414,1983
595704.04,253952,62,241130,15887062562,39,73008363,597,41,41,4413,153,675,1688455,5,63710,40,31,145596860,1352,1,39,55,10,14,179,675,60163073,8856331,4696821680,675,485,2,1,14,14,412,1,4695624656,4647868933,176620141,360723776,360723776,1,2,1,15871846144,73389,73389,14,14,14,360723776,9,3,823179,1722925,3852720,35847,4695624656,1688455,56312495,1983
597708.82,253952,62,251435,16566139436,40,74775572,621,42,42,4413,155,675,1735886,5,66630,40,31,146127764,1352,1,39,56,10,14,179,675,62383706,8856355,4895486344,675,485,2,1,14,14,412,1,4893936592,4846383981,180622633,376143662,376160046,1,2,1,16550321128,73389,73389,14,14,14,376143662,9,3,837862,1771562,3969099,37360,4893936592,1735886,58416838,1983
599718.65,253952,62,264644,17436570530,40,76545961,664,46,46,4413,157,675,1832672,5,70355,40,31,146393216,1352,1,39,60,10,14,179,675,65681078,9324491,5148185415,675,485,2,1,14,14,412,1,5148216272,5100853343,186676339,395921248,395937632,1,2,1,17420534912,73389,73389,14,14,14,395921248,9,3,859554,1870293,4139093,39300,5148216272,1832672,61544337,1983
601729.00,253952,62,278808,18369866022,41,80891097,705,47,47,4413,159,675,1962214,5,74317,40,31,146658668,1352,1,39,61,10,14,179,675,69776196,10731333,5419375042,675,485,2,1,14,14,412,1,5420977104,5373634247,197920066,417146659,417146659,1,2,1,18354452996,73389,73389,14,14,14,417146659,9,3,883688,2003977,4349225,41381,5420977104,1962214,65429457,1983
603736.84,253952,62,293057,19308040638,42,86081575,754,48,48,4413,162,675,2091843,5,78366,40,31,146924120,1352,1,39,62,10,14,179,675,73903468,11856429,5693316734,675,485,2,1,14,14,412,1,5694266187,5647936954,209010198,438464341,438480725,1,2,1,19292431004,73389,73389,14,14,14,438464341,9,3,914165,2135923,4577421,43470,5694266187,2091843,69328664,1983
605743.85,253952,62,308539,20328508934,42,89688965,805,48,48,4413,164,675,2219795,5,82702,40,31,147455024,1352,1,39,62,10,14,179,675,78353273,12876158,5992039374,675,485,2,1,14,14,412,1,5992717131,5946189753,220081082,461665739,461665739,1,2,1,20312571620,73389,73389,14,14,14,461649355,9,3,937710,2266291,4810846,45747,5992717131,2219795,73545197,1983
607754.55,253952,62,323618,21321576566,46,96630440,852,50,50,4413,168,675,2347570,5,87036,40,31,147985928,1352,1,39,64,10,14,179,675,82799644,13800888,6282141040,675,485,2,1,14,14,412,1,6282417513,6236448422,233842011,484240671,484240671,1,2,1,21306589524,73389,73389,14,14,14,484240671,9,3,973137,2396456,5076929,47964,6282417513,2347570,77725624,1983
609761.72,253952,62,338971,22332911348,46,99696209,878,55,55,4413,171,675,2466565,5,91436,40,31,148516832,1352,1,39,69,10,14,179,675,87152145,14798411,6575306311,675,485,2,1,14,14,412,1,6577270794,6531971312,245643756,507231236,507231236,1,2,1,22317453488,73389,73389,14,14,14,507214852,9,3,1022959,2518440,5371717,50220,6577270794,2466565,81783480,1983
611768.97,253952,62,354925,23384312636,48,104625423,924,55,55,4413,174,675,2592532,5,95941,40,31,149047736,1352,1,39,69,10,14,179,675,91806034,15895573,6884648129,675,485,2,1,14,14,412,1,6884372490,6839392636,261071690,531104378,531120762,1,2,1,23368592632,73389,73389,14,14,14,531104378,9,3,1055609,2646874,5635162,52563,6884372490,2592532,86174069,1983
613776.81,253952,62,371428,24471532656,52,111036925,973,56,56,4413,177,675,2722382,5,100608,40,31,149844092,1352,1,39,70,10,14,179,675,96474878,16458136,7200545339,675,485,2,1,14,14,412,1,7201561411,7157139382,273744558,555835521,555835521,1,2,1,24456042028,73389,73389,14,14,14,555819137,9,3,1089342,2779261,5856025,54989,7201561411,2722382,90622204,1983
615783.54,253952,62,387637,25538760888,52,114743184,1023,57,57,4413,182,675,2851050,5,105301,40,31,150374996,1352,1,39,71,10,14,179,675,101139370,16866633,7512922626,675,485,2,1,14,14,412,1,7511955739,7468972572,283698653,580093687,580110071,1,2,1,25524122228,73389,73389,14,14,14,580093687,9,3,1120284,2910502,6110986,57370,7511955739,2851050,95031893,1983
