timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
516385.66,253952,62,118572,7811891718,28,49118558,351,33,33,3540,133,675,1141411,30,29187,31,47,142423502,1352,1,30,47,50,5,1320,675,28330754,8896756,2337560686,675,518,2,1,14,14,454,1,2337405744,2287486940,90325644,177185995,177202379,1,2,1,7796183780,73389,73389,14,14,14,177185995,13,3,536818,1161803,2087757,17852,2337405744,1141411,26243850,2092
518398.96,253952,62,130229,8579826650,29,53108844,391,33,33,3540,135,675,1247664,30,32485,31,47,142688954,1352,1,30,47,50,5,1320,675,31616553,10160547,2561277048,675,518,2,1,14,14,454,1,2561801008,2511953581,101483080,194627146,194643530,1,2,1,8563594424,73389,73389,14,14,14,194627146,13,3,544774,1269965,2199408,19564,2561801008,1247664,29418103,2092
520415.31,253952,62,142614,9396002694,29,55762885,432,35,35,3540,137,675,1372783,30,35964,31,47,142942340,1352,1,30,49,50,5,1320,675,35211129,11681608,2797837463,675,518,2,1,14,14,454,1,2800352048,2750537836,109853541,213186283,213202667,1,2,1,9380196452,73389,73389,14,14,14,213186283,13,3,555136,1397140,2332242,21384,2800352048,1372783,32879958,2092
522421.17,253952,62,154328,10167348806,33,61861905,465,35,35,3540,139,675,1459249,30,39264,31,47,143473244,1352,1,30,49,50,5,1320,675,38203148,12274224,3024674084,675,518,2,1,14,14,454,1,3024587728,2975987484,120320004,230723579,230723579,1,2,1,10151837476,73389,73389,14,14,14,230723579,13,3,561091,1485253,2436921,23098,3024587728,1459249,35767407,2092
524436.85,253952,62,165872,10928409074,33,63158660,487,40,40,3540,141,675,1538623,30,42524,31,47,144004148,1352,1,30,54,50,5,1320,675,41038708,12969280,3243934463,675,518,2,1,14,14,454,1,3246885840,3198384478,125578908,248021148,248021148,1,2,1,10912209616,73389,73389,14,14,14,248004764,13,3,574444,1566284,2545913,24794,3246885840,1538623,38494091,2092
526444.36,253952,62,179216,11807168690,36,68688611,525,40,40,3540,143,675,1652821,30,46272,31,47,144004148,1352,1,30,54,50,5,1320,675,44905435,14012677,3504504800,675,518,2,1,14,14,454,1,3503655888,3455241196,136466739,267983276,267999660,1,2,1,11791264144,73389,73389,14,14,14,267983276,13,3,577460,1682600,2686627,26753,3503655888,1652821,42220242,2092
528453.31,253952,62,193070,12720413474,36,71104278,557,41,41,3540,145,675,1782220,30,50162,31,47,144535052,1352,1,30,55,50,5,1320,675,48807465,15320461,3769667572,675,518,2,1,14,14,454,1,3770387408,3722238298,144845368,288747776,288747776,1,2,1,12704181248,73389,73389,14,14,14,288731392,13,3,593750,1814231,2844060,28788,3770387408,1782220,45964965,2092
530458.90,253952,62,207055,13641978022,36,74797448,598,41,41,3540,147,675,1882791,30,54084,31,47,144800504,1352,1,30,55,50,5,1320,675,52466015,15914669,4038362396,675,518,2,1,14,14,454,1,4040002512,3991578096,152723412,309694659,309694659,1,2,1,13626564996,73389,73389,14,14,14,309694659,13,3,599382,1916824,2965597,30845,4040002512,1882791,49501091,2092
532464.28,253952,62,218202,14376224142,39,79436908,629,41,41,3540,149,675,1934239,30,57284,31,47,145065956,1352,1,30,55,50,5,1320,675,54894115,15933462,4254469189,675,518,2,1,14,14,454,1,4254567376,4206232693,160697672,326384305,326384305,1,2,1,14360188524,73389,73389,14,14,14,326367921,13,3,604727,1969527,3025705,32482,4254567376,1934239,51870186,2092
534471.34,253952,62,230493,15186505254,39,81076899,656,42,42,3540,151,675,2004325,30,60701,31,47,145596860,1352,1,30,56,50,5,1320,675,57690255,16045152,4491557378,675,518,2,1,14,14,454,1,4491021264,4443030975,165289628,344793827,344810211,1,2,1,15170928388,73389,73389,14,14,14,344793827,13,3,612460,2041176,3120715,34286,4491021264,2004325,54571426,2092
536477.55,253952,62,241394,15904364066,40,83774388,679,42,42,3540,153,675,2054697,30,63784,31,47,145596860,1352,1,30,56,50,5,1320,675,59987080,16049839,4701891074,675,518,2,1,14,14,454,1,4700736464,4652931867,170332497,361116992,361116992,1,2,1,15889147648,73389,73389,14,14,14,361116992,13,3,612466,2092801,3169774,35886,4700736464,2054697,56819289,2092
538489.83,253952,62,256657,16910214526,40,86855651,722,46,46,3540,156,675,2184212,30,68108,31,47,146127764,1352,1,30,60,50,5,1320,675,64056927,16859626,4994060372,675,518,2,1,14,14,454,1,4994862032,4947072540,178472465,383968293,383968293,1,2,1,16894604892,73389,73389,14,14,14,383968293,13,3,636489,2224637,3359251,38130,4994862032,2184212,60699800,2092
540495.75,253952,62,273156,17997598386,42,90829990,772,46,46,3540,158,675,2320100,30,72717,31,47,146658668,1352,1,30,60,50,5,1320,675,68456887,17553828,5312603680,675,518,2,1,14,14,454,1,5312056272,5264865028,189101325,408683052,408683052,1,2,1,17981333392,73389,73389,14,14,14,408666668,13,3,644378,2363098,3547018,40550,5312056272,2320100,64912165,2092
542502.93,253952,62,290184,19118959354,42,93079669,803,50,50,3540,161,675,2447057,30,77528,31,47,146924120,1352,1,30,64,50,5,1320,675,72983288,18305016,5637305234,675,518,2,1,14,14,454,1,5639084875,5592613526,200804597,434161826,434178210,1,2,1,19103120344,73389,73389,14,14,14,434161826,13,3,660170,2492706,3755826,43049,5639084875,2447057,69229936,2092
544507.52,253952,62,305805,20148271702,47,100653745,846,50,50,3540,164,675,2549556,30,81954,31,47,147455024,1352,1,30,64,50,5,1320,675,76952389,18630693,5941421376,675,518,2,1,14,14,454,1,5940157259,5893463469,215602938,457561991,457578375,1,2,1,20132727604,73389,73389,14,14,14,457561991,13,3,665690,2597427,3876636,45346,5940157259,2549556,73078389,2092
546515.26,253952,62,319015,21018056194,48,103119639,869,51,51,3540,167,675,2619421,30,85721,31,47,147720476,1352,1,30,65,50,5,1320,675,79938351,18674078,6195590375,675,518,2,1,14,14,454,1,6193681769,6147725615,221307829,477341736,477341736,1,2,1,21003036384,73389,73389,14,14,14,477341736,13,3,673846,2668935,3975506,47287,6193681769,2619421,75965600,2092
548520.95,253952,62,336421,22164998192,48,105994783,902,57,57,3540,171,675,2733531,30,90731,31,47,148516832,1352,1,30,71,50,5,1320,675,84518100,19063921,6528476804,675,518,2,1,14,14,454,1,6527856650,6482847803,231569655,503412049,503428433,1,2,1,22150130156,73389,73389,14,14,14,503412049,13,3,700403,2785571,4172753,49843,6527856650,2733531,80348261,2092
550526.90,253952,62,354464,23353835088,50,110626382,916,58,58,3540,174,675,2858821,30,95819,31,47,149047736,1352,1,30,72,50,5,1320,675,89397168,19611169,6874155903,675,518,2,1,14,14,454,1,6875590666,6830500654,248889773,530426601,530426601,1,2,1,23338770444,73389,73389,14,14,14,530426601,13,3,722015,2913535,4400550,52496,6875590666,2858821,84999713,2092
552533.94,253952,62,372873,24566763080,50,113249039,930,58,58,3540,178,675,2979821,30,101056,31,47,149844092,1352,1,30,72,50,5,1320,675,94231453,19943969,7229798807,675,518,2,1,14,14,454,1,7229217603,7184884615,263954849,557993891,558010275,1,2,1,24551731204,73389,73389,14,14,14,557993891,13,3,743932,3037207,4636318,55200,7229217603,2979821,89598424,2092
554538.28,253952,62,393099,25898052396,51,114249279,930,58,58,3540,184,675,3068229,30,106894,31,47,150905900,1352,1,30,72,50,5,1320,675,98518308,19945868,7615846836,675,518,2,1,14,14,454,1,7615887087,7574040369,272560542,588262382,588262382,1,2,1,25882823912,73389,73389,14,14,14,588245998,13,3,749249,3127871,4740126,58168,7615887087,3068229,93781640,2092
