timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
150720.88,2,253952,62,89588,5900848644,3,16037359,616,5,5,3634,650,1,594,537735,0,57,35243,14,116233346,1190,1,0,4,1089,111592688,6,446306188,13,19,9,210,594,0,0,39534123,1003,1902234467,0,594,583,0,3,1,14,14,1622,0,3,1900572329,1861577308,55556948,113233393,113233393,1,3,1,0,5888136468,73389,73389,14,14,14,113233397,9,3,110736,551708,823201,15855,1900572329,537735,38712609,1750
152728.14,2,253952,62,96269,6342736770,3,17587160,633,6,6,3634,665,1,594,573438,0,57,37847,14,119937608,1190,1,0,4,1089,119932101,6,479663832,13,20,9,210,594,0,0,42271911,15478,2042331059,0,594,583,0,3,1,14,14,1622,0,3,2040693808,2000795514,59858987,121675854,121675854,1,3,1,0,6327144440,73389,73389,14,14,14,121675858,9,3,115561,588345,870128,16963,2040693808,573438,41403570,1750
154734.47,3,253952,62,106193,6996313524,3,18678687,733,6,6,3634,755,1,594,639908,0,57,41787,14,119937608,1190,1,0,4,1089,132332886,6,529331544,13,20,9,210,594,0,0,47172553,30621,2241838871,0,594,583,0,3,1,14,14,1622,0,3,2240625961,2207018237,65861096,134253560,134269944,1,3,1,0,6981185152,73389,73389,14,14,14,134253564,9,3,118242,656575,970210,18672,2240625961,639908,46204336,1750
156746.17,3,253952,62,115757,7625875008,3,19802425,832,6,6,3634,796,1,594,713389,0,57,45519,14,119937608,1190,1,0,4,1089,144251412,6,576940888,13,20,9,210,594,0,0,52058535,59696,2451787152,0,594,583,0,3,1,14,14,1622,0,3,2450267537,2405526975,71890667,146358289,146358289,1,3,1,0,7610631060,73389,73389,14,14,14,146358293,9,3,122770,731831,1062217,20363,2450267537,713389,50998508,1750
158752.47,4,253952,62,125468,8265130614,3,20880806,929,6,6,3634,840,1,594,782274,0,57,49327,14,119937608,1190,1,0,4,1089,156378638,6,625514552,13,20,9,210,594,0,0,57004638,77950,2649795822,0,594,583,0,3,1,14,14,1622,0,3,2647679185,2606664108,77924878,158643242,158659626,1,3,1,0,8249448616,73389,73389,14,14,14,158643246,9,3,127834,802405,1171327,21967,2647679185,782274,55835708,1750
160757.92,5,253952,62,131692,8676465488,4,22651400,945,6,6,3634,899,1,603,817043,0,57,51797,14,121436501,1208,1,0,4,1089,164142367,6,656569468,13,20,9,210,603,0,0,59489788,78261,2788923960,0,603,591,0,3,1,14,14,1622,0,3,2786450341,2736737677,82180858,166541157,166541157,1,3,1,0,8660140196,73389,73389,14,14,14,166541161,9,3,127860,838092,1209352,23146,2786450341,817043,58282931,1781
162763.26,5,253952,62,138957,9154466824,5,24395123,976,8,8,3634,934,1,648,859497,0,57,54624,14,129244926,1298,1,0,4,1089,173166291,6,692600620,13,22,9,210,648,0,0,62672751,90003,2942002415,0,648,613,0,3,1,14,14,1622,0,3,2939400087,2887632904,87120947,175703243,175703243,1,3,1,0,9136568668,73389,73389,14,14,14,175703247,9,3,132947,881660,1253405,24400,2939400087,859497,61421964,1891
164770.92,5,253952,62,145706,9598060350,6,27046754,1010,9,9,3634,988,1,657,899162,0,57,57287,14,130685350,1316,1,0,4,1089,181566333,6,726200744,13,23,9,210,657,0,0,65679403,115559,3080662172,0,657,623,0,3,1,14,14,1622,0,3,3078072497,3027451034,92798558,184222479,184222479,1,3,1,0,9579568940,73389,73389,14,14,14,184222483,9,3,138342,922364,1308369,25562,3078072497,899162,64373780,1921
166777.73,6,253952,62,155250,10227074458,6,28292495,1097,9,9,3634,1031,1,666,964530,0,57,61035,14,132811111,1334,1,0,4,1089,193517235,6,773939544,13,23,9,210,666,0,0,70424584,160340,3280549971,0,666,628,0,3,1,14,14,1622,0,3,3278027629,3225295890,98821405,196326764,196326764,1,3,1,0,10208991760,73389,73389,14,14,14,196326768,9,3,140829,989457,1377383,27199,3278027629,964530,69050147,1950
168788.03,7,253952,62,164559,10840020790,6,29588194,1175,9,9,3634,1116,1,666,1031301,0,57,64705,14,133124827,1334,1,0,4,1089,205063433,6,820253732,13,23,9,210,666,0,0,75076040,242592,3482141125,0,666,628,0,3,1,14,14,1622,0,3,3479298825,3419166264,104838856,208054661,208054661,1,3,1,0,10818842404,73389,73389,14,14,14,208054665,9,3,148802,1057930,1478351,28908,3479298825,1031301,73600825,1950
170796.40,7,253952,62,173453,11427314130,6,31065265,1242,9,9,3634,1154,1,666,1093868,0,57,68207,14,133438543,1334,1,0,4,1089,216212747,6,864850988,13,23,9,210,666,0,0,79548694,359433,3667256605,0,666,628,0,3,1,14,14,1622,0,3,3664234309,3603848406,110887641,219362163,219362163,1,3,1,0,11406832508,73389,73389,14,14,14,219362167,9,3,154592,1122057,1563488,30405,3664234309,1093868,77988535,1950
172801.78,7,253952,62,180336,11880835750,7,33218444,1276,9,9,3634,1219,1,675,1135605,0,57,70924,14,135193412,1352,1,0,4,1089,224765698,6,899062792,13,23,9,210,675,0,0,82501831,384042,3819486400,0,675,633,0,3,1,14,14,1622,0,3,3816216593,3747122049,116013924,228052987,228052987,1,3,1,0,11858755356,73389,73389,14,14,14,228052991,9,3,159246,1164935,1613555,31705,3816216593,1135605,80891729,1974
174809.16,7,253952,62,188463,12415377382,7,35049263,1314,10,10,3634,1249,1,675,1184378,0,57,74095,14,135193412,1352,1,0,4,1089,234897678,6,939590712,13,24,9,210,675,0,0,86159378,441360,3986449207,0,675,633,0,3,1,14,14,1622,0,3,3983472057,3915406827,121554905,238329185,238345569,1,3,1,0,12393117652,73389,73389,14,14,14,238329189,9,3,163258,1214979,1666486,33052,3983472057,1184378,84496488,1974
176814.58,7,253952,62,194700,12827286706,8,37069168,1332,10,10,3634,1310,1,675,1217838,0,57,76566,14,135193412,1352,1,0,4,1089,242646493,6,970585972,13,24,9,210,675,0,0,88639774,441705,4120776885,0,675,633,0,3,1,14,14,1622,0,3,4117262439,4045460373,126054130,246221067,246221067,1,3,1,0,12803495516,73389,73389,14,14,14,246221071,9,3,165017,1249362,1711548,34201,4117262439,1217838,86931921,1974
178821.75,9,253952,62,203448,13404022378,8,38849355,1370,11,11,3634,1346,1,675,1277919,0,57,79992,14,135193412,1352,1,0,4,1089,253590677,6,1014362708,13,25,9,210,675,0,0,92755947,562023,4307173420,0,675,633,0,3,1,14,14,1622,0,3,4303880092,4227172591,132058647,257289286,257305670,1,3,1,0,13378190936,73389,73389,14,14,14,257272906,9,3,170004,1310950,1776458,35709,4303880092,1277919,90983182,1974
180828.74,11,253952,62,212401,13993300046,8,40414736,1433,11,11,3634,1426,2,756,1344847,0,57,83525,14,148946834,1514,1,0,4,1089,264736083,6,1058944332,13,25,9,210,756,0,0,97096897,683983,4505025003,0,756,710,0,3,1,14,14,1622,0,3,4501292012,4413625121,138047695,268576974,268576974,1,3,1,0,13966002680,73389,73389,14,14,14,268576978,9,3,177393,1379551,1874278,37385,4501292012,1344847,95226670,2241
182835.09,11,253952,62,221310,14579428678,8,41916369,1484,11,11,3634,1467,2,756,1407972,0,57,86996,14,148970966,1514,1,0,4,1089,275786324,6,1103145296,13,25,9,210,756,0,0,101429020,809103,4690170404,0,756,710,0,3,1,14,14,1622,0,3,4686522535,4598394568,143991079,279817669,279834053,1,3,1,0,14550518820,73389,73389,14,14,14,279817673,9,3,180400,1444254,1969066,38883,4686522535,1407972,99464186,2241
184840.00,11,253952,62,227056,14959690730,9,44047644,1502,11,11,3634,1519,2,756,1441734,0,57,89280,14,149574266,1514,1,0,4,1089,282981499,6,1131925996,13,25,9,210,756,0,0,103824094,809962,4819134123,0,756,710,0,3,1,14,14,1622,0,3,4814870158,4718666325,148555682,287115409,287115409,1,3,1,0,14930001300,73389,73389,14,14,14,287115413,9,3,182751,1478882,2008081,39978,4814870158,1441734,101820334,2241
186849.14,11,253952,62,232949,15346545942,9,45989445,1534,12,12,3634,1540,2,756,1475820,0,57,91572,14,149598398,1514,1,0,4,1089,290310346,6,1161241384,13,26,9,210,756,0,0,106388340,812556,4939399646,0,756,710,0,3,1,14,14,1622,0,3,4935690377,4840758689,153063652,294533043,294533043,1,3,1,0,15315718268,73389,73389,14,14,14,294533047,9,3,187472,1513838,2047101,40943,4935690377,1475820,104345668,2241
188858.15,18,253952,62,240756,15861310588,9,47856693,1560,12,12,3634,1608,2,756,1534070,0,57,94654,14,149887982,1514,1,0,4,1089,300045494,6,1200052512,13,26,9,210,756,0,0,110412089,898815,5110301046,0,756,710,0,3,1,14,14,1622,0,3,5106307392,5003186621,159034082,304407389,304407389,1,3,1,0,15829184260,73389,73389,14,14,14,304407393,9,3,191779,1573527,2109188,42394,5106307392,1534070,108307475,2241
190863.66,19,253952,62,247076,16277054622,10,50468011,1587,12,12,3634,1632,2,765,1573238,0,57,97117,14,151953495,1532,1,0,4,1089,307920158,6,1231680632,13,26,9,210,765,0,0,113284936,934390,5245131412,0,765,716,0,3,1,14,14,1622,0,3,5240637489,5134558691,164549668,312375602,312375602,1,3,1,0,16243531336,73389,73389,14,14,14,312375606,9,3,194435,1613669,2154254,43477,5240637489,1573238,111135368,2268
192874.90,19,253952,62,253728,16716087214,10,51727450,1607,13,13,3634,1692,2,765,1622357,0,57,99740,14,151965561,1532,1,0,4,1089,316167295,6,1264604668,13,27,9,210,765,0,0,116515280,963008,5392674405,0,765,716,0,3,1,14,14,1622,0,3,5388717476,5273136857,169065350,320775388,320791772,1,3,1,0,16680320208,73389,73389,14,14,14,320775392,9,3,196630,1664003,2210103,44738,5388717476,1622357,114309986,2268
194882.17,20,253952,62,261304,17215621478,10,53731983,1624,13,13,3634,1727,2,774,1675548,0,57,102717,14,153765685,1550,1,0,4,1089,325633739,6,1302470460,13,27,9,210,774,0,0,120499706,1032976,5550122022,0,774,725,0,3,1,14,14,1622,0,3,5545231607,5431135627,175122119,330360855,330360855,1,3,1,0,17178764492,73389,73389,14,14,14,330360859,9,3,200690,1718529,2271908,46007,5545231607,1675548,118232762,2299
196890.62,21,253952,62,268637,17698996278,11,55879487,1646,14,14,3634,1777,2,774,1733450,0,57,105605,14,153765685,1550,1,0,4,1089,334773559,6,1339094236,13,28,9,210,774,0,0,124392778,1092015,5713848066,0,774,725,0,3,1,14,14,1622,0,3,5709076195,5583646873,181225816,339631152,339631152,1,3,1,0,17660819936,73389,73389,14,14,14,339631156,9,3,203901,1777915,2333941,47371,5709076195,1733450,122063948,2299
198896.08,22,253952,62,274796,18103935630,12,58782580,1671,14,14,3634,1818,2,774,1770844,0,57,108009,14,153765685,1550,1,0,4,1089,342405672,6,1369558056,13,28,9,210,774,0,0,127080273,1104050,5847955721,0,774,725,0,3,1,14,14,1622,0,3,5842819514,5711675008,186828031,347388532,347388532,1,3,1,0,18064203696,73389,73389,14,14,14,347388536,9,3,205885,1816282,2396865,48480,5842819514,1770844,124688621,2299
200902.92,22,253952,62,282168,18590542030,12,60071230,1701,15,15,3634,1871,2,774,1823656,0,57,110903,14,154091467,1550,1,0,4,1089,351573342,6,1406228880,13,29,9,210,774,0,0,130685285,1212252,6010810460,0,774,725,0,3,1,14,14,1622,0,3,6006322483,5865640715,191824191,356687279,356687279,1,3,1,0,18546886572,73389,73389,14,14,14,356670899,9,3,211971,1870456,2466661,49848,6006322483,1823656,128223979,2299
202913.33,22,253952,62,290421,19133292934,12,61743171,1755,15,15,3634,1917,2,774,1882399,0,57,114129,14,154381051,1550,1,0,4,1089,361850068,6,1447270688,13,29,9,210,774,0,0,134935647,1337268,6186831802,0,774,725,0,3,1,14,14,1622,0,3,6181650242,6036996066,197854958,367094549,367094549,1,3,1,0,19088916580,73389,73389,14,14,14,367094553,9,3,215665,1930675,2545607,51289,6181650242,1882399,132395564,2299
204921.49,23,253952,62,298799,19686081936,12,63337143,1812,15,15,3634,1970,2,774,1943512,0,57,117418,14,154694767,1550,1,0,4,1089,372259557,6,1488973692,13,29,9,210,774,0,0,139292636,1441642,6369132878,0,774,725,0,3,1,14,14,1622,0,3,6364567469,6211775245,203896003,377685473,377685473,1,3,1,0,19638792660,73389,73389,14,14,14,377669093,9,3,223543,1993368,2633553,52805,6364567469,1943512,136664775,2299
206928.08,23,253952,62,306852,20215508452,12,64914913,1868,15,15,3634,2020,2,783,2004153,0,57,120567,14,156507789,1568,1,0,4,1089,382231679,6,1528926716,13,29,9,210,783,0,0,143589865,1569571,6547252035,0,783,734,0,3,1,14,14,1622,0,3,6542130530,6379101768,209889413,387816374,387816374,1,3,1,0,20164747544,73389,73389,14,14,14,387783610,9,3,227932,2055555,2703188,54272,6542130530,2004153,140892534,2330
208934.83,25,253952,62,314766,20737888750,12,66545811,1917,15,15,3634,2067,2,810,2062637,0,57,123692,14,161016289,1622,1,0,4,1089,392157023,6,1568628092,13,29,9,210,810,0,0,147876316,1712550,6716747550,0,810,761,0,3,1,14,14,1622,0,3,6711204478,6543765302,215936743,397850242,397850242,1,3,1,0,20688212616,73389,73389,14,14,14,397850246,9,3,232496,2115502,2771102,55669,6711204478,2062637,145111233,2421
210943.28,25,253952,62,323009,21280599660,12,68104374,1983,15,15,3634,2125,2,882,2126553,0,57,126907,14,173619927,1766,1,0,4,1089,402350556,6,1609337644,13,29,9,210,882,0,0,152242553,1811425,6901530414,0,882,832,0,3,1,14,14,1622,0,3,6895690426,6715715321,221956682,408206201,408206201,1,3,1,0,21226722484,73389,73389,14,14,14,408206205,9,3,236835,2180978,2854916,57201,6895690426,2126553,149393818,2662
212950.14,25,253952,62,331390,21832716518,12,69458968,2061,15,15,3634,2174,2,918,2192494,0,57,130203,14,179952443,1838,1,0,4,1089,412815107,6,1651260428,13,29,9,210,918,0,0,156784156,1957978,7081347244,0,918,872,0,3,1,14,14,1622,0,3,7075476814,6890076481,227958457,418787218,418787218,1,3,1,0,21776935368,73389,73389,14,14,14,418787222,9,3,239529,2248488,2926775,58685,7075476814,2192494,153863736,2790
214963.96,26,253952,62,339959,22397467860,12,70781988,2141,15,15,3634,2237,3,972,2258686,0,57,133556,14,189178790,1946,1,0,4,1089,423414170,6,1693656680,13,29,9,210,972,0,0,161432318,2068387,7271537282,0,972,930,0,3,1,14,14,1622,0,3,7265343878,7068916753,234030252,429570876,429570876,1,3,1,0,22336833616,73389,73389,14,14,14,429554496,9,3,243628,2316365,3002772,60275,7265343878,2258686,158436078,2988
216968.75,26,253952,62,346865,22853666966,13,72899836,2182,15,15,3634,2275,3,1008,2302437,0,57,136243,14,195485685,2018,1,0,4,1089,431963518,6,1727789668,13,29,9,210,1008,0,0,164577126,2105413,7423584497,0,1008,958,0,3,1,14,14,1622,0,3,7418191778,7213410743,239324431,438291865,438291865,1,3,1,0,22791177012,73389,73389,14,14,14,438291869,9,3,248743,2361262,3066819,61539,7418191778,2302437,161516959,3073
218976.49,26,253952,62,354366,23347146864,13,74516142,2235,16,16,3634,2325,3,1026,2355284,0,57,139189,14,198481833,2054,1,0,4,1089,441272499,6,1765025240,13,30,9,210,1026,0,0,168289934,2130486,7591249713,0,1026,970,0,3,1,14,14,1622,0,3,7585072370,7369706566,244670700,447716095,447716095,1,3,1,0,23280385004,73389,73389,14,14,14,447699715,9,3,252839,2415437,3147874,62927,7585072370,2355284,165148848,3118
220985.00,27,253952,62,363130,23924653594,13,75769223,2328,16,16,3634,2378,3,1026,2425138,0,57,142614,14,199422981,2054,1,0,4,1089,452138962,6,1808491344,13,30,9,210,1026,0,0,173017649,2187885,7787277798,0,1026,970,0,3,1,14,14,1622,0,3,7781324428,7552405841,250700515,458753705,458770089,1,3,1,0,23855192692,73389,73389,14,14,14,458753709,9,3,260880,2487049,3238771,64554,7781324428,2425138,169785853,3118
222991.98,27,253952,62,371597,24482732330,13,77121690,2411,16,16,3634,2436,3,1026,2494122,0,57,145939,14,199422981,2054,1,0,4,1089,462682353,6,1850729412,13,30,9,210,1026,0,0,177594480,2284074,7975366752,0,1026,970,0,3,1,14,14,1622,0,3,7968685312,7729325343,256697317,469414483,469414483,1,3,1,0,24409553148,73389,73389,14,14,14,469414487,9,3,265613,2557747,3319628,66111,7968685312,2494122,174282013,3118
224997.30,27,253952,62,378022,24906926224,14,79080203,2445,16,16,3634,2476,3,1035,2535006,0,57,148435,14,201548255,2072,1,0,4,1089,470599762,6,1882399048,13,30,9,210,1035,0,0,180422397,2313450,8124583994,0,1035,972,0,3,1,14,14,1622,0,3,8117402222,7863938531,261526123,477511165,477511165,1,3,1,0,24830580612,73389,73389,14,14,14,477511169,9,3,272150,2599672,3387743,67345,8117402222,2535006,177041932,3139
227001.88,27,253952,62,384109,25308100198,14,81113694,2479,16,16,3634,2514,3,1035,2569418,0,57,150808,14,201572387,2072,1,0,4,1089,478160209,6,1912576244,13,30,9,210,1035,0,0,182883954,2313721,8265087531,0,1035,972,0,3,1,14,14,1622,0,3,8257810461,7991376710,266020573,485147380,485147380,1,3,1,0,25227663792,73389,73389,14,14,14,485147384,9,3,274869,2635029,3428857,68511,8257810461,2569418,179462474,3139
229007.03,27,253952,62,390873,25753895430,14,82316821,2509,17,17,3634,2558,3,1035,2614581,0,57,153463,14,202175687,2072,1,0,4,1089,486526945,6,1946107780,13,31,9,210,1035,0,0,185989384,2330538,8423092548,0,1035,972,0,3,1,14,14,1622,0,3,8415959639,8133080934,270267044,493633404,493633404,1,3,1,0,25668937040,73389,73389,14,14,14,493633408,9,3,279366,2681353,3480801,69832,8415959639,2614581,182516076,3139
231014.27,27,253952,62,396878,26149659254,15,84933437,2523,18,18,3634,2592,3,1035,2652259,0,57,155811,14,202175687,2072,1,0,4,1089,493992608,6,1975970432,13,32,9,210,1035,0,0,188570324,2360215,8563063166,0,1035,972,0,3,1,14,14,1622,0,3,8555834975,8258586415,275575454,501187699,501187699,1,3,1,0,26061760380,73389,73389,14,14,14,501187703,9,3,285058,2719980,3537730,70979,8555834975,2652259,185040181,3139
233021.83,28,253952,62,403996,26617074994,15,86430214,2587,18,18,3634,2645,3,1170,2724982,4,57,158570,14,224085978,2342,1,0,4,1089,502706012,6,2010694756,13,32,9,210,1170,0,0,192959244,2518056,8733440890,0,1166,1098,4,3,1,14,14,1622,0,3,8726457503,8406965846,281604089,510089800,510106184,1,3,1,0,26524669632,73389,73389,14,14,14,510089804,9,3,289404,2794297,3632727,72415,8726457503,2724982,189334254,3654
235029.30,28,253952,62,411248,27092972032,15,87851709,2658,18,18,3634,2689,3,1224,2797957,4,57,161396,14,233311889,2450,1,0,4,1089,511667920,6,2046671680,13,32,9,210,1224,0,0,197375998,2685556,8901238133,0,1220,1153,4,3,1,14,14,1622,0,3,8894251573,8558217509,287582312,519146464,519162848,1,3,1,0,26995616160,73389,73389,14,14,14,519146468,9,3,300006,2868838,3742840,73807,8894251573,2797957,193641039,3850
237034.20,28,253952,62,418105,27544404248,15,89053636,2735,18,18,3634,2730,3,1314,2861815,4,57,164058,14,248694006,2630,1,0,4,1089,520098834,6,2080395336,13,32,9,210,1314,0,0,201440496,2781232,9062255887,0,1310,1219,4,3,1,14,14,1622,0,3,9054328591,8702068989,292938411,527730792,527747176,1,3,1,0,27442001216,73389,73389,14,14,14,527730796,9,3,301428,2934162,3820802,75140,9054328591,2861815,197627718,4167
239039.36,29,253952,62,423677,27911906194,16,91686266,2761,18,18,3634,2768,5,1341,2897985,4,57,166239,14,254129649,2684,1,0,4,1089,527008914,6,2108035656,13,32,9,210,1341,0,0,203853946,2781287,9192530806,0,1337,1232,4,3,1,14,14,1622,0,3,9185690820,8818990376,297984111,534723713,534723713,1,3,1,0,27804781140,73389,73389,14,14,14,534707333,9,3,303315,2971207,3867750,76242,9185690820,2897985,199994310,4258
