timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
170060.22,253952,62,180199,11872121482,28,42644423,248,36,36,4740,143,675,1151621,44,46545,43,55,144004148,1352,1,42,50,23,14,178,675,41761641,2532601,3519912924,675,393,2,1,14,14,367,1,3522792400,3474261966,214232766,269469902,269486286,1,2,1,11856675688,73389,73389,14,14,14,269469902,5,3,651831,1176148,2682712,26899,3522792400,1151621,39080522,1794
172065.32,253952,62,195290,12866434298,32,49324805,295,36,36,4740,146,675,1263450,44,50822,43,55,144535052,1352,1,42,50,23,14,178,675,45701205,2919668,3813388774,675,393,2,1,14,14,367,1,3813247952,3764881437,226619469,292069410,292069410,1,2,1,12851054040,73389,73389,14,14,14,292069410,5,3,666830,1290201,2865214,29115,3813247952,1263450,42837724,1794
174079.19,253952,62,207454,13668126886,34,52828654,314,38,38,4740,148,675,1335771,44,54251,43,55,144800504,1352,1,42,52,23,14,178,675,48461310,2990899,4047333995,675,393,2,1,14,14,367,1,4047604688,3999217876,233020865,310276291,310292675,1,2,1,13652156804,73389,73389,14,14,14,310276291,5,3,675173,1364093,2956297,30903,4047604688,1335771,45506794,1794
176083.81,253952,62,221283,14579467818,36,56705794,364,38,38,4740,150,675,1426053,44,58159,43,55,145331408,1352,1,42,52,23,14,178,675,51861144,3178225,4312488484,675,393,2,1,14,14,367,1,4313418704,4265619194,240768917,330993798,331010182,1,2,1,14563727112,73389,73389,14,14,14,330993798,5,3,681104,1456225,3077330,32931,4313418704,1426053,48785791,1794
178098.09,253952,62,234820,15471406786,36,58073332,390,41,41,4740,152,675,1511934,44,61934,43,55,145596860,1352,1,42,55,27,14,178,675,55123709,3496364,4573569752,675,393,2,1,14,14,367,1,4574120912,4526348692,246049734,351262904,351279288,1,2,1,15455567776,73389,73389,14,14,14,351262904,5,3,698461,1544711,3225888,34920,4574120912,1511934,51899914,1794
180109.25,253952,62,250410,16498687518,37,61869860,455,42,42,4740,155,675,1642570,44,66353,43,55,145862312,1352,1,42,56,27,14,178,675,59423666,4058080,4872568639,675,393,2,1,14,14,367,1,4874406864,4826731960,254594981,374613917,374630301,1,2,1,16483012348,73389,73389,14,14,14,374613917,5,3,707160,1677839,3393717,37211,4874406864,1642570,56032206,1794
182118.41,253952,62,266317,17546743162,40,66891098,507,45,45,4740,157,675,1766610,44,70799,43,55,146393216,1352,1,42,59,27,14,178,675,63788207,4937052,5179420953,675,393,2,1,14,14,367,1,5180459984,5133061439,266255926,398440066,398440066,1,2,1,17531362904,73389,73389,14,14,14,398440066,5,3,726313,1804335,3600814,39546,5180459984,1766610,60189792,1794
184122.77,253952,62,279336,18404734482,43,72541854,548,45,45,4740,159,675,1850977,44,74457,43,55,146658668,1352,1,42,59,27,14,178,675,67053735,5234136,5432900622,675,393,2,1,14,14,367,1,5431200720,5383825419,276470332,417939124,417939124,1,2,1,18389321456,73389,73389,14,14,14,417939124,5,3,734673,1890498,3719473,41459,5431200720,1850977,63336778,1794
186128.39,253952,62,290412,19133901562,43,74306538,581,45,45,4740,161,675,1907913,44,77589,43,55,146924120,1352,1,42,59,27,14,178,675,69463802,5235813,5645857467,675,393,2,1,14,14,367,1,5643541323,5596976927,280665046,434505890,434522274,1,2,1,19118259160,73389,73389,14,14,14,434505890,5,3,759539,1948688,3806451,43083,5643541323,1907913,65659967,1794
188136.22,253952,62,303495,19996087186,43,76349497,615,48,48,4740,164,675,2000724,44,81344,43,55,147189572,1352,1,42,62,27,14,178,675,72782025,5529839,5895678463,675,393,2,1,14,14,367,1,5895592779,5848981868,286459719,454103252,454119636,1,2,1,19980543088,73389,73389,14,14,14,454103252,5,3,778497,2044185,3952019,45007,5895723851,2000761,68832746,1794
190141.97,253952,62,316970,20883504170,43,78632388,660,51,51,4740,167,675,2103823,44,85161,43,55,147720476,1352,1,42,65,27,14,178,675,76432248,6485049,6155101406,675,393,2,1,14,14,367,1,6154229097,6108396574,294672618,474282246,474282246,1,2,1,20868418824,73389,73389,14,14,14,474282246,5,3,815431,2149227,4140392,46986,6154229097,2103823,72294731,1794
192158.83,253952,62,328383,21635713770,49,86316964,673,52,52,4740,169,675,2171298,44,88388,43,55,148251380,1352,1,42,66,27,14,178,675,79049792,6618303,6375406702,675,393,2,1,14,14,367,1,6374036841,6328220025,305484568,491368982,491385366,1,2,1,21620235208,73389,73389,14,14,14,491368982,5,3,835704,2218164,4253121,48663,6374036841,2171298,74799646,1794
194174.03,253952,62,342187,22545002384,50,90506892,713,56,56,4740,172,675,2281111,44,92365,43,55,148782284,1352,1,42,70,27,14,178,675,82946249,7722473,6635263665,675,393,2,1,14,14,367,1,6639005706,6593947945,316082494,512053721,512053721,1,2,1,22529642828,73389,73389,14,14,14,512037337,5,3,879461,2330084,4506780,50691,6639005706,2281111,78441571,1794
196180.98,253952,62,356092,23461058600,51,95869355,754,57,57,4740,174,675,2401351,44,96259,43,55,149047736,1352,1,42,71,27,14,178,675,86918587,8962392,6907901753,675,393,2,1,14,14,367,1,6907179018,6861849095,327332723,532863499,532863499,1,2,1,23445993956,73389,73389,14,14,14,532863499,5,3,907785,2452553,4729503,52737,6907179018,2401351,82192324,1794
198185.73,253952,62,369370,24335863212,55,101953641,790,57,57,4740,177,675,2489692,44,100045,43,55,149844092,1352,1,42,71,27,14,178,675,90313660,9630060,7164653322,675,393,2,1,14,14,367,1,7161584451,7117444899,338904495,552753614,552753614,1,2,1,24321159016,73389,73389,14,14,14,552753614,5,3,935981,2542789,4899969,54684,7161584451,2489692,85417047,1794
200200.32,253952,62,381277,25120182144,55,103709778,808,59,59,4740,179,675,2567780,44,103409,43,55,149844092,1352,1,42,73,27,14,178,675,93055691,9806151,7391520645,675,393,2,1,14,14,367,1,7390960451,7346736035,343711343,570563405,570579789,1,2,1,25104789820,73389,73389,14,14,14,570563405,5,3,952812,2622560,5013918,56434,7390960451,2567780,88045241,1794
202213.55,253952,62,395885,26081173212,55,106365766,853,63,63,4740,185,675,2678267,44,107709,43,55,150905900,1352,1,42,77,27,14,178,675,97256641,11196440,7667478588,675,393,2,1,14,14,367,1,7668832109,7627543055,354575653,592415282,592431666,1,2,1,26066272408,73389,73389,14,14,14,592415282,5,3,972185,2735290,5192177,58575,7668832109,2678267,92068060,1794
