timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
562399.57,253952,62,227369,14980455596,31,63191181,0,459,37,37,5082,151,0,675,1568575,2,59849,35,34,145596860,1352,1,0,34,51,7,12,280,675,0,0,0,53738940,3749695,4427981898,0,675,452,2,1,14,14,447,0,1,4430466000,4382796049,143619818,340110606,340126990,1,2,1,0,14964866664,73389,73389,14,14,14,340110606,9,3,555864,1603705,2961920,33824,4430466000,1568575,50779198,2011
564404.58,253952,62,243707,16056745190,33,66418185,0,501,37,37,5082,153,0,675,1678192,2,64413,35,34,145596860,1352,1,0,34,51,7,12,280,675,0,0,0,57881608,3924846,4746917232,0,675,452,2,1,14,14,447,0,1,4745300944,4697456542,152308860,364575731,364592115,1,2,1,0,16041332164,73389,73389,14,14,14,364575731,9,3,559328,1715772,3096948,36226,4745300944,1678192,54787008,2011
566412.82,253952,62,256214,16881182078,35,70063188,0,525,38,38,5082,155,0,675,1750181,2,67934,35,34,146127764,1352,1,0,34,52,7,12,280,675,0,0,0,60680742,3957579,4987022523,0,675,452,2,1,14,14,447,0,1,4986080208,4938509304,158871096,383312933,383312933,1,2,1,0,16865048156,73389,73389,14,14,14,383296549,9,3,564639,1789460,3176464,38063,4986080208,1750181,57506734,2011
568423.97,253952,62,272417,17948901830,37,73871672,0,587,41,41,5082,158,0,675,1871833,2,72518,35,34,146658668,1352,1,0,34,55,7,12,280,675,0,0,0,65114323,4482980,5297807639,0,675,452,2,1,14,14,447,0,1,5298031568,5250604328,167948953,407562907,407579291,1,2,1,0,17932767908,73389,73389,14,14,14,407562907,9,3,576194,1913641,3352298,40443,5298031568,1871833,61764625,2011
570428.96,253952,62,284093,18717828560,39,77279600,0,613,41,41,5082,160,1,675,1933972,2,75810,35,34,146658668,1352,1,0,34,55,7,12,280,675,0,0,0,67760430,4558174,5525190699,0,675,452,2,1,14,14,447,0,1,5522820048,5475394164,174820303,425055369,425055369,1,2,1,0,18702436236,73389,73389,14,14,14,425055369,9,3,576723,1977230,3422752,42158,5522820048,1933972,64340379,2011
572439.45,253952,62,298623,19674937630,39,79083756,0,649,45,45,5082,163,1,675,2042549,2,79943,35,34,147189572,1352,1,0,34,59,7,12,280,675,0,0,0,71688613,5294276,5800972313,0,675,452,2,1,14,14,447,0,1,5801614155,5755189533,181838499,446811101,446827485,1,2,1,0,19659688444,73389,73389,14,14,14,446811101,9,3,603372,2088045,3619995,44289,5801614155,2042549,68071454,2011
574447.66,253952,62,313904,20681508986,40,84993155,0,684,48,48,5082,166,1,675,2165991,2,84272,35,34,147720476,1352,1,0,34,62,7,12,280,675,0,0,0,76029248,6535232,6093694273,0,675,452,2,1,14,14,447,0,1,6094984553,6049311453,196078384,469695170,469695170,1,2,1,0,20666587480,73389,73389,14,14,14,469695170,9,3,620104,2213993,3829539,46534,6094984553,2165991,72202737,2011
576455.94,253952,62,329462,21706692566,43,90747956,0,728,48,48,5082,169,1,675,2300920,2,88682,35,34,148251380,1352,1,0,34,62,7,12,280,675,0,0,0,80480223,7667311,6396085858,0,675,452,2,1,14,14,447,0,1,6395008361,6348965325,210721949,492980647,492997031,1,2,1,0,21691148468,73389,73389,14,14,14,492980647,9,3,637072,2351444,4049305,48823,6395008361,2300920,76434087,2011
578461.40,253952,62,344268,22682179156,44,93874904,0,761,53,53,5082,172,2,675,2420770,2,92950,35,34,148782284,1352,1,0,34,67,7,12,280,675,0,0,0,84562566,8812601,6677295010,0,675,452,2,1,14,14,447,0,1,6679375882,6634077696,223800241,515168396,515168396,1,2,1,0,22667409424,73389,73389,14,14,14,515168396,9,3,661012,2473609,4249136,50999,6679375882,2420770,80316717,2011
580469.19,253952,62,354560,23360126544,51,102641275,0,775,53,53,5082,174,2,675,2477452,2,95842,35,34,149047736,1352,1,0,34,67,7,12,280,675,0,0,0,87005166,8893713,6880029561,0,675,452,2,1,14,14,447,0,1,6877687818,6832360949,235574197,530557673,530574057,1,2,1,0,23344537612,73389,73389,14,14,14,530557673,9,3,664150,2531602,4317241,52512,6877687818,2477452,82691313,2011
582476.42,253952,62,369597,24351005336,52,105193077,0,818,59,59,5082,177,2,675,2603763,2,100108,35,34,149844092,1352,1,0,34,73,7,12,280,675,0,0,0,91160015,9941521,7166153936,0,675,452,2,1,14,14,447,0,1,7165909827,7121855092,245638809,553087327,553103711,1,2,1,0,24335842388,73389,73389,14,14,14,553087327,9,3,692963,2661540,4543856,54717,7165909827,2603763,86619676,2011
584483.17,253952,62,385010,25366060296,55,111041589,0,872,61,61,5082,180,2,675,2737381,2,104481,35,34,150109544,1352,1,0,34,75,7,12,280,675,0,0,0,95552270,10775651,7464011752,0,675,452,2,1,14,14,447,0,1,7461995368,7418547056,257906719,576170163,576170163,1,2,1,0,25350766276,73389,73389,14,14,14,576153779,9,3,701980,2797867,4758123,56982,7461995368,2737381,90797810,2011
586497.50,253952,62,399856,26342485092,57,115689519,0,899,66,66,5082,187,2,675,2856758,2,108899,35,34,151171352,1352,1,0,34,80,7,12,280,675,0,0,0,100142273,12138094,7745314067,0,675,452,2,1,14,14,447,0,1,7744411749,7703941419,274447425,598366104,598382488,1,2,1,0,26328108576,73389,73389,14,14,14,598366104,9,3,722687,2919590,4980779,59161,7744411749,2856758,95165291,2011
586773.65,253952,62,400982,26415782060,58,115695692,1,900,71,71,5082,194,2,675,2864983,2,109422,42,34,158511825,1359,1,1035,41,92,7,34,318,675,541,1035,109,100790613,12356787,7767564265,8,675,452,2,1,14,14,447,52464810,1,7763869224,7725268584,382915335,600037902,600037902,1,2,1,52464810,26401667688,73389,73389,14,14,14,600037902,9,3,724487,2927994,5009736,59330,7763869224,2864983,95784701,2011
