timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
403409.82,2,253952,62,81878,5392508424,1,15488234,0,607,4,4,5258,578,1,594,579469,0,10,32182,15,115834938,1190,1,0,4,503,101954226,5,407816904,14,18,10,154,594,0,0,41995841,533368,1740590277,0,594,425,0,3,1,14,14,1013,3,1739458561,1701595684,57908514,103459510,103459510,1,3,1,5379894552,73389,73389,14,14,14,103459514,7,3,128898,593695,946284,14486,1739458561,579469,41051256,1695
405418.79,2,253952,62,90017,5929043088,1,16932489,0,677,4,4,5258,615,1,594,640325,0,10,35378,15,117065670,1190,1,0,4,503,112125381,5,448501524,14,18,10,154,594,0,0,46520408,645614,1907035234,0,594,425,0,3,1,14,14,1013,3,1906255840,1870236313,63968912,113792608,113792608,1,3,1,5916363680,73389,73389,14,14,14,113776228,7,3,131461,656112,1017372,15845,1906255840,640325,45504906,1695
407430.28,2,253952,62,98195,6469014474,1,18172987,0,760,4,4,5258,692,1,594,709437,0,10,38613,15,118284336,1190,1,0,4,503,122322640,5,489226160,14,18,10,154,594,0,0,51164576,792060,2088421630,0,594,425,0,3,1,14,14,1013,3,2086815806,2040682861,69978143,124151997,124151997,1,3,1,6455903876,73389,73389,14,14,14,124152001,7,3,139259,726943,1116827,17390,2086815806,709437,50049800,1695
409441.06,2,253952,62,105815,6972477102,1,19459952,0,844,4,4,5258,724,1,603,775711,2,10,41603,15,121608299,1208,1,0,4,503,131836423,5,527345692,14,18,10,154,603,0,0,55831384,894752,2242047122,0,601,434,2,3,1,14,14,1013,3,2240677323,2199208982,75993689,133784457,133784457,1,3,1,6956791796,73389,73389,14,14,14,133784461,7,3,141265,794650,1183862,18638,2240677323,775711,54649730,1727
411448.04,3,253952,62,113915,7505716162,1,20896813,0,911,4,4,5258,796,1,621,836671,4,10,44811,15,124549333,1244,1,0,4,503,141920817,5,567683268,14,18,10,154,621,0,0,60335824,977152,2408406198,0,617,459,4,3,1,14,14,1013,3,2406344484,2367683653,82017116,144029602,144045986,1,3,1,7489539336,73389,73389,14,14,14,144029606,7,3,147805,857110,1265729,20064,2406344484,836671,59072470,1788
413460.82,3,253952,62,121652,8014574420,1,22273666,0,984,4,4,5258,831,1,639,906192,6,10,47844,15,128118342,1280,1,0,4,503,151598446,5,606393784,14,18,10,154,639,0,0,64876788,1125526,2575388802,0,633,478,6,3,1,14,14,1013,3,2573561598,2527767060,88059925,153828505,153828505,1,3,1,7999082292,73389,73389,14,14,14,153828509,7,3,152406,928125,1357691,21421,2573561598,906192,63521630,1850
415470.53,4,253952,62,129794,8550017572,1,23671390,0,1060,4,4,5258,875,1,657,974390,8,10,51025,15,131372847,1316,1,0,4,503,161715852,5,646863408,14,18,10,154,657,0,0,69448908,1232356,2744282457,0,649,500,8,3,1,14,14,1013,3,2742155567,2696797713,94106442,164090034,164106418,1,3,1,8532681800,73389,73389,14,14,14,164090038,7,3,158391,997914,1444616,22811,2742155567,974390,68006993,1913
417477.53,5,253952,62,138123,9098233986,1,24958682,0,1137,4,4,5258,947,1,675,1052187,8,10,54316,15,134312945,1352,1,0,4,503,172085314,5,688276680,14,18,10,154,675,0,0,74068978,1369649,2923305931,0,667,520,8,3,1,14,14,1013,3,2920743366,2869861120,100110727,174606589,174606589,1,3,1,9079542660,73389,73389,14,14,14,174606593,7,3,186248,1077430,1556931,24330,2920743366,1052187,72514919,1977
419488.20,5,253952,62,146451,9647444538,1,26351401,0,1212,4,4,5258,986,1,684,1123555,8,10,57572,15,136124938,1370,1,0,4,503,182433316,5,729733264,14,18,10,154,684,0,0,78662029,1449786,3100124514,0,676,529,8,3,1,14,14,1013,3,3097917262,3043333483,106157770,185134136,185150520,1,3,1,9626975104,73389,73389,14,14,14,185134140,7,3,202154,1150490,1683072,25773,3097917262,1123555,76981996,2019
421499.69,6,253952,62,154914,10204295850,1,27574719,0,1307,4,4,5258,1061,1,693,1200587,8,10,60912,15,137937411,1388,1,0,4,503,193015407,5,771932340,14,18,10,154,693,0,0,83407770,1539150,3284892887,0,685,537,8,3,1,14,14,1013,3,3282116338,3218870230,112199491,195834159,195834159,1,3,1,10183376300,73389,73389,14,14,14,195834163,7,3,207352,1229741,1773973,27345,3282116338,1200587,81637010,2051
423506.09,6,253952,62,163475,10768172990,1,28773286,0,1394,4,4,5258,1100,1,693,1273928,8,10,64264,15,137937411,1388,1,0,4,503,203673206,5,814692824,14,18,10,154,693,0,0,88189065,1611881,3459794903,0,685,537,8,3,1,14,14,1013,3,3456837845,3396932721,118236374,206644552,206644552,1,3,1,10745516736,73389,73389,14,14,14,206644556,7,3,212297,1304694,1860864,28756,3456837845,1273928,86331602,2051
425513.72,7,253952,62,172217,11344515446,1,30027020,0,1485,4,4,5258,1146,1,693,1349247,8,10,67700,15,137937411,1388,1,0,4,503,214584896,5,858339584,14,18,10,154,693,0,0,92940093,1652761,3644088552,0,685,537,8,3,1,14,14,1013,3,3640554275,3578241444,124269898,217729155,217729155,1,3,1,11321916092,73389,73389,14,14,14,217729159,7,3,214972,1381644,1969887,30267,3640554275,1349247,90973786,2051
427525.28,7,253952,62,181003,11921943652,1,31266932,0,1568,4,4,5258,1216,2,693,1426142,8,10,71147,15,137937411,1388,1,0,4,503,225510600,5,901913212,14,18,10,154,693,0,0,97642820,1706234,3831304870,0,685,537,8,3,1,14,14,1013,3,3828639136,3760455550,130240527,228810328,228810328,1,3,1,11898137088,73389,73389,14,14,14,228810332,7,3,221864,1460164,2089066,31847,3828639136,1426142,95557504,2051
429531.56,7,253952,62,189880,12507526196,1,32761307,0,1627,4,4,5258,1264,2,702,1494590,8,10,74643,15,139435719,1406,1,0,4,503,236594178,5,946376712,14,18,10,154,702,0,0,102154629,1720952,4017253724,0,694,545,8,3,1,14,14,1013,3,4013358460,3944950037,136276408,240068678,240068678,1,3,1,12483571288,73389,73389,14,14,14,240068682,7,3,228629,1530180,2177043,33368,4013358460,1494590,99981515,2083
431536.70,7,253952,62,197618,13016979118,2,35214861,0,1674,4,4,5258,1323,2,720,1548045,8,10,77688,15,142747461,1442,1,0,4,503,246242891,5,984971564,14,18,10,154,720,0,0,105644922,1721177,4187565185,0,712,557,8,3,1,14,14,1013,3,4183785350,4105870300,142218750,249822303,249822303,1,3,1,12990759788,73389,73389,14,14,14,249822307,7,3,232186,1584944,2240108,34800,4183785350,1548045,103408892,2134
433547.32,7,253952,62,204158,13448371804,2,36740275,0,1704,5,5,5258,1355,2,720,1591422,8,10,80259,15,142747461,1442,1,0,4,503,254397475,5,1017589900,14,19,10,154,720,0,0,108666023,1743167,4323500984,0,712,557,8,3,1,14,14,1013,3,4320656742,4241868717,146780011,258093176,258109560,1,3,1,13420845184,73389,73389,14,14,14,258093180,7,3,238815,1629353,2285208,35922,4320656742,1591422,106385012,2134
435555.94,7,253952,62,212770,14016230778,2,37962183,0,1788,5,5,5258,1424,4,720,1667489,8,10,83643,15,142747461,1442,1,0,4,503,265100446,5,1060337136,14,19,10,154,720,0,0,113449087,1818776,4511615554,0,712,557,8,3,1,14,14,1013,3,4507280285,4421597500,152857892,268948403,268948403,1,3,1,13985316988,73389,73389,14,14,14,268948407,7,3,240744,1707167,2388288,37485,4507280285,1667489,111065178,2134
437564.29,7,253952,62,221213,14571771370,2,39211477,0,1875,5,5,5258,1466,4,720,1740339,8,10,86960,15,142747461,1442,1,0,4,503,275666128,5,1102600012,14,19,10,154,720,0,0,118185737,1885769,4690649372,0,712,557,8,3,1,14,14,1013,3,4686136143,4596386458,158891717,279664810,279664810,1,3,1,14542570152,73389,73389,14,14,14,279664814,7,3,245542,1781641,2481403,38939,4686136143,1740339,115708900,2134
439571.40,8,253952,62,230162,15161679778,2,40439947,0,1963,5,5,5258,1542,4,720,1816155,8,10,90488,15,142747461,1442,1,0,4,503,286789749,5,1147158996,14,19,10,154,720,0,0,122921670,1940767,4884718896,0,712,557,8,3,1,14,14,1013,3,4880808209,4783159090,164895210,290946021,290946021,1,3,1,15129193124,73389,73389,14,14,14,290946025,7,3,248821,1859183,2576599,40588,4880808209,1816155,120349834,2134
441576.15,8,253952,62,236594,15584775910,3,42682197,0,1999,5,5,5258,1564,4,720,1855589,8,10,92989,15,143061177,1442,1,0,4,503,294807451,5,1179229804,14,19,10,154,720,0,0,125751534,1941736,5019212588,0,712,557,8,3,1,14,14,1013,3,5014671929,4916361946,169967422,299078074,299078074,1,3,1,15552059880,73389,73389,14,14,14,299078078,7,3,254707,1899579,2634501,41657,5014671929,1855589,123121903,2134
443582.21,8,253952,62,244575,16111329932,3,43950581,0,2050,6,6,5258,1634,5,720,1920475,8,10,96152,15,143061177,1442,1,0,4,503,304749755,5,1218999020,14,20,10,154,720,0,0,129699025,1985050,5197759572,0,712,557,8,3,1,14,14,1013,3,5192801024,5082831103,175220264,309163253,309163253,1,3,1,16076489188,73389,73389,14,14,14,309163257,7,3,259643,1965973,2712618,43169,5192801024,1920475,126991436,2134
445589.66,9,253952,62,250305,16489300610,4,46610008,0,2062,6,6,5258,1652,5,720,1953126,8,10,98390,15,143061177,1442,1,0,4,503,311904899,5,1247619596,14,20,10,154,720,0,0,132080481,1985105,5316066287,0,712,557,8,3,1,14,14,1013,3,5311544201,5201886932,180260857,316420477,316420477,1,3,1,16453864836,73389,73389,14,14,14,316420481,7,3,265097,1999411,2763538,44115,5311544201,1953126,129322052,2134
447596.64,9,253952,62,258610,17035857564,4,47856064,0,2131,7,7,5258,1724,6,738,2027310,8,10,101635,15,146057686,1478,1,0,4,503,322149603,5,1288533812,14,21,10,154,738,0,0,136674874,2104051,5499227979,0,730,578,8,3,1,14,14,1013,3,5494011098,5375501305,186205762,326827747,326844131,1,3,1,16995042876,73389,73389,14,14,14,326827751,7,3,274638,2075307,2880503,45670,5494011098,2027310,133799649,2199
449605.22,10,253952,62,266680,17567785782,4,49090104,0,2206,7,7,5258,1762,6,738,2098432,8,10,104811,15,146371402,1478,1,0,4,503,332273204,5,1329027876,14,21,10,154,738,0,0,141372801,2207371,5669469110,0,730,578,8,3,1,14,14,1013,3,5664475893,5542775409,192220231,337078925,337078925,1,3,1,17528104132,73389,73389,14,14,14,337078929,7,3,277821,2148008,2964519,47050,5664475893,2098432,138413732,2199
451610.76,10,253952,62,272579,17956047754,5,50772555,0,2223,7,7,5258,1813,6,738,2135312,8,10,107122,15,146685118,1478,1,0,4,503,339547168,5,1358188672,14,21,10,154,738,0,0,143913893,2208647,5802281872,0,730,578,8,3,1,14,14,1013,3,5797719681,5665902410,196443198,344473698,344473698,1,3,1,17912632328,73389,73389,14,14,14,344473702,7,3,277865,2185803,3006554,48182,5797719681,2135312,140912885,2199
453616.35,10,253952,62,278325,18334536104,5,53166811,0,2254,7,7,5258,1836,6,747,2168475,8,10,109363,15,148183561,1496,1,0,4,503,346699147,5,1386796588,14,21,10,154,747,0,0,146430456,2208703,5922212763,0,739,584,8,3,1,14,14,1013,3,5917029022,5785262803,201353988,351743432,351759816,1,3,1,18290658496,73389,73389,14,14,14,351743436,7,3,279903,2219814,3045579,49142,5917029022,2168475,143390524,2222
455623.48,10,253952,62,284977,18772846268,5,54481532,0,2309,8,8,5258,1871,6,756,2217176,8,10,111985,15,150309777,1514,1,0,4,503,355022478,5,1420089912,14,22,10,154,756,0,0,150188116,2324552,6068378623,0,748,592,8,3,1,14,14,1013,3,6063066381,5923309803,206510023,360169953,360169953,1,3,1,18728837588,73389,73389,14,14,14,360169957,7,3,286864,2269716,3109276,50345,6063066381,2217176,147084409,2249
457630.31,11,253952,62,292335,19257907732,5,55825578,0,2390,8,8,5258,1932,6,756,2279660,8,10,114868,15,150309777,1514,1,0,4,503,364130256,5,1456456444,14,22,10,154,756,0,0,154759328,2475884,6226849540,0,748,592,8,3,1,14,14,1013,3,6221512539,6077194467,212574945,369423866,369423866,1,3,1,19210041064,73389,73389,14,14,14,369423870,7,3,293725,2333744,3208828,51679,6221512539,2279660,151556449,2249
459639.80,11,253952,62,299745,19745713438,5,57097145,0,2472,8,8,5258,1971,6,756,2344687,8,10,117772,15,150309777,1514,1,0,4,503,373370469,5,1493417304,14,22,10,154,756,0,0,159312847,2671096,6388196940,0,748,592,8,3,1,14,14,1013,3,6382442399,6230866154,218578646,378796785,378796785,1,3,1,19697432852,73389,73389,14,14,14,378796789,7,3,303104,2400334,3292894,52996,6382442399,2344687,156026059,2249
461647.81,12,253952,62,307123,20232061490,5,58436292,0,2543,8,8,5258,2036,6,756,2412448,8,10,120682,15,150309777,1514,1,0,4,503,382557835,5,1530166684,14,22,10,154,756,0,0,163758385,2917624,6553225766,0,748,592,8,3,1,14,14,1013,3,6547316877,6384762237,224593900,388099850,388099850,1,3,1,20181192232,73389,73389,14,14,14,388099854,7,3,314365,2469755,3395899,54391,6547316877,2412448,160368745,2249
463653.35,13,253952,62,312667,20598204452,6,60683764,0,2561,8,8,5258,2055,6,756,2443641,8,10,122845,15,150623493,1514,1,0,4,503,389452672,5,1557810688,14,22,10,154,756,0,0,166096604,2917783,6671129915,0,748,592,8,3,1,14,14,1013,3,6664872036,6500800069,229179032,395092771,395092771,1,3,1,20544824124,73389,73389,14,14,14,395092775,7,3,315109,2501733,3432943,55334,6664872036,2443641,162670016,2249
465663.82,13,253952,62,319865,21071750872,6,62420651,0,2610,9,9,5258,2113,7,801,2507095,8,10,125677,15,158336563,1604,1,0,4,503,398379222,5,1593516888,14,23,10,154,801,0,0,170059186,3100820,6835908213,0,793,646,8,3,1,14,14,1013,3,6829899730,6650669679,235051697,404146202,404146202,1,3,1,21015602536,73389,73389,14,14,14,404146206,7,3,323581,2566659,3516168,56739,6829899730,2507095,166549515,2431
467676.83,14,253952,62,327039,21544536524,6,64037425,0,2655,9,9,5258,2150,8,819,2574789,8,10,128465,15,161659422,1640,1,0,4,503,407265374,5,1629061496,14,23,10,154,819,0,0,174241077,3347352,6995201605,0,811,664,8,3,1,14,14,1013,3,6988653591,6800763682,241091130,413156514,413156514,1,3,1,21484138760,73389,73389,14,14,14,413156518,7,3,328278,2635840,3603993,58041,6988653591,2574789,170643728,2499
469683.01,14,253952,62,333576,21976311770,6,65534415,0,2698,9,9,5258,2189,8,828,2628004,8,10,131018,15,163158448,1658,1,0,4,503,415382090,5,1661463840,14,23,10,154,828,0,0,177838663,3479253,7138526172,0,820,675,8,3,1,14,14,1013,3,7132238937,6937129273,246306920,421423069,421423069,1,3,1,21913999620,73389,73389,14,14,14,421423073,7,3,345115,2690379,3664823,59240,7132238937,2628004,174180622,2537
471694.63,14,253952,62,338885,22326752122,7,68252531,0,2708,9,9,5258,2227,8,837,2666696,8,10,133112,15,164970534,1676,1,0,4,503,422005052,5,1688020208,14,23,10,154,837,0,0,180314044,3486916,7261044475,0,829,684,8,3,1,14,14,1013,3,7254271237,7048286050,251506146,428106853,428106853,1,3,1,22261556388,73389,73389,14,14,14,428106857,7,3,356872,2730028,3717779,60260,7254271237,2666696,176603138,2576
473706.53,14,253952,62,345665,22773318412,8,70876771,0,2743,11,11,5258,2268,8,837,2732624,8,10,135754,16,164970534,1676,1,0,4,503,430371482,5,1721421272,15,25,10,4472,837,0,0,184262527,3838937,7417123511,0,829,684,8,3,1,14,14,1013,3,7410732619,7190126572,258426653,436611420,436611420,1,3,1,22703793872,73389,73389,14,14,14,436611424,7,3,362354,2797451,3811462,61560,7410732619,2732624,180458076,2576
475712.31,14,253952,62,351573,23162423594,9,73546658,0,2775,11,11,5258,2309,8,837,2776536,8,10,138053,16,165272184,1676,1,0,4,503,437644720,5,1750578880,15,25,10,4472,837,0,0,187146521,3876017,7551390564,0,829,684,8,3,1,14,14,1013,3,7544629349,7313712950,264016165,444020418,444036802,1,3,1,23089061768,73389,73389,14,14,14,444020422,7,3,370137,2842479,3869381,62676,7544629349,2776536,183284273,2576
477717.86,14,253952,62,356838,23508423848,9,75297034,0,2805,11,11,5258,2339,8,837,2810424,8,10,140120,16,165272184,1676,1,0,4,503,444229272,5,1776917088,15,25,10,4472,837,0,0,189523846,3887520,7669843170,0,829,684,8,3,1,14,14,1013,3,7662725475,7422815329,268153911,450665845,450665845,1,3,1,23434623972,73389,73389,14,14,14,450665849,7,3,374243,2877216,3922502,63651,7662725475,2810424,185608576,2576
479729.75,14,253952,62,362489,23880785992,9,76532368,0,2834,11,11,5258,2378,24,900,2851945,8,10,142312,16,175925435,1802,1,0,4,503,451159460,5,1804573144,15,25,10,4472,900,0,0,192226039,3982417,7799966030,0,892,745,8,3,1,14,14,1013,3,7793593704,7541743858,272174505,457726461,457726461,1,3,1,23801776004,73389,73389,14,14,14,457726465,7,3,377829,2919734,3977402,64741,7793593704,2851945,188255973,2819
481745.50,15,253952,62,368691,24288832976,9,78205581,0,2881,12,12,5258,2414,25,918,2909591,8,10,144733,16,179863860,1838,1,0,4,503,458829710,5,1835318840,15,26,10,4472,918,0,0,195723954,4370864,7941507509,0,910,760,8,3,1,14,14,1013,3,7934279511,7670894109,277724808,465522642,465522642,1,3,1,24206325448,73389,73389,14,14,14,465506262,7,3,380429,2978698,4046955,65905,7934279511,2909591,191684462,2881
483751.66,15,253952,62,374502,24672799832,10,80845490,0,2933,12,12,5258,2459,25,981,2962891,8,10,147026,16,190554661,1964,1,0,4,503,466060993,5,1864243972,15,26,10,4472,981,0,0,198770401,4680338,8080619585,0,973,808,8,3,1,14,14,1013,3,8073531569,7792870960,283706460,472841084,472841084,1,3,1,24587736400,73389,73389,14,14,14,472841088,7,3,382955,3033153,4122716,67077,8073531569,2962891,194655277,3094
485766.77,15,253952,62,379857,25025012042,10,82345222,0,2957,12,12,5258,2484,25,981,2997719,8,10,149102,16,190554661,1964,1,0,4,503,472675900,5,1890703600,15,26,10,4472,981,0,0,201268985,4739156,8195336014,0,973,808,8,3,1,14,14,1013,3,8188390874,7904461498,287753962,479549888,479566272,1,3,1,24936594208,73389,73389,14,14,14,479549892,7,3,388179,3068844,4163868,68016,8188390874,2997719,197112808,3094
487780.35,15,253952,62,385800,25415747354,10,84458003,0,3026,13,13,5258,2531,25,981,3060355,8,10,151411,16,190554661,1964,1,0,4,503,479969681,5,1919878724,15,27,10,4472,981,0,0,204659359,5189946,8336786361,0,973,808,8,3,1,14,14,1013,3,8329602434,8028847968,293679499,486995972,486995972,1,3,1,25323790576,73389,73389,14,14,14,486995976,7,3,398821,3132782,4234826,69207,8329602434,3060355,200432354,3094
489797.09,15,253952,62,391793,25810736812,10,86291838,0,3077,13,13,5258,2565,28,981,3113666,8,10,153768,16,191182093,1964,1,0,4,503,487466449,5,1949865796,15,27,10,4472,981,0,0,207924964,5720837,8468378256,0,973,808,8,3,1,14,14,1013,3,8460537929,8153814660,299298271,494550267,494566651,1,3,1,25716613916,73389,73389,14,14,14,494550271,7,3,404014,3187301,4323315,70275,8460537929,3113666,203609603,3094
491816.21,16,253952,62,397803,26207129966,10,88932777,0,3129,13,13,5258,2601,28,981,3165363,8,10,156120,16,191206225,1964,1,0,4,503,494929398,5,1979717592,15,27,10,4472,981,0,0,211168513,6366026,8599739067,0,973,808,8,3,1,14,14,1013,3,8591763155,8278987211,305808607,502135171,502151555,1,3,1,26111028924,73389,73389,14,14,14,502135175,7,3,410080,3240239,4383923,71362,8591763155,3165363,206792677,3094
493830.01,17,253952,62,403917,26609963042,10,90662293,0,3185,13,13,5258,2644,28,981,3228098,8,10,158500,16,191206225,1964,1,0,4,503,502474202,5,2009832296,15,27,10,4472,981,0,0,214385866,6847153,8743739558,0,973,808,8,3,1,14,14,1013,3,8736019783,8407254777,311220969,509804154,509820538,1,3,1,26509816040,73389,73389,14,14,14,509804158,7,3,412684,3304261,4447836,72575,8736019783,3228098,209946261,3094
