timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
117595.46,15,253952,62,245309,16162975250,7,40524590,1815,10,10,4558,1635,11,594,1636068,0,30,96474,20,12,119855639,1190,1,0,4,1196,305833773,7,1223335092,19,24,14,92,594,0,0,115851789,439061,5193840103,0,594,369,0,3,1,14,14,1665,0,3,5189128297,5097316145,156710592,310276291,310276291,1,3,1,0,16134367164,73389,73389,14,14,14,310276295,7,3,248666,1677892,2265535,43084,5189128297,1636068,113591013,1686
119600.70,15,253952,62,255837,16855785834,9,43644022,1901,12,12,4558,1682,11,594,1706183,0,30,100586,21,12,119879771,1190,1,0,4,1196,318947631,7,1275790524,20,26,14,105,594,0,0,120843998,484854,5414752776,0,594,369,0,3,1,14,14,1665,0,3,5410853996,5315843672,164865680,323560668,323577052,1,3,1,0,16825154768,73389,73389,14,14,14,323560672,7,3,257396,1749772,2367260,44876,5410853996,1706183,118481705,1686
121605.94,15,253952,62,266045,17528529848,9,44960263,1982,12,12,4558,1766,11,594,1771144,0,30,104596,21,12,120169355,1190,1,0,4,1196,331601712,7,1326406848,20,26,14,105,594,0,0,125544527,485187,5641410136,0,594,369,0,3,1,14,14,1665,0,3,5637046151,5529038777,170865834,336428968,336428968,1,3,1,0,17494306368,73389,73389,14,14,14,336428972,7,3,262361,1816472,2443280,46789,5637046151,1771144,123106429,1686
123611.11,15,253952,62,276268,18202039714,9,46363435,2060,12,12,4558,1813,11,594,1829627,0,30,108611,21,12,120169355,1190,1,0,4,1196,344403276,7,1377613104,20,26,14,105,594,0,0,130131805,485524,5856801262,0,594,369,0,3,1,14,14,1665,0,3,5851742722,5741277503,176869873,349381347,349381347,1,3,1,0,18167830076,73389,73389,14,14,14,349381351,7,3,272529,1876556,2538391,48533,5851742722,1829627,127598791,1686
125616.18,15,253952,62,286414,18871323796,9,47818847,2132,12,12,4558,1896,11,594,1896330,0,30,112576,21,12,120169355,1190,1,0,4,1196,356939930,7,1427695244,20,26,14,105,594,0,0,134723434,485918,6088977615,0,594,369,0,3,1,14,14,1665,0,3,6084118455,5954244232,182914762,362097873,362097873,1,3,1,0,18829089428,73389,73389,14,14,14,362097877,7,3,295498,1944934,2641381,50489,6084118455,1896330,132087620,1686
127621.20,15,253952,62,296022,19504094646,9,48943297,2208,12,12,4558,1939,11,603,1959385,0,30,116325,21,12,122295693,1208,1,0,4,1196,368888055,7,1475552220,20,26,14,105,603,0,0,139079573,486331,6303457171,0,603,374,0,3,1,14,14,1665,0,3,6298677140,6154507853,188394545,374216827,374216827,1,3,1,0,19459275036,73389,73389,14,14,14,374216831,7,3,303222,2009551,2717407,52227,6298677140,1959385,136367916,1708
129626.12,15,253952,62,302843,19952394698,10,51585270,2235,13,13,4558,1997,11,729,1998429,0,30,118992,21,12,143630246,1460,1,0,4,1196,377311890,7,1509182904,20,27,14,105,729,0,0,141857054,486860,6460252414,0,729,440,0,3,1,14,14,1665,0,3,6454574559,6296486607,193814058,382760639,382760639,1,3,1,0,19903553260,73389,73389,14,14,14,382760643,7,3,310771,2049637,2764396,53545,6454574559,1998429,139098521,2007
131631.16,15,253952,62,312949,20618550568,10,52908842,2310,13,13,4558,2046,11,765,2065871,0,30,122943,21,12,150275868,1532,1,0,4,1196,389886568,7,1559481844,20,27,14,105,765,0,0,146555793,487206,6674434396,0,765,462,0,3,1,14,14,1665,0,3,6668439515,6506929297,199833460,395530635,395530635,1,3,1,0,20567593052,73389,73389,14,14,14,395530639,7,3,312966,2118737,2847276,55289,6668439515,2065871,143714586,2101
133636.58,15,253952,62,323004,21281765466,10,54161832,2396,13,13,4558,2130,11,774,2142069,0,30,126906,21,12,152425900,1550,1,0,4,1196,402366322,7,1609400780,20,27,14,105,774,0,0,151326383,487523,6904534898,0,774,469,0,3,1,14,14,1665,0,3,6898322706,6716924130,205855923,408204042,408204042,1,3,1,0,21226610216,73389,73389,14,14,14,408204046,7,3,319736,2196789,2946091,57225,6898322706,2142069,148386570,2135
135641.80,15,253952,62,333039,21942592584,10,55368309,2483,13,13,4558,2178,11,774,2216613,0,30,130825,21,12,152425900,1550,1,0,4,1196,414861883,7,1659447532,20,27,14,105,774,0,0,156123871,487896,7122245079,0,774,469,0,3,1,14,14,1665,0,3,7116221437,6925944304,211858555,420863668,420863668,1,3,1,0,21884910768,73389,73389,14,14,14,420863672,7,3,320456,2273094,3030978,58997,7116221437,2216613,153099384,2135
137646.75,15,253952,62,343436,22628664050,10,56625580,2564,13,13,4558,2258,11,774,2296648,0,30,134900,21,12,153077464,1550,1,0,4,1196,427720723,7,1710818280,20,27,14,105,774,0,0,160871251,488284,7368831432,0,774,469,0,3,1,14,14,1665,0,3,7362994832,7143882402,217862432,433938483,433938483,1,3,1,0,22563949180,73389,73389,14,14,14,433922103,7,3,322146,2355047,3101160,61074,7362994832,2296648,157776789,2135
139651.87,15,253952,62,353761,23307852792,10,57966696,2649,13,13,4558,2312,11,783,2369969,0,30,138919,21,12,154878469,1568,1,0,4,1196,440513776,7,1762055104,20,27,14,105,783,0,0,165557353,488677,7599625364,0,783,477,0,3,1,14,14,1665,0,3,7593060771,7359094656,223872976,446897339,446897339,1,3,1,0,23238661660,73389,73389,14,14,14,446897343,7,3,324445,2430123,3190327,62963,7593060771,2369969,162373937,2165
141656.71,15,253952,62,364063,23986975022,10,59323271,2732,13,13,4558,2392,11,810,2445478,0,30,142965,21,12,159643086,1622,1,0,4,1196,453277117,7,1813043832,20,27,14,105,810,0,0,170225823,489068,7834479432,0,810,495,0,3,1,14,14,1665,0,3,7827844184,7574581766,229885335,459859625,459876009,1,3,1,0,23912700532,73389,73389,14,14,14,459859629,7,3,331243,2507438,3260502,64941,7827844184,2445478,166972426,2244
143661.28,15,253952,62,372791,24561756802,11,61440208,2789,13,13,4558,2434,11,819,2500070,0,30,146349,21,12,161712527,1640,1,0,4,1196,464046252,7,1856185008,20,27,14,105,819,0,0,173877426,489502,8027045158,0,819,500,0,3,1,14,14,1665,0,3,8020124667,7756659771,235676186,470831699,470831699,1,3,1,0,24483248380,73389,73389,14,14,14,470831703,7,3,335034,2563462,3330450,66510,8020124667,2500070,170554241,2268
145666.18,15,253952,62,380637,25077999804,11,62845917,2821,14,14,4558,2493,11,828,2549796,2,30,149422,21,12,163444259,1658,1,0,4,1196,473772012,7,1895088048,20,28,14,105,828,0,0,177170129,489933,8210851520,0,826,505,2,3,1,14,14,1665,0,3,8203664149,7920531006,240356494,480677595,480677595,1,3,1,0,24995234972,73389,73389,14,14,14,480677599,7,3,342713,2614487,3399540,68061,8203664149,2549796,173777988,2288
147671.27,15,253952,62,387141,25505941804,12,65379419,2838,14,14,4558,2515,11,837,2582869,2,30,151951,21,12,165569515,1676,1,0,4,1196,481840051,7,1927360204,20,28,14,105,837,0,0,179657803,490253,8355988363,0,835,508,2,3,1,14,14,1665,0,3,8348574293,8055992882,245395021,488862674,488862674,1,3,1,0,25420859080,73389,73389,14,14,14,488862678,7,3,345547,2648452,3448568,69227,8348574293,2582869,176216731,2314
149675.47,15,253952,62,393820,25946178542,13,67702474,2867,15,15,4558,2571,11,837,2622333,2,30,154556,21,12,165569515,1676,1,0,4,1196,490077536,7,1960310144,20,29,14,105,837,0,0,182297197,490586,8518773038,0,835,508,2,3,1,14,14,1665,0,3,8511650102,8196290116,250357530,497201242,497217626,1,3,1,0,25854464616,73389,73389,14,14,14,497201246,7,3,350303,2688974,3504546,70601,8511650102,2622333,178800246,2314
151679.88,15,253952,62,400273,26371037042,13,68613490,2899,15,15,4558,2620,11,837,2659104,2,30,157078,21,12,165895297,1676,1,0,4,1196,498061480,7,1992245920,20,29,14,105,837,0,0,184846700,490901,8673518270,0,835,508,2,3,1,14,14,1665,0,3,8665903507,8331713680,253816906,505281984,505281984,1,3,1,0,26274663200,73389,73389,14,14,14,505281988,7,3,353083,2726754,3552643,71895,8665903507,2659104,181301759,2314
153690.82,15,253952,62,408840,26937467212,13,70336254,2959,16,16,4558,2667,11,837,2729568,2,30,160421,21,12,166209013,1676,1,0,4,1196,508689139,7,2034562808,20,30,14,105,837,0,0,188963727,506501,8873852468,0,835,508,2,3,1,14,14,1665,0,3,8866202565,8511539766,259670011,516060880,516060880,1,3,1,0,26835165792,73389,73389,14,14,14,516060884,7,3,359229,2798852,3638595,73551,8866202565,2729568,185332999,2314
155703.15,15,253952,62,418496,27571694550,13,71465919,3060,16,16,4558,2735,11,837,2819798,2,30,164167,21,12,166209013,1676,1,0,4,1196,520520804,7,2082083216,20,30,14,105,837,0,0,193840720,519610,9101634423,0,835,508,2,3,1,14,14,1665,0,3,9095079746,8714296401,265679051,528061716,528078100,1,3,1,0,27459209264,73389,73389,14,14,14,528061720,7,3,360588,2891116,3741615,75489,9095079746,2819798,190107165,2314
157709.12,16,253952,62,427782,28182959050,13,72537834,3151,16,16,4558,2791,11,1053,2905988,2,30,167779,21,12,202926819,2108,1,0,4,1196,531962427,7,2127849708,20,30,14,105,1053,0,0,198776769,563720,9322957294,0,1051,737,2,3,1,14,14,1665,0,3,9314789385,8908302132,271725755,539700131,539700131,1,3,1,0,28064406844,73389,73389,14,14,14,539700135,7,3,365984,2979286,3885719,77326,9314789385,2905988,194899310,3070
159713.68,16,253952,62,436123,28732810998,13,73552109,3215,16,16,4558,2826,12,1161,2968250,2,30,171006,21,12,222820913,2324,1,0,4,1196,542262481,7,2169049924,20,30,14,105,1161,0,0,202769817,571939,9512347350,0,1159,829,2,3,1,14,14,1665,0,3,9504412473,9083074624,276736548,550145758,550145758,1,3,1,0,28607579448,73389,73389,14,14,14,550145762,7,3,369732,3043064,3974785,78866,9504412473,2968250,198803444,3435
161720.06,16,253952,62,442658,29162679694,15,76157966,3238,18,18,4558,2886,12,1494,3013995,2,30,173545,21,12,278680943,2990,1,0,4,1196,550233260,7,2200933040,20,32,14,105,1494,0,0,205548867,579572,9678959824,0,1492,993,2,3,1,14,14,1665,0,3,9671431254,9220971062,282128946,558245043,558245043,1,3,1,0,29028742268,73389,73389,14,14,14,558245047,7,3,385771,3089940,4050757,80276,9671431254,3013995,201506635,4309
163724.84,16,253952,62,448508,29547947102,16,78070319,3252,18,18,4558,2923,12,1665,3050105,2,30,175824,21,12,308775660,3332,1,0,4,1196,557425124,7,2229700496,20,32,14,105,1665,0,0,207967874,579599,9817786779,0,1663,1062,2,3,1,14,14,1665,0,3,9809650033,9343696103,286459805,565573836,565573836,1,3,1,0,29409839504,73389,73389,14,14,14,565573840,7,3,407294,3126995,4099755,81413,9809650033,3050105,203876736,4768
165730.94,17,253952,62,457280,30126174362,16,80128915,3323,19,19,4558,2978,12,1899,3119531,2,30,179220,21,12,350333203,3800,1,0,4,1196,568176205,7,2272704820,20,33,14,105,1899,0,0,212261641,621814,10034635435,0,1897,1260,2,3,1,14,14,1665,0,3,10026978222,9528725015,292834695,576494599,576494599,1,3,1,0,29976867212,73389,73389,14,14,14,576478219,7,3,416909,3198164,4189775,83214,10026978222,3119531,208080655,5535
167738.75,17,253952,62,466817,30755571152,16,81357051,3409,19,19,4558,3023,12,2016,3193261,2,30,182920,21,12,372018205,4034,1,0,4,1196,579971464,7,2319885856,20,33,14,105,2016,0,0,217009937,654772,10258973847,0,2014,1375,2,3,1,14,14,1665,0,3,10250466778,9729120360,298840309,588441077,588441077,1,3,1,0,30598936036,73389,73389,14,14,14,588441081,7,3,420937,3273797,4286745,85048,10250466778,3193261,212732182,5938
169749.07,17,253952,62,475313,31314753832,16,82787429,3479,19,19,4558,3106,12,2277,3266892,2,30,186243,21,12,417650219,4556,1,0,4,1196,590583915,7,2362270968,20,33,14,105,2277,0,0,221545511,753175,10463557147,0,2275,1646,2,3,1,14,14,1665,0,3,10454746138,9907388238,304902267,599040637,599040637,1,3,1,0,31149261188,73389,73389,14,14,14,599024257,7,3,425576,3349225,4393796,86704,10454746138,3266892,217163437,6811
170009.85,17,253952,62,476101,31366721982,16,82959728,3486,19,19,4558,3129,12,2277,3273657,2,30,186584,28,12,425316474,4563,1,1225,4,1196,591599349,7,2366397396,27,40,20,140,2277,1225,121,222105110,791110,10481363335,8,2275,1646,2,3,1,14,14,1665,106556957,3,10472261609,9923817577,518752699,600037902,600037902,1,3,1,106556957,31201970936,73389,73389,14,14,14,600037906,7,3,449061,3356168,4428121,86839,10472261609,3273657,217686150,6811
