timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
329968.64,253952,62,188511,12419776686,18,36660480,0,499,22,22,4362,144,0,675,1271179,65,48873,30,21,144269600,1352,1,0,29,36,277,14,138,675,0,0,0,42347582,1979969,3683035440,0,675,472,2,1,14,14,1173,0,1,3682831312,3634358578,99739848,281914377,281914377,1,2,1,0,12404232588,73389,73389,14,14,14,281914377,10,3,586022,1297821,2628584,28120,3682831312,1271179,39720380,2207
331974.91,253952,62,209611,13810284394,19,39977279,0,533,23,23,4362,148,0,675,1402839,65,54840,30,21,145065956,1352,1,0,29,37,277,14,138,675,0,0,0,47459827,2021771,4089414394,0,675,472,2,1,14,14,1173,0,1,4089285584,4040774623,109417267,313522038,313522038,1,2,1,0,13794969672,73389,73389,14,14,14,313522038,10,3,594449,1432493,2791781,31221,4089285584,1402839,44669620,2207
333980.63,253952,62,231511,15253486354,19,41394584,0,565,23,23,4362,151,0,675,1527656,65,60977,30,21,145596860,1352,1,0,29,37,277,14,138,675,0,0,0,52274948,2025298,4511152486,0,675,472,2,1,14,14,1173,0,1,4510550992,4462660970,117086523,346323572,346323572,1,2,1,0,15238237168,73389,73389,14,14,14,346323572,10,3,598184,1560332,2959056,34435,4510550992,1527656,49317679,2207
335985.79,253952,62,252981,16668242382,19,44297701,0,606,24,24,4362,155,1,675,1648546,65,67052,30,21,146127764,1352,1,0,29,38,277,14,138,675,0,0,0,57016014,2028458,4925149389,0,675,472,2,1,14,14,1173,0,1,4924083152,4876274969,126301550,378471905,378471905,1,2,1,0,16652763820,73389,73389,14,14,14,378471905,10,3,607753,1684217,3146834,37590,4924083152,1648546,53871172,2207
337991.33,253952,62,274199,18066217886,20,47576628,0,665,24,24,4362,158,1,675,1777241,65,73004,30,21,146658668,1352,1,0,29,38,277,14,138,675,0,0,0,61704593,2029764,5330987188,0,675,472,2,1,14,14,1173,0,1,5332503504,5284890780,134645434,410245565,410245565,1,2,1,0,18050804860,73389,73389,14,14,14,410245565,10,3,617115,1815744,3315032,40706,5332503504,1777241,58391725,2207
339996.77,253952,62,295384,19461339266,21,50884757,0,717,25,25,4362,162,1,675,1903667,65,79001,30,21,146924120,1352,1,0,29,39,277,14,138,675,0,0,0,66521065,2034873,5737483372,0,675,472,2,1,14,14,1173,0,1,5739354955,5692753303,144401787,441955848,441955848,1,2,1,0,19446057312,73389,73389,14,14,14,441955848,10,3,627875,1945013,3463947,43814,5739354955,1903667,63059442,2207
342002.27,253952,62,316359,20843196222,21,53455318,0,782,25,25,4362,167,1,675,2033306,65,84998,30,21,147720476,1352,1,0,29,39,277,14,138,675,0,0,0,71269451,2035190,6140182513,0,675,472,2,1,14,14,1173,0,1,6142432617,6096588886,152674163,473358709,473375093,1,2,1,0,20827783196,73389,73389,14,14,14,473358709,10,3,634308,2077515,3651742,46896,6142432617,2033306,67620182,2207
344007.63,253952,62,335945,22133537604,21,55364432,0,853,25,25,4362,171,1,675,2140046,65,90601,30,21,148516832,1352,1,0,29,39,277,14,138,675,0,0,0,75606234,2035239,6519345713,0,675,472,2,1,14,14,1173,0,1,6518681610,6473666904,159487519,502701504,502701504,1,2,1,0,22118866176,73389,73389,14,14,14,502701504,10,3,647300,2186901,3763130,49773,6518681610,2140046,71845738,2207
346013.20,253952,62,350556,23096127688,23,58811461,0,875,26,26,4362,173,1,675,2202051,65,94696,30,21,148782284,1352,1,0,29,40,277,14,138,675,0,0,0,78409703,2035328,6801793471,0,675,472,2,1,14,14,1173,0,1,6800224266,6755108659,165925603,524565891,524582275,1,2,1,0,23080899204,73389,73389,14,14,14,524565891,10,3,660757,2250510,3847300,51921,6800224266,2202051,74565157,2207
348018.77,253952,62,372251,24525734236,23,60672487,0,896,29,29,4362,178,1,675,2322944,65,100886,30,21,149844092,1352,1,0,29,43,277,14,138,675,0,0,0,83183184,2038613,7215633016,0,675,472,2,1,14,14,1173,0,1,7217158979,7172970088,175957271,557053970,557070354,1,2,1,0,24510374680,73389,73389,14,14,14,557053970,10,3,704218,2374237,4069018,55108,7217158979,2322944,79117106,2207
350024.16,253952,62,393547,25927677976,24,64223098,0,920,31,31,4362,184,1,675,2449065,65,107017,30,21,150905900,1352,1,0,29,45,277,14,138,675,0,0,0,88016964,2050281,7625000046,0,675,472,2,1,14,14,1173,0,1,7624406767,7582669147,187162318,588923775,588940159,1,2,1,0,25912646100,73389,73389,14,14,14,588923775,10,3,754149,2503182,4278161,58233,7624406767,2449065,83741935,2207
350865.69,253952,62,400982,26415782060,27,64326478,3,925,45,45,4362,194,1,675,2483708,65,109422,44,21,158511825,1359,1,1035,43,66,314,36,195,675,431,1035,112,89984105,2087323,7767077310,8,675,472,2,1,14,14,1173,40972788,1,7763869224,7725268584,276572782,600037902,600037902,1,2,1,40972788,26401667688,73389,73389,14,14,14,600037902,10,3,777846,2538771,4365900,59330,7763869224,2483708,85621369,2207
