event,start_value,end_value,diff,description
DiskReadElapsedMicroseconds,3158081963,3494298654,336216691,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,8,8,0,Total time spent waiting for write syscall. This include writes to page cache.
FairPolicyDequeue,15737459,17763065,2025606,Number of dequeues invoked at all FairPolicyNodes
FileOpen,2524,3208,684,Number of files opened.
FilteringMarksWithPrimaryKeyMicroseconds,46696,50186,3490,Time spent filtering parts by PK.
FunctionExecute,83118662,95125564,12006902,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,1436,1436,0,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,6367199,6843574,476375,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,23806,29509,5703,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,182825,239064,56239,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,2177557,2177557,0,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,25,55,30,Number of created server HTTP connections
HTTPServerConnectionsExpired,17,38,21,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,60,140,80,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,2,3,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,45,105,60,Number of reused server HTTP connections
IOBufferAllocBytes,125781590079,142263872432,16482282353,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,1269852,1429090,159238,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,563,644,81,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,66375,153825,87450,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,100723,208132,107409,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,404590,404590,0,Number of bytes received through native interfaces
InterfaceNativeSendBytes,269516589,269516589,0,Number of bytes sent through native interfaces
JoinBuildTableRowCount,1128,1296,168,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,451641,484192,32551,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,166831016418,191678189076,24847172658,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,3594,4034,440,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,667324065672,766712756304,99388690632,Total number of rows in the result of a JOIN operation.
LoadedDataParts,34,34,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14100,14100,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807422,807422,0,Number of marks loaded (total across columns).
LoadedMarksFiles,143,143,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3661568,3661568,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,478259973768,542952826161,64692852393,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,22655,28277,5622,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,6541663,7528189,986526,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,31994,39086,7092,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,469027,538103,69076,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,22607,28229,5622,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,2545127,2623869,78742,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1847329,1847329,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,633583,712792,79209,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,143,143,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,42818,49432,6614,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,13489671,15205993,1716322,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1469,1472,3,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2563,2576,13,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,343,345,2,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4717,4760,43,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,22691,22827,136,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,260975,285822,24847,Total time spent while merging sorted columns
NetworkReceiveBytes,470965,558415,87450,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,500779149,500780799,1650,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,269617312,269724721,107409,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,30105839,30118160,12321,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,158122482510,178384447011,20261964501,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,357716894,378458483,20741589,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,5048148158469,5763633276115,715485117646,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,4496,5144,648,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,631737,710267,78530,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,895822,991074,95252,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,2412,3091,679,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,12095,12097,2,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,9,9,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,303,305,2,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1405,1608,203,Count queries with all subqueries
Query,563,644,81,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,7020,8060,1040,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,7540,8580,1040,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,896961,984168,87207,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,33013498772,35757442052,2743943280,Total time of all queries.
RWLockAcquiredReadLocks,1486,1653,167,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,462865,534807,71942,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,5044987909878,5760129838320,715141928442,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,4935541367187,5642861121059,707319753872,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,544247809550,614423807649,70175998099,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,1923,2256,333,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,336021225120,384024257280,48003032160,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,336021225120,384024257280,48003032160,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,1120,1280,160,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,42818,49432,6614,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1405,1608,203,Count SELECT queries with all subqueries
SelectQuery,563,644,81,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,33013498772,35757442052,2743943280,Total time of SELECT queries.
SelectedBytes,16138619454783,18452365623284,2313746168501,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,41097840,46968960,5871120,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,41097840,46968960,5871120,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,7280,8320,1040,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,7280,8320,1040,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,7280,8320,1040,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,336021226507,384024258967,48003032460,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,101,101,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,81137,90724,9587,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,508,544,36,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,38895,44474,5579,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,391044775,441287363,50242588,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,3178305247,3516024450,337719203,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,4524779103,5059464090,534684987,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,40439329,46178794,5739465,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,5043680101412,5758618271960,714938170548,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,3114025818,3444093084,330067266,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,153602362034,173330191869,19727829835,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,6998912,7388070,389158,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
