event,start_value,end_value,diff,description
ReadBufferFromFileDescriptorRead,606756,679330,72574,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,6546171203783,7428755279119,882584075336,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,6418660035834,7285298010874,866637975040,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,689819685307,776634732734,86815047427,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,2587,2922,335,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,436827592656,495631307052,58803714396,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,436827592656,495631307052,58803714396,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,1456,1652,196,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,56011,62646,6635,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1832,2080,248,Count SELECT queries with all subqueries
SelectQuery,735,834,99,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,39250471729,44525473208,5275001479,Total time of SELECT queries.
SelectedBytes,20991726077123,23823904993240,2832178916117,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,53427192,60619314,7192122,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,53427192,60619314,7192122,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,9464,10738,1274,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,9464,10738,1274,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,9464,10738,1274,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,436827594919,495631309651,58803714732,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,101,101,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,101568,113651,12083,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,601,681,80,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,50105,55754,5649,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,498528568,562462949,63934381,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,3915178048,4398006762,482828714,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,5691681870,6452659154,760977284,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,52481356,59564839,7083483,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,6544456059675,7426834500787,882378441112,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,3834173204,4305735602,471562398,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,195992159080,223097695795,27105536715,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,7831952,8410137,578185,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
