event,start_value,end_value,diff,description
HTTPServerConnectionsReused,105,172,67,Number of reused server HTTP connections
IOBufferAllocBytes,142270164266,160340657487,18070493221,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,1429096,1602635,173539,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,645,734,89,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,154075,249696,95621,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,224565,340849,116284,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,404590,404590,0,Number of bytes received through native interfaces
InterfaceNativeSendBytes,269516589,269516589,0,Number of bytes sent through native interfaces
JoinBuildTableRowCount,1296,1476,180,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,484192,524751,40559,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,191678189076,218300159781,26621970705,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,4034,4538,504,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,766712756304,873200639124,106487882820,Total number of rows in the result of a JOIN operation.
LoadedDataParts,34,34,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14100,14100,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807422,807422,0,Number of marks loaded (total across columns).
LoadedMarksFiles,143,143,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3661568,3661568,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,542952826421,611367907633,68415081212,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,28281,33889,5608,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,7528652,8478430,949778,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,39090,46577,7487,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,538103,637968,99865,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,28233,33841,5608,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,2623876,2712361,88485,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1847329,1847329,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,712792,799111,86319,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,143,143,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,49432,56011,6579,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,15205993,17167284,1961291,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1472,1503,31,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2576,2629,53,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,345,351,6,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4760,4865,105,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,22827,23325,498,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,285822,318021,32199,Total time spent while merging sorted columns
NetworkReceiveBytes,558665,654286,95621,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,500780801,500782724,1923,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,269741154,269857438,116284,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,30118228,30132809,14581,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,178384448983,201677977055,23293528072,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,378458486,398605399,20146913,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,5763633279512,6550121562232,786488282720,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,5152,5864,712,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,710267,795982,85715,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,991074,1100226,109152,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,3091,3695,604,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,12097,12130,33,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,9,9,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,305,312,7,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1609,1831,222,Count queries with all subqueries
Query,645,734,89,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,8060,9204,1144,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,8580,9724,1144,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,984194,1092389,108195,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,35757443875,39250470471,3493026596,Total time of all queries.
RWLockAcquiredReadLocks,1654,1839,185,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,534807,606756,71949,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,5760129838320,6546171203783,786041365463,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,5642861121059,6418660035834,775798914775,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,614423810049,689819683488,75395873439,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,2256,2587,331,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,384024257280,436827592656,52803335376,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,384024257280,436827592656,52803335376,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,1280,1456,176,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,49432,56011,6579,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1609,1831,222,Count SELECT queries with all subqueries
SelectQuery,645,734,89,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,35757443875,39250470471,3493026596,Total time of SELECT queries.
SelectedBytes,18452365640329,20991726060078,2539360419749,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,46968960,53427192,6458232,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,46968960,53427192,6458232,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,8320,9464,1144,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,8320,9464,1144,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,8320,9464,1144,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,384024259099,436827594787,52803335688,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,101,101,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,90724,101568,10844,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,544,601,57,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,44474,50105,5631,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,441287398,498528548,57241150,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,3516024450,3915178048,399153598,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,5059464090,5691681859,632217769,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,46178794,52481356,6302562,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,5758618271960,6544456059675,785837787715,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,3444093084,3834173204,390080120,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,173330193844,195992157819,22661963975,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,7388070,7831952,443882,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
