event,value,description
CreatedReadBufferOrdinary,904133,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,4369914016,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,8,Total time spent waiting for write syscall. This include writes to page cache.
NetworkReceiveElapsedMicroseconds,500785110,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,30149749,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,761399,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,270001683,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,1436,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolThreadCreationMicroseconds,2177557,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,323129,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,40428,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,7656133,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,39006,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,38958,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,2794238,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,735433,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,53796,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,687639311638,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,9312938,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,195395,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,33705,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,1680,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,248471726580,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,993886906320,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,5213,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,575108,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,1218010,Total time spent executing query plan optimizations.
SelectedParts,10738,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,10738,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,10738,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,60619314,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,60619314,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,495631309651,Number of rows SELECTed from all tables.
SelectedBytes,23823904993240,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,495631307052,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,495631307052,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,34,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14100,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,57658,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,8410137,Time spent loading marks
LoadedMarksFiles,143,Number of mark files loaded.
LoadedMarksCount,807422,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3661568,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,361645,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,24891,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,164,Time spent resetting task for Common executor.
ContextLock,1446546,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,25938,Context lock wait time in microseconds
RWLockAcquiredReadLocks,2043,Number of times a read lock was acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,12132,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,9,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,314,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,113651,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,681,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,55754,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,776634732734,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,223097695795,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,6452659154,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
SoftPageFaults,562462949,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,409475129,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,229543697928,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadChars,7433293714274,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,6664,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHit,59564839,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,7426834500787,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,4305735602,Time spent reading data from page cache in ThreadPoolReader.
SynchronousReadWaitMicroseconds,4398006762,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,101,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,23381,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2638,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4885,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,353,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1506,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,156,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,48,Number of log messages with level Info
LogWarning,2,Number of log messages with level Warning
LoggerElapsedNanoseconds,1847329,Cumulative time spend in logging
InterfaceHTTPSendBytes,485094,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,356809,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,269516589,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,404590,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,123,Number of created server HTTP connections
HTTPServerConnectionsReused,249,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,326,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,84,Number of expired server HTTP connections.
HTTPServerConnectionsReset,7,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,40630,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,43133835110,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,44476798938,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,1601695,Total number of CPU preemptions
ConcurrencyControlUpscales,40630,Total number of CPU upscaling events
ConcurrencyControlDownscales,40630,Total number of CPU downscaling events
MemoryWorkerRun,62646,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,19450381,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,52,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,52,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,2,How many messages (accepted or dropped) have been sent to the async queue for the error file log
