event,start_value,end_value,diff,description
GlobalThreadPoolJobWaitTimeMicroseconds,1104687,1312925,208238,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,2791,4180,1389,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,11717,22170,10453,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,104234,252968,148734,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,28,40,12,Number of created server HTTP connections
HTTPServerConnectionsExpired,11,14,3,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,41,58,17,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,5,6,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,35,50,15,Number of reused server HTTP connections
IOBufferAllocBytes,8589707320,11467441967,2877734647,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,83081,109420,26339,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,44,62,18,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,45141,63297,18156,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,125402,162337,36935,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,2372,2372,0,Number of bytes received through native interfaces
InterfaceNativeSendBytes,359752,359752,0,Number of bytes sent through native interfaces
JoinBuildTableRowCount,72,104,32,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,17658,37946,20288,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,10648788282,15381583074,4732794792,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,118,173,55,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,42595153128,61526332296,18931179168,Total number of rows in the result of a JOIN operation.
LoadedDataParts,37,37,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,15529,15529,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807433,807433,0,Number of marks loaded (total across columns).
LoadedMarksFiles,154,154,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3662896,3662896,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,20498233161,60585448945,40087215784,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,2159,3530,1371,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,53225393,95396974,42171581,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,2653509,3840469,1186960,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,4701504,19013863,14312359,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,2049,3382,1333,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,103420,292933,189513,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogError,12,12,0,Number of log messages with level Error
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1356680,1356680,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,40796,53873,13077,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,154,154,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,7770,9689,1919,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,692700,953602,260902,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1395,1406,11,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1905,1925,20,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,299,304,5,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3310,3360,50,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,13990,14319,329,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,6368,8610,2242,Total time spent while merging sorted columns
NetworkReceiveBytes,47513,65669,18156,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,30282892,30283145,253,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,485154,522089,36935,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,9441,11231,1790,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,6095623506,9228627952,3133004446,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,111127847,683914863,572787016,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,329481490432,478535733248,149054242816,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,330967698505,480723965681,149756267176,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,344,488,144,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,40150,52981,12831,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,37498,57637,20139,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,1258,1504,246,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,12488,12502,14,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,1,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,250,256,6,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,105,148,43,Count queries with all subqueries
Query,44,62,18,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,446,684,238,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,562,800,238,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,35074,64849,29775,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,1177902542,1817776761,639874219,Total time of all queries.
RWLockAcquiredReadLocks,707,746,39,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,55178,70176,14998,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,329593549071,478679722963,149086173892,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,317709324849,465916846176,148207521327,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,22783253113,64096685528,41313432415,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,190,190,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,21601364472,31802008806,10200644334,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,21601364472,31802008806,10200644334,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,68,68,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,7770,9689,1919,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,105,148,43,Count SELECT queries with all subqueries
SelectQuery,44,62,18,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,1177902542,1817776761,639874219,Total time of SELECT queries.
SelectedBytes,1036866857628,1524097652969,487230795341,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,2642004,3889617,1247613,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,2642004,3889617,1247613,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,504,742,238,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,504,742,238,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,504,742,238,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,21601385516,31802030027,10200644511,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,91,91,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,9916,12163,2247,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,7,19,12,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,8779,10397,1618,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,24887432,42406163,17518731,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,921822241,6792739274,5870917033,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,156784304,250626581,93842277,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHit,43,43,0,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,255216,255216,0,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,351,351,0,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,2650898,3836443,1185545,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,329472126175,478522186321,149050060146,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,643651915,1015254939,371603024,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,5940628425,8980648538,3040020113,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,2509119,2617980,108861,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,59,59,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
