event,start_value,end_value,diff,description
OSWriteBytes,4096,0,-4096,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,105,0,-105,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheMicroseconds,25,0,-25,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,141,0,-141,"Number of times a file has been found in the opened file cache, so we had to open it again."
OtherQueryTimeMicroseconds,7481,0,-7481,Total time of queries that are not SELECT or INSERT.
PartsLockHoldMicroseconds,1651606,0,-1651606,Total time spent holding data parts lock in MergeTree tables
PartsLocks,268,0,-268,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,11,0,-11,Count queries with all subqueries
Query,4,0,-4,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryPlanOptimizeMicroseconds,5773,0,-5773,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,33617,0,-33617,Total time of all queries.
RWLockAcquiredReadLocks,675,0,-675,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,30031,0,-30031,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,89786053,0,-89786053,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,490111,0,-490111,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,43343,0,-43343,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
Seek,2000,0,-2000,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,10,0,-10,Count SELECT queries with all subqueries
SelectQuery,3,0,-3,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,26136,0,-26136,Total time of SELECT queries.
SelectedBytes,1737648,0,-1737648,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedRows,25804,0,-25804,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,1760,0,-1760,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,1033,0,-1033,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,19,0,-19,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,3763,0,-3763,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,1017,0,-1017,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,19383,0,-19383,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,6695,0,-6695,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,0,-2,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,87,0,-87,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,54,0,-54,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254820,0,-254820,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,14748,0,-14748,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,7540,0,-7540,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WriteBufferFromFileDescriptorWrite,2,0,-2,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,150,0,-150,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
