event,start_value,end_value,diff,description
JoinResultRowCount,134372007648,268744015296,134372007648,Total number of rows in the result of a JOIN operation.
LoadedDataParts,21,21,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,10623,10623,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,81125,81125,0,Number of marks loaded (total across columns).
LoadedMarksFiles,77,77,0,Number of mark files loaded.
LoadedMarksMemoryBytes,357896,357896,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,274731475480,348611350520,73879875040,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,87806,142876,55070,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,187566817,204985654,17418837,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,89030,146926,57896,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,9801928,11212122,1410194,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,87758,142828,55070,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,31569654,33381393,1811739,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1177448,1177448,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,753358,1579747,826389,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,77,77,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,11959,23973,12014,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,1888973,3483899,1594926,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,822,864,42,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1312,1382,70,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,313,329,16,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3187,3364,177,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,13167,15063,1896,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,42669,67858,25189,Total time spent while merging sorted columns
NetworkReceiveBytes,1190275,2444968,1254693,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,126486,140178,13692,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,1338691,2667211,1328520,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,120053,229038,108985,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,24811725446,44978042376,20166316930,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,38019768259,39224919520,1205151261,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,1071366589770,2165437544300,1094070954530,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,9376,18744,9368,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,748911,1571213,822302,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,5287230,5848844,561614,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,4777,8864,4087,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,7912,7936,24,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,2,2,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,285,303,18,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,2911,5820,2909,Count queries with all subqueries
Query,1173,2344,1171,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,8179,16369,8190,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,8201,16391,8190,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,5708327,6880949,1172622,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,4505903734,9091256733,4585352999,Total time of all queries.
RWLockAcquiredReadLocks,2638,4961,2323,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,3,3,0,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,106679,214216,107537,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,1070892991759,2164571069278,1093678077519,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,1030383855443,2064267512337,1033883656894,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,283650259149,366678681455,83028422306,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,0,604,604,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,70183680840,140367361680,70183680840,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,70183680840,140367361680,70183680840,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,0,2340,2340,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,11959,23973,12014,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,2911,5820,2909,Count SELECT queries with all subqueries
SelectQuery,1173,2344,1171,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,4505903734,9091256733,4585352999,Total time of SELECT queries.
SelectedBytes,3360658620971,6721317232778,3360658611807,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,8620560,17241120,8620560,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,8620560,17241120,8620560,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,8190,16380,8190,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,8190,16380,8190,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,8190,16380,8190,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,70183683304,140367366539,70183683235,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,92,92,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,37455,60167,22712,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,3044,3143,99,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,15098,28394,13296,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,273760247,624310371,350550124,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,1350958097,1733969360,383011263,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,1258273346,2391150389,1132877043,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,8733482,17651992,8918510,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,1070616382079,2164012663401,1093396281322,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1325126421,1699344762,374218341,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,23554253191,42588381644,19034128453,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,29904895,33078986,3174091,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,59,59,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
