event,value,description
NetworkReceiveElapsedMicroseconds,223194,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,684169,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,3089611,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,3451020,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,10145,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolShrinks,8508,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,199379510,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,13336516,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,230391,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,182149370,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,226839,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,226791,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,222512556,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,13221784,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,264368,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,6928510735693,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,227224458,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,3187165,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,237274,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,5720,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,845987069070,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,3383948276280,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,17871,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,13195452,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,16737041,Total time spent executing query plan optimizations.
SelectedParts,38428,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,38428,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,38428,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,216937884,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,216937884,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,1773712044877,Number of rows SELECTed from all tables.
SelectedBytes,84907763441664,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,1773712038312,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,1773712038312,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,34,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14052,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,120940,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,180197393,Time spent loading marks
LoadedMarksFiles,143,Number of mark files loaded.
LoadedMarksCount,807422,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3661568,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,1154307,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,82852,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,674,Time spent resetting task for Common executor.
ContextLock,4995183,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,1330126,Context lock wait time in microseconds
RWLockAcquiredReadLocks,6354,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,21,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,13092,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,26,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,487,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,741210,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,41513,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,247806,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,7208179380620,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,900161837868,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,23887325354,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
SoftPageFaults,2210540973,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,749784334606,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,924028866246,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadChars,26073047896745,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,23704,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHit,208447649,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,26053810919590,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,23389799605,Time spent reading data from page cache in ThreadPoolReader.
SynchronousReadWaitMicroseconds,23967382273,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,101,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,35319,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,3835,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,7253,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,514,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,2193,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,161,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,48,Number of log messages with level Info
LogWarning,2,Number of log messages with level Warning
LoggerElapsedNanoseconds,1902542,Cumulative time spend in logging
InterfaceHTTPSendBytes,3451020,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,3089611,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,749,Number of created server HTTP connections
HTTPServerConnectionsReused,2278,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,2956,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,685,Number of expired server HTTP connections.
HTTPServerConnectionsReset,7,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,110549,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,45259451405,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,82484052966,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,1883822,Total number of CPU preemptions
ConcurrencyControlUpscales,110549,Total number of CPU upscaling events
ConcurrencyControlDownscales,110549,Total number of CPU downscaling events
MemoryWorkerRun,289969,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,80624862,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,52,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,52,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,2,How many messages (accepted or dropped) have been sent to the async queue for the error file log
