event,start_value,end_value,diff,description
ContextLockWaitMicroseconds,33886058,34132242,246184,Context lock wait time in microseconds
CreatedReadBufferOrdinary,5136770,6302117,1165347,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,138658948126,149255538231,10596590105,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,9,9,0,Total time spent waiting for write syscall. This include writes to page cache.
FairPolicyDequeue,71257008,118658920,47401912,Number of dequeues invoked at all FairPolicyNodes
FileOpen,36417,36952,535,Number of files opened.
FilteringMarksWithPrimaryKeyMicroseconds,279656,348432,68776,Time spent filtering parts by PK.
FunctionExecute,876837226,1041743958,164906732,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,22999,23263,264,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,834473860,855106199,20632339,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,447137,483187,36050,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,63478588,65412865,1934277,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolShrinks,21362,21626,264,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,605237668,605842027,604359,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,1212,1375,163,Number of created server HTTP connections
HTTPServerConnectionsExpired,1038,1177,139,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,5962,7084,1122,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,14,15,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,4938,5922,984,Number of reused server HTTP connections
IOBufferAllocBytes,1098774810204,1340980697195,242205886991,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,10333687,12675696,2342009,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,5977,7100,1123,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,6206413,7410327,1203914,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,6973267,8259929,1286662,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,11592,13768,2176,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,60597412,63884870,3287458,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,1714454913402,2036284959258,321830045856,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,46015,56501,10486,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,6857819653608,8145139837032,1287320183424,Total number of rows in the result of a JOIN operation.
LoadedDataParts,34,34,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14052,14052,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807422,807422,0,Number of marks loaded (total across columns).
LoadedMarksFiles,143,143,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3661568,3661568,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,58154724297023,59862814712139,1708090415116,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,440572,475499,34927,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,1162754648,1286769315,124014667,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,531690,672510,140820,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,60422866,65931957,5509091,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,440524,475451,34927,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,738019891,751454161,13434270,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,54,55,1,Number of log messages with level Info
LogWarning,2333,2494,161,Number of log messages with level Warning
LoggerElapsedNanoseconds,4063990742,4152872112,88881370,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,5136184,6301531,1165347,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,143,143,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,519788,601180,81392,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,175010009,214623674,39613665,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,2882,3120,238,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,5937,6590,653,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,675,731,56,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,11126,13032,1906,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,50009,55424,5415,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,3558556,4559830,1001274,Total time spent while merging sorted columns
NetworkReceiveBytes,6206413,7410327,1203914,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,490681,519548,28867,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,6973267,8259929,1286662,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,2181821,2440534,258713,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,2277058362337,2767895749668,490837387331,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,7082459351618,7365254725296,282795373678,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,52645710796443,62625837746508,9980126950065,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,47808,56792,8984,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,5100860,6265737,1164877,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,136465717,140692669,4226952,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,35890,36360,470,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,14788,15743,955,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,75,81,6,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,668,731,63,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,14837,17626,2789,Count queries with all subqueries
Query,5977,7100,1123,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,77472,92058,14586,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,77540,92126,14586,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,76955019,82205590,5250571,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,987043151156,1317373522555,330330371399,Total time of all queries.
RWLockAcquiredReadLocks,12464,14731,2267,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,289,311,22,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,6847303,7922613,1075310,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,52607194216152,62577530331425,9970336115273,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,52192511747767,62022889802287,9830378054520,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,60126049566596,62494643440157,2368593873561,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,10888,15070,4182,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,3577425971724,4250668497768,673242526044,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,3577425971724,4250668497768,673242526044,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,4840,7084,2244,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,519788,601180,81392,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,14837,17626,2789,Count SELECT queries with all subqueries
SelectQuery,5977,7100,1123,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,987043151156,1317373522555,330330371399,Total time of SELECT queries.
SelectedBytes,171318021800893,203552057931032,32234036130139,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,437545218,519887676,82342458,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,437545218,519887676,82342458,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,77506,92092,14586,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,77506,92092,14586,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,77506,92092,14586,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,3577425985085,4250668513437,673242528352,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,101,101,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,2117557,2350199,232642,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,142468,150242,7774,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,426173,497025,70852,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,5072891609,6321738091,1248846482,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,140138066967,150845841349,10707774382,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,61676076637,76924406884,15248330247,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,420807383,500576291,79768908,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,52586226153597,62553300824449,9967074670852,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,136651385320,147079737598,10428352278,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,2215443841027,2691046063779,475602222752,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,1329672235,1343812511,14140276,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
