event,start_value,end_value,diff,description
LocalThreadPoolBusyMicroseconds,1976501284918,6198329379102,4221828094184,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,101039,169215,68176,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,57759321,203560716,145801395,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,111068,182181,71113,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,3613296,10678727,7065431,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,100991,169167,68176,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,19664731,219997192,200332461,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1902542,1902542,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,1070695,1765918,695223,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,143,143,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,145961,217585,71624,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,29865724,59721725,29856001,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1760,1989,229,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2801,3399,598,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,411,466,55,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,5185,6383,1198,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,24788,31635,6847,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,329726,819486,489760,Total time spent while merging sorted columns
NetworkReceiveBytes,1314635,2178498,863863,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,38234,204454,166220,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,1482741,2459033,976292,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,198805,549179,350374,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,339073219573,676975423952,337902204379,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,130165310067,737038110136,606872800069,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,11104665486592,18575695136333,7471029649741,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,10128,16912,6784,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,1055851,1745714,689863,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,4292316,17902673,13610357,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,15410,20770,5360,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,12439,12858,419,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,14,21,7,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,371,432,61,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,3129,5239,2110,Count queries with all subqueries
Query,1267,2115,848,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,16372,27383,11011,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,16440,27451,11011,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,2941532,15287985,12346453,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,39528464163,107051324703,67522860540,Total time of all queries.
RWLockAcquiredReadLocks,2894,4627,1733,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,6,18,12,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,1624797,2524750,899953,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,11102606232332,18569802556986,7467196324654,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,11018773944136,18438524571254,7419750627118,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,2055437426027,6412068723951,4356631297924,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,3593,3593,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,757247832324,1265479935318,508232102994,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,757247832324,1265479935318,508232102994,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,1262,1262,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,145961,217585,71624,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,3129,5239,2110,Count SELECT queries with all subqueries
SelectQuery,1267,2115,848,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,39528464163,107051324703,67522860540,Total time of SELECT queries.
SelectedBytes,36199086630479,60553425027426,24354338396947,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,92616918,154777401,62160483,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,92616918,154777401,62160483,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,16406,27417,11011,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,16406,27417,11011,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,16406,27417,11011,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,757247835173,1265479939959,508232104786,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,101,101,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,237908,619307,381399,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,4530,40450,35920,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,124855,186357,61502,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,828724989,1635265832,806540843,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,6817403884,19922206203,13104802319,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,8543863798,17400798544,8856934746,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,88730161,148479063,59748902,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,11097974333393,18562481400766,7464507067373,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,6659285932,19437244897,12777958965,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,330536276155,659588799727,329052523572,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,40857214,175121732,134264518,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
