event,value,description
CommonBackgroundExecutorTaskResetMicroseconds,1188,Time spent resetting task for Common executor.
ContextLock,11960115,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,34132242,Context lock wait time in microseconds
RWLockAcquiredReadLocks,14731,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,311,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,15743,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,81,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,731,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,2350199,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,150242,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,497025,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,62494643440157,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,2691046063779,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,76924406884,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
SoftPageFaults,6321738091,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,7365254725296,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,2767895749668,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadChars,62625837746508,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,56792,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHit,500576291,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,62553300824449,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,147079737598,Time spent reading data from page cache in ThreadPoolReader.
SynchronousReadWaitMicroseconds,150845841349,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,101,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,55424,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,6590,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,13032,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,731,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,3120,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,161,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,55,Number of log messages with level Info
LogWarning,2494,Number of log messages with level Warning
LoggerElapsedNanoseconds,4152872112,Cumulative time spend in logging
InterfaceHTTPSendBytes,8259929,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,7410327,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,1375,Number of created server HTTP connections
HTTPServerConnectionsReused,5922,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,7084,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,1177,Number of expired server HTTP connections.
HTTPServerConnectionsReset,15,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,304121,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,426734863172,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,733192777290,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,15742587,Total number of CPU preemptions
ConcurrencyControlUpscales,304121,Total number of CPU upscaling events
ConcurrencyControlDownscales,304121,Total number of CPU downscaling events
MemoryWorkerRun,601180,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,214623674,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,2551,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,2551,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,2494,How many messages (accepted or dropped) have been sent to the async queue for the error file log
