event,start_value,end_value,diff,description
OpenedFileCacheMisses,27285,29099,1814,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,13092,13447,355,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,26,40,14,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,487,542,55,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,7351,9698,2347,Count queries with all subqueries
Query,2965,3908,943,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,38394,50640,12246,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,38462,50708,12246,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,16737067,44792515,28055448,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,140045735669,485250625090,345204889421,Total time of all queries.
RWLockAcquiredReadLocks,6355,8271,1916,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,21,86,65,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,3384219,4565568,1181349,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,26063651364836,34370470467541,8306819102705,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,25862326036529,34115283901038,8252957864509,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,7208179383266,29795147580552,22586968197286,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,7247,7247,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,1773712038312,2338947741996,565235703684,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,1773712038312,2338947741996,565235703684,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,2956,2956,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,289970,362483,72513,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,7351,9698,2347,Count SELECT queries with all subqueries
SelectQuery,2965,3908,943,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,140045735669,485250625090,345204889421,Total time of SELECT queries.
SelectedBytes,84907763458955,111995874538918,27088111079963,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,216937884,286070322,69132438,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,216937884,286070322,69132438,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,38428,50674,12246,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,38428,50674,12246,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,38428,50674,12246,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,1773712045009,2338947750673,565235705664,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,101,101,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,741210,1192801,451591,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,41513,106830,65317,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,247806,302801,54995,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,2210541000,3237390887,1026849887,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,23967382273,72561256469,48593874196,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,23887325606,37372345543,13485019937,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,208447649,274910341,66462692,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,26053810919590,34356748174877,8302937255287,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,23389799605,70775307240,47385507635,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,900161839503,1357912155086,457750315583,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,180197393,716743407,536546014,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
