event,value,description
LocalThreadPoolShrinks,100987,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,19664724,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,3613296,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,111064,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,1976501284766,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,57758823,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,629844,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,237274,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,2400,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,354959609400,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,1419838437600,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,6245,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,1940909,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,2941507,Total time spent executing query plan optimizations.
SelectedParts,16406,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,16406,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,16406,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,92616918,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,92616918,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,757247835041,Number of rows SELECTed from all tables.
SelectedBytes,36199086613188,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,757247832324,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,757247832324,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,34,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14052,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,48328,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,40857214,Time spent loading marks
LoadedMarksFiles,143,Number of mark files loaded.
LoadedMarksCount,807422,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3661568,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,329726,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,49321,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,294,Time spent resetting task for Common executor.
ContextLock,2112231,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,200124,Context lock wait time in microseconds
RWLockAcquiredReadLocks,2893,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,6,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,12439,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,14,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,371,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,237908,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,4530,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,124855,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,2055437423695,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,330536274506,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,8543863729,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
SoftPageFaults,828724967,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,130165310059,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,339073217857,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadChars,11104665483181,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,10120,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHit,88730161,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,11097974333393,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,6659285932,Time spent reading data from page cache in ThreadPoolReader.
SynchronousReadWaitMicroseconds,6817403884,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,101,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,24788,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2801,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,5185,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,411,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1760,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,161,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,48,Number of log messages with level Info
LogWarning,2,Number of log messages with level Warning
LoggerElapsedNanoseconds,1902542,Cumulative time spend in logging
InterfaceHTTPSendBytes,1466028,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,1314385,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,299,Number of created server HTTP connections
HTTPServerConnectionsReused,972,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,1262,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,293,Number of expired server HTTP connections.
HTTPServerConnectionsReset,3,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,45310,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,14141221879,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,23227791606,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,543559,Total number of CPU preemptions
ConcurrencyControlUpscales,45310,Total number of CPU upscaling events
ConcurrencyControlDownscales,45310,Total number of CPU downscaling events
MemoryWorkerRun,145961,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,29865724,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,52,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,52,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,2,How many messages (accepted or dropped) have been sent to the async queue for the error file log
