event,start_value,end_value,diff,description
MergerMutatorsGetPartsForMergeElapsedMicroseconds,5758,26664,20906,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,0,132531,132531,Total time spent while merging sorted columns
NetworkReceiveBytes,250,175141,174891,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,7,146914,146907,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,0,200812,200812,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,0,73489,73489,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,0,77126061995,77126061995,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,0,254558069947,254558069947,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,0,1498803483820,1498803483820,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,0,1352,1352,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,0,141079,141079,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,48,4296630,4296582,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,280,1103,823,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,12679,13778,1099,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,0,19,19,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,78,282,204,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1,428,427,Count queries with all subqueries
Query,1,170,169,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,2142,2142,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,2226,2226,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,46,4074949,4074903,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,0,19551635964,19551635964,Total time of all queries.
RWLockAcquiredReadLocks,144,676,532,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,2847,168773,165926,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,6073646,1497568683119,1497562609473,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,308927,1487936675257,1487936366330,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,0,1282943360182,1282943360182,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RowsReadByMainReader,0,100806367536,100806367536,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,100806367536,100806367536,Number of rows read from MergeTree tables (in total) by prewhere readers.
Seek,265,13271,13006,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,428,427,Count SELECT queries with all subqueries
SelectQuery,1,170,169,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,0,19551635964,19551635964,Total time of SELECT queries.
SelectedBytes,0,4867507473157,4867507473157,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,12329352,12329352,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,12329352,12329352,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,2184,2184,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,2184,2184,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,2184,2184,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,0,100806367966,100806367966,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,100,100,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,2196,114025,111829,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,0,3673,3673,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,1134,13624,12490,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,0,223168769,223168769,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,324,5212768100,5212767776,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,0,2371231094,2371231094,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,40,12027544,12027504,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,254132,1497063613704,1497063359572,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,265,5095672109,5095671844,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,0,74756822769,74756822769,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,33067719,33067719,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
