event,start_value,end_value,diff,description
SharedPartsLockHoldMicroseconds,114025,148129,34104,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,3673,3927,254,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,13624,24660,11036,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,223168913,354110439,130941526,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,5212768100,6195169844,982401744,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,2371233120,4018903108,1647669988,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,12027544,24135175,12107631,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,1497063613704,3003869537757,1506805924053,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,5095672109,6054166796,958494687,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,74756822873,133153628123,58396805250,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,33067719,34649317,1581598,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
