timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55223.67,262144,64,94341,6216480378,64,55,128,1,585,1274819,4,22932,67,14,126318288,1172,1,66,14305,2198947,2,15861,585,27700184,55886535,1874323461,585,380,2,1,2,2,384,1,1866113436,1820529437,482289380,140939503,140939503,2,1,6201338132,73389,73389,2,2,2,140939503,5,3,367230,31947332,2420912,79238,14239,1866113436,1195581,25277555,3933
60244.14,262144,64,101744,6704563358,64,55,129,1,585,1371574,4,25007,67,14,126571674,1172,1,66,15394,2328690,2,15861,585,30838924,60902951,2017705345,585,380,2,1,2,2,384,1,2008850844,1963217154,637767304,152032298,152032298,2,1,6689421112,73389,73389,2,2,2,152032298,5,3,376045,34245229,2565390,83819,15328,2008850844,1287755,28272063,3933
65250.31,262144,64,113667,7490196318,64,55,131,1,585,1499332,4,28368,67,14,126837126,1172,1,66,17145,2440258,2,15861,585,33743720,65262666,2248172239,585,380,2,1,2,2,384,1,2238357916,2192842151,675812288,169889082,169889082,2,1,7474398712,73389,73389,2,2,2,169872698,5,3,390037,36533214,2694577,88853,17079,2238357916,1410479,31047698,3933
70256.35,262144,64,159340,10499614618,64,55,139,1,585,1870296,4,41260,67,14,128152320,1172,1,66,23856,2443100,2,15861,585,44151985,66017299,3131129579,585,380,2,1,2,2,384,1,3117982108,3072566799,739102033,238283463,238283463,2,1,10483751476,73389,73389,2,2,2,238267079,5,3,415660,37371428,2953631,99449,23790,3117982108,1770847,41196495,3933
75260.64,262144,64,208698,13751860338,64,55,147,1,585,2256953,4,55160,67,14,129214128,1172,1,66,31106,2444170,2,15861,585,56224631,66099646,4084987982,585,380,2,1,2,2,384,1,4068254108,4023253201,775085180,312188457,312204841,2,1,13736292108,73389,73389,2,2,2,312188457,5,3,442722,38158414,3172188,109732,31040,4068254108,2147221,53050115,3933
80269.25,262144,64,228919,15084496450,64,55,151,1,585,2465756,4,60895,67,14,130010484,1172,1,66,34077,2509786,2,15861,585,62042047,69659520,4475969086,585,380,2,1,2,2,384,1,4457669020,4412867429,815505323,342471173,342487557,2,1,15068731612,73389,73389,2,2,2,342471173,5,3,454646,40026478,3375307,118048,34011,4457669020,2347708,58663852,3933
85278.70,262144,64,238423,15710608414,64,55,152,1,585,2595830,4,63545,67,14,130010484,1172,1,66,35474,2584612,2,15861,585,65028355,74045779,4659873642,585,380,2,1,2,2,384,1,4640776604,4595944527,977172045,356707537,356707537,2,1,15695131628,73389,73389,2,2,2,356707537,5,3,461579,42302257,3521250,128402,35408,4640776604,2467428,61505582,3933
90282.67,262144,64,266094,17533876794,64,55,157,1,585,2883514,4,71318,67,14,130806840,1172,1,66,39540,2614581,2,15861,585,71841471,77302191,5194759495,585,380,2,1,2,2,384,1,5173584284,5128894035,1020524492,398136518,398152902,2,1,17518006792,73389,73389,2,2,2,398136518,5,3,482345,43868704,3758266,137446,39474,5173584284,2746068,68080562,3933
95304.15,262144,64,310847,20482736522,64,55,164,1,585,3272355,4,83955,67,14,131868648,1172,1,66,46114,2635413,2,15861,585,80370739,78142667,6059829063,585,380,2,1,2,2,384,1,6035382684,5990976030,1041482464,465164994,465181378,2,1,20467259736,73389,73389,2,2,2,465164994,5,3,503376,45061047,3942555,147031,46048,6035382684,3125324,76425229,3933
100322.85,262144,64,317989,20953449154,64,55,166,1,585,3372906,4,86013,67,14,132134100,1172,1,66,47163,2785337,2,15861,585,83971489,83503836,6197947391,585,380,2,1,2,2,384,1,6172877212,6128532086,1235512853,475866732,475883116,2,1,20938136208,73389,73389,2,2,2,475866732,5,3,516679,47520756,4107522,151961,47097,6172877212,3220945,79861455,3933
105359.27,262144,64,324502,21382674190,64,55,167,1,585,3460816,4,87843,67,14,132399552,1172,1,66,48121,2910641,2,15861,585,86091661,87920387,6324087654,585,380,2,1,2,2,384,1,6298444188,6254025533,1299035388,485628549,485628549,2,1,21366935260,73389,73389,2,2,2,485612165,5,3,519704,49968945,4195491,156465,48055,6298444188,3304351,81893906,3933
110373.65,262144,64,332944,21938849074,64,55,168,1,585,3571111,4,90201,67,14,132399552,1172,1,66,49359,3055982,2,15861,585,88837775,92693283,6487074223,585,380,2,1,2,2,384,1,6460711324,6416627599,1340947923,498269632,498269632,2,1,21923142912,73389,73389,2,2,2,498253248,5,3,531957,52475374,4358307,163971,49293,6460711324,3407140,84476531,3933
115383.34,262144,64,360643,23763952462,64,55,173,2,585,3834996,4,98031,67,14,133195908,1172,1,66,53427,3115220,2,15861,585,95550670,95846193,7022220191,585,380,2,1,2,2,384,1,6993781148,6950094356,1452927861,539747765,539764149,2,1,23748901660,73389,73389,2,2,2,539747765,5,3,568260,54134431,4637256,175205,53361,6993781148,3659791,90910607,3933
120393.20,262144,64,373094,24584465948,64,55,175,2,585,3994589,4,101537,67,14,133461360,1172,1,66,55255,3167711,2,15861,585,99673814,100254125,7263102641,585,380,2,1,2,2,384,1,7233642908,7189946766,1492721311,558397014,558397014,2,1,24569468616,73389,73389,2,2,2,558397014,5,3,578960,56189068,4820394,184772,55190,7233642908,3809817,94851274,3933
125403.51,262144,64,382025,25172953388,64,55,176,2,585,4111877,4,104025,67,14,133726812,1172,1,66,56567,3273600,2,15861,585,102680179,104918562,7435823360,585,380,2,1,2,2,384,1,7405609372,7362011204,1547285416,571756834,571773218,2,1,25157300696,73389,73389,2,2,2,571756834,5,3,586876,58641753,4960685,190292,56502,7405609372,3921585,97716757,3933
130422.58,262144,64,388877,25624395128,64,55,177,2,585,4209775,4,105948,67,14,133726812,1172,1,66,57575,3407289,2,15861,585,104566299,109294402,7568409776,585,380,2,1,2,2,384,1,7537598876,7494016753,1565059375,582026555,582026555,2,1,25608447524,73389,73389,2,2,2,582010171,5,3,589816,61155953,5055858,203845,57509,7537598876,4005930,99507557,3933
135436.12,262144,64,393878,25953998828,64,55,178,2,585,4283036,4,107367,67,14,133992264,1172,1,66,58309,3762147,2,15861,585,107367915,114829883,7665077647,585,380,2,1,2,2,384,1,7633805724,7590355418,1644438077,589507122,589523506,2,1,25938313368,73389,73389,2,2,2,589507122,5,3,601133,63996489,5170038,213229,58243,7633805724,4069807,102195310,3933
140459.31,262144,64,398631,26267084148,64,55,179,2,585,4347720,4,108720,67,14,133992264,1172,1,66,59006,4058243,2,15861,585,109025897,120668343,7756868311,585,380,2,1,2,2,384,1,7725162908,7681831530,1943175789,596629400,596645784,2,1,26251693600,73389,73389,2,2,2,596629400,5,3,606662,67556861,5243835,216500,58940,7725162908,4131220,103779272,3933
