timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55303.05,5,262144,64,177491,11695529402,64,40,142,1,585,2950731,7,46377,60,67,124557,128417772,1172,1,66,26523,3177389,2,188333,585,44742219,55998473,3481721559,585,1161,2,1,2,2,698,1,3467551132,3422173698,674187470,265461855,265461855,2,1,11680321620,73389,73389,2,2,2,265461855,17,3,276693,37096577,2590984,138761,26457,3467551132,2811970,42152583,16251
60319.73,5,262144,64,189287,12473104742,64,40,144,1,585,3096865,7,49704,60,67,124557,128948676,1172,1,66,28257,3252720,2,188333,585,49110521,60726631,3709965241,585,1161,2,1,2,2,698,1,3694829980,3649447609,815061764,283136256,283136256,2,1,12457995264,73389,73389,2,2,2,283136256,17,3,281392,39218723,2752835,150426,28191,3694829980,2946439,46359082,16251
65334.16,5,262144,64,201601,13284362278,64,40,146,1,585,3243632,7,53172,60,67,124557,129214128,1172,1,66,30064,3324522,2,188333,585,52846300,65608718,3947812906,585,1161,2,1,2,2,698,1,3931677084,3886635964,912409253,301558288,301574672,2,1,13268564672,73389,73389,2,2,2,301558288,17,3,287616,41313865,2910877,160847,29998,3931677084,3082785,49937139,16251
70340.53,5,262144,64,240600,15854076642,64,40,153,1,585,3557857,7,64191,60,67,124557,130275936,1172,1,66,35794,3340728,2,188333,585,63523608,68035106,4701707679,585,1161,2,1,2,2,698,1,4682719644,4637876183,1009130074,359969668,359969668,2,1,15837944496,73389,73389,2,2,2,359953284,17,3,318103,42402265,3172724,170378,35728,4682719644,3387479,60352180,16251
75356.58,5,262144,64,268187,17671839998,64,40,157,1,585,3815162,7,71931,60,67,124557,130806840,1172,1,66,39845,3371312,2,188333,585,71038625,70757389,5234748135,585,1161,2,1,2,2,698,1,5213692316,5169185495,1105234263,401283961,401300345,2,1,17656494284,73389,73389,2,2,2,401283961,17,3,332718,43936772,3350992,179216,39780,5213692316,3635946,67688571,16251
80371.30,5,262144,64,279014,18385380050,64,40,159,1,585,3950822,7,75000,60,67,124557,131072292,1172,1,66,41437,3423201,2,188333,585,73910509,75111869,5444305027,585,1161,2,1,2,2,698,1,5422358940,5377734977,1203379074,417504504,417520888,2,1,18370198176,73389,73389,2,2,2,417504504,17,3,341319,46342258,3470957,188161,41371,5422358940,3762661,70441097,16251
85390.48,5,262144,64,291873,19232620158,64,40,161,1,585,4105243,7,78618,60,67,124557,131337744,1172,1,66,43327,3492057,2,188333,585,78483164,80487930,5693072742,585,1161,2,1,2,2,698,1,5670085020,5625451704,1275080957,436759961,436776345,2,1,19217438284,73389,73389,2,2,2,436759961,17,3,352007,48533283,3675569,195523,43261,5670085020,3909720,74806236,16251
90404.04,5,262144,64,325571,21453021758,64,40,167,1,585,4386272,7,88137,60,67,124557,132399552,1172,1,66,48278,3504531,2,188333,585,87965821,83138032,6344494660,585,1161,2,1,2,2,698,1,6319022492,6274583735,1453415059,487223830,487240214,2,1,21437848520,73389,73389,2,2,2,487223830,17,3,369380,49676759,3892205,204051,48212,6319022492,4182221,84073283,16251
95419.59,5,262144,64,337874,22263799718,64,40,169,1,585,4533743,7,91602,60,67,124557,132665004,1172,1,66,50084,3583363,2,188333,585,91879638,87738637,6582213604,585,1161,2,1,2,2,698,1,6555738524,6511563783,1486570533,505651895,505668279,2,1,22248683380,73389,73389,2,2,2,505651895,17,3,379666,51729081,4076899,210564,50018,6555738524,4323179,87801786,16251
100424.81,5,262144,64,377173,24853380004,64,40,176,1,585,4868562,7,102656,60,67,124557,133726812,1172,1,66,55855,3591624,2,188333,585,101009107,88941098,7341498659,585,1161,2,1,2,2,698,1,7312155036,7268559451,1523664604,564495292,564511676,2,1,24837792848,73389,73389,2,2,2,564495292,17,3,405167,52820968,4296558,219470,55789,7312155036,4649092,96711924,16251
