timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55253.61,23,262144,64,205545,13544163522,64,45,147,0,585,2395908,6,54255,58,67,112990,129214128,1172,1,66,30640,3449577,2,182235,585,52689801,65987996,4023613280,585,1893,2,1,2,2,954,1,4007174556,3962525653,658873937,307478501,307478501,2,1,13528333148,73389,73389,2,2,2,307462117,19,3,251944,44879857,2522312,94083,30574,4007174556,2301825,50166568,13902
60270.55,23,262144,64,257246,16951094294,64,45,155,0,585,2825252,6,68841,58,67,112990,130541388,1172,1,66,38240,3457713,2,182235,585,62536842,66303734,5023529129,585,1893,2,1,2,2,954,1,5003321756,4958499479,681902712,384905611,384905611,2,1,16935846884,73389,73389,2,2,2,384905611,19,3,286424,45845265,2731961,103583,38174,5003321756,2721669,59804517,13902
65286.87,23,262144,64,265931,17523194426,64,45,157,1,585,2943361,6,71319,58,67,112990,130806840,1172,1,66,39515,3514956,2,182235,585,65406362,71112121,5191376725,585,1893,2,1,2,2,954,1,5170438556,5125739881,723526686,397907142,397907142,2,1,17507914248,73389,73389,2,2,2,397907142,19,3,290258,48265326,2847290,108979,39449,5170438556,2834382,62559094,13902
70296.57,23,262144,64,272736,17971555974,64,45,158,1,585,3036480,6,73235,58,67,112990,130806840,1172,1,66,40513,3685812,2,182235,585,68561417,76238445,5322911729,585,1893,2,1,2,2,954,1,5301379484,5256766090,837085595,408111327,408111327,2,1,17956898388,73389,73389,2,2,2,408111327,19,3,296806,50770815,2955717,113628,40448,5301379484,2922852,65605765,13902
75317.31,23,262144,64,279449,18413888210,64,45,159,1,585,3126591,6,75117,58,67,112990,131072292,1172,1,66,41501,3830298,2,182235,585,70817014,81221623,5452867712,585,1893,2,1,2,2,954,1,5430747548,5386150333,940242078,418143480,418159864,2,1,18398313120,73389,73389,2,2,2,418143480,19,3,300946,53237116,3062722,118065,41435,5430747548,3008526,67754201,13902
80322.12,23,262144,64,300963,19831527822,64,45,163,1,585,3348803,6,81178,58,67,112990,131603196,1172,1,66,44662,3880811,2,182235,585,76339860,84913054,5868830961,585,1893,2,1,2,2,954,1,5845066140,5800654632,978331499,450373733,450373733,2,1,19815723356,73389,73389,2,2,2,450357349,19,3,318428,55006178,3264697,133492,44596,5845066140,3215311,73074403,13902
85343.48,23,262144,64,317747,20937589442,64,45,166,1,585,3536128,6,85947,58,67,112990,132134100,1172,1,66,47128,3938812,2,182235,585,82338029,89274430,6193368731,585,1893,2,1,2,2,954,1,6168289692,6123901901,1158448871,475506284,475522668,2,1,20922276496,73389,73389,2,2,2,475506284,19,3,333363,56992226,3483585,142102,47062,6168289692,3394026,78851916,13902
90361.91,23,262144,64,327088,21553212094,64,45,167,1,585,3662790,6,88551,58,67,112990,132399552,1172,1,66,48500,4056597,2,182235,585,85824830,94200056,6374119224,585,1893,2,1,2,2,954,1,6348251548,6303844912,1198241716,489502921,489519305,2,1,21538128524,73389,73389,2,2,2,489502921,19,3,344616,59336758,3657903,152339,48435,6348251548,3510451,82165272,13902
95409.22,23,262144,64,334911,22068289290,64,45,168,1,585,3764648,6,90738,58,67,112990,132399552,1172,1,66,49649,4184730,2,182235,585,88016642,98765061,6525253832,585,1893,2,1,2,2,954,1,6498722204,6454451491,1358384190,501198050,501214434,2,1,22052714200,73389,73389,2,2,2,501198050,19,3,350453,61870782,3775604,157533,49583,6498722204,3607115,84238282,13902
100422.92,23,262144,64,340288,22422799978,64,45,169,1,585,3837495,6,92259,58,67,112990,132665004,1172,1,66,50438,4500467,2,182235,585,89990468,104061857,6629285401,585,1893,2,1,2,2,954,1,6602269084,6558040134,1436792507,509258090,509274474,2,1,22407355960,73389,73389,2,2,2,509258090,19,3,361014,64894470,3872770,161040,50373,6602269084,3676455,86115677,13902
105500.24,23,262144,64,344719,22714517254,64,45,170,1,585,3898934,6,93523,58,67,112990,132665004,1172,1,66,51086,4760136,2,182235,585,91624643,109222747,6714493750,585,1893,2,1,2,2,954,1,6687072668,6643347504,1460038831,515899199,515915583,2,1,22699564756,73389,73389,2,2,2,515899199,19,3,362193,68325778,3931691,164052,51020,6687072668,3734882,87691322,13902
110549.77,23,262144,64,348845,22986511502,64,45,171,2,585,3954897,6,94699,58,67,112990,132930456,1172,1,66,51694,5019565,2,182235,585,93392342,114996142,6794567228,585,1893,2,1,2,2,954,1,6766764444,6722868587,1511233545,522063013,522079397,2,1,22970772572,73389,73389,2,2,2,522063013,19,3,367061,71853944,3999220,166915,51628,6766764444,3787982,89391295,13902
115615.68,23,262144,64,353377,23285113366,64,45,172,2,585,4015698,6,95994,58,67,112990,132930456,1172,1,66,52360,5259238,2,182235,585,94736683,120111414,6882410681,585,1893,2,1,2,2,954,1,6854189468,6810111961,1526811243,528857611,528873995,2,1,23269734884,73389,73389,2,2,2,528857611,19,3,369546,75148335,4062731,169972,52295,6854189468,3845726,90671779,13902
120674.50,23,262144,64,357764,23574212510,64,45,172,2,585,4077071,6,97189,58,67,112990,132930456,1172,1,66,53003,5513651,2,182235,585,95894863,125029076,6966963307,585,1893,2,1,2,2,954,1,6938468764,6894582575,1552388544,535431025,535447409,2,1,23558965100,73389,73389,2,2,2,535431025,19,3,373792,78351558,4129804,172950,52938,6938468764,3904121,91762075,13902
125773.98,23,262144,64,362044,23856299302,64,45,173,2,585,4138522,6,98412,58,67,112990,133195908,1172,1,66,53633,5894320,2,182235,585,97717825,130423981,7050063066,585,1893,2,1,2,2,954,1,7021044124,6977068550,1598515746,541840599,541856983,2,1,23840986356,73389,73389,2,2,2,541840599,19,3,377089,81444223,4223408,176240,53568,7021044124,3962282,93491262,13902
130792.84,23,262144,64,366363,24140941998,64,45,174,2,585,4199532,6,99639,58,67,112990,133461360,1172,1,66,54268,6181673,2,182235,585,98732665,135353603,7133556411,585,1893,2,1,2,2,954,1,7104143772,7060280485,1619050836,548307517,548323901,2,1,24125530748,73389,73389,2,2,2,548307517,19,3,377861,85170423,4280392,179248,54202,7104143772,4020284,94448672,13902
135845.40,23,262144,64,371349,24469309272,64,45,175,2,585,4269699,6,101059,58,67,112990,133461360,1172,1,66,54999,6339026,2,182235,585,101543674,142248174,7229817131,585,1893,2,1,2,2,954,1,7199957404,7156234545,1964747844,555773859,555790243,2,1,24454049796,73389,73389,2,2,2,555773859,19,3,381758,88159700,4372604,182757,54933,7199957404,4086942,97167238,13902
140861.87,23,262144,64,378491,24940021904,64,45,176,2,585,4368537,6,103062,58,67,112990,133726812,1172,1,66,56045,6486271,2,182235,585,104174245,148062696,7367537513,585,1893,2,1,2,2,954,1,7337058716,7293896239,2059083938,566467405,566483789,2,1,24924565820,73389,73389,2,2,2,566467405,19,3,383460,90868298,4479937,188760,55979,7337058716,4179777,99690021,13902
145867.78,23,262144,64,393854,25952425964,64,45,178,2,585,4528087,6,107361,58,67,112990,133992264,1172,1,66,58305,6581585,2,182235,585,107546098,152005279,7664957638,585,1893,2,1,2,2,954,1,7633281436,7589862236,2087953420,589474354,589490738,2,1,25936871576,73389,73389,2,2,2,589474354,19,3,386631,92942239,4584115,194923,58239,7633281436,4333164,102958049,13902
