event,value,description
LoadedMarksMemoryBytes,3769224,Size of in-memory representations of loaded marks.
Merge,18,Number of launched background merges.
MergeSourceParts,118,Number of source parts scheduled for merges.
MergedRows,114475,Rows read for background merges. This is the number of rows before merge.
MergedColumns,27684,Number of columns merged during the horizontal stage of merges.
MergedUncompressedBytes,145039493,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergeTotalMilliseconds,188637,Total time spent for background merges
MergeExecuteMilliseconds,188609,Total busy time spent for execution of background merges
MergeHorizontalStageTotalMilliseconds,159719,Total time spent for horizontal stage of background merges
MergeHorizontalStageExecuteMilliseconds,159703,Total busy time spent for execution of horizontal stage of background merges
MergeVerticalStageTotalMilliseconds,1,Total time spent for vertical stage of background merges
MergeProjectionStageTotalMilliseconds,28917,Total time spent for projection stage of background merges
MergeProjectionStageExecuteMilliseconds,28906,Total busy time spent for execution of projection stage of background merges
MergingSortedMilliseconds,2351,Total time spent while merging sorted columns
MergeTreeDataWriterRows,961,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterUncompressedBytes,11811037,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergeTreeDataWriterCompressedBytes,20450792,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterBlocks,95,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,95,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,188897789,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,76604,Time spent resetting task for MergeMutate executor.
CommonBackgroundExecutorTaskExecuteStepMicroseconds,276173582,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,877,Time spent resetting task for Common executor.
MergeTreeDataWriterSortingBlocksMicroseconds,339,Time spent sorting blocks
InsertedCompactParts,95,Number of parts inserted in Compact format.
MergedIntoWideParts,9,Number of parts merged into Wide format.
MergedIntoCompactParts,9,Number of parts merged into Compact format.
ContextLock,18302,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,336,Context lock wait time in microseconds
RWLockAcquiredReadLocks,1920,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,5,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,3443107,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,104,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,1113,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,103104,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,13620,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,30862,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,8885491216,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,646317408,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,24359434,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,2,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,14013,Total time spent for memory allocator purge
SoftPageFaults,1194560,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,2,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,980388,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,670644983,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,9326592,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSWriteBytes,248377344,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,48371882657,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,82570189,"Number of bytes written to filesystem, including page cache, as well as network and other files."
CannotWriteToWriteBufferDiscard,28168,Number of stack traces dropped by query profiler or signal handler because pipe is full or cannot write to pipe.
MemoryAllocatedWithoutCheck,1486635,Number of times memory has been allocated without checking for memory constraints.
MemoryAllocatedWithoutCheckBytes,14637213616,Amount of bytes that has been allocated without checking for memory constraints.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,597431,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,367550,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,48141977032,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,28803036,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,55096323,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,2538,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,336898,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,25260,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,16478,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,1461,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,5289,Amount of candidate parts for merge
MergerMutatorSelectRangePartsCount,118,Amount of parts in selected range for merge
AsyncLoaderWaitMicroseconds,2128666,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,51,Number of log messages with level Info
LogWarning,5,Number of log messages with level Warning
LoggerElapsedNanoseconds,38842018,Cumulative time spend in logging
InterfaceHTTPReceiveBytes,249,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,8827516,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,16213,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,1,Number of created server HTTP connections
ConcurrencyControlSlotsGranted,95,Number of CPU slot granted according to guarantee of 1 thread per query and for queries with setting 'use_concurrency_control' = 0
ConcurrencyControlSlotsAcquired,80,Total number of CPU slots acquired
ConcurrencyControlSlotsAcquiredNonCompeting,95,Total number of noncompeting CPU slot acquired
ConcurrencyControlWaitMicroseconds,344,Total time a query was waiting on resource requests for CPU slots.
MemoryWorkerRun,16311,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,146648457,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,26463,Number of rows that passed the filter in the query
FilterTransformPassedBytes,1804310,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,58,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,58,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,5,How many messages (accepted or dropped) have been sent to the async queue for the error file log
