event,start_value,end_value,diff,description
DiskReadElapsedMicroseconds,570392080,1125777120,555385040,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,248229,278446,30217,Total time spent waiting for write syscall. This include writes to page cache.
FailedQuery,1,1,0,"Number of total failed queries, both internal and user queries."
FailedSelectQuery,1,1,0,"Same as FailedQuery, but only for SELECT queries."
FairPolicyDequeue,781,781,0,Number of dequeues invoked at all FairPolicyNodes
FileOpen,88233,88774,541,Number of files opened.
FilterTransformPassedBytes,62068576,113477488,51408912,Number of bytes that passed the filter in the query
FilterTransformPassedRows,27934,28865,931,Number of rows that passed the filter in the query
FilteringMarksWithPrimaryKeyMicroseconds,532,1408,876,Time spent filtering parts by PK.
FunctionExecute,6616298,12385170,5768872,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,822,2660,1838,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,52265918,118237456,65971538,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,11423,20001,8578,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,30606,409508,378902,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolShrinks,0,913,913,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,553980,17076359,16522379,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,1963,3224,1261,Number of created server HTTP connections
HTTPServerConnectionsExpired,1927,3158,1231,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,41,81,40,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,1925,3156,1231,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,39,79,40,Number of reused server HTTP connections
HardPageFaults,2,2,0,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
IOBufferAllocBytes,80248175753,94441195838,14193020085,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,367769,442182,74413,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,1986,3258,1272,"Same as Query, but only counts initial queries (see is_initial_query)."
InsertedBytes,16813206,20229910,3416704,Number of bytes (uncompressed; for columns as they stored in memory) INSERTed to all tables.
InsertedCompactParts,135,162,27,Number of parts inserted in Compact format.
InsertedRows,1368,1646,278,Number of rows INSERTed to all tables.
InterfaceHTTPReceiveBytes,578577,963586,385009,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,13006212,21732332,8726120,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,16213,16213,0,Number of bytes received through native interfaces
InterfaceNativeSendBytes,8827516,8827516,0,Number of bytes sent through native interfaces
JoinBuildTableRowCount,64,128,64,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,6925,253322,246397,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,9465589584,18931179168,9465589584,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,164,450,286,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,37862358336,75724716672,37862358336,Total number of rows in the result of a JOIN operation.
LoadedDataParts,25,25,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2642791,2642791,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,1725873,1915011,189138,Number of marks loaded (total across columns).
LoadedMarksFiles,200,230,30,Number of mark files loaded.
LoadedMarksMemoryBytes,4805320,5062024,256704,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,33447280377,342696299277,309249018900,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,8846,16152,7306,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,76529121,276378305,199849184,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,3281161,6084784,2803623,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,10857426,354178192,343320766,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,8735,15997,7262,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,2593556,38714960,36121404,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,51,51,0,Number of log messages with level Info
LogWarning,5,5,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,38842018,38842018,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,36604,64621,28017,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,200,230,30,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatedWithoutCheck,13900754,26158402,12257648,Number of times memory has been allocated without checking for memory constraints.
MemoryAllocatedWithoutCheckBytes,3208396712222,7799563716420,4591167004198,Amount of bytes that has been allocated without checking for memory constraints.
MemoryAllocatorPurge,2,2,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,14013,14013,0,Total time spent for memory allocator purge
MemoryWorkerRun,22776,26631,3855,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,236431145,319228326,82797181,Total time spent by MemoryWorker for background work
Merge,26,31,5,Number of launched background merges.
MergeExecuteMilliseconds,192949,201865,8916,Total busy time spent for execution of background merges
MergeHorizontalStageExecuteMilliseconds,163381,171591,8210,Total busy time spent for execution of horizontal stage of background merges
MergeHorizontalStageTotalMilliseconds,163409,171638,8229,Total time spent for horizontal stage of background merges
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,193498796,202740399,9241603,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,154235,224122,69887,Time spent resetting task for MergeMutate executor.
MergeProjectionStageExecuteMilliseconds,29568,30274,706,Total busy time spent for execution of projection stage of background merges
MergeProjectionStageTotalMilliseconds,29586,30295,709,Total time spent for projection stage of background merges
MergeSourceParts,166,196,30,Number of source parts scheduled for merges.
MergeTotalMilliseconds,192996,201941,8945,Total time spent for background merges
MergeTreeDataWriterBlocks,135,162,27,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,135,162,27,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeTreeDataWriterCompressedBytes,29136498,35012161,5875663,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterRows,1368,1646,278,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterSortingBlocksMicroseconds,614,833,219,Time spent sorting blocks
MergeTreeDataWriterUncompressedBytes,16813206,20229910,3416704,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergeVerticalStageTotalMilliseconds,1,8,7,Total time spent for vertical stage of background merges
MergedColumns,39988,47678,7690,Number of columns merged during the horizontal stage of merges.
MergedIntoCompactParts,17,22,5,Number of parts merged into Compact format.
MergedIntoWideParts,9,9,0,Number of parts merged into Wide format.
MergedRows,120018,125145,5127,Rows read for background merges. This is the number of rows before merge.
MergedUncompressedBytes,152823878,160277461,7453583,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergerMutatorPartsInRangesForMergeCount,7449,8873,1424,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,38767,49058,10291,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,1910,2206,296,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,23075,28469,5394,Time spent to select parts from ranges which can be merged.
MergerMutatorSelectRangePartsCount,166,196,30,Amount of parts in selected range for merge
MergerMutatorsGetPartsForMergeElapsedMicroseconds,374992,389228,14236,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,13458,45511,32053,Total time spent while merging sorted columns
NetworkReceiveBytes,594790,979799,385009,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,532845294,533828235,982941,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,21833728,30559848,8726120,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,775493,1363531,588038,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,13019030232,27073546126,14054515894,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,511769743,26715225348,26203455605,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,9326592,9326592,0,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,415847626930,770048788038,354201161108,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,277573632,297881600,20307968,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,109838737,128842698,19003961,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,36202,64127,27925,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,157663,250674,93011,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,33581,33733,152,"Number of times a file has been found in the opened file cache, so we had to open it again."
OtherQueryTimeMicroseconds,104726,104726,0,Total time of queries that are not SELECT or INSERT.
PartsLockHoldMicroseconds,4039021,4616231,577210,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,129,153,24,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,1465,1692,227,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,2077,3406,1329,Count queries with all subqueries
Query,1986,3258,1272,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,184,348,164,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,200,364,164,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,435915,1874510,1438595,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,7879585910,12689060553,4809474643,Total time of all queries.
RWLockAcquiredReadLocks,4447,6101,1654,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,14,23,9,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,592737,717596,124859,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,415486929467,768457846176,352970916709,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,400622055705,751155582436,350533526731,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,49244902251,368032204297,318787302046,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,34,34,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,28336165323,52937724432,24601559109,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,28336045305,52937599287,24601553982,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,27,27,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,22776,26631,3855,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,2067,3396,1329,Count SELECT queries with all subqueries
SelectQuery,1976,3248,1272,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,7879481184,12688955827,4809474643,Total time of SELECT queries.
SelectedBytes,1323734185031,2483119150599,1159384965568,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,4256562,7265511,3008949,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,4256562,7265511,3008949,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,232,396,164,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,232,396,164,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,232,396,164,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,28336177829,52937798713,24601620884,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,2538,2538,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,139746,170917,31171,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,20137,26391,6254,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,43626,51930,8304,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,14174523,46368924,32194401,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,865256775,7415313747,6550056972,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,268688452,648982107,380293655,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,9875666,24982893,15107227,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,3272058,6067723,2795665,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,413906422972,766504020558,352597597586,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,304536410,728537372,424000962,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,12750748681,26425354870,13674606189,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,801883,1767143,965260,Time spent loading marks
WriteBufferFromFileDescriptorWrite,61993,66120,4127,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,109822505,128816210,18993705,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
