timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
469740.80,253952,62,139301,9177820118,29,48329830,357,34,34,6100,136,675,1098567,20,35006,32,1151,142942340,1352,1,31,48,504,9,1374,675,33566374,7255171,2733524727,675,468,2,1,14,14,405,1,2736388912,2686777666,95952236,208230567,208230567,1,2,1,9162144948,73389,73389,14,14,14,208230567,8,3,565625,1122419,2342309,20896,2736388912,1098567,31225105,2098
471753.07,253952,62,150144,9892143294,33,52824112,373,37,37,6100,138,675,1159413,20,38081,32,1151,143207792,1352,1,31,51,504,9,1374,675,36015000,7431123,2945294530,675,468,2,1,14,14,405,1,2944924464,2895525603,104404351,224461461,224477845,1,2,1,9876304284,73389,73389,14,14,14,224461461,8,3,589930,1184676,2470822,22487,2944924464,1159413,33545308,2098
473761.65,253952,62,165059,10874862854,35,56140640,419,41,41,6100,141,675,1281926,20,42314,32,1151,144004148,1352,1,31,55,504,9,1374,675,40046082,8457752,3230740835,675,468,2,1,14,14,405,1,3231550416,3182682150,113473701,246802699,246819083,1,2,1,10859318756,73389,73389,14,14,14,246802699,8,3,616142,1309566,2642079,24677,3231550416,1281926,37405273,2098
475767.12,253952,62,177052,11664817882,39,61334124,458,41,41,6100,143,675,1361056,20,45683,32,1151,144004148,1352,1,31,55,504,9,1374,675,42967545,8669167,3462186079,675,468,2,1,14,14,405,1,3462368208,3413653547,122004814,264759946,264759946,1,2,1,11649437624,73389,73389,14,14,14,264759946,8,3,628146,1390336,2738151,26438,3462368208,1361056,40230766,2098
477772.23,253952,62,188545,12422004910,40,63070685,492,42,42,6100,144,675,1413921,20,48872,32,1151,144269600,1352,1,31,56,504,9,1374,675,45320899,8670315,3683918340,675,468,2,1,14,14,405,1,3683355600,3635039871,126110833,281963529,281963529,1,2,1,12406395276,73389,73389,14,14,14,281963529,8,3,639762,1444576,2806314,28124,3683355600,1413921,42516046,2098
479784.54,253952,62,200983,13241654362,40,64811673,512,45,45,6100,147,675,1491660,20,52394,32,1151,144535052,1352,1,31,59,504,9,1374,675,48297443,9183298,3921660985,675,468,2,1,14,14,405,1,3922955216,3874562479,131664013,300596394,300596394,1,2,1,13226241336,73389,73389,14,14,14,300596394,8,3,661308,1524054,2930074,29952,3922955216,1491660,45368948,2098
481796.34,253952,62,215686,14210539210,41,68650085,552,46,46,6100,149,675,1615007,20,56550,32,1151,145065956,1352,1,31,60,504,9,1374,675,52343693,10170151,4204380766,675,468,2,1,14,14,405,1,4205808592,4157788628,141236293,322614270,322630654,1,2,1,14195027880,73389,73389,14,14,14,322614270,8,3,688741,1649712,3117043,32110,4205808592,1615007,49228365,2098
483801.18,253952,62,228695,15067875170,44,73533981,599,46,46,6100,151,675,1706704,20,60221,32,1151,145596860,1352,1,31,60,504,9,1374,675,55638324,10600703,4457464584,675,468,2,1,14,14,405,1,4456287184,4408403554,150112613,342105136,342105136,1,2,1,15052625984,73389,73389,14,14,14,342105136,8,3,702702,1743291,3245622,34021,4456287184,1706704,52394527,2098
485807.91,253952,62,240713,15859468598,44,74999257,622,47,47,6100,153,675,1783392,20,63596,32,1151,145596860,1352,1,31,61,504,9,1374,675,58443887,10759372,4689306066,675,468,2,1,14,14,405,1,4687629264,4639814714,154601473,360095151,360095151,1,2,1,15844186644,73389,73389,14,14,14,360095151,8,3,722774,1821612,3345605,35786,4687629264,1783392,55100208,2098
487815.93,253952,62,255236,16816822418,44,77531601,658,48,48,6100,155,675,1907488,20,67685,32,1151,146127764,1352,1,31,62,504,9,1374,675,62422881,11381120,4968235531,675,468,2,1,14,14,405,1,4967730128,4919725072,162168948,381848724,381848724,1,2,1,16801343856,73389,73389,14,14,14,381848724,8,3,740629,1948108,3532069,37923,4967730128,1907488,58892879,2098
489824.95,253952,62,269820,17777643030,44,80325656,700,48,48,6100,158,675,2045171,20,71812,32,1151,146658668,1352,1,31,62,504,9,1374,675,66472282,12169787,5247805627,675,468,2,1,14,14,405,1,5248224208,5200557828,170140673,403672151,403688535,1,2,1,17761574644,73389,73389,14,14,14,403672151,8,3,765161,2088224,3715456,40063,5248224208,2045171,62759028,2098
491836.44,253952,62,284482,18743575450,44,82914675,735,48,48,6100,160,675,2184311,20,75920,32,1151,146658668,1352,1,31,62,504,9,1374,675,70506578,12903823,5530793414,675,468,2,1,14,14,405,1,5530029008,5482870804,177043239,425634842,425651226,1,2,1,18727933048,73389,73389,14,14,14,425634842,8,3,784884,2229797,3897627,42213,5530029008,2184311,66611292,2098
493847.21,253952,62,299459,19729991178,44,86032246,786,48,48,6100,163,675,2307520,20,80170,32,1151,147189572,1352,1,31,62,504,9,1374,675,74630857,13463723,5818375083,675,468,2,1,14,14,405,1,5817736011,5771275368,183062757,448062318,448062318,1,2,1,19714741992,73389,73389,14,14,14,448062318,8,3,805829,2355432,4069653,44412,5817736011,2307520,70563690,2098
495859.17,253952,62,313728,20669974650,45,89663179,827,49,49,6100,166,675,2441485,20,84224,32,1151,147720476,1352,1,31,63,504,9,1374,675,78703986,14380071,6093007028,675,468,2,1,14,14,405,1,6091707753,6045936296,194984797,469433026,469433026,1,2,1,20655053144,73389,73389,14,14,14,469433026,8,3,834907,2491784,4266102,46509,6091707753,2441485,74440506,2098
497864.75,253952,62,325409,21439482446,48,94338338,868,50,50,6100,168,675,2519639,20,87519,32,1151,147985928,1352,1,31,64,504,9,1374,675,81558591,14659240,6318557558,675,468,2,1,14,14,405,1,6316496233,6270870993,203028042,486923329,486923329,1,2,1,21424626476,73389,73389,14,14,14,486923329,8,3,849997,2571587,4387728,48224,6316496233,2519639,77173597,2098
499869.85,253952,62,335702,22117612356,48,96058425,918,50,50,6100,171,675,2580394,20,90533,32,1151,148516832,1352,1,31,64,504,9,1374,675,83988546,14661420,6516503067,675,468,2,1,14,14,405,1,6514356234,6468994846,207192927,502341056,502341056,1,2,1,22103006464,73389,73389,14,14,14,502341056,8,3,872112,2633664,4487565,49740,6514356234,2580394,79503797,2098
501887.93,253952,62,347283,22880566552,48,97412092,937,52,52,6100,173,675,2658872,20,93810,32,1151,148782284,1352,1,31,66,504,9,1374,675,86766631,14869911,6735628688,675,468,2,1,14,14,405,1,6737178634,6692095681,211621421,519675711,519675711,1,2,1,22865010388,73389,73389,14,14,14,519659327,8,3,886625,2713837,4610723,51440,6737178634,2658872,82158832,2098
503903.26,253952,62,362178,23861873780,48,100022446,975,53,53,6100,176,675,2797899,20,98031,32,1151,149578640,1352,1,31,67,504,9,1374,675,90784224,15719745,7023456660,675,468,2,1,14,14,405,1,7023303491,6978965120,219340418,541978148,541978148,1,2,1,23846317616,73389,73389,14,14,14,541961764,8,3,914502,2855254,4803796,53629,7023303491,2797899,85983491,2098
505912.54,253952,62,377334,24860711888,50,103445516,1008,55,55,6100,178,675,2937146,20,102271,32,1151,149844092,1352,1,31,69,504,9,1374,675,94794677,16414988,7316407815,675,468,2,1,14,14,405,1,7315200835,7270875463,227707208,564681993,564681993,1,2,1,24845286796,73389,73389,14,14,14,564665609,8,3,933281,2996967,5012411,55856,7315200835,2937146,89785472,2098
507924.19,253952,62,391427,25787945300,51,107363912,1049,56,56,6100,184,675,3072605,20,106404,32,1151,150640448,1352,1,31,70,504,9,1374,675,98873631,17421961,7586537525,675,468,2,1,14,14,405,1,7583905519,7541845707,237661058,585759948,585759948,1,2,1,25773437712,73389,73389,14,14,14,585759948,8,3,962976,3134805,5243377,57924,7583905519,3072605,93633583,2098
