timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
203314.36,253952,62,220882,14552922430,40,75308825,0,528,46,46,7663,150,675,1577264,17,58024,29,17,145331408,1352,1,0,28,60,8,666,675,0,0,0,52904579,13153449,4304081822,0,675,423,2,1,14,14,413,1,4305947600,4257942583,159130728,330381557,330397941,1,2,1,14536788508,73389,73389,14,14,14,330381557,7,3,648017,1611714,3182972,32874,4305947600,1577264,49723567,2095
205322.83,253952,62,236734,15597373594,41,79405969,0,572,46,46,7663,152,675,1692980,17,62456,29,17,145596860,1352,1,0,28,60,8,666,675,0,0,0,56922151,14460677,4610034941,0,675,423,2,1,14,14,413,1,4611214288,4563174696,169487039,354142170,354142170,1,2,1,15581534584,73389,73389,14,14,14,354125786,7,3,660774,1729902,3350472,35203,4611214288,1692980,53573795,2095
207329.49,253952,62,252295,16623019234,42,84509688,0,607,48,48,7663,155,675,1811825,17,66872,29,17,146127764,1352,1,0,28,62,8,666,675,0,0,0,60978412,15658844,4908636719,0,675,423,2,1,14,14,413,1,4910713808,4863044583,182122611,377433680,377450064,1,2,1,16607081920,73389,73389,14,14,14,377433680,7,3,674829,1851182,3519915,37488,4910713808,1811825,57460762,2095
209335.92,253952,62,268209,17671533630,43,88153369,0,640,48,48,7663,157,675,1934837,17,71313,29,17,146393216,1352,1,0,28,62,8,666,675,0,0,0,65145748,17041182,5217469485,0,675,423,2,1,14,14,413,1,5217160144,5169536285,192882711,401276213,401276213,1,2,1,17655432476,73389,73389,14,14,14,401259829,7,3,690263,1977724,3728068,39826,5217160144,1934837,61420100,2095
211348.66,253952,62,283526,18680657582,44,91338877,0,681,50,50,7663,160,675,2069218,17,75665,29,17,146658668,1352,1,0,28,64,8,666,675,0,0,0,69280808,18079754,5513706048,0,675,423,2,1,14,14,413,1,5511678928,5464471094,202230833,424203401,424219785,1,2,1,18664949644,73389,73389,14,14,14,424203401,7,3,722419,2114655,3938720,42073,5511678928,2069218,65344660,2095
213360.76,253952,62,298457,19664058654,45,95532095,0,715,50,50,7663,163,675,2196952,17,79895,29,17,147189572,1352,1,0,28,64,8,666,675,0,0,0,73311328,19468269,5796566430,0,675,423,2,1,14,14,413,1,5798468427,5751980659,212862017,446548957,446565341,1,2,1,19648154108,73389,73389,14,14,14,446548957,7,3,751894,2244787,4168814,44265,5798468427,2196952,69145224,2095
215374.10,253952,62,313052,20625406862,46,100312684,0,760,53,53,7663,166,675,2308872,17,84041,29,17,147720476,1352,1,0,28,67,8,666,675,0,0,0,77313877,21019797,6079453997,0,675,423,2,1,14,14,413,1,6078862697,6032887596,225104427,468411185,468427569,1,2,1,20610092140,73389,73389,14,14,14,468411185,7,3,795467,2358977,4404337,46411,6078862697,2308872,72912390,2095
217379.05,253952,62,324265,21364243810,51,106776504,0,788,53,53,7663,168,675,2365064,17,87207,29,17,147985928,1352,1,0,28,67,8,666,675,0,0,0,79879062,21091525,6297266899,0,675,423,2,1,14,14,413,1,6294869353,6248877916,234343972,485213360,485213360,1,2,1,21349387840,73389,73389,14,14,14,485213360,7,3,808887,2416686,4479434,48059,6294869353,2365064,75402587,2095
219388.73,253952,62,337980,22267699720,51,109166293,0,819,57,57,7663,171,675,2454433,17,91172,29,17,148516832,1352,1,0,28,71,8,666,675,0,0,0,83449230,22335708,6558956633,0,675,423,2,1,14,14,413,1,6558134282,6512895300,242794146,505734259,505750643,1,2,1,22252307396,73389,73389,14,14,14,505734259,7,3,856567,2508086,4670852,50074,6558134282,2454433,78781471,2095
221399.38,253952,62,353925,23318245732,53,114419427,0,853,59,59,7663,174,675,2564662,17,95674,29,17,149047736,1352,1,0,28,73,8,666,675,0,0,0,87366605,23688862,6861626499,0,675,423,2,1,14,14,413,1,6865104906,6820130195,254688001,529601368,529617752,1,2,1,23302460192,73389,73389,14,14,14,529601368,7,3,887467,2620731,4855630,52416,6865104906,2564662,82514228,2095
223406.58,253952,62,369976,24375843480,57,121074006,0,888,61,61,7663,177,675,2709458,17,100210,29,17,149844092,1352,1,0,28,75,8,666,675,0,0,0,91673238,25174011,7173320344,0,675,423,2,1,14,14,413,1,7173643075,7129160527,269029164,553660767,553660767,1,2,1,24361073748,73389,73389,14,14,14,553660767,7,3,925982,2768010,5102766,54776,7173643075,2709458,86573864,2095
225411.04,253952,62,380566,25073320596,59,123991830,0,913,61,61,7663,179,675,2765269,17,103208,29,17,149844092,1352,1,0,28,75,8,666,675,0,0,0,93966381,25194008,7379456544,0,675,423,2,1,14,14,413,1,7377460035,7333023391,274280316,569508796,569525180,1,2,1,25058387024,73389,73389,14,14,14,569508796,7,3,936474,2825198,5171552,56331,7377460035,2765269,88798320,2095
227415.89,253952,62,391211,25774048360,59,125937491,0,958,61,61,7663,183,675,2819706,17,106327,29,17,150640448,1352,1,0,28,75,8,666,675,0,0,0,96339726,25198056,7583321686,0,675,423,2,1,14,14,413,1,7580455105,7537789300,278621158,585442619,585442619,1,2,1,25759475236,73389,73389,14,14,14,585442619,7,3,963116,2880945,5256354,57895,7580455105,2819706,91086953,2095
229150.73,253952,62,400982,26415782060,62,129914523,3,991,64,64,7663,191,675,2869688,17,109422,36,17,158511825,1359,1,1038,35,85,28,694,675,669,1038,88,98890138,25409914,7767491025,8,675,423,2,1,14,14,413,1,7763869224,7725268584,343498054,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,7,3,991403,2932289,5375686,59330,7763869224,2869688,93518128,2095
