timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
229970.44,32,253952,62,226080,14894195212,19,36001772,1210,22,22,2519,1500,3,711,1796208,2,17,88783,15,141312743,1424,1,0,4,1973,281521512,9,1126021588,14,36,3,2908,711,0,0,116941356,1829590,4812801738,0,709,1135,2,3,1,14,14,2702,3,4809361076,4699532731,154596074,285749948,285749948,1,3,1,14858997328,73389,73389,14,14,14,285749952,8,3,205112,1838738,2454990,39973,4809361076,1796208,114490627,5491
231978.08,35,253952,62,243661,16051864778,19,36931817,1310,25,25,2519,1622,3,792,1940557,2,17,95717,15,155438133,1586,1,0,4,1973,303426321,9,1213519992,14,39,3,2908,792,0,0,125903066,2006675,5198021256,0,790,1205,2,3,1,14,14,2702,3,5194381002,5065483157,164642434,307917439,307917439,1,3,1,16011706860,73389,73389,14,14,14,307917443,8,3,224967,1986411,2664746,43175,5194381002,1940557,123242935,5746
233988.62,38,253952,62,262959,17324400704,19,38224042,1443,25,25,2519,1737,7,792,2109653,2,17,103318,15,156680931,1586,1,0,4,1973,327491954,9,1309903060,14,39,3,2908,792,0,0,136448032,2239367,5609259342,0,790,1205,2,3,1,14,14,2702,3,5605025585,5466983570,176658521,332341160,332341160,1,3,1,17281740352,73389,73389,14,14,14,332341164,8,3,228768,2159380,2860608,46565,5605025585,2109653,133592433,5746
235996.61,54,253952,62,285452,18805987834,19,40429234,1594,27,27,2519,1885,9,801,2323547,4,17,112154,15,158159138,1604,1,0,4,1973,355496742,9,1421986968,14,41,3,2908,801,0,0,149051215,2678390,6092315001,0,797,1216,4,3,1,14,14,2702,3,6087845809,5934700046,191849748,360729809,360746193,1,3,1,18757950100,73389,73389,14,14,14,360729813,8,3,236349,2377900,3113265,50571,6087845809,2323547,145943418,5781
238001.42,55,253952,62,302771,19946240198,23,46025852,1662,27,27,2519,1994,11,819,2445662,4,17,118905,15,161445527,1640,1,0,4,1973,376934429,9,1507737716,14,41,3,2908,819,0,0,157010359,2777859,6470724693,0,815,1231,4,3,1,14,14,2702,3,6465962496,6294918553,205513310,382583845,382600229,1,3,1,19893620272,73389,73389,14,14,14,382569624,8,3,248539,2503044,3258976,53706,6465962496,2445662,153757164,5837
240006.54,55,253952,62,319103,21022570952,24,48232762,1724,29,29,2519,2100,11,828,2553736,4,17,125333,15,163595897,1658,1,0,4,1973,397323924,9,1589231200,14,43,3,2908,828,0,0,164189578,2779321,6829111280,0,824,1237,4,3,1,14,14,2702,3,6824186596,6634961305,214901713,403203048,403235816,1,3,1,20966558528,73389,73389,14,14,14,403203052,8,3,260450,2613956,3396065,56666,6824186596,2553736,160799591,5858
242013.22,57,253952,62,338712,22314202474,24,49344340,1833,31,31,2519,2227,13,936,2735746,6,17,133009,15,182603499,1874,1,0,4,1973,421671447,9,1686621240,14,45,3,2908,936,0,0,174708576,2995481,7263204263,0,930,1345,6,3,1,14,14,2702,3,7257490033,7043855236,226717791,427911774,427911774,1,3,1,22251412280,73389,73389,14,14,14,427911778,8,3,273989,2800105,3624246,60259,7257490033,2735746,171090808,6240
244018.52,57,253952,62,351323,23146372122,28,54254291,1918,31,31,2519,2304,13,936,2822320,6,17,137896,15,182929281,1874,1,0,4,1973,437235661,9,1748878100,14,45,3,2908,936,0,0,180328974,3002792,7555381447,0,930,1345,6,3,1,14,14,2702,3,7549302454,7307860731,237249030,443765392,443781776,1,3,1,23075800416,73389,73389,14,14,14,443765396,8,3,283454,2888921,3743221,62666,7549302454,2822320,176592477,6240
246023.34,58,253952,62,363235,23931139394,29,56332112,2002,32,32,2519,2382,13,1053,2907434,6,17,142508,15,203001132,2108,1,0,4,1973,451876016,9,1807374576,14,46,3,2908,1053,0,0,185624106,3003782,7836352713,0,1047,1444,6,3,1,14,14,2702,3,7829924627,7557586278,244629960,458712301,458712301,1,3,1,23853039684,73389,73389,14,14,14,458712305,8,3,293652,2976167,3840109,64987,7829924627,2907434,181790950,6535
248033.19,61,253952,62,377167,24848476992,29,57729706,2082,34,34,2519,2476,14,1080,3039513,6,17,148005,15,208104035,2162,1,0,4,1973,469199506,9,1876733492,14,48,3,2908,1080,0,0,193564994,3276738,8152979063,0,1074,1475,6,3,1,14,14,2702,3,8146404700,7848589500,254237479,476218988,476218988,1,3,1,24763387408,73389,73389,14,14,14,476218992,8,3,311480,3111327,4058939,67607,8146404700,3039513,189513298,6634
250042.32,62,253952,62,391319,25780069036,29,59325333,2168,34,34,2519,2565,14,1089,3188901,6,17,153567,15,210543921,2180,1,0,4,1973,486843527,9,1947244728,14,48,3,2908,1089,0,0,201761421,3553163,8479792591,0,1083,1487,6,3,1,14,14,2702,3,8472676615,8144437291,264297632,493967561,493967561,1,3,1,25686313204,73389,73389,14,14,14,493967565,8,3,328497,3263969,4242726,70297,8472676615,3188901,197526225,6670
252052.98,62,253952,62,407677,26857814142,29,61335998,2287,35,35,2519,2665,14,1089,3344317,6,17,159937,15,212076303,2180,1,0,4,1973,507060721,9,2028113728,14,49,3,2908,1089,0,0,211074202,3818204,8861232311,0,1083,1487,6,3,1,14,14,2702,3,8853926902,8487279902,275865384,514457851,514474235,1,3,1,26751808284,73389,73389,14,14,14,514457855,8,3,333079,3423097,4452335,73450,8853926902,3344317,206628725,6670
254058.86,62,253952,62,424083,27937582708,29,63481392,2405,35,35,2519,2770,15,1143,3500605,6,17,166325,15,221211714,2288,1,0,4,1973,527292900,9,2109106960,14,49,3,2908,1143,0,0,220348320,4091983,9248977108,0,1137,1544,6,3,1,14,14,2702,3,9241462215,8830392312,287546163,535012592,535045360,1,3,1,27820654816,73389,73389,14,14,14,535012596,8,3,340883,3583102,4637138,76666,9241462215,3500605,215719363,6865
256063.96,63,253952,62,436837,28778373648,32,67323793,2498,35,35,2519,2852,15,1422,3587672,6,17,171222,15,268545036,2846,1,0,4,1973,542792358,9,2171169432,14,49,3,2908,1422,0,0,225774450,4099255,9553104793,0,1416,1740,6,3,1,14,14,2702,3,9545868275,9098259764,296820726,550978739,551027891,1,3,1,28650894460,73389,73389,14,14,14,550978743,8,3,362985,3672294,4782133,79178,9545868275,3587672,221000740,7589
258077.43,65,253952,62,451588,29749583736,32,68208560,2620,37,37,2519,2944,15,1539,3728556,6,17,177020,15,290749231,3080,1,0,4,1973,561195683,9,2244718236,14,51,3,2908,1539,0,0,234603001,4310064,9909913942,0,1533,1845,6,3,1,14,14,2702,3,9902120188,9408512859,306707987,569396897,569413281,1,3,1,29608638676,73389,73389,14,14,14,569396901,8,3,381062,3816419,4968717,82103,9902120188,3728556,229643003,7980
260094.91,67,253952,62,466781,30750665686,32,69215848,2713,38,38,2519,3036,15,1539,3874389,6,17,182923,15,293560609,3080,1,0,4,1973,579913597,9,2319654388,14,52,3,2908,1539,0,0,243996620,4659904,10282645726,0,1533,1845,6,3,1,14,14,2702,3,10274947560,9727986117,317437853,588382018,588398402,1,3,1,30595864968,73389,73389,14,14,14,588382022,8,3,385903,3965913,5144550,85179,10274947560,3874389,238861094,7980
261390.48,68,253952,62,476046,31361633384,32,70871825,2784,41,41,2519,3127,15,1539,3958960,6,17,186584,22,302469662,3087,1,1228,4,1973,591599349,9,2366397396,21,62,14,2935,1539,1228,160,250096197,4901722,10497910960,8,1533,1845,6,3,1,14,14,2702,3,10488853536,9921900848,381006809,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,8,3,394793,4052642,5271471,86906,10488853536,3958960,244833933,7980
