timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
96542.14,2,253952,62,145824,9607435062,35,60511132,0,387,40,40,4857,137,675,1092808,3,36839,43,51,142942340,1352,1,0,42,54,14,308,675,0,0,0,36272968,8713572,2857500845,0,675,352,2,1,14,14,437,1,2861824816,2812395105,115501868,217994543,217994543,1,2,1,9591038996,73389,73389,14,14,14,217978159,10,3,616497,1119237,2508750,21853,2861824816,1092808,33765574,2030
98546.31,2,253952,62,155482,10243508254,38,65062835,0,421,40,40,4857,139,675,1145568,3,39579,43,51,143473244,1352,1,0,42,54,14,308,675,0,0,0,38603291,8749707,3047617085,0,675,352,2,1,14,14,437,1,3047132112,2998217460,122534923,232455965,232455965,1,2,1,10227341564,73389,73389,14,14,14,232439581,10,3,629184,1173379,2611894,23270,3047132112,1145568,35992846,2030
100555.16,2,253952,62,168820,11122671010,38,66774273,0,458,43,43,4857,141,675,1245275,3,43328,43,51,144004148,1352,1,0,42,57,14,308,675,0,0,0,42268344,9238205,3302149920,0,675,352,2,1,14,14,437,1,3303902160,3255168625,128690022,252436192,252436192,1,2,1,11106471552,73389,73389,14,14,14,252419808,10,3,654770,1275200,2782585,25229,3303902160,1245275,39487333,2030
102566.31,2,253952,62,183474,12088079142,39,70300292,0,498,43,43,4857,144,675,1359946,3,47489,43,51,144269600,1352,1,0,42,57,14,308,675,0,0,0,46525878,9995181,3587256286,0,675,352,2,1,14,14,437,1,3585969104,3537405770,137445530,274374307,274374307,1,2,1,12072469508,73389,73389,14,14,14,274374307,10,3,672990,1392235,2947222,27381,3585969104,1359946,43580380,2030
104573.11,2,253952,62,197367,13003348926,41,74645264,0,542,45,45,4857,146,675,1465768,3,51389,43,51,144535052,1352,1,0,42,59,14,308,675,0,0,0,50461958,11064719,3851508610,0,675,352,2,1,14,14,437,1,3853355984,3804926601,148074409,295167701,295184085,1,2,1,12987378844,73389,73389,14,14,14,295167701,10,3,692864,1500316,3086695,29421,3853355984,1465768,47377137,2030
106581.90,2,253952,62,211129,13910298946,41,76861365,0,584,47,47,4857,148,675,1579715,3,55253,43,51,145065956,1352,1,0,42,61,14,308,675,0,0,0,54531372,12116974,4118507080,0,675,352,2,1,14,14,437,1,4117990352,4070052167,156010358,315795096,315795096,1,2,1,13894984224,73389,73389,14,14,14,315795096,10,3,715671,1616542,3263108,31440,4117990352,1579715,51270268,2030
108588.25,2,253952,62,225304,14844315334,42,83657778,0,622,48,48,4857,150,675,1699488,3,59228,43,51,145331408,1352,1,0,42,62,14,308,675,0,0,0,58670294,13072156,4389828986,0,675,352,2,1,14,14,437,1,4391013328,4343120753,168257183,337020507,337020507,1,2,1,14828181412,73389,73389,14,14,14,337004123,10,3,745313,1738738,3451585,33523,4391013328,1699488,55220854,2030
110597.77,2,253952,62,238645,15723155860,44,89275994,0,667,48,48,4857,153,675,1813698,3,63042,43,51,145596860,1352,1,0,42,62,14,308,675,0,0,0,62706427,14303076,4649212065,0,675,352,2,1,14,14,437,1,4647652304,4599968382,181256179,356996860,356996860,1,2,1,15707861840,73389,73389,14,14,14,356996860,10,3,773646,1855193,3649833,35481,4647652304,1813698,59058864,2030
112605.60,2,253952,62,252453,16633373922,44,91829179,0,711,50,50,4857,155,675,1924770,3,66908,43,51,146127764,1352,1,0,42,64,14,308,675,0,0,0,66692666,15118510,4912930401,0,675,352,2,1,14,14,437,1,4913990608,4866086794,189151113,377679440,377679440,1,2,1,16617174464,73389,73389,14,14,14,377663056,10,3,794573,1968549,3821274,37513,4913990608,1924770,62873795,2030
114612.99,2,253952,62,265734,17508535674,46,97477447,0,758,51,51,4857,157,675,2047272,3,70656,43,51,146393216,1352,1,0,42,65,14,308,675,0,0,0,70694147,16031125,5169304873,0,675,352,2,1,14,14,437,1,5169449936,5121913156,200240959,397555330,397571714,1,2,1,17492434520,73389,73389,14,14,14,397555330,10,3,811986,2096281,3985639,39462,5169449936,2047272,66711038,2030
116622.45,2,253952,62,278642,18358987046,46,101197162,0,797,51,51,4857,159,675,2162591,3,74270,43,51,146658668,1352,1,0,42,65,14,308,675,0,0,0,74735398,16902231,5418729027,0,675,352,2,1,14,14,437,1,5417831376,5370471708,207950931,416884515,416900899,1,2,1,18342918660,73389,73389,14,14,14,416884515,10,3,836822,2213839,4192128,41357,5417831376,2162591,70545925,2030
118631.06,2,253952,62,291359,19196229606,48,107048977,0,841,52,52,4857,162,675,2274290,3,77905,43,51,146924120,1352,1,0,42,66,14,308,675,0,0,0,78682368,18663867,5661471957,0,675,352,2,1,14,14,437,1,5662022475,5615255346,220799219,435929139,435929139,1,2,1,19180882116,73389,73389,14,14,14,435929139,10,3,863527,2327712,4382679,43224,5662022475,2274290,74302478,2030
120637.52,2,253952,62,303972,20027613310,48,109941360,0,881,52,52,4857,164,675,2401526,3,81455,43,51,147455024,1352,1,0,42,66,14,308,675,0,0,0,82720098,19503596,5903945882,0,675,352,2,1,14,14,437,1,5904767819,5858252939,228928669,454813797,454830181,1,2,1,20011807068,73389,73389,14,14,14,454813797,10,3,885209,2458108,4560974,45076,5904767819,2401526,78162043,2030
122644.30,2,253952,62,316683,20864429886,48,112994078,0,920,53,53,4857,167,675,2531034,3,85087,43,51,147720476,1352,1,0,42,67,14,308,675,0,0,0,86726884,20211252,6149603173,0,675,352,2,1,14,14,437,1,6148593001,6102817481,237000010,473850229,473850229,1,2,1,20849410076,73389,73389,14,14,14,473850229,10,3,908141,2589992,4764518,46943,6148593001,2531034,81965417,2030
124656.57,2,253952,62,329926,21737366722,50,116084901,0,965,53,53,4857,169,675,2649516,3,88808,43,51,148251380,1352,1,0,42,67,14,308,675,0,0,0,90754993,20884076,6404667912,0,675,352,2,1,14,14,437,1,6404052329,6357938221,245062909,493691192,493691192,1,2,1,21722412448,73389,73389,14,14,14,493691192,10,3,925524,2710912,4908769,48892,6404052329,2649516,85849401,2030
126669.10,2,253952,62,342772,22583606396,53,120870562,0,997,57,57,4857,172,675,2755791,3,92518,43,51,148782284,1352,1,0,42,71,14,308,675,0,0,0,94552973,21791164,6650753543,0,675,352,2,1,14,14,437,1,6650277898,6605266044,255167093,512928106,512928106,1,2,1,22568836664,73389,73389,14,14,14,512928106,10,3,945356,2819402,5094436,50777,6650277898,2755791,89461840,2030
128673.11,2,253952,62,354177,23335026256,55,124210439,0,1036,57,57,4857,174,675,2823788,3,95737,43,51,149047736,1352,1,0,42,71,14,308,675,0,0,0,97363227,22022410,6872500093,0,675,352,2,1,14,14,437,1,6870085642,6824989579,262086071,530000617,530000617,1,2,1,23320027148,73389,73389,14,14,14,530000617,10,3,954485,2890528,5180410,52454,6870085642,2823788,92186232,2030
130680.51,2,253952,62,367533,24214942676,55,126368987,0,1057,61,61,4857,177,675,2916123,3,99544,43,51,149844092,1352,1,0,42,75,14,308,675,0,0,0,100857553,22501477,7128198348,0,675,352,2,1,14,14,437,1,7126326083,7082141976,269355352,549989036,550005420,1,2,1,24199517584,73389,73389,14,14,14,549989036,10,3,985271,2984784,5386235,54415,7126326083,2916123,95474842,2030
132689.52,2,253952,62,382615,25208400216,59,132785189,0,1097,63,63,4857,179,675,3031802,3,103766,43,51,149844092,1352,1,0,42,77,14,308,675,0,0,0,104942560,23321169,7419213268,0,675,352,2,1,14,14,437,1,7416668845,7372478336,281026442,572574319,572590703,1,2,1,25193270036,73389,73389,14,14,14,572574319,10,3,996396,3102742,5536879,56631,7416668845,3031802,99409354,2030
134699.72,2,253952,62,397157,26165065908,60,136739558,0,1154,64,64,4857,185,675,3142339,3,108055,43,51,151171352,1352,1,0,42,78,14,308,675,0,0,0,109252000,23872162,7694050621,0,675,352,2,1,14,14,437,1,7693211501,7652054193,291489262,594327892,594344276,1,2,1,26150427248,73389,73389,14,14,14,594327892,10,3,1016255,3215640,5711333,58761,7693211501,3142339,103544470,2030
135347.10,2,253952,62,400982,26415782060,63,137330095,3,1168,66,66,4857,191,675,3171253,3,109422,50,51,158511825,1359,1,1037,49,87,42,520,675,711,1037,1404,110710076,24047476,7767637537,8,675,352,2,1,14,14,437,1,7763869224,7725268584,353769518,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,10,3,1030277,3245191,5782729,59330,7763869224,3171253,104931197,2030
