timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
61505.92,1,253952,62,146159,9629655074,9,30837994,0,353,16,16,6213,137,675,1136727,25,36967,23,24,142942340,1352,1,0,22,30,14,14,128,675,0,0,0,35089346,6338850,2864093513,0,675,280,2,1,14,14,301,1,2868378416,2818884591,74795508,218469679,218492096,1,2,1,9612665876,73389,73389,14,14,14,218469679,4,3,536719,1161779,2273782,21903,2868378416,1136727,32816812,1725
63513.81,1,253952,62,160740,10589954706,12,36827541,0,396,16,16,6213,140,675,1260219,25,41070,23,24,143738696,1352,1,0,22,30,14,14,128,675,0,0,0,39360482,7490061,3147443884,0,675,280,2,1,14,14,301,1,3148188624,3099450560,87935533,240329748,240346132,1,2,1,10574508912,73389,73389,14,14,14,240329748,4,3,540302,1287727,2429907,24041,3148188624,1260219,36931953,1725
65518.96,1,253952,62,174889,11522267158,12,39752335,0,437,17,17,6213,142,675,1390904,25,45080,23,24,144004148,1352,1,0,22,31,14,14,128,675,0,0,0,43144859,8262708,3420593722,0,675,280,2,1,14,14,301,1,3420818384,3371925854,95320010,261522391,261522391,1,2,1,11506985204,73389,73389,14,14,14,261522391,4,3,542959,1420809,2560627,26121,3420818384,1390904,40585734,1725
67530.02,1,253952,62,185349,12211490046,16,44423195,0,451,18,18,6213,144,675,1440228,25,48008,23,24,144269600,1352,1,0,22,32,14,14,128,675,0,0,0,45309584,8272613,3621873870,0,675,280,2,1,14,14,301,1,3622013904,3573463818,102643465,277171653,277188037,1,2,1,12195552732,73389,73389,14,14,14,277171653,4,3,546914,1471412,2631593,27656,3622013904,1440228,42679583,1725
69540.21,1,253952,62,200983,13241654362,16,46343586,0,492,20,20,6213,147,675,1547090,25,52420,23,24,144535052,1352,1,0,22,34,14,14,128,675,0,0,0,49347974,8810800,3923217928,0,675,280,2,1,14,14,301,1,3922955216,3874562479,109397682,300596394,300596394,1,2,1,13226241336,73389,73389,14,14,14,300596394,4,3,554223,1580672,2759535,29952,3922955216,1547090,46590172,1725
71546.79,1,253952,62,215707,14211915466,16,50546174,0,538,21,21,6213,149,675,1657667,25,56558,23,24,145065956,1352,1,0,22,35,14,14,128,675,0,0,0,53352015,9763128,4207641516,0,675,280,2,1,14,14,301,1,4206463952,4158180686,118042226,322647038,322663422,1,2,1,14196469672,73389,73389,14,14,14,322647038,4,3,565408,1693586,2932553,32115,4206463952,1657667,50421323,1725
73551.48,1,253952,62,226868,14947609994,19,54708674,0,572,21,21,6213,151,675,1728401,25,59711,23,24,145596860,1352,1,0,22,35,14,14,128,675,0,0,0,55961817,10048417,4421906729,0,675,280,2,1,14,14,301,1,4421028816,4373228306,126311791,339373326,339373326,1,2,1,14932426344,73389,73389,14,14,14,339373326,4,3,578862,1765859,3034144,33752,4421028816,1728401,52929638,1725
75558.57,1,253952,62,239261,15763779422,19,56889149,0,609,24,24,6213,153,675,1805359,25,63200,23,24,145596860,1352,1,0,22,38,14,14,128,675,0,0,0,58891745,10403240,4658607949,0,675,280,2,1,14,14,301,1,4659579856,4611845141,132141288,357920397,357920397,1,2,1,15748497468,73389,73389,14,14,14,357920397,4,3,598607,1844618,3153696,35572,4659579856,1805359,55740139,1725
77563.06,1,253952,62,252092,16609449974,22,62232721,0,661,24,24,6213,155,675,1908763,25,66810,23,24,146127764,1352,1,0,22,38,14,14,128,675,0,0,0,62138300,11064389,4908796899,0,675,280,2,1,14,14,301,1,4906781648,4859107184,141866491,377132735,377149119,1,2,1,16593840340,73389,73389,14,14,14,377132735,4,3,611568,1949966,3275884,37458,4906781648,1908763,58864615,1725
79568.64,1,253952,62,263944,17390429878,22,63775036,0,680,26,26,6213,157,675,1978272,25,70152,23,24,146393216,1352,1,0,22,40,14,14,128,675,0,0,0,64820715,11264444,5135260245,0,675,280,2,1,14,14,301,1,5134978000,5087377234,146399226,394883023,394899407,1,2,1,17374853012,73389,73389,14,14,14,394883023,4,3,631331,2021135,3383691,39199,5134978000,1978272,61439329,1725
81575.61,1,253952,62,278626,18357938470,23,67276533,0,722,27,27,6213,159,675,2099148,25,74268,23,24,146658668,1352,1,0,22,41,14,14,128,675,0,0,0,68796609,12043614,5416676876,0,675,280,2,1,14,14,301,1,5417569232,5370099219,154296268,416868131,416884515,1,2,1,18342197764,73389,73389,14,14,14,416868131,4,3,648758,2144405,3553026,41355,5417569232,2099148,65246028,1725
83584.57,1,253952,62,293151,19314213088,23,70174289,0,777,28,28,6213,162,675,2227515,25,78394,23,24,146924120,1352,1,0,22,42,14,14,128,675,0,0,0,73072253,12683312,5696255154,0,675,280,2,1,14,14,301,1,5696363339,5649774209,163345152,438595413,438611797,1,2,1,19298198172,73389,73389,14,14,14,438595413,4,3,673701,2275176,3782327,43486,5696363339,2227515,69292496,1725
85593.46,1,253952,62,307119,20234916910,25,74193663,0,824,29,29,6213,164,675,2353671,25,82313,23,24,147455024,1352,1,0,22,43,14,14,128,675,0,0,0,77095543,13180376,5963509672,0,675,280,2,1,14,14,301,1,5965323083,5918862945,172001373,459523753,459540137,1,2,1,20219045132,73389,73389,14,14,14,459523753,4,3,689268,2403693,3942418,45538,5965323083,2353671,73155832,1725
87604.38,1,253952,62,320992,21148417222,27,78693561,0,867,31,31,6213,167,675,2473536,25,86261,23,24,147720476,1352,1,0,22,45,14,14,128,675,0,0,0,81172831,14021895,6231579477,0,675,280,2,1,14,14,301,1,6231692649,6185841659,182065099,480292571,480308955,1,2,1,21132873124,73389,73389,14,14,14,480292571,4,3,711591,2525934,4152123,47577,6231692649,2473536,77023542,1725
89609.15,1,253952,62,333907,21999604864,28,82348412,0,925,31,31,6213,170,675,2568599,25,89948,23,24,148251380,1352,1,0,22,45,14,14,128,675,0,0,0,84723336,14476417,6483088660,0,675,280,2,1,14,14,301,1,6480467305,6434581935,189957298,499652365,499652365,1,2,1,21984704060,73389,73389,14,14,14,499652365,4,3,728517,2623004,4265553,49475,6480467305,2568599,80460726,1725
91617.23,1,253952,62,345350,22753354560,29,84937292,0,943,32,32,6213,172,675,2635604,25,93221,23,24,148782284,1352,1,0,22,46,14,14,128,675,0,0,0,87250959,14528700,6700443401,0,675,280,2,1,14,14,301,1,6700216330,6654826870,195117691,516780061,516796445,1,2,1,22738322684,73389,73389,14,14,14,516780061,4,3,747484,2691489,4355688,51158,6700216330,2635604,82898315,1725
93623.74,1,253952,62,359373,23677409476,30,87107403,0,981,34,34,6213,175,675,2763103,25,97212,23,24,149047736,1352,1,0,22,48,14,14,128,675,0,0,0,91219897,15210702,6970978212,0,675,280,2,1,14,14,301,1,6970093578,6925063121,202209512,537784288,537784288,1,2,1,23661787776,73389,73389,14,14,14,537767904,4,3,769804,2821413,4546674,53217,6970093578,2763103,86676396,1725
95634.84,1,253952,62,373740,24623848244,30,89701986,0,1027,34,34,6213,178,675,2879216,25,101291,23,24,149844092,1352,1,0,22,48,14,14,128,675,0,0,0,95304242,16037128,7247401428,0,675,280,2,1,14,14,301,1,7245994819,7201630613,210115488,559294260,559310644,1,2,1,24608947440,73389,73389,14,14,14,559294260,4,3,792893,2939866,4731049,55328,7245994819,2879216,90576501,1725
97639.88,1,253952,62,386418,25458865888,32,93629702,0,1079,34,34,6213,180,675,2964316,25,104857,23,24,150109544,1352,1,0,22,48,14,14,128,675,0,0,0,98443983,16480851,7492305881,0,675,280,2,1,14,14,301,1,7489215934,7445675128,217821620,578279381,578279381,1,2,1,25444292764,73389,73389,14,14,14,578279381,4,3,813162,3026765,4824191,57190,7489215934,2964316,93623220,1725
99647.73,1,253952,62,397754,26204456352,32,95153504,0,1099,37,37,6213,185,675,3030667,25,108215,23,24,151171352,1352,1,0,22,51,14,14,128,675,0,0,0,101129477,16741059,7704915841,0,675,280,2,1,14,14,301,1,7704965571,7663565681,222323106,595218661,595235045,1,2,1,26189621084,73389,73389,14,14,14,595218661,4,3,851021,3094589,4949301,58851,7704965571,3030667,96183703,1725
100301.10,1,253952,62,400982,26415782060,34,96298454,2,1110,38,38,6213,191,675,3057210,25,109422,28,24,158511825,1359,1,1037,27,59,14,22,365,675,567,1037,1048,102479563,17352232,7767358690,8,675,280,2,1,14,14,301,1,7763869224,7725268584,285618320,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,4,3,890941,3121641,5047024,59330,7763869224,3057210,97436107,1725
