timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
616250.86,253952,62,152482,10046162818,19,27417811,135,25,25,10776,138,675,1189518,14,38711,35,37,143207792,1352,1,34,39,66,14,168,675,39652256,17762908,2988937814,675,440,2,1,14,14,353,1,2989903996,2940591554,272647991,227969352,227969352,1,2,1,10030651488,73389,73389,14,14,14,227969352,5,3,702321,1217734,3006441,22832,2989903996,1189518,36647044,2103
618263.24,253952,62,166813,10990343902,21,33140519,182,26,26,10776,141,675,1301413,14,42782,35,37,144004148,1352,1,34,40,66,14,168,675,43744721,18707825,3265468441,675,440,2,1,14,14,353,1,3265235920,3216478199,284115705,249419821,249436205,1,2,1,10974472124,73389,73389,14,14,14,249419821,5,3,717217,1331980,3172835,24934,3265235920,1301413,40573256,2103
620273.82,253952,62,181848,11980721250,23,37647796,220,28,28,10776,143,675,1421238,14,46994,35,37,144004148,1352,1,34,42,66,14,168,675,47923306,19808680,3553188842,675,440,2,1,14,14,353,1,3554511824,3505999802,295250961,271939568,271955952,1,2,1,11965340992,73389,73389,14,14,14,271939568,5,3,730295,1454229,3356958,27141,3554511824,1421238,44567867,2103
622281.78,253952,62,196913,12973330130,24,41410570,265,28,28,10776,146,675,1532144,14,51264,35,37,144535052,1352,1,34,42,66,14,168,675,51959557,20886902,3844057486,675,440,2,1,14,14,353,1,3844180944,3796106894,304818755,294489924,294506308,1,2,1,12957556656,73389,73389,14,14,14,294489924,5,3,748678,1567479,3557938,29351,3844180944,1532144,48403294,2103
624288.83,253952,62,212876,14025586694,25,44612237,302,30,30,10776,148,675,1653605,14,55728,35,37,145065956,1352,1,34,44,66,14,168,675,56137067,21915146,4151066207,675,440,2,1,14,14,353,1,4151938000,4103732743,314243460,318401867,318418251,1,2,1,14009682148,73389,73389,14,14,14,318401867,5,3,766841,1691413,3753549,31699,4151938000,1653605,52384508,2103
626296.34,253952,62,227947,15018588790,25,48374560,346,30,30,10776,151,675,1771732,14,60007,35,37,145596860,1352,1,34,44,66,14,168,675,60274811,22726291,4441284874,675,440,2,1,14,14,353,1,4442131408,4393995392,324377851,340984991,340984991,1,2,1,15002618708,73389,73389,14,14,14,340968607,5,3,779326,1811907,3930897,33913,4442131408,1771732,56345921,2103
628299.65,253952,62,246008,16208605334,26,52233289,377,38,38,10776,154,675,1866970,14,65096,35,37,145862312,1352,1,34,52,74,14,168,675,64210403,23142137,4786563652,675,440,2,1,14,14,353,1,4789472208,4741906232,332766399,368015927,368032311,1,2,1,16192700788,73389,73389,14,14,14,368015927,5,3,793311,1909346,4060718,36563,4789472208,1866970,60151859,2103
630302.60,253952,62,268354,17681036350,26,52233289,377,38,38,10776,157,675,1946876,14,71354,35,37,146393216,1352,1,34,52,74,14,168,675,68305079,23142212,5217570127,675,440,2,1,14,14,353,1,5219781584,5172356469,338830803,401489205,401489205,1,2,1,17664804124,73389,73389,14,14,14,401472821,5,3,796104,1991393,4165313,39846,5219781584,1946876,64142123,2103
632305.86,253952,62,290428,19134950138,26,52233289,377,38,38,10776,161,675,2027208,14,77594,35,37,146924120,1352,1,34,52,74,14,168,675,72377453,23142302,5641501770,675,440,2,1,14,14,353,1,5643803467,5597301815,344911048,434538658,434538658,1,2,1,19119700952,73389,73389,14,14,14,434538658,5,3,802621,2073798,4272443,43085,5643803467,2027208,68107541,2103
634309.39,253952,62,312320,20577169058,26,52233289,377,38,38,10776,166,675,2103198,14,83840,35,37,147720476,1352,1,34,52,74,14,168,675,76402229,23142397,6062443105,675,440,2,1,14,14,353,1,6064837993,6018808015,350908822,467323808,467323808,1,2,1,20561526656,73389,73389,14,14,14,467307424,5,3,807531,2151916,4375328,46304,6064837993,2103198,72029601,2103
636312.93,253952,62,334615,22045843820,26,52233289,377,38,38,10776,171,675,2177672,14,90152,35,37,148251380,1352,1,34,52,74,14,168,675,80398930,23142730,6491818305,675,440,2,1,14,14,353,1,6493384714,6448066720,365055460,500706974,500706974,1,2,1,22031106856,73389,73389,14,14,14,500706974,5,3,810123,2228407,4466088,49580,6493384714,2177672,75935719,2103
638316.21,253952,62,357375,23545672192,26,52233289,377,38,38,10776,174,675,2245945,14,96610,35,37,149047736,1352,1,34,52,74,14,168,675,84322079,23142919,6929250218,675,440,2,1,14,14,353,1,6931558410,6886597270,371104063,534776109,534792493,1,2,1,23530148796,73389,73389,14,14,14,534776109,5,3,813074,2298490,4562107,52923,6931558410,2245945,79763023,2103
640319.52,253952,62,379925,25031046568,26,52233289,377,38,38,10776,179,675,2324516,14,103033,35,37,149844092,1352,1,34,52,74,14,168,675,88189756,23142974,7363531313,675,440,2,1,14,14,353,1,7364877123,7320653375,376966950,568552491,568552491,1,2,1,25015588708,73389,73389,14,14,14,568536107,5,3,814602,2378848,4662732,56235,7364877123,2324516,83530245,2103
642322.76,253952,62,400245,26367883600,26,52233289,377,38,38,10776,188,675,2390608,14,109057,35,37,151171352,1352,1,34,52,74,14,168,675,92130126,23143228,7751377040,675,440,2,1,14,14,353,1,7751174346,7711279133,389565702,598937385,598953769,1,2,1,26353244940,73389,73389,14,14,14,598937385,5,3,821726,2446697,4759177,59216,7751174346,2390608,87374336,2103
