timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
598570.28,26,253952,62,214100,14106803992,15,26922167,1076,21,21,2835,1431,3,630,1469776,0,26,84257,18,127361154,1262,1,0,4,3140,267065263,5,1068261052,17,35,6,2699,630,0,0,104806971,1534731,4493199082,0,630,459,0,3,1,14,14,3659,0,3,4490217049,4445310139,133154287,270988852,271021620,1,3,1,0,14091420336,73389,73389,14,14,14,270988856,8,3,218109,1506294,2149210,37318,4490217049,1469776,102661748,1653
600583.29,27,253952,62,235124,15490388338,16,29395470,1169,22,22,2835,1562,3,630,1632438,0,26,92493,18,127385286,1262,1,0,4,3140,293196306,5,1172720492,17,36,6,2699,630,0,0,115459500,1849366,4940801974,0,630,459,0,3,1,14,14,3659,0,3,4937617008,4882210704,146577720,297524838,297557606,1,3,1,0,15470439640,73389,73389,14,14,14,297508458,8,3,229017,1672754,2344849,41023,4937617008,1632438,113119152,1653
602592.88,27,253952,62,254991,16799833098,16,31243328,1258,22,22,2835,1691,3,648,1791208,0,26,100295,18,131238801,1298,1,0,4,3140,317939074,5,1271627048,17,36,6,2699,648,0,0,125576644,2063915,5374163324,0,648,475,0,3,1,14,14,3659,0,3,5370675651,5296049499,158753785,322620303,322620303,1,3,1,0,16776255788,73389,73389,14,14,14,322620307,8,3,237765,1835353,2540974,44624,5370675651,1791208,123040562,1725
604600.16,33,253952,62,275048,18121504118,16,32824299,1365,22,22,2835,1821,4,684,1951013,0,26,108171,18,137234682,1370,1,0,4,3140,342911522,5,1371517024,17,36,6,2699,684,0,0,135879848,2271980,5810894267,0,684,507,0,3,1,14,14,3659,0,3,5807019056,5713513929,170818299,347957654,347957654,1,3,1,0,18092946072,73389,73389,14,14,14,347941274,8,3,252346,1998974,2764838,48256,5807019056,1951013,133120294,1870
606612.75,38,253952,62,295231,19449948556,16,33945310,1501,22,22,2835,1956,4,702,2119054,0,26,116078,18,140512640,1406,1,0,4,3140,367958009,5,1471702692,17,36,6,2699,702,0,0,146489829,2649665,6251087244,0,702,522,0,3,1,14,14,3659,0,3,6245894247,6133555918,182888271,373387720,373387720,1,3,1,0,19416161472,73389,73389,14,14,14,373387724,8,3,259213,2170935,2949428,51908,6245894247,2119054,143546081,1933
608623.32,39,253952,62,315203,20766700092,16,35147760,1631,23,23,2835,2078,4,720,2290566,0,26,123888,18,144369463,1442,1,0,4,3140,392734782,5,1570809792,17,37,6,2699,720,0,0,157095871,2951071,6692134992,0,720,539,0,3,1,14,14,3659,0,3,6686811728,6550604938,194968464,398534052,398550436,1,3,1,0,20723770736,73389,73389,14,14,14,398534056,8,3,269052,2346363,3153447,55554,6686811728,2290566,153948508,1998
610629.18,41,253952,62,335872,22127275486,17,37500796,1760,24,24,2835,2210,4,738,2470887,0,26,131997,18,147933965,1478,1,0,4,3140,418455350,5,1673692008,17,38,6,2699,738,0,0,168191601,3246398,7145037462,0,738,559,0,3,1,14,14,3659,0,3,7139056146,6980577568,208706664,424602650,424602650,1,3,1,0,22079337832,73389,73389,14,14,14,424602654,8,3,283180,2530748,3409115,59305,7139056146,2470887,164788974,2068
612637.91,44,253952,62,360397,23743201926,17,39168013,1897,25,25,2835,2367,4,810,2687887,2,26,141594,18,161092990,1622,1,0,4,3140,448886507,5,1795352280,17,39,6,2699,810,0,0,181503946,3505971,7694956135,0,808,637,2,3,1,14,14,3659,0,3,7689419704,7492547683,223929266,455470872,455470872,1,3,1,0,23683633408,73389,73389,14,14,14,455454492,8,3,299414,2752773,3692896,63903,7689419704,2687887,177818022,2320
614649.85,48,253952,62,387365,25519191898,17,40141332,2046,25,25,2835,2535,4,1017,2944339,2,26,152079,18,197695792,2036,1,0,4,3140,482154197,5,1928487292,17,39,6,2699,1017,0,0,196237360,3829432,8324558796,0,1015,888,2,3,1,14,14,3659,0,3,8319015107,8057706582,239952914,489229155,489229155,1,3,1,0,25439916092,73389,73389,14,14,14,489229159,8,3,314466,3014754,4013462,69121,8319015107,2944339,192231400,3128
616661.93,51,253952,62,416414,27433119158,17,41173695,2203,27,27,2835,2721,5,1071,3214467,2,26,163382,18,208895480,2144,1,0,4,3140,517985759,5,2071749116,17,41,6,2699,1071,0,0,212161431,4096365,9004227761,0,1069,944,2,3,1,14,14,3659,0,3,8998329000,8666771062,257158239,525621574,525621574,1,3,1,0,27331469912,73389,73389,14,14,14,525605194,8,3,335251,3290882,4364909,74771,8998329000,3214467,207804587,3333
618672.52,55,253952,62,448352,29538146162,17,43225520,2360,27,27,2835,2924,5,1377,3509570,2,26,175843,18,263462329,2756,1,0,4,3140,557473224,5,2229828224,17,41,6,2699,1377,0,0,229943133,4380273,9766996204,0,1375,1261,2,3,1,14,14,3659,0,3,9759705821,9336849301,277267316,565637213,565653597,1,3,1,0,29412283140,73389,73389,14,14,14,565620833,8,3,356953,3592556,4729676,81066,9759705821,3509570,225222145,4439
620432.32,56,253952,62,475811,31346546140,17,44722237,2512,29,29,2835,3130,5,1413,3767795,2,26,186584,24,279041507,2835,1,1228,4,3140,591599349,5,2366397396,23,50,19,3337,1413,1228,134,245770061,4646918,10422756527,8,1411,1296,2,3,1,14,14,3659,41936723,3,10413624050,9912405566,378785059,600037902,600037902,1,3,1,41936723,31201970936,73389,73389,14,14,14,600037906,8,3,371855,3856662,5084673,86445,10413624050,3767795,240694418,4583
