timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
524714.27,22,253952,62,215208,14177966530,13,32260369,0,1491,18,18,3153,1438,5,621,1732236,0,1,84641,9,125174871,1244,1,0,4,729,268282922,8,1073131688,8,32,0,2,1359,621,0,0,112965225,3036294,4532526548,0,621,641,0,3,1,14,14,1371,3,4528986435,4469592141,147879218,272240957,272257341,1,3,1,14156529796,73389,73389,14,14,14,272240961,11,3,212498,1774074,2349540,37649,4528986435,1732236,110619907,1953
526726.85,25,253952,62,231676,15264103064,13,33505338,0,1603,18,18,3153,1540,8,630,1867424,0,1,91123,9,127301328,1262,1,0,4,729,288871561,8,1155357012,8,32,0,2,1359,630,0,0,121609084,3305333,4881381718,0,630,653,0,3,1,14,14,1371,3,4877680213,4811786591,158049474,293091251,293107635,1,3,1,15240745084,73389,73389,14,14,14,293091255,11,3,217777,1912525,2505339,40549,4877680213,1867424,119108312,1988
528737.18,30,253952,62,248978,16403129536,13,35581709,0,1721,19,19,3153,1654,8,648,2013867,0,1,97928,10,130334981,1298,1,0,4,729,310423631,8,1241694524,9,33,0,2,1374,648,0,0,130783206,3624040,5248937958,0,648,676,0,3,1,14,14,1371,3,5244742120,5171439502,169499647,314949605,314949605,1,3,1,16377379492,73389,73389,14,14,14,314949609,11,3,224681,2062547,2672932,43599,5244742120,2013867,128115177,2063
530742.07,32,253952,62,266269,17542297248,14,37915785,0,1804,19,19,3153,1768,8,657,2137600,0,1,104666,10,132436189,1316,1,0,4,729,331899543,8,1327598172,9,33,0,2,1374,657,0,0,139244435,3704464,5614021423,0,657,685,0,3,1,14,14,1371,3,5609248197,5530421464,180373047,336830376,336830376,1,3,1,17515179584,73389,73389,14,14,14,336830380,11,3,240847,2189441,2855049,46627,5609248197,2137600,136394618,2105
532747.68,32,253952,62,279164,18393006724,16,40728638,0,1891,20,20,3153,1846,8,657,2213485,0,1,109744,10,132436189,1316,1,0,4,729,347950207,8,1391800828,9,34,0,2,1374,657,0,0,144853893,3704603,5881152784,0,657,685,0,3,1,14,14,1371,3,5876808449,5798173710,188873024,353191898,353191898,1,3,1,18365978728,73389,73389,14,14,14,353191902,11,3,262745,2267428,2976205,48831,5876808449,2213485,141883142,2105
534752.75,32,253952,62,293710,19351590354,17,43028381,0,1960,23,23,3153,1943,8,657,2317154,0,1,115516,10,132436189,1316,1,0,4,729,366248431,8,1464993724,9,37,0,2,1374,657,0,0,151915331,3739522,6187450310,0,657,685,0,3,1,14,14,1371,3,6183989602,6100123421,197997903,371603579,371619963,1,3,1,19323386140,73389,73389,14,14,14,371603583,11,3,279569,2373695,3135437,51377,6183989602,2317154,148785617,2105
536759.43,39,253952,62,307041,20228749910,20,46629320,0,2040,24,24,3153,2032,9,657,2393820,0,1,120740,10,132436189,1316,1,0,4,729,382813412,8,1531253648,9,38,0,2,1374,657,0,0,157464076,3743554,6467328310,0,657,685,0,3,1,14,14,1371,3,6462064555,6377016297,207414516,388438966,388455350,1,3,1,20198826264,73389,73389,14,14,14,388438970,11,3,288319,2452383,3241464,53681,6462064555,2393820,154228560,2105
538767.99,40,253952,62,324518,21381941350,21,48460817,0,2154,27,27,3153,2140,9,666,2541084,2,1,127658,10,133877856,1334,1,0,4,729,404721500,8,1618821260,9,41,0,2,1374,666,0,0,166889166,4004856,6837406587,0,664,693,2,3,1,14,14,1371,3,6831844355,6740295424,218920294,410609887,410609887,1,3,1,21351714156,73389,73389,14,14,14,410609891,11,3,303541,2602982,3453169,56740,6831844355,2541084,163442289,2139
540779.55,40,253952,62,345184,22742708024,21,49982533,0,2282,28,28,3153,2272,11,720,2726761,4,1,135770,11,143125635,1442,1,0,4,729,430428657,8,1721649964,10,42,0,2,1388,720,0,0,178436268,4385640,7277800647,0,716,748,4,3,1,14,14,1371,3,7271960543,7169835239,232331891,436700902,436700902,1,3,1,22708446936,73389,73389,14,14,14,436700906,11,3,314814,2792878,3704955,60393,7271960543,2726761,174738015,2502
542786.34,44,253952,62,368078,24250168276,21,51085588,0,2436,29,29,3153,2421,12,738,2932132,6,1,144744,12,146391676,1478,1,0,4,729,458904639,8,1835553812,11,43,0,2,1405,738,0,0,191136045,4710909,7767139778,0,732,763,6,3,1,14,14,1371,3,7761070988,7645291236,246413367,465615998,465632382,1,3,1,24211179960,73389,73389,14,14,14,465599618,11,3,329883,3002964,4003685,64461,7761070988,2932132,187139518,2570
544791.89,45,253952,62,390144,25702679092,22,53271386,0,2563,29,29,3153,2560,13,846,3106595,8,1,153326,12,165515331,1694,1,0,4,729,486205507,8,1944822028,11,43,0,2,1405,846,0,0,202249877,4795902,8253525062,0,838,848,8,3,1,14,14,1371,3,8247189627,8105423650,259604622,493387447,493387447,1,3,1,25656147276,73389,73389,14,14,14,493387451,11,3,348582,3181445,4224587,68493,8247189627,3106595,198032870,2905
546802.89,48,253952,62,413310,27227557712,24,56528805,0,2678,32,32,3153,2708,13,1107,3285703,8,1,162413,12,211478833,2216,1,0,4,729,514875171,8,2059500684,11,46,0,2,1405,1107,0,0,213393268,4944231,8788938874,0,1099,1087,8,3,1,14,14,1371,3,8782458267,8590190202,274324580,522398688,522398688,1,3,1,27164731808,73389,73389,14,14,14,522398692,11,3,368777,3364735,4452350,72942,8782458267,3285703,208948931,3717
548810.57,51,253952,62,442105,29127268698,24,57724933,0,2848,34,34,3153,2887,14,1179,3564088,8,1,173612,14,226610969,2360,1,0,4,729,550405888,8,2201558932,13,48,0,2,1510,1179,0,0,229278960,5452131,9471518358,0,1171,1178,8,3,1,14,14,1371,3,9463690793,9194659844,291908720,558486041,558518809,1,3,1,29040422196,73389,73389,14,14,14,558469661,11,3,382762,3649208,4831488,78558,9463690793,3564088,224456045,3977
550819.05,54,253952,62,469191,30911105108,26,61397816,0,3029,34,34,3153,3054,15,1548,3815885,8,1,184125,14,292762088,3098,1,0,4,729,583731981,8,2334927924,13,48,0,2,1510,1548,0,0,244061931,5795918,10128900720,0,1540,1536,8,3,1,14,14,1371,3,10121943424,9764137648,310694121,592284840,592333992,1,3,1,30797959744,73389,73389,14,14,14,592268460,11,3,392516,3906710,5173602,83990,10122074496,3815939,238897435,5307
551345.82,54,253952,62,475324,31314943824,28,62117579,2,3066,43,43,3153,3127,17,1548,3872743,8,1,186584,28,301345359,3105,1,1228,4,729,591599349,8,2366397396,27,64,10,20,1720,1548,1228,1014,247860115,6064068,10269180823,8,1540,1536,8,3,1,14,14,1371,3,10260007828,9892177487,378482020,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,11,3,394888,3964822,5256809,85099,10260007828,3872743,242612674,5307
