timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
190056.65,17,253952,62,237821,15669671624,19,34976847,1271,26,26,1005,1583,5,594,1816513,2,2,93568,28,120113180,1190,1,0,4,947,296672251,9,1186559672,27,40,14,3109,594,0,0,122653059,2477117,4978162578,0,592,535,2,3,1,14,14,1666,3,4975556832,4937243325,159983876,301085755,301085755,1,3,1,15656459292,73389,73389,14,14,14,301085759,9,3,245269,1863766,2548447,41305,4975556832,1816513,120109228,2034
192068.58,18,253952,62,255418,16827526220,22,38773590,1364,28,28,1005,1694,5,612,1933380,4,2,100519,28,123077163,1226,1,0,4,947,318695381,9,1274781524,27,42,14,3109,612,0,0,130761880,2546254,5351336341,0,608,548,4,3,1,14,14,1666,3,5346596663,5301921735,171975129,323325259,323341643,1,3,1,16812913500,73389,73389,14,14,14,323325263,9,3,265799,1983599,2698285,44394,5346596663,1933380,128068552,2092
194077.39,19,253952,62,276592,18223667882,22,40806934,1505,29,29,1005,1839,5,612,2104122,4,2,108851,28,123366747,1226,1,0,4,947,345113159,9,1380387984,27,43,14,3109,612,0,0,142153067,2993626,5793090632,0,608,548,4,3,1,14,14,1666,3,5790574215,5741904404,185759092,350136726,350169494,1,3,1,18206257816,73389,73389,14,14,14,350120346,9,3,281559,2158680,2979624,48081,5790574215,2104122,139178815,2092
196087.48,19,253952,62,295275,19455328636,23,44021849,1621,29,29,1005,1951,5,612,2261153,4,2,116199,28,123366747,1226,1,0,4,947,368424602,9,1473569536,27,43,14,3109,612,0,0,152157588,3282032,6190062732,0,608,548,4,3,1,14,14,1666,3,6185297150,6130427756,199207437,373794717,373794717,1,3,1,19437325316,73389,73389,14,14,14,373794721,9,3,297464,2319543,3178316,51347,6185297150,2261153,148984023,2092
198092.25,21,253952,62,311955,20552021238,24,46221012,1701,29,29,1005,2065,5,630,2384505,4,2,122688,28,126677107,1262,1,0,4,947,389113500,9,1556389320,27,43,14,3109,630,0,0,160536526,3377890,6544194850,0,626,564,4,3,1,14,14,1666,3,6538744483,6476490685,209958363,394842507,394842507,1,3,1,20531810396,73389,73389,14,14,14,394842511,9,3,307303,2446216,3349369,54292,6538744483,2384505,157193239,2161
200100.09,21,253952,62,326425,21506784122,26,49056029,1803,31,31,1005,2150,5,648,2478672,6,2,128439,28,129618280,1298,1,0,4,947,407217561,9,1628870244,27,45,14,3109,648,0,0,167144174,3465522,6852475926,0,642,578,6,3,1,14,14,1666,3,6847157903,6777802456,219475901,413139056,413171824,1,3,1,21483230944,73389,73389,14,14,14,413139060,9,3,324018,2542948,3478068,56841,6847157903,2478672,163672445,2211
202108.96,23,253952,62,344537,22699339542,26,50133509,1915,32,32,1005,2273,6,657,2619715,6,2,135559,28,131430304,1316,1,0,4,947,429790631,9,1719033488,27,46,14,3109,657,0,0,176264218,3779315,7234299634,0,651,585,6,3,1,14,14,1666,3,7229641918,7153364542,229929555,436068403,436084787,1,3,1,22675556988,73389,73389,14,14,14,436068407,9,3,330899,2687486,3642453,60019,7229641918,2619715,172628456,2243
204118.54,26,253952,62,362546,23886189534,27,52454627,2037,33,33,1005,2383,6,657,2761556,6,2,142640,28,131430304,1316,1,0,4,947,452295429,9,1808987844,27,47,14,3109,657,0,0,185392805,4072857,7614463496,0,651,585,6,3,1,14,14,1666,3,7608985826,7527653763,241657175,458862360,458862360,1,3,1,23860842752,73389,73389,14,14,14,458862364,9,3,342786,2832933,3819699,63164,7608985826,2761556,181580153,2243
206125.39,27,253952,62,381211,25116835890,27,54901361,2130,33,33,1005,2501,6,675,2911481,8,2,149971,28,134626048,1352,1,0,4,947,475495037,9,1901915536,27,47,14,3109,675,0,0,194882773,4263646,8021679594,0,667,606,8,3,1,14,14,1666,3,8015001340,7916342155,253706478,482442305,482442305,1,3,1,25086999892,73389,73389,14,14,14,482442309,9,3,350782,2986664,4016632,66531,8015001340,2911481,190873547,2305
208132.03,36,253952,62,399378,26311435480,27,57785818,2239,33,33,1005,2619,7,702,3064994,8,2,157082,28,139175399,1406,1,0,4,947,498018498,9,1992073992,27,47,14,3109,702,0,0,204297649,4454814,8426698989,0,694,639,8,3,1,14,14,1666,3,8420709541,8294768808,265755123,505271633,505271633,1,3,1,26274124948,73389,73389,14,14,14,505271637,9,3,359612,3143952,4212451,69928,8420709541,3064994,200092945,2409
210140.97,38,253952,62,418364,27562017814,28,60102645,2336,34,34,1005,2738,8,756,3224046,8,2,164471,28,149396583,1514,1,0,4,947,521493964,9,2085782392,27,48,14,3109,756,0,0,213968951,4594584,8861983683,0,748,694,8,3,1,14,14,1666,3,8854485888,8691777582,278206188,529096697,529096697,1,3,1,27513028276,73389,73389,14,14,14,529096701,9,3,374258,3307027,4409392,73538,8854485888,3224046,209567665,2613
212150.02,41,253952,62,437331,28811202344,28,61857799,2457,34,34,1005,2861,8,1017,3403790,8,2,171849,28,195011095,2036,1,0,4,947,544825769,9,2179303076,27,48,14,3109,1017,0,0,223942466,4849553,9318697045,0,1009,963,8,3,1,14,14,1666,3,9310437066,9090626792,290302725,552768913,552768913,1,3,1,28743983508,73389,73389,14,14,14,552768917,9,3,387819,3490971,4656791,77335,9310437066,3403790,219294162,3547
214163.42,42,253952,62,454169,29919937342,29,64672486,2575,35,35,1005,2961,8,1314,3550618,8,2,178387,28,246693309,2630,1,0,4,947,565593572,9,2262374288,27,49,14,3109,1314,0,0,232733562,5140980,9723685116,0,1306,1278,8,3,1,14,14,1666,3,9715878950,9443739510,302160798,573824451,573824451,1,3,1,29838871484,73389,73389,14,14,14,573824455,9,3,401417,3641395,4846154,80678,9715878950,3550618,227896243,4578
216168.27,43,253952,62,469789,30950294226,30,67533396,2674,35,35,1005,3059,8,1341,3675320,8,2,184415,28,254010526,2684,1,0,4,947,584723779,9,2338895116,27,49,14,3109,1341,0,0,240509437,5385336,10106168989,0,1333,1308,8,3,1,14,14,1666,3,10098865447,9773349578,313010626,593308840,593325224,1,3,1,30851207744,73389,73389,14,14,14,593292460,9,3,408421,3769488,4991252,83860,10098865447,3675320,235527324,4668
217295.13,43,253952,62,475109,31300214086,32,70483681,2698,35,35,1005,3127,8,1341,3703739,8,2,186584,35,261954299,2691,1,1228,4,947,591599349,9,2366397396,34,56,27,3136,1341,1228,88,242952834,5385441,10225249882,8,1333,1308,8,3,1,14,14,1666,3,10216115357,9883669878,367733234,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,9,3,413118,3798796,5039542,84800,10216115357,3703739,237922533,4668
