timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
45576.94,253952,62,188203,12399591598,0,0,0,0,28,28,6685,144,2,675,1335031,20,48779,43,43,144269600,1352,1,0,42,42,14,290,675,0,0,0,44875643,13567319,3673695777,0,675,496,2,1,14,14,489,1,3676933072,3628457440,176258984,281455625,281455625,1,2,1,12384047500,73389,73389,14,14,14,281455625,11,3,693029,1365227,3202967,28075,3676933072,1335031,41674180,2296
47583.06,253952,62,202267,13326333490,0,0,0,0,28,28,6685,147,2,675,1454747,20,52801,43,43,144800504,1352,1,0,42,42,14,290,675,0,0,0,49153543,15911922,3942246967,0,675,496,2,1,14,14,489,1,3947596752,3899288467,192889155,302509004,302525388,1,2,1,13310396176,73389,73389,14,14,14,302509004,11,3,742900,1490271,3499565,30140,3947596752,1454747,45655603,2296
49587.53,253952,62,220694,14540601662,0,0,0,0,28,28,6685,150,2,675,1561708,20,57971,43,43,145331408,1352,1,0,42,42,14,290,675,0,0,0,53663293,16644037,4302860275,0,675,496,2,1,14,14,489,1,4302277584,4254296485,208479122,330119413,330119413,1,2,1,14525254172,73389,73389,14,14,14,330119413,11,3,784007,1599772,3762783,32846,4302277584,1561708,49902287,2296
51595.67,253952,62,237985,15679890034,0,0,0,0,28,28,6685,153,2,675,1663867,20,62836,43,43,145596860,1352,1,0,42,42,14,290,675,0,0,0,57827280,17679086,4633319462,0,675,496,2,1,14,14,489,1,4635200464,4587311386,231516006,356013820,356013820,1,2,1,15664608080,73389,73389,14,14,14,356013820,11,3,820750,1704333,4008332,35386,4635200464,1663867,53820892,2296
53603.31,253952,62,252035,16605714422,0,0,0,0,28,28,6685,155,2,675,1782277,20,66802,43,43,146127764,1352,1,0,42,42,14,290,675,0,0,0,61976661,19844100,4902942216,0,675,496,2,1,14,14,489,1,4905470928,4858038391,248454885,377050815,377067199,1,2,1,16590235860,73389,73389,14,14,14,377050815,11,3,853823,1825035,4258925,37448,4905470928,1782277,57719819,2296
55609.06,253952,62,266365,17549888890,0,0,0,0,28,28,6685,157,2,675,1897282,20,70814,43,43,146393216,1352,1,0,42,42,14,290,675,0,0,0,66125045,22238925,5181734072,0,675,496,2,1,14,14,489,1,5181508560,5134004955,265251846,398505602,398521986,1,2,1,17534246488,73389,73389,14,14,14,398505602,11,3,897278,1942348,4524332,39554,5181508560,1897282,61602933,2296
57616.08,253952,62,280799,18501144554,0,0,0,0,28,28,6685,159,2,675,2028230,20,74858,43,43,146658668,1352,1,0,42,42,14,290,675,0,0,0,70149723,24285452,5457384015,0,675,496,2,1,14,14,489,1,5459381200,5412022549,280400452,420130262,420130262,1,2,1,18485010632,73389,73389,14,14,14,420113878,11,3,937422,2075687,4798827,41674,5459381200,2028230,65353252,2296
59621.92,253952,62,294802,19423197314,0,0,0,0,28,28,6685,162,2,675,2141692,20,78844,43,43,146924120,1352,1,0,42,42,14,290,675,0,0,0,74329820,26591235,5727126044,0,675,496,2,1,14,14,489,1,5728213835,5681620678,296790516,441087496,441087496,1,2,1,19407128928,73389,73389,14,14,14,441071112,11,3,988991,2191339,5102062,43729,5728213835,2141692,69230245,2296
61627.52,253952,62,309067,20363377394,0,0,0,0,28,28,6685,164,2,675,2269108,20,82846,43,43,147455024,1352,1,0,42,42,14,290,675,0,0,0,78545143,29045902,6002887662,0,675,496,2,1,14,14,489,1,6002940747,5956374405,313400228,462458204,462458204,1,2,1,20348160976,73389,73389,14,14,14,462458204,11,3,1024002,2322463,5371040,45825,6002940747,2269108,73176709,2296
63641.28,253952,62,322080,21220251294,0,0,0,1,28,28,6685,168,2,675,2384346,20,86619,43,43,147985928,1352,1,0,42,42,14,290,675,0,0,0,82451964,31350582,6249053294,0,675,496,2,1,14,14,489,1,6252664169,6206794685,339996927,481934845,481951229,1,2,1,21205133180,73389,73389,14,14,14,481934845,11,3,1074548,2439849,5648927,47737,6252664169,2384346,76805751,2296
65645.42,253952,62,336139,22146251588,1,1000067,0,1,28,28,6685,171,2,675,2506805,20,90655,43,43,148516832,1352,1,0,42,42,14,290,675,0,0,0,86683613,33280688,6520833880,0,675,496,2,1,14,14,489,1,6522613770,6477373305,392394267,502980032,502996416,1,2,1,22131121408,73389,73389,14,14,14,502980032,11,3,1112103,2564544,5954521,49803,6522613770,2506805,80731938,2296
67653.52,253952,62,353682,23302320484,1,1000067,0,1,28,28,6685,174,2,675,2606306,20,95606,43,43,149047736,1352,1,0,42,42,14,290,675,0,0,0,90701950,33301873,6858896650,0,675,496,2,1,14,14,489,1,6860779530,6815459574,402645118,529240920,529257304,1,2,1,23286600480,73389,73389,14,14,14,529240920,11,3,1131021,2666193,6110626,52383,6860779530,2606306,84593330,2296
69665.86,253952,62,368836,24300866988,1,1000067,0,1,28,28,6685,177,2,675,2722049,20,99899,43,43,149844092,1352,1,0,42,42,14,290,675,0,0,0,95090681,35224463,7151063467,0,675,496,2,1,14,14,489,1,7151491907,7107163266,432166727,551950798,551967182,1,2,1,24285835112,73389,73389,14,14,14,551950798,11,3,1191790,2784306,6459788,54607,7151491907,2722049,88634052,2296
71675.82,253952,62,382538,25203353944,1,1000067,0,1,28,28,6685,179,2,675,2828991,20,103753,43,43,149844092,1352,1,0,42,42,14,290,675,0,0,0,99186656,37630453,7414128566,0,675,496,2,1,14,14,489,1,7415095981,7370996117,448002942,572459631,572476015,1,2,1,25188223764,73389,73389,14,14,14,572459631,11,3,1226948,2893470,6727129,56619,7415095981,2828991,92462816,2296
73680.53,253952,62,397859,26211337632,1,1000067,0,1,28,28,6685,185,2,675,2930161,20,108244,43,43,151171352,1352,1,0,42,42,14,290,675,0,0,0,103241452,38141696,7707176769,0,675,496,2,1,14,14,489,1,7707062723,7665620776,461164520,595382501,595382501,1,2,1,26196830044,73389,73389,14,14,14,595382501,11,3,1275591,2996782,6991198,58867,7707062723,2930161,96252683,2296
74224.05,253952,62,400982,26415782060,7,1034833,6,7,28,28,6685,191,2,675,2949173,20,109422,50,43,158511825,1359,1,1037,49,49,42,310,675,814,1037,100,104585221,38225960,7767322515,8,675,496,2,1,14,14,489,1,7763869224,7725268584,1395597443,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,11,3,1295153,3016212,7119812,59330,7763869224,2949173,97468901,2296
