event,start_value,end_value,diff,description
ConcurrencyControlWaitMicroseconds,1195310713,3409590576,2214279863,Total time a query was waiting on resource requests for CPU slots.
ContextLock,70461,138017,67556,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,490,681,191,Context lock wait time in microseconds
CreatedReadBufferOrdinary,42364,92728,50364,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,127253802,222600128,95346326,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,10,10,0,Total time spent waiting for write syscall. This include writes to page cache.
FairPolicyDequeue,667715,1216316,548601,Number of dequeues invoked at all FairPolicyNodes
FileOpen,884,1302,418,Number of files opened.
FilteringMarksWithPrimaryKeyMicroseconds,1421,2529,1108,Time spent filtering parts by PK.
FunctionExecute,5263588,10527176,5263588,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,962,962,0,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,1371013,1638416,267403,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,2432,4008,1576,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,30029,41829,11800,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,146354,146354,0,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,16,39,23,Number of created server HTTP connections
HTTPServerConnectionsExpired,6,13,7,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,34,68,34,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,2,3,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,30,58,28,Number of reused server HTTP connections
IOBufferAllocBytes,8535364318,18566336047,10030971729,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,84896,185986,101090,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,37,72,35,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,38769,76936,38167,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,64601,119778,55177,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,80,160,80,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,79051,99021,19970,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,11831986980,23663973960,11831986980,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,163,298,135,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,47327947920,94655895840,47327947920,Total number of rows in the result of a JOIN operation.
LoadedDataParts,37,37,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,19156,19156,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807433,807433,0,Number of marks loaded (total across columns).
LoadedMarksFiles,154,154,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3662208,3662208,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,13105538863,33470161663,20364622800,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,1807,3348,1541,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,845587,1141401,295814,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,2874,4597,1723,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,146209,189758,43549,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,1759,3300,1541,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,250897,272336,21439,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1149228,1149228,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,41732,92096,50364,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,154,154,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,6739,10010,3271,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,641801,1002434,360633,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1355,1413,58,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1836,1906,70,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,293,307,14,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3091,3260,169,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,12862,13484,622,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,7872,12912,5040,Total time spent while merging sorted columns
NetworkReceiveBytes,38769,76936,38167,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,850,1308,458,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,64601,119778,55177,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,13516,22025,8509,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,6704347971,12263537155,5559189184,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,326775066,419296795,92521729,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,315350081667,635791371717,320441290050,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,288,568,280,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,41542,91488,49946,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,30324,61977,31653,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,802,1220,418,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,15859,15894,35,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,1,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,240,256,16,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,91,180,89,Count queries with all subqueries
Query,37,72,35,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,424,900,476,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,528,1004,476,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,108569,142716,34147,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,1196839845,3412118985,2215279140,Total time of all queries.
RWLockAcquiredReadLocks,386,475,89,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,46357,70612,24255,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,315223898545,635508010251,320284111706,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,306142447542,613052530757,306910083215,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,15497800572,40292050274,24794249702,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,149,313,164,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,20401288668,40802577336,20401288668,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,20401288668,40802577336,20401288668,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,68,136,68,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,6739,10010,3271,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,91,180,89,Count SELECT queries with all subqueries
SelectQuery,37,72,35,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,1196839845,3412118985,2215279140,Total time of SELECT queries.
SelectedBytes,993662792791,1987325576090,993662783299,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,2495226,4990452,2495226,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,2495226,4990452,2495226,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,476,952,476,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,476,952,476,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,476,952,476,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,20401288951,40802577830,20401288879,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,90,90,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,9293,12709,3416,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,18,23,5,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,7877,10733,2856,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,24127158,42027311,17900153,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,126892561,222793844,95901283,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,194804199,335433343,140629144,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,2543516,5129217,2585701,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,315125661609,635353483588,320227821979,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,124157881,217777190,93619309,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,6509782981,11928563279,5418780298,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,1034423,1179625,145202,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
