timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
58157.51,51,262144,64,129015,8501098500,129,4,603,10849993,25,32559,3,68,1373,166379,130627914,1208,1,67,19415,3514711,3,778323,603,77562,156708776,56060092,88731718,2546654179,603,2545,2,1,4,4,672,1,2535415820,2488559444,491381950,192867581,192867581,2,1,8486173564,73389,73389,4,4,4,192867581,18,3,349643,56323405,4183705,95349,19347,2535415820,10754644,51876585,9441
63168.12,51,262144,64,153494,10114126226,134,6,603,11183936,25,39509,3,68,1373,166379,131424270,1208,1,67,23012,3519133,3,778323,603,91958,180512648,66640629,89116828,3020208133,603,2545,2,1,4,4,672,1,3007012876,2960082621,515975385,229512878,229529262,2,1,10098566632,73389,73389,4,4,4,229512878,18,3,367999,57128473,4491599,104244,22944,3007012876,11079692,62148721,9441
68176.94,51,262144,64,177692,11707936530,138,6,603,11534475,25,46328,3,68,1373,166379,131955174,1208,1,67,26565,3524449,3,778323,603,106170,186953736,77507541,89517994,3487208338,603,2545,2,1,4,4,672,1,3472119326,3425900331,541166427,265742542,265758926,2,1,11692671848,73389,73389,4,4,4,265742542,18,3,381109,57940564,4799158,112761,26497,3472119326,11421714,72709421,9441
73186.59,51,262144,64,201294,13262946214,142,6,603,11861175,25,53017,3,68,1373,166379,132486078,1208,1,67,30031,3528197,3,778323,603,120034,193237384,86914487,89874273,3943368774,603,2545,2,1,4,4,672,1,3926414878,3880577931,582565704,301081437,301097821,2,1,13247583228,73389,73389,4,4,4,301081437,18,3,387871,58709372,5061445,120009,29963,3926414878,11741166,81854823,9441
78194.38,51,262144,64,225142,14834608658,146,6,603,12195637,25,59752,3,68,1373,166379,133282434,1208,1,67,33535,3531421,3,778323,603,134050,199552072,98238875,90171607,4404501497,603,2545,2,1,4,4,672,1,4385691166,4339906736,614605801,336801038,336817422,2,1,14819245672,73389,73389,4,4,4,336801038,18,3,408589,59450824,5358672,127464,33467,4385691166,12068173,92882357,9441
83200.94,51,262144,64,249195,16419440530,150,6,603,12534631,25,66532,3,68,1373,166379,133813338,1208,1,67,37067,3535081,3,778323,603,148178,205908296,108389767,90316488,4869334810,603,2545,2,1,4,4,672,1,4848637470,4803174030,635523851,372825902,372842286,2,1,16404339688,73389,73389,4,4,4,372825902,18,3,421901,60184611,5584727,135728,36999,4848637470,12398903,102807435,9441
88207.31,51,262144,64,276106,18192636098,155,6,603,12907847,25,74120,3,68,1373,166379,134609694,1208,1,67,41023,3539920,3,778323,603,164002,229931328,120312856,90411703,5389826272,603,2545,2,1,4,4,672,1,5367027230,5321575197,667595394,413126546,413142930,2,1,18177568024,73389,73389,4,4,4,413126546,18,3,449710,60991402,5890877,144796,40955,5367027230,12763051,114422404,9441
93214.78,51,262144,64,302565,19935956008,159,6,603,13261524,25,81546,3,68,1373,166379,135140598,1208,1,67,44908,3543122,3,778323,603,179546,236908480,131059331,90462678,5901240267,603,2545,2,1,4,4,672,1,5876373022,5831202597,692489961,452741221,452757605,2,1,19920613724,73389,73389,4,4,4,452741221,18,3,465497,61742598,6151868,153365,44840,5876373022,13108159,124907879,9441
98220.86,51,262144,64,328897,21670694010,164,7,603,13602556,25,89045,3,68,1373,166379,135936954,1208,1,67,48776,3545672,3,778323,603,195022,261074968,140306657,90479983,6409749057,603,2545,2,1,4,4,672,1,6382757676,6338263268,712213910,492173513,492189897,2,1,21655634572,73389,73389,4,4,4,492173513,18,3,477077,62447769,6343867,163393,48708,6382757676,13439163,133962990,9441
103226.32,51,262144,64,356556,23493188024,169,7,603,13932112,25,96806,3,68,1373,166379,136733310,1208,1,67,52839,3546444,3,778323,603,211274,268355864,150432982,90486264,6944453411,603,2545,2,1,4,4,672,1,6915303212,6871067202,734824446,533577918,533594302,2,1,23477428392,73389,73389,4,4,4,533577918,18,3,494716,63102815,6486865,172102,52771,6915303212,13760010,143945744,9441
108232.36,51,262144,64,390703,25743256608,174,7,603,14333439,25,106394,3,68,1373,166379,137529666,1208,1,67,57856,3546797,3,778323,603,231346,311617568,159775523,90488039,7604623739,603,2545,2,1,4,4,672,1,7572760364,7528764197,753464928,584727756,584744140,2,1,25728021264,73389,73389,4,4,4,584727756,18,3,502798,63867405,6657539,179411,57788,7572760364,14154028,153118380,9441
