timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
57555.04,30,262144,64,71535,4713649416,120,1,603,2719176,17,16444,52,68,2,283236,129300654,1208,1,67,10970,3133008,3,513369,603,43774,93471240,31242253,105617196,1435428452,603,35811,2,1,4,4,722,1,1428643852,1381410294,549162339,106788448,106788448,2,1,4698691712,73389,73389,4,4,4,106788448,15,3,292789,54534227,3932793,79934,10902,1428643852,2639242,27309975,9149
62581.77,30,262144,64,75503,4975023524,120,1,603,2778391,17,17525,52,68,2,283236,129300654,1208,1,67,11553,3276858,3,513369,603,46106,94575304,32695790,111767161,1512212412,603,35811,2,1,4,4,722,1,1505058828,1457831822,580066099,112716853,112733237,2,1,4959541532,73389,73389,4,4,4,112716853,15,3,297106,57738184,4009391,82247,11486,1505058828,2696144,28687186,9149
67615.58,30,262144,64,79780,5256648256,121,4,603,2849332,17,18734,52,68,2,283236,129300654,1208,1,67,12181,3479127,3,513369,603,48618,95766536,35144008,119049284,1594921717,603,35811,2,1,4,4,722,1,1587372044,1540170159,641788005,119128586,119128586,2,1,5241657784,73389,73389,4,4,4,119128586,15,3,298504,60854500,4068264,84770,12113,1587372044,2764562,31077046,9149
73328.01,30,262144,64,84826,5589201076,122,4,603,2930111,17,20177,52,68,2,283236,129566106,1208,1,67,12922,3673912,3,513369,603,51586,114119656,37828176,127111550,1692515160,603,35811,2,1,4,4,722,1,1684496396,1637372340,699336465,126674689,126691073,2,1,5573686316,73389,73389,4,4,4,126674689,15,3,301594,64417821,4145810,87637,12855,1684496396,2842474,33683118,9149
78732.25,30,262144,64,89322,5885443644,123,4,603,3003117,17,21458,52,68,2,283236,129566106,1208,1,67,13583,4009228,3,513369,603,54230,115373096,40527176,136395809,1779571604,603,35811,2,1,4,4,722,1,1771134988,1723959631,761287293,133403751,133420135,2,1,5869765044,73389,73389,4,4,4,133403751,15,3,305732,68009947,4232029,90260,13515,1771134988,2912857,36295478,9149
84563.67,30,262144,64,94469,6224615600,124,4,603,3086323,17,22916,52,68,2,283236,129831558,1208,1,67,14339,4155071,3,513369,603,57258,116809128,42156086,142668334,1879273038,603,35811,2,1,4,4,722,1,1870356492,1823138045,787802460,141113694,141130078,2,1,6209002536,73389,73389,4,4,4,141113694,15,3,309977,71997443,4322848,93687,14272,1870356492,2992636,37832785,9149
89823.86,30,262144,64,99099,6529639992,124,4,603,3154480,17,24177,52,68,2,283236,129831558,1208,1,67,15020,4306037,3,513369,603,59978,118103528,43723843,147997906,1968834949,603,35811,2,1,4,4,722,1,1959485452,1912272498,903815267,148047556,148063940,2,1,6514092464,73389,73389,4,4,4,148047556,15,3,311497,75223221,4396523,96309,14953,1959485452,3058171,39326393,9149
94883.09,30,262144,64,104524,6887296408,125,4,603,3245883,17,25715,52,68,2,283236,130097010,1208,1,67,15817,4437300,3,513369,603,63170,119605736,47059675,158037177,2073921933,603,35811,2,1,4,4,722,1,2064080908,2016760283,977059007,156181324,156197708,2,1,6871978256,73389,73389,4,4,4,156181324,15,3,317860,78398128,4496822,99650,15750,2064080908,3146233,42562226,9149
99928.14,30,262144,64,111053,7317304568,126,4,603,3340285,17,27551,52,68,2,283236,130097010,1208,1,67,16775,4591143,3,513369,603,66998,121418792,49428558,164902746,2199937151,603,35811,2,1,4,4,722,1,2189516812,2142478832,1026055708,165953492,165969876,2,1,7301953648,73389,73389,4,4,4,165953492,15,3,320286,81434737,4586689,102892,16707,2189516812,3237393,44841483,9149
104938.31,30,262144,64,125515,8270395240,129,4,603,3551281,17,31604,52,68,2,283236,130627914,1208,1,67,18900,4680859,3,513369,603,75498,125360424,58850837,174047507,2479644434,603,35811,2,1,4,4,722,1,2468044812,2421136273,1130711782,187610920,187627304,2,1,8254880480,73389,73389,4,4,4,187610920,15,3,338963,83403567,4900157,109735,18832,2468044812,3441546,53950385,9149
109947.57,30,262144,64,147423,9713868102,133,4,603,3855302,17,37799,52,68,2,283236,131158818,1208,1,67,22120,4689509,3,513369,603,88382,148104888,68774616,175230770,2903449026,603,35811,2,1,4,4,722,1,2890096652,2843119708,1157888892,220414613,220430997,2,1,9698242972,73389,73389,4,4,4,220414613,15,3,346507,84306392,5183942,118670,22052,2890096652,3736632,63590947,9149
114958.39,30,262144,64,171088,11273272006,137,5,603,4192608,17,44417,52,68,2,283236,131689722,1208,1,67,25596,4696437,3,513369,603,102298,205019748,79983837,176157172,3360950344,603,35811,2,1,4,4,722,1,3345702924,3298936062,1190096432,255866037,255866037,2,1,11258105628,73389,73389,4,4,4,255866037,15,3,367108,85185635,5567844,127220,25528,3345702924,4065388,74416439,9149
119965.68,30,262144,64,195839,12903854622,141,6,603,4554600,17,51440,52,68,2,283236,132486078,1208,1,67,29227,4700589,3,513369,603,116834,262719132,90369215,176924518,3838239983,603,35811,2,1,4,4,722,1,3821032990,3775577109,1232384949,292926967,292926967,2,1,12888786548,73389,73389,4,4,4,292926967,15,3,384837,86064529,5913257,135845,29159,3821032990,4418755,84458224,9149
124973.05,30,262144,64,221091,14567529610,145,6,603,4926779,17,58551,52,68,2,283236,133016982,1208,1,67,32940,4706198,3,513369,603,131686,269456924,100863810,177363633,4326961637,603,35811,2,1,4,4,722,1,4307703326,4261915701,1259938846,330727336,330743720,2,1,14552002784,73389,73389,4,4,4,330727336,15,3,403248,86938141,6261221,144375,32872,4307703326,4782404,94604673,9149
129980.00,30,262144,64,246214,16223015906,150,6,603,5289809,17,65675,52,68,2,283236,133813338,1208,1,67,36631,4710450,3,513369,603,146454,293221100,111359824,177782900,4812773542,603,35811,2,1,4,4,722,1,4791490078,4745808562,1287088386,368361706,368378090,2,1,16207915064,73389,73389,4,4,4,368361706,15,3,429299,87784226,6604503,152730,36563,4791490078,5137079,104756656,9149
134987.22,30,262144,64,272174,17933621286,154,6,603,5653304,17,72976,52,68,2,283236,134344242,1208,1,67,40446,4714648,3,513369,603,161710,300127788,121824721,178089397,5314778858,603,35811,2,1,4,4,722,1,5291398686,5245806648,1310552193,407247293,407247293,2,1,17918880892,73389,73389,4,4,4,407247293,15,3,450319,88624879,6969031,161037,40378,5291398686,5492267,114856812,9149
139995.14,30,262144,64,298140,19644354430,158,6,603,6010560,17,80276,52,68,2,283236,134875146,1208,1,67,44260,4718178,3,513369,603,176966,307003756,132322238,178256719,5816760374,603,35811,2,1,4,4,722,1,5791307294,5746007694,1355479956,446118655,446135039,2,1,19629220820,73389,73389,4,4,4,446118655,15,3,469768,89412907,7225165,169516,44192,5791307294,5841044,125098443,9149
145002.49,30,262144,64,325113,21421378526,163,6,603,6380653,17,87906,52,68,2,283236,135936954,1208,1,67,48220,4721559,3,513369,603,192810,314132972,142925563,178377672,6337475275,603,35811,2,1,4,4,722,1,6309881644,6265423736,1386032801,486499060,486515444,2,1,21405958640,73389,73389,4,4,4,486499060,15,3,490331,90215961,7531368,178056,48152,6309881644,6202597,135396651,9149
150009.39,30,262144,64,352701,23239472870,168,6,603,6759275,17,95699,52,68,2,283236,136733310,1208,1,67,52274,4725514,3,513369,603,209026,321415404,153538103,178441867,6871038836,603,35811,2,1,4,4,722,1,6841247532,6796891401,1412051030,527827578,527827578,2,1,23224413432,73389,73389,4,4,4,527827578,15,3,514946,91021745,7820151,187214,52206,6841247532,6572061,145721103,9149
155016.25,30,262144,64,380195,25050887992,173,7,603,7124039,17,103468,52,68,2,283236,137264214,1208,1,67,56312,4728485,3,513369,603,225178,328662444,163332254,178484814,7402481064,603,35811,2,1,4,4,722,1,7370516268,7326412594,1436923729,568996574,568996574,2,1,25035849256,73389,73389,4,4,4,568996574,15,3,535644,91788921,8053069,196215,56244,7370516268,6927824,155281921,9149
