event,start_value,end_value,diff,description
FileOpen,1587,1847,260,Number of files opened.
FileSync,1,1,0,Number of times the F_FULLFSYNC/fsync/fdatasync function was called for files.
FileSyncElapsedMicroseconds,371,371,0,Total time spent waiting for F_FULLFSYNC/fsync/fdatasync syscall for files.
FilterTransformPassedBytes,2517314,2517314,0,Number of bytes that passed the filter in the query
FilterTransformPassedRows,41164,41164,0,Number of rows that passed the filter in the query
FilteringMarksWithPrimaryKeyMicroseconds,2713,3229,516,Time spent filtering parts by PK.
FunctionExecute,7805596,10283064,2477468,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,1435,1435,0,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,1313994,1464484,150490,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,4189,5410,1221,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,22170,36052,13882,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,252968,252968,0,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,41,52,11,Number of created server HTTP connections
HTTPServerConnectionsExpired,15,19,4,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,58,75,17,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,7,8,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,50,64,14,Number of reused server HTTP connections
IOBufferAllocBytes,11478976996,15258030772,3779053776,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,109431,145511,36080,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,66,84,18,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,63547,82434,18887,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,180126,217550,37424,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,3693,3693,0,Number of bytes received through native interfaces
InterfaceNativeSendBytes,541657,541657,0,Number of bytes sent through native interfaces
JoinBuildTableRowCount,104,136,32,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,37946,50551,12605,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,15381583074,20114377866,4732794792,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,173,235,62,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,61526332296,80457511464,18931179168,Total number of rows in the result of a JOIN operation.
LoadedDataParts,37,37,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,15529,15529,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807433,807433,0,Number of marks loaded (total across columns).
LoadedMarksFiles,154,154,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3662896,3662896,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,60585456475,75330405723,14744949248,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,3536,4739,1203,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,95398109,122270810,26872701,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,3840475,5071242,1230767,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,19013863,23102523,4088660,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,3388,4591,1203,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,292944,308982,16038,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogError,12,12,0,Number of log messages with level Error
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1356680,1356680,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,53873,71819,17946,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,154,154,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,10672,12534,1862,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,1014315,1232175,217860,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1432,1443,11,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1976,1996,20,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,307,312,5,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3416,3465,49,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,14558,14761,203,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,8610,11730,3120,Total time spent while merging sorted columns
NetworkReceiveBytes,67240,86127,18887,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,45314787,45315092,305,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,721783,759207,37424,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,11648,13289,1641,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,9228645313,12124488291,2895842978,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,683914863,807395020,123480157,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,478535733248,631954165760,153418432512,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,480723972264,634842880138,154118907874,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,4096,4096,0,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,572,716,144,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,52981,70672,17691,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,57637,77033,19396,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,1504,1759,255,"Number of times a file has been found in the opened file cache, so we had to open it again."
OtherQueryTimeMicroseconds,846,846,0,Total time of queries that are not SELECT or INSERT.
PartsLockHoldMicroseconds,12534,12549,15,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,1,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,259,265,6,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,159,202,43,Count queries with all subqueries
Query,66,84,18,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,684,922,238,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,800,1038,238,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,65276,86159,20883,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,1817792702,2377873838,560081136,Total time of all queries.
RWLockAcquiredReadLocks,1064,1103,39,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,77924,92817,14893,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,478698645953,632149292746,153450646793,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,465916846176,614735880782,148819034606,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,64096713398,79922460088,15825746690,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,190,284,94,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,31802008806,42002653140,10200644334,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,31802008806,42002653140,10200644334,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,68,102,34,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,10672,12534,1862,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,158,201,43,Count SELECT queries with all subqueries
SelectQuery,65,83,18,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,1817791856,2377872992,560081136,Total time of SELECT queries.
SelectedBytes,1524098951474,2011329747357,487230795883,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,3889617,5137230,1247613,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,3889617,5137230,1247613,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,742,980,238,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,742,980,238,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,742,980,238,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,31802050509,42002695024,10200644515,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,91,91,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,12411,15251,2840,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,19,21,2,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,11219,12805,1586,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,42408596,51238446,8829850,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,6792739274,7354679474,561940200,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,250627150,324827876,74200726,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,4,4,0,Number of table function calls.
ThreadPoolReaderPageCacheHit,43,43,0,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,255216,255216,0,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,351,351,0,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,3836443,5065854,1229411,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,478522186321,631936428801,153414242480,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,1015254939,1338136003,322881064,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,8980665335,11803184304,2822518969,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,2617980,2719373,101393,Time spent loading marks
WriteBufferFromFileDescriptorWrite,2,2,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,119,119,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
